"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717024,"2023-08-12",2,"2023-08-12T21:20:37.527Z","2023-08-12T21:20:40.550Z",TRUE,"pitch","dc297428-be4a-4afe-87c6-8932e1ea14a2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4986,1.6247,NA,98.98,200.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,32,"bottom",4,"2023-08-12T21:19:58.700Z","2023-08-12T21:21:42.853Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.7,14,0.88,0.3927,7.581,33.1831,-16.9547,-7.9648,7.7363,0.4726,1.4196,10.9716,-139.77,-7.6658,-2.4793,50.0023,5.323,-15.6688,34.8,4.8,24,2137,219,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.4,12,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T21:20:20.462Z","2023-08-12T21:20:24.013Z",TRUE,"pitch","39fa2892-edc3-4b7c-a932-c345b4bf662d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4759,1.6718,NA,78.59,191.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,32,"bottom",4,"2023-08-12T21:19:58.700Z","2023-08-12T21:21:42.853Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.5,14,0.91,0.3888,7.5041,34.023,-11.0663,-5.7955,10.5132,1.0077,1.7375,11.5061,-141.2299,-8.4382,-2.3776,50.0029,5.4874,-11.6367,34.8,3.6,24,2312,224,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.3,8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T21:20:05.309Z","2023-08-12T21:20:08.600Z",TRUE,"pitch","713ee29e-dfa7-4d2e-9c6e-c332530243ea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3826,1.6255,NA,156.75,194.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,32,"bottom",4,"2023-08-12T21:19:58.700Z","2023-08-12T21:21:42.853Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,68.3,13,0.9,0.5066,7.2606,23.0898,-44.1546,3.7004,-10.1798,-1.0428,1.6434,1.4719,-109.0307,1.0223,-2.2118,50.0005,6.0176,4.3565,6,15.6,24,2167,27,NA,NA,NA,NA,NA,NA,FALSE,-67.1,-17.5,-7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T21:19:16.219Z","2023-08-12T21:19:37.978Z",TRUE,"pitch","845591bf-096c-4153-8c63-a0db22a9d2c3",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.42,1.54,NA,127.27,175.91,"fly_ball","medium","8",107.86,27.94,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Home Run","home_run","Luke Raley homers (16) on a fly ball to center field.",1,1,1,31,"bottom",4,"2023-08-12T21:19:01.312Z","2023-08-12T21:19:37.978Z",TRUE,TRUE,FALSE,FALSE,75,0,1,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76,69,5,0.9,0.4999,7.3184,23.9729,-43.3079,5.1592,-9.2027,-0.2695,2.3284,2.8979,-110.5516,1.9745,-2.2781,50.0051,6.0502,6.2385,8.4,14.4,24,2213,28,107.8,25,425,NA,NA,NA,FALSE,-63.7,-15.5,-10.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T21:19:01.312Z","2023-08-12T21:19:04.312Z",TRUE,"pitch","77a4180d-e0ac-4c3d-b8a6-fd5ffcd25ec0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.396,1.4698,NA,126.5,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Home Run","home_run","Luke Raley homers (16) on a fly ball to center field.",1,1,1,31,"bottom",4,"2023-08-12T21:19:01.312Z","2023-08-12T21:19:37.978Z",TRUE,TRUE,FALSE,FALSE,75,0,1,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.7,5,0.92,0.3866,7.3443,35.1214,-12.3064,-6.1103,9.7941,-0.2492,2.5257,8.3756,-142.1302,-6.2369,-2.452,50.0053,5.5434,-12.3986,37.2,3.6,24,2136,222,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.4,9.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",4,"2023-08-12T21:18:33.334Z","2023-08-12T21:18:37.329Z",TRUE,"pitch","cc98f14c-f7fd-4d82-bd35-0973d7da952a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.23,1.52,NA,103.83,178.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,1,0,30,"bottom",4,"2023-08-12T21:17:23.976Z","2023-08-12T21:18:37.329Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,69.2,6,0.9,0.4978,7.4741,25.1662,-44.1097,3.0646,-9.806,0.3455,2.2234,4.6411,-111.224,1.8063,-2.1895,50.0004,6.0747,3.7312,6,14.4,24,2130,24,NA,NA,NA,NA,NA,NA,TRUE,-64.4,-16.6,-7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",2,"2023-08-12T21:18:08.329Z","2023-08-12T21:18:11.329Z",TRUE,"pitch","3d20bde0-2269-4ab4-a756-9e139e7bdba5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.0896,1.496,NA,93.36,183.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,1,0,30,"bottom",4,"2023-08-12T21:17:23.976Z","2023-08-12T21:18:37.329Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.3,6,0.89,0.3928,7.4544,35.07,-15.2741,-8.5642,8.6081,0.6202,2.0401,11.1464,-140.0618,-6.5568,-2.3202,50.007,5.4319,-16.8223,39.6,4.8,24,2237,223,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.2,12.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T21:17:47.637Z","2023-08-12T21:17:51.935Z",TRUE,"pitch","13a658a1-5ba9-416e-bb8a-671c4c46a06e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.23,1.52,NA,106.8,153.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,1,0,30,"bottom",4,"2023-08-12T21:17:23.976Z","2023-08-12T21:18:37.329Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.6,2,0.89,0.3916,7.4336,33.4496,-17.105,-7.1063,7.6159,0.2677,3.1655,9.8419,-140.1993,-3.505,-2.3748,50.0057,5.557,-14.0663,33.6,4.8,24,2215,222,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.2,10.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T21:17:30.358Z","2023-08-12T21:17:33.551Z",TRUE,"pitch","c27d491f-cff0-484a-a09d-6ca8efc0d516",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9732,1.4266,NA,68.04,222.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,1,0,30,"bottom",4,"2023-08-12T21:17:23.976Z","2023-08-12T21:18:37.329Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,71.3,14,0.9,0.4869,7.2073,26.242,-44.706,2.6186,-9.8387,1.2843,0.6001,6.829,-113.7136,-1.9709,-2.1323,50.0053,6.0289,3.3334,6,14.4,24,2193,25,NA,NA,NA,NA,NA,NA,FALSE,-63.7,-18,-7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",3,"2023-08-12T21:18:20.074Z","2023-08-12T21:18:33.334Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,1,0,30,"bottom",4,"2023-08-12T21:17:23.976Z","2023-08-12T21:18:37.329Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",3,"2023-08-12T21:17:01.041Z","2023-08-12T21:17:05.339Z",TRUE,"pitch","b8320271-293b-4d73-818d-c4aa9de048c6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.51,NA,136.47,142.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-12T21:15:59.528Z","2023-08-12T21:17:05.339Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.9,11,0.91,0.3894,7.1537,34.643,-14.3659,-6.1299,8.9034,-0.5109,3.5499,7.7266,-141.1313,-3.531,-2.4986,50.0044,5.7535,-12.2634,34.8,3.6,24,2071,220,NA,NA,NA,NA,NA,NA,TRUE,-13.8,15.5,9.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",2,"2023-08-12T21:16:40.490Z","2023-08-12T21:16:43.593Z",TRUE,"pitch","a4cef590-28fa-4733-ba2b-c3b93536a25f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.51,NA,117.77,180.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-12T21:15:59.528Z","2023-08-12T21:17:05.339Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,69.8,5,0.9,0.4958,7.1131,23.3851,-45.2969,3.92,-10.6651,-0.0202,2.164,3.6136,-111.2597,2.0049,-2.1858,50.0017,6.0113,4.8236,7.2,14.4,24,2149,31,NA,NA,NA,NA,NA,NA,FALSE,-65.6,-18.2,-8.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T21:16:24.698Z","2023-08-12T21:16:27.698Z",TRUE,"pitch","3548172a-73e1-4551-ab6e-fbf0aa83ec52",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.97,1.3935,NA,137.94,140.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-12T21:15:59.528Z","2023-08-12T21:17:05.339Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.2,11,0.9,0.4462,7.0589,25.0099,-31.209,0.8962,0.634,-0.5494,3.6254,4.7066,-122.884,1.1739,-2.6082,50.0036,5.7987,1.3661,3.6,8.4,24,2198,121,NA,NA,NA,NA,NA,NA,FALSE,-36.7,1.7,-2.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T21:16:10.690Z","2023-08-12T21:16:13.690Z",TRUE,"pitch","32b20bb9-efb9-4e8e-a9d8-40a561f812e7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0398,1.4629,NA,107.61,177.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-12T21:15:59.528Z","2023-08-12T21:17:05.339Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,70,5,0.91,0.4942,7.127,24.1735,-45.1395,4.6168,-10.4736,0.2463,2.2642,4.0339,-111.7524,1.8104,-2.1964,50.004,6.1575,5.7137,8.4,14.4,24,2305,27,NA,NA,NA,NA,NA,NA,FALSE,-65,-17.9,-9.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",4,"2023-08-12T21:13:49.329Z","2023-08-12T21:13:58.312Z",TRUE,"pitch","b2b71c8b-4cf4-44b3-ad3e-04a679ec684a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.31,1.54,NA,97.86,181.75,"popup","medium","4",168.38,150.9,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Myles Straw pops out to second baseman Brandon Lowe.",0,1,0,28,"top",4,"2023-08-12T21:12:20.849Z","2023-08-12T21:13:58.312Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.2,6,2,0.4312,6.5034,24.958,-23.6609,0.4486,5.2059,0.5022,2.1122,5.9789,-126.8255,-2.9152,-1.9402,50.0045,5.1555,0.7326,4.8,6,24,2401,192,70,57,164,NA,NA,NA,TRUE,-26.9,9,-2.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",3,"2023-08-12T21:13:23.282Z","2023-08-12T21:13:28.513Z",TRUE,"pitch","84ec049b-c3d1-44a3-8f78-e1894779f5ba",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.54,NA,90.53,183.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Myles Straw pops out to second baseman Brandon Lowe.",0,1,0,28,"top",4,"2023-08-12T21:12:20.849Z","2023-08-12T21:13:58.312Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,73,9,2,0.4755,6.5266,21.1182,-29.5399,3.2921,1.9624,0.6944,2.0499,5.6394,-115.1272,-0.758,-2.2135,50.0042,5.2393,4.4249,10.8,9.6,24,2510,73,NA,NA,NA,NA,NA,NA,FALSE,-40,3.6,-7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
