"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716617,"2023-09-12",3,"2023-09-13T01:21:37.869Z","2023-09-13T01:21:42.586Z",TRUE,"pitch","9e0b5782-7016-4a6e-805b-72388c318043",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.21,1.53,NA,140.42,141.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,5,5,68,"bottom",8,"2023-09-13T01:20:04.493Z","2023-09-13T01:22:30.464Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.7,11,0.9,0.3923,6.7541,30.6681,-14.2076,-3.4563,9.0958,-0.6143,3.6078,2.4177,-139.4924,-3.0118,-1.0422,50.0046,5.6353,-6.8284,22.8,3.6,24,2234,202,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.1,5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",2,"2023-09-13T01:21:07.366Z","2023-09-13T01:21:10.821Z",TRUE,"pitch","20a03988-a7a4-4cb1-9742-32ea2e5c1caf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.21,1.53,NA,80.71,154.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,5,5,68,"bottom",8,"2023-09-13T01:20:04.493Z","2023-09-13T01:22:30.464Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.8,12,0.89,0.4178,6.7555,26.4811,-26.1808,3.405,3.4402,0.9522,3.1374,4.4017,-130.868,-1.3893,-1.1912,50.004,5.6282,5.9306,14.4,6,24,2299,160,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.1,-7.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",1,"2023-09-13T01:20:43.555Z","2023-09-13T01:20:47.316Z",TRUE,"pitch","c00eec01-1e0a-4304-81d5-f121f273c178",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2997,1.6459,NA,58.02,169.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,5,5,68,"bottom",8,"2023-09-13T01:20:04.493Z","2023-09-13T01:22:30.464Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.8,12,0.75,0.3967,6.9799,30.8734,-14.2429,-0.6985,9.2925,1.5474,2.5792,6.4943,-138.0768,-5.5561,-0.7448,50.0049,5.5767,-1.3483,0,3.6,24,2232,201,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.8,-0.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",0,"2023-09-13T01:20:17.269Z","2023-09-13T01:20:20.592Z",TRUE,"pitch","b0b6902c-39d3-4105-8afd-b3a2ae452137",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.21,1.53,NA,105.1,168.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,5,5,68,"bottom",8,"2023-09-13T01:20:04.493Z","2023-09-13T01:22:30.464Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.4,6,0.91,0.3942,6.7696,30.0922,-11.926,-3.8817,10.3492,0.3123,2.5987,5.2952,-138.7582,-5.9367,-1.1135,50.0006,5.5553,-7.5933,26.4,3.6,24,2332,200,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.8,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",4,"2023-09-13T01:19:36.309Z","2023-09-13T01:19:48.504Z",TRUE,"pitch","4e1c0342-8ead-4536-a1ed-c8aaae1e10b9",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.31,1.53,NA,96.73,185.29,"ground_ball","medium","8",127.52,89.84,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jake Rogers singles on a ground ball to center fielder Harrison Bader.",0,5,5,67,"bottom",8,"2023-09-13T01:18:42.499Z","2023-09-13T01:19:48.504Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.4,9,0.91,0.3942,6.9954,31.307,-11.1588,-2.4006,10.7507,0.5319,1.9811,4.8156,-138.9642,-7.6159,-0.912,50.0009,5.4994,-4.6921,15.6,2.4,24,2203,204,90.9,-3,26,NA,NA,NA,FALSE,-12,18,3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA
716617,"2023-09-12",3,"2023-09-13T01:19:11.993Z","2023-09-13T01:19:21.659Z",TRUE,"pitch","71e17031-6a41-41ad-9308-302fc6b42eff",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.53,NA,80.59,165.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jake Rogers singles on a ground ball to center fielder Harrison Bader.",0,5,5,67,"bottom",8,"2023-09-13T01:18:42.499Z","2023-09-13T01:19:48.504Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,12,0.9,0.4602,6.7332,24.4075,-33.2921,11.8791,-0.7817,0.9552,2.7165,2.4068,-119.3276,0.3291,-1.6109,50.0021,5.5928,17.0136,27.6,10.8,24,2567,61,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1.1,-22.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",2,"2023-09-13T01:18:56.491Z","2023-09-13T01:18:59.855Z",TRUE,"pitch","2eda0c59-f5e0-4784-8db1-13b5288f114c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4045,1.5302,NA,178.19,155.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jake Rogers singles on a ground ball to center fielder Harrison Bader.",0,5,5,67,"bottom",8,"2023-09-13T01:18:42.499Z","2023-09-13T01:19:48.504Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,75.1,11,0.9,0.4624,6.7363,20.4566,-34.1293,9.0902,-1.3727,-1.6053,3.1005,-2.4703,-118.0134,1.1753,-1.7321,50.0023,5.717,12.9437,20.4,10.8,24,2553,53,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-2,-16,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",1,"2023-09-13T01:18:44.722Z","2023-09-13T01:18:47.890Z",TRUE,"pitch","fa0a7ed5-ea9a-4199-9e08-ebae09b84d1c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4045,1.5678,NA,132.26,185.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jake Rogers singles on a ground ball to center fielder Harrison Bader.",0,5,5,67,"bottom",8,"2023-09-13T01:18:42.499Z","2023-09-13T01:19:48.504Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.9,7,0.9,0.3959,6.8105,31.409,-12.8944,-3.2663,9.9471,-0.4004,1.9775,3.6606,-138.4455,-7.1149,-1.3165,50.0005,5.4468,-6.3292,20.4,3.6,24,2206,205,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.7,5.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",0,"2023-09-13T01:18:28.451Z","2023-09-13T01:18:44.722Z",FALSE,"action",NA,NA,"Pitching Change: Ian Gibaut replaces Lucas Sims.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664139,"/api/v1/people/664139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Single","single","Jake Rogers singles on a ground ball to center fielder Harrison Bader.",0,5,5,67,"bottom",8,"2023-09-13T01:18:42.499Z","2023-09-13T01:19:48.504Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",4,"2023-09-13T01:15:52.881Z","2023-09-13T01:16:00.301Z",TRUE,"pitch","e658248e-1904-433c-9397-432ebcd5524c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.24,1.48,NA,124.67,183.62,"ground_ball","medium","5",104.15,161.6,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,5,5,66,"top",8,"2023-09-13T01:15:19.423Z","2023-09-13T01:16:00.301Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.8,5,0.91,0.3884,6.3711,32.5829,-24.3531,-10.4026,3.8873,-0.2012,2.0429,6.8388,-141.1171,-5.3576,-1.3064,50.0056,5.5382,-20.9511,37.2,6,24,2028,239,80.2,2,47,NA,NA,NA,TRUE,-23,6.1,17.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",3,"2023-09-13T01:15:36.940Z","2023-09-13T01:15:40.061Z",TRUE,"pitch","71aa5c2c-f710-4ca4-bb99-49a0487551ff",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3521,1.6199,NA,110.53,190.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,5,5,66,"top",8,"2023-09-13T01:15:19.423Z","2023-09-13T01:16:00.301Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.2,8,0.9,0.3916,6.4365,31.3018,-25.2161,-11.3477,3.5104,0.1696,1.7969,9.0118,-139.8439,-5.1138,-1.6191,50.0023,5.3015,-22.4929,38.4,7.2,24,2011,239,NA,NA,NA,NA,NA,NA,FALSE,-24.1,5.4,18.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",2,"2023-09-13T01:15:21.471Z","2023-09-13T01:15:26.317Z",TRUE,"pitch","4a1332d7-75a8-4e28-9018-e1944ee13f9b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3521,1.6199,NA,146.2,199.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,5,5,66,"top",8,"2023-09-13T01:15:19.423Z","2023-09-13T01:16:00.301Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.4,13,0.89,0.395,6.3857,31.7453,-26.8599,-11.5911,2.7326,-0.766,1.4595,7.0166,-138.802,-5.6562,-1.8238,50.0046,5.3177,-22.5665,37.2,7.2,24,1904,240,NA,NA,NA,NA,NA,NA,FALSE,-26.2,4,19.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",0,"2023-09-13T01:13:05.681Z","2023-09-13T01:13:30.941Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,5,5,66,"top",8,"2023-09-13T01:15:19.423Z","2023-09-13T01:16:00.301Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",1,"2023-09-13T01:13:30.941Z","2023-09-13T01:15:21.471Z",FALSE,"action",NA,NA,"Pitching Change: Jason Foley replaces Tyler Holton.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,671345,"/api/v1/people/671345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,5,5,66,"top",8,"2023-09-13T01:15:19.423Z","2023-09-13T01:16:00.301Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",0,"2023-09-13T01:12:30.409Z","2023-09-13T01:12:37.212Z",TRUE,"pitch","724253c9-60d5-41d1-9da2-bcdf54c7c0c5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.09,1.45,NA,89.73,172.53,"bunt_grounder","soft","1",137.45,182.36,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Bunt Groundout","field_out","TJ Friedl bunt grounds out softly, pitcher Tyler Holton to first baseman Spencer Torkelson.",0,5,5,65,"top",8,"2023-09-13T01:12:22.929Z","2023-09-13T01:12:37.212Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.9,6,0.85,0.4213,6.7126,27.0004,-25.6018,9.556,3.8373,0.7154,2.4535,-5.1353,-129.9604,-2.6434,1.4745,50.0016,5.4265,16.3599,30,7.2,24,2040,139,50.4,-46,5,NA,NA,NA,TRUE,-27.7,6.6,-16.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",4,"2023-09-13T01:11:56.625Z","2023-09-13T01:12:05.617Z",TRUE,"pitch","68efde82-c063-4e9b-b249-12798789640a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.04,1.43,NA,99.32,177.59,"popup","medium","6",128.53,174.33,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Harrison Bader pops out to shortstop Javier Baez.",0,5,5,64,"top",8,"2023-09-13T01:10:40.377Z","2023-09-13T01:12:05.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.1,6,0.9,0.4551,6.6384,22.4724,-28.5175,8.314,2.4919,0.4637,2.2664,-4.2321,-120.1871,-1.5169,1.1638,50.0036,5.4294,12.2094,21.6,8.4,24,1635,104,72.5,76,65,NA,NA,NA,TRUE,-35.5,4.4,-14,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716617,"2023-09-12",3,"2023-09-13T01:11:40.271Z","2023-09-13T01:11:43.271Z",TRUE,"pitch","8c2c08c4-1c60-45e7-90e7-f0bf847ee28f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1427,1.4638,NA,55.64,95.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Harrison Bader pops out to shortstop Javier Baez.",0,5,5,64,"top",8,"2023-09-13T01:10:40.377Z","2023-09-13T01:12:05.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.4,12,0.87,0.412,6.4984,27.6345,-14.6628,0.6864,9.7792,1.6096,5.2971,0.4929,-132.7849,1.6306,1.3326,50.0052,5.7399,1.2296,4.8,3.6,24,2265,153,NA,NA,NA,NA,NA,NA,FALSE,-14.5,18.2,-1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
