"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717232,"2023-07-29",1,"2023-07-29T01:04:21.123Z","2023-07-29T01:04:25.498Z",TRUE,"pitch","fdb43dba-f743-4dad-8d2d-ed1369eee5c4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4005,1.7192,NA,83.53,191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Ryan Jeffers singles on a sharp line drive to center fielder Kyle Isbel. Max Kepler scores. Willi Castro to 3rd.",1,1,1,26,"top",4,"2023-07-29T01:04:19.001Z","2023-07-29T01:05:31.699Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.9,14,2,0.4517,7.0284,22.1999,-30.4085,0.8063,1.1836,0.8781,1.7474,5.2741,-120.9525,-2.0121,-1.4298,50.0018,5.2404,1.2019,3.6,8.4,24,2323,111,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:03:14.340Z","2023-07-29T01:04:21.123Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Ryan Jeffers singles on a sharp line drive to center fielder Kyle Isbel. Max Kepler scores. Willi Castro to 3rd.",1,1,1,26,"top",4,"2023-07-29T01:04:19.001Z","2023-07-29T01:05:31.699Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T01:02:59.712Z","2023-07-29T01:03:05.611Z",TRUE,"pitch","8753cad7-f5d6-4e3a-b049-1c6f4451cd76",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.6111,1.6526,NA,105.44,204.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Walk","walk","Willi Castro walks.",0,0,1,25,"top",4,"2023-07-29T01:01:44.015Z","2023-07-29T01:03:05.611Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.6,14,0.91,0.405,7.1367,26.9657,-21.7078,-8.4444,5.6391,0.3032,1.2777,7.2203,-134.7915,-5.8922,-1.302,50.0024,5.0062,-15.6706,32.4,6,24,2201,215,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650489,"Willi Castro","/api/v1/people/650489",596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T01:02:40.317Z","2023-07-29T01:02:45.549Z",TRUE,"pitch","34a72fe3-20a1-4640-8e53-c0d57c183943",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5733,1.6685,NA,97.3,213.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Walk","walk","Willi Castro walks.",0,0,1,25,"top",4,"2023-07-29T01:01:44.015Z","2023-07-29T01:03:05.611Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.2,14,2,0.4451,6.701,23.093,-30.428,0.8049,1.135,0.5169,0.9377,4.6557,-122.8126,-4.0232,-1.5036,50.0008,5.1697,1.2359,3.6,8.4,24,2389,112,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1.4,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T01:02:21.204Z","2023-07-29T01:02:27.145Z",TRUE,"pitch","84bdf052-1602-44dd-872a-bc42601d4008",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7274,1.7555,NA,85.16,152.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Walk","walk","Willi Castro walks.",0,0,1,25,"top",4,"2023-07-29T01:01:44.015Z","2023-07-29T01:03:05.611Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.8,12,2,0.4123,7.0563,25.6758,-20.2115,-7.5768,6.6794,0.8354,3.2007,8.3847,-132.3653,-1.4129,-1.3745,50.0058,5.2073,-13.5782,30,4.8,24,2265,205,NA,NA,NA,NA,NA,NA,FALSE,-20.8,12,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:02:03.191Z","2023-07-29T01:02:08.210Z",TRUE,"pitch","299bfa72-9ddc-4032-839c-64c4d29e72bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6765,1.7047,NA,90.16,165.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Walk","walk","Willi Castro walks.",0,0,1,25,"top",4,"2023-07-29T01:01:44.015Z","2023-07-29T01:03:05.611Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.4,6,0.91,0.4055,7.2,25.9424,-22.4869,-7.2029,5.2331,0.7041,2.7052,7.7993,-134.4543,-2.4179,-1.2823,50.0066,5.192,-13.3459,27.6,6,24,2253,209,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T01:01:29.109Z","2023-07-29T01:01:33.897Z",TRUE,"pitch","8095fef1-2402-4e0d-8274-97db5197cf8e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.75,1.85,NA,76.94,202.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Matt Wallner strikes out swinging.",0,0,1,24,"top",4,"2023-07-29T01:00:12.437Z","2023-07-29T01:01:33.897Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.8,14,2,0.4476,7.0984,22.1104,-33.2438,0.3212,-0.7039,1.0509,1.3432,5.4957,-121.9773,-2.3208,-1.2653,50.0039,5.1503,0.4868,2.4,8.4,24,2256,81,NA,NA,NA,NA,NA,NA,TRUE,-40.2,-1.6,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T01:01:01.120Z","2023-07-29T01:01:06.882Z",TRUE,"pitch","74c2b59b-e885-40c5-90bd-ed0d8a02c72c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.75,1.85,NA,87.72,190.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Matt Wallner strikes out swinging.",0,0,1,24,"top",4,"2023-07-29T01:00:12.437Z","2023-07-29T01:01:33.897Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.1,9,2,0.4508,6.9971,22.1477,-30.2325,0.7378,1.2963,0.7682,1.8041,5.0001,-121.1727,-1.9646,-1.4119,50.0017,5.2492,1.1046,3.6,8.4,24,2362,98,NA,NA,NA,NA,NA,NA,FALSE,-37.1,2.2,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T01:00:43.111Z","2023-07-29T01:00:48.586Z",TRUE,"pitch","ec7fa0e7-0e47-4e91-8afa-faebef8243e4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.753,1.9147,NA,84.79,165.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Matt Wallner strikes out swinging.",0,0,1,24,"top",4,"2023-07-29T01:00:12.437Z","2023-07-29T01:01:33.897Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.3,14,0.91,0.4058,7.1069,26.0532,-22.8976,-6.0813,5.0142,0.8451,2.7221,8.1315,-134.4058,-2.0479,-1.4136,50.0023,5.1012,-11.2515,22.8,6,24,2304,209,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.9,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:00:24.613Z","2023-07-29T01:00:29.734Z",TRUE,"pitch","3925d116-623a-4a75-b6f7-058c47a93549",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7201,1.9464,NA,118.39,194.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Matt Wallner strikes out swinging.",0,0,1,24,"top",4,"2023-07-29T01:00:12.437Z","2023-07-29T01:01:33.897Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.4,13,0.92,0.4265,7.2717,23.7711,-24.7059,-7.5706,4.4592,-0.0364,1.6248,6.0099,-127.9102,-4.0319,-1.4206,50.0035,5.1349,-12.678,24,7.2,24,1876,221,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.4,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T00:59:55.673Z","2023-07-29T01:00:01.494Z",TRUE,"pitch","239817d4-8e1d-4123-80cc-a5030f5f5ea0",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.2767,1.7697,NA,89.08,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,1,23,"top",4,"2023-07-29T00:57:48.157Z","2023-07-29T01:00:01.494Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.1,6,0.91,0.4054,7.1153,27.9307,-21.3429,-7.3398,5.852,0.7325,2.6546,8.135,-134.8369,-2.4624,-1.3628,50.0008,5.0773,-13.5818,28.8,6,24,2382,207,NA,NA,NA,NA,NA,NA,TRUE,-21.5,10.3,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T00:59:11.505Z","2023-07-29T00:59:16.229Z",TRUE,"pitch","727bfb17-a3bc-49bc-8503-a2ca296add3e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.69,NA,101.82,168.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,1,23,"top",4,"2023-07-29T00:57:48.157Z","2023-07-29T01:00:01.494Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.3,6,2,0.4489,6.9014,21.8821,-30.7454,1.2212,0.9488,0.3982,2.5935,4.2519,-121.6195,-0.0929,-1.5252,50.0048,5.2792,1.8457,4.8,8.4,24,2324,109,NA,NA,NA,NA,NA,NA,FALSE,-37,1.9,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T00:58:35.008Z","2023-07-29T00:58:39.257Z",TRUE,"pitch","9bf6ca77-9e19-42c7-86a8-569e2674884b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.34,1.69,NA,120.98,174.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,1,23,"top",4,"2023-07-29T00:57:48.157Z","2023-07-29T01:00:01.494Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.6,5,2,0.4416,6.9741,22.1724,-30.3163,-0.0402,1.1883,-0.1045,2.3635,3.4355,-123.5299,-0.9416,-1.5018,50.0024,5.2744,-0.0634,1.2,8.4,24,2295,117,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.2,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T00:58:12.718Z","2023-07-29T00:58:17.059Z",TRUE,"pitch","60d44f70-0d53-4b31-a6f8-c2e0100b6c06",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.342,1.6609,NA,115.57,202.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,1,23,"top",4,"2023-07-29T00:57:48.157Z","2023-07-29T01:00:01.494Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.9,14,2,0.4522,6.9644,21.5938,-30.2608,0.4831,1.2873,0.0374,1.3404,3.721,-120.7173,-2.9846,-1.5813,50.0041,5.2331,0.719,2.4,8.4,24,2304,102,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1.9,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",7,"2023-07-29T00:57:21.048Z","2023-07-29T00:57:33.539Z",TRUE,"pitch","55f2f2ca-6514-42b7-80ee-90023e6c683f",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.55,1.73,NA,91.61,183.26,"line_drive","hard","9",212.32,75.43,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Double","double","Max Kepler doubles (10) on a sharp line drive to right fielder Drew Waters.",0,0,1,22,"top",4,"2023-07-29T00:55:38.158Z","2023-07-29T00:57:33.539Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.8,9,0.91,0.4069,7.2971,28.8301,-23.3023,-6.6722,4.832,0.666,2.0561,7.4102,-134.5516,-3.5796,-1.2551,50.0032,5.0524,-12.2509,24,6,24,2239,207,109.6,19,372,NA,NA,NA,FALSE,-23.8,8.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA,NA,NA,NA
717232,"2023-07-29",6,"2023-07-29T00:57:00.121Z","2023-07-29T00:57:03.603Z",TRUE,"pitch","e5e8761c-e55b-4b2f-b0e1-4bf09be4ba15",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.55,1.73,NA,85.39,186.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Double","double","Max Kepler doubles (10) on a sharp line drive to right fielder Drew Waters.",0,0,1,22,"top",4,"2023-07-29T00:55:38.158Z","2023-07-29T00:57:33.539Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.6,14,0.91,0.4034,7.1551,28.9063,-23.2,-7.4045,4.8034,0.8293,1.9478,8.0106,-135.6397,-3.8405,-1.1964,50.004,4.9945,-13.8364,26.4,6,24,2351,209,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
