"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717057,"2023-08-10",3,"2023-08-10T03:05:08.537Z","2023-08-10T03:05:18.271Z",TRUE,"pitch","3f82c44d-2bea-42e8-92b9-32bf57e613d4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4291,1.6266,NA,78.76,191.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Will Smith called out on strikes.",0,0,0,41,"top",6,"2023-08-10T03:04:07.448Z","2023-08-10T03:06:19.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669257,"Will Smith","/api/v1/people/669257","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.7,14,0.91,0.4454,6.3075,24.8447,-29.3168,-0.5703,1.8664,1.0033,1.7496,6.165,-123.0722,-2.965,-1.462,50.0029,5.4576,-0.8736,0,8.4,24,2328,130,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.9,-0.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",2,"2023-08-10T03:04:23.220Z","2023-08-10T03:04:37.739Z",TRUE,"pitch","7076d9b6-e9b6-4280-a398-b783cdade6d3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.34,1.57,NA,102.24,182.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Will Smith called out on strikes.",0,0,0,41,"top",6,"2023-08-10T03:04:07.448Z","2023-08-10T03:06:19.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669257,"Will Smith","/api/v1/people/669257","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.4,9,0.87,0.4146,6.1551,26.4972,-19.8799,-1.5988,6.9432,0.3872,2.0803,5.9881,-131.8256,-4.5571,-1.7002,50.0009,5.2876,-2.8308,4.8,4.8,24,2297,221,NA,NA,NA,NA,NA,NA,FALSE,-21.4,11.9,1.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",1,"2023-08-10T03:04:09.802Z","2023-08-10T03:04:15.539Z",TRUE,"pitch","cb179f4f-b373-4ebb-9ea3-5a8c22d7d45f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3698,1.6389,NA,64.36,200.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Will Smith called out on strikes.",0,0,0,41,"top",6,"2023-08-10T03:04:07.448Z","2023-08-10T03:06:19.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669257,"Will Smith","/api/v1/people/669257","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.2,14,0.9,0.4116,6.2188,26.6461,-17.7938,-5.1088,8.0088,1.3811,1.4097,9.043,-132.7346,-6.6733,-1.3961,50.0059,5.238,-9.1782,21.6,4.8,24,2342,232,NA,NA,NA,NA,NA,NA,FALSE,-19.4,13.3,7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",0,"2023-08-10T03:03:55.514Z","2023-08-10T03:04:09.802Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,669257,"/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Will Smith called out on strikes.",0,0,0,41,"top",6,"2023-08-10T03:04:07.448Z","2023-08-10T03:06:19.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669257,"Will Smith","/api/v1/people/669257","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",3,"2023-08-10T03:03:27.279Z","2023-08-10T03:03:34.523Z",TRUE,"pitch","5e386fbb-5eb7-426c-bb98-78f5744fc950",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.62,1.75,NA,148.4,183.6,"ground_ball","medium","4",142.42,147.11,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Freddie Freeman grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,40,"top",6,"2023-08-10T03:02:08.066Z","2023-08-10T03:03:34.523Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.6,7,0.91,0.4301,6.3224,24.9027,-33.1135,-9.386,-0.5725,-0.8238,2.0435,5.0314,-127.1231,-2.1519,-1.6043,50.0019,5.5176,-15.434,24,8.4,24,2064,244,97.5,-12,9,NA,NA,NA,TRUE,-37,-1.3,16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",2,"2023-08-10T03:03:12.946Z","2023-08-10T03:03:18.445Z",TRUE,"pitch","1372dcf7-76d2-4119-865e-77b32f2e443f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.6837,1.8711,NA,104.59,178.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Freddie Freeman grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,40,"top",6,"2023-08-10T03:02:08.066Z","2023-08-10T03:03:34.523Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.4,9,0.83,0.4142,6.3801,26.457,-16.2491,-3.8722,8.9826,0.3255,2.2227,6.374,-131.9185,-4.8428,-1.6123,50.0045,5.2693,-6.867,18,3.6,24,2255,228,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15.5,5.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",1,"2023-08-10T03:02:59.088Z","2023-08-10T03:03:04.700Z",TRUE,"pitch","29dc4ca0-923d-4309-8440-235b82722f1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6861,1.8468,NA,164.23,174.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Freddie Freeman grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,40,"top",6,"2023-08-10T03:02:08.066Z","2023-08-10T03:03:34.523Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.1,13,0.9,0.4326,6.121,24.5144,-31.8185,-8.7202,0.2178,-1.2391,2.3765,3.7771,-126.3675,-1.6092,-1.616,50.0012,5.5654,-14.1742,22.8,8.4,24,2031,241,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.2,15,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",0,"2023-08-10T03:02:45.798Z","2023-08-10T03:02:51.777Z",TRUE,"pitch","09b46a82-7acc-4b9a-99ce-4fe857e1022a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6802,1.7406,NA,123.82,199.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Freddie Freeman grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,40,"top",6,"2023-08-10T03:02:08.066Z","2023-08-10T03:03:34.523Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,79.2,13,0.89,0.4389,6.284,23.1846,-31.5537,-8.8673,0.3938,-0.179,1.438,6.0501,-124.4257,-3.679,-1.4807,50.0033,5.5292,-14.0101,21.6,8.4,24,2125,243,NA,NA,NA,NA,NA,NA,FALSE,-37.1,0.1,14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",6,"2023-08-10T03:00:29.581Z","2023-08-10T03:00:36.043Z",TRUE,"pitch","831550e1-f0e2-4058-833c-19b442633ec0",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.58,1.68,NA,98,209.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81.1,14,0.9,0.4308,7.0814,24.0889,-38.1997,4.6216,-3.6787,0.4985,1.087,2.3756,-126.7635,-4.1801,-1.0489,50.0005,5.7828,7.5762,12,9.6,24,2753,59,NA,NA,NA,NA,NA,NA,TRUE,-43.2,-7.3,-8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",5,"2023-08-10T02:59:56.990Z","2023-08-10T03:00:05.155Z",TRUE,"pitch","12106b75-7022-449a-97d2-c7308e198a0c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.58,1.68,NA,114.16,158.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.9,91.8,5,0.92,0.374,7.0055,36.0894,-11.381,-4.7137,9.5828,0.0746,2.9706,5.0976,-146.6951,-6.0651,-1.0768,50.0042,5.7496,-10.2302,34.8,2.4,24,2326,216,NA,NA,NA,NA,NA,NA,FALSE,-10.8,16.2,7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",4,"2023-08-10T02:59:27.296Z","2023-08-10T02:59:31.131Z",TRUE,"pitch","e1ee5790-7a81-4443-bd89-924821f5af55",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.58,1.68,NA,68.5,170.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.9,14,0.91,0.4247,7.0856,24.6249,-34.7441,2.1101,-1.5261,1.2725,2.5151,5.0336,-128.5585,-1.9287,-0.9785,50,5.9511,3.5598,7.2,8.4,24,2623,79,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-3,-4.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",2,"2023-08-10T02:58:55.462Z","2023-08-10T02:58:59.619Z",TRUE,"pitch","598cf7e4-bdbb-4d69-8618-92e7a17532ea",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.7366,1.8037,NA,70.42,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.8,14,0.87,0.431,7.2245,24.8267,-35.6683,3.3318,-2.131,1.2219,1.3139,4.644,-126.8477,-4.0633,-1.0624,50.0045,5.7663,5.4552,9.6,9.6,24,2759,57,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-4.6,-7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",1,"2023-08-10T02:57:50.499Z","2023-08-10T02:58:00.133Z",TRUE,"pitch","4eb21d41-e93b-4eb6-b11a-780f92f13abf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.58,1.68,NA,104.25,190.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.9,9,0.91,0.4198,7.1635,24.7582,-33.6625,1.8821,-0.8652,0.3346,1.7784,3.0563,-129.9859,-3.8022,-1.0964,50.0011,5.7895,3.2507,6,8.4,24,2576,97,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-2.2,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",0,"2023-08-10T02:57:32.588Z","2023-08-10T02:57:36.680Z",TRUE,"pitch","237ba1c5-8960-4317-8973-9f804d9a12b2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.658,1.7094,NA,101.25,153.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.4,3,0.91,0.4319,7.1873,23.5474,-35.489,2.3921,-2.0308,0.4133,3.1748,3.2176,-126.3698,0.113,-1.1829,50.0024,5.959,3.9041,7.2,8.4,24,2513,76,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-3.5,-5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",3,"2023-08-10T02:59:09.160Z","2023-08-10T02:59:27.296Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,666971,"/api/v1/people/666971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. strikes out swinging.",0,0,0,39,"bottom",5,"2023-08-10T02:57:22.662Z","2023-08-10T03:00:36.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",1,"2023-08-10T02:56:52.706Z","2023-08-10T02:57:01.572Z",TRUE,"pitch","ba06ddc3-852f-4829-b07d-d673afed4168",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.63,1.75,NA,105.53,175.14,"line_drive","medium","3",158.28,161.28,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Ketel Marte lines out to first baseman Freddie Freeman.",0,0,0,38,"bottom",5,"2023-08-10T02:56:01.507Z","2023-08-10T02:57:01.572Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.4,6,0.91,0.4258,7.1548,25.4595,-32.6596,1.8874,-0.2867,0.3009,2.3571,2.499,-128.402,-2.5161,-0.9285,50.0043,5.8795,3.1661,6,8.4,24,2488,85,94.4,6,121,NA,NA,NA,TRUE,-35.9,-0.8,-4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,645444,"Jose Herrera","/api/v1/people/645444",672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA
