"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717601,"2023-06-27",3,"2023-06-28T02:55:01.964Z","2023-06-28T02:55:05.482Z",TRUE,"pitch","ba746b47-d7ba-4bb5-b270-f5abdad7aaaa",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.1,1.5,NA,119.05,157.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","TJ Friedl homers (5) on a line drive to right center field.",1,3,1,55,"top",8,"2023-06-28T02:53:45.536Z","2023-06-28T02:56:19.765Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.7,2,0.91,0.3881,6.6351,32.2529,-10.6327,-1.689,10.68,-0.0539,3.0135,1.9008,-141.1511,-7.4383,-0.5167,50.0057,6.3685,-3.4074,13.2,2.4,24,2323,188,NA,NA,NA,NA,NA,NA,FALSE,-11,18,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",2,"2023-06-28T02:54:41.343Z","2023-06-28T02:54:45.467Z",TRUE,"pitch","587bb7b8-4c2a-4a03-8653-7c2b93cb8a6f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.1,1.5,NA,100.94,160.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","TJ Friedl homers (5) on a line drive to right center field.",1,3,1,55,"top",8,"2023-06-28T02:53:45.536Z","2023-06-28T02:56:19.765Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88,3,0.91,0.39,6.5197,33.8683,-9.847,-1.5341,11.1949,0.4214,2.885,3.0893,-140.7722,-7.9255,-0.4941,50.0008,6.3853,-3.0594,10.8,2.4,24,2336,195,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",1,"2023-06-28T02:54:24.570Z","2023-06-28T02:54:28.911Z",TRUE,"pitch","5f080725-28e1-46f2-89c4-c16fe84c7b7f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.272,1.5361,NA,123.65,145.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","TJ Friedl homers (5) on a line drive to right center field.",1,3,1,55,"top",8,"2023-06-28T02:53:45.536Z","2023-06-28T02:56:19.765Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.5,11,0.9,0.4311,6.6048,22.9184,-25.4775,4.0498,4.088,-0.1744,3.4507,-0.1225,-126.4667,-2.7549,-0.6528,50.0042,6.5722,6.6387,14.4,7.2,24,2299,154,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.1,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",0,"2023-06-28T02:54:09.258Z","2023-06-28T02:54:13.544Z",TRUE,"pitch","4e74e26f-990f-4247-85d4-9b3aa807ea1b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1785,1.4655,NA,144.74,210.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","TJ Friedl homers (5) on a line drive to right center field.",1,3,1,55,"top",8,"2023-06-28T02:53:45.536Z","2023-06-28T02:56:19.765Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,13,0.91,0.3934,6.5688,32.1649,-9.4932,-2.5882,11.5625,-0.7279,1.0589,0.406,-139.37,-12.4043,-0.5396,50.0017,6.2011,-5.0765,21.6,2.4,24,2299,193,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",4,"2023-06-28T02:55:15.401Z","2023-06-28T02:55:33.612Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,670770,"/api/v1/people/670770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","TJ Friedl homers (5) on a line drive to right center field.",1,3,1,55,"top",8,"2023-06-28T02:53:45.536Z","2023-06-28T02:56:19.765Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",12,"2023-06-28T02:53:34.963Z","2023-06-28T02:53:42.506Z",TRUE,"pitch","d707c596-7455-4371-8f62-a5f8b4bd0163",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.06,1.43,NA,85.47,166.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.4,3,0.9,0.427,6.4396,24.1747,-29.1422,4.6117,1.8191,0.8273,2.6769,1.7494,-127.8437,-4.1032,-0.4636,50.0056,6.5675,7.7023,14.4,7.2,24,2352,142,NA,NA,NA,NA,NA,NA,TRUE,-32.5,2.6,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",11,"2023-06-28T02:52:47.679Z","2023-06-28T02:52:52.945Z",TRUE,"pitch","2db16ad6-064d-457b-ac3c-9379f99161f3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.059,1.4288,NA,150.62,150.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.1,11,0.91,0.3891,6.4718,34.7753,-8.8054,-4.2228,11.666,-0.8819,3.2622,0.7789,-141.2472,-7.1071,-0.6145,50.002,6.3905,-8.4579,38.4,2.4,24,2306,204,NA,NA,NA,NA,NA,NA,FALSE,-9.5,19.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",10,"2023-06-28T02:52:30.295Z","2023-06-28T02:52:33.885Z",TRUE,"pitch","936bbd48-74e3-4171-b394-e18c2acebd98",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.06,1.43,NA,111.38,152.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.2,12,0.91,0.3933,6.3777,33.2821,-8.877,-2.31,11.8788,0.1475,3.1906,1.8396,-139.5944,-7.6407,-0.2221,50.0004,6.5579,-4.5295,20.4,2.4,24,2265,194,NA,NA,NA,NA,NA,NA,FALSE,-9.8,20,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",9,"2023-06-28T02:52:14.727Z","2023-06-28T02:52:18.626Z",TRUE,"pitch","3e9d8ebb-1575-4b40-a72d-2df163b920b8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1651,1.4756,NA,122.12,159.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.1,2,0.89,0.4269,6.3357,25.0917,-22.7357,2.4742,5.6566,-0.1344,2.9247,0.8235,-128.0346,-4.6621,-0.7812,50.0047,6.5363,4.1305,10.8,6,24,2173,179,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.5,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",0,"2023-06-28T01:09:17.234Z","2023-06-28T01:09:17.273Z",FALSE,"action",NA,NA,"Defensive switch from third base to shortstop for Gunnar Henderson.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683002,"/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","400","54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",1,"2023-06-28T01:09:17.273Z","2023-06-28T01:09:17.275Z",FALSE,"action",NA,NA,"Defensive switch from center field to right field for Aaron Hicks.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543305,"/api/v1/people/543305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","500","54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",2,"2023-06-28T01:09:17.275Z","2023-06-28T01:09:17.277Z",FALSE,"action",NA,NA,"Cedric Mullins remains in the game as the center fielder.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656775,"/api/v1/people/656775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","601","54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,602104,"/api/v1/people/602104",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",3,"2023-06-28T01:09:17.277Z","2023-06-28T01:09:17.279Z",FALSE,"action",NA,NA,"Defensive switch from second base to third base for Jordan Westburg.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676059,"/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","700","54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",4,"2023-06-28T01:09:17.279Z","2023-06-28T01:09:17.283Z",FALSE,"action",NA,NA,"Ryan O'Hearn remains in the game as the first baseman.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656811,"/api/v1/people/656811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","801","54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,663630,"/api/v1/people/663630",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",5,"2023-06-28T01:09:17.283Z","2023-06-28T01:13:16.959Z",FALSE,"action",NA,NA,"Adam Frazier remains in the game as the second baseman.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624428,"/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","901","54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,622761,"/api/v1/people/622761",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",6,"2023-06-28T01:13:16.959Z","2023-06-28T02:49:49.293Z",FALSE,"action",NA,NA,"Status Change - Delayed: Rain","Game Advisory",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571912,"/api/v1/people/571912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",7,"2023-06-28T02:49:49.293Z","2023-06-28T02:50:03.114Z",FALSE,"action",NA,NA,"Status Change - In Progress","Game Advisory",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571912,"/api/v1/people/571912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717601,"2023-06-27",8,"2023-06-28T02:50:03.114Z","2023-06-28T02:52:14.727Z",FALSE,"action",NA,NA,"Pitching Change: Bryan Baker replaces Keegan Akin.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641329,"/api/v1/people/641329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,2,1,54,"top",8,"2023-06-28T02:52:12.389Z","2023-06-28T02:53:42.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
