"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717371,"2023-07-17",3,"2023-07-18T01:32:08.945Z","2023-07-18T01:32:14.592Z",TRUE,"pitch","c48a7da9-9c0d-486e-8a14-8fc8ee507f4c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.215,1.6767,NA,110.65,144.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks.",0,9,0,54,"bottom",7,"2023-07-18T01:31:52.676Z","2023-07-18T01:32:42.636Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.5,73.1,12,0.9,0.473,6.6659,20.857,-27.5534,3.7046,3.4015,0.1665,3.5034,6.0683,-115.6536,3.9925,-2.9691,50.0041,4.3921,5.0365,13.2,8.4,24,2680,87,NA,NA,NA,NA,NA,NA,FALSE,-35.8,7.4,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T01:31:54.965Z","2023-07-18T01:32:00.683Z",TRUE,"pitch","f7cc5fd6-503f-4794-a9f7-91a3379baf37",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2664,1.6767,NA,148.82,205.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks.",0,9,0,54,"bottom",7,"2023-07-18T01:31:52.676Z","2023-07-18T01:32:42.636Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.1,72.6,13,0.89,0.4796,6.3901,18.7696,-31.4626,4.9024,0.5415,-0.8348,1.2203,3.4729,-113.7491,0.5289,-3.0127,50.0049,4.0776,6.494,12,9.6,24,2640,98,NA,NA,NA,NA,NA,NA,FALSE,-43.1,1.3,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T01:31:39.586Z","2023-07-18T01:31:39.635Z",FALSE,"action",NA,NA,"Defensive Substitution: Gabriel Arias replaces shortstop Amed Rosario, batting 2nd, playing shortstop.","Defensive Sub",9,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672356,"/api/v1/people/672356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","201","54","atBat","Walk","walk","Henry Davis walks.",0,9,0,54,"bottom",7,"2023-07-18T01:31:52.676Z","2023-07-18T01:32:42.636Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,642708,"/api/v1/people/642708",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T01:31:39.635Z","2023-07-18T01:31:54.965Z",FALSE,"action",NA,NA,"Pitching Change: Nick Sandlin replaces Sam Hentges.","Pitching Substitution",9,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680704,"/api/v1/people/680704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Walk","walk","Henry Davis walks.",0,9,0,54,"bottom",7,"2023-07-18T01:31:52.676Z","2023-07-18T01:32:42.636Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T01:29:16.829Z","2023-07-18T01:29:26.674Z",TRUE,"pitch","fa63ba9c-2681-47a6-bc71-78c5b2c18566",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.14,1.45,NA,141.62,180.71,"fly_ball","medium","7",57.09,73.21,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Andres Gimenez flies out to left fielder Bryan Reynolds.",0,9,0,53,"top",7,"2023-07-18T01:29:08.195Z","2023-07-18T01:29:26.674Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,81.7,4,0.93,0.4215,6.9543,28.7459,-33.1723,-9.8418,-0.5842,-0.6459,2.1508,8.4091,-130.2313,-0.5715,-2.6467,50.0037,4.8943,-16.8141,24,8.4,24,1952,257,97.5,33,355,NA,NA,NA,TRUE,-35.3,-1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T01:28:28.882Z","2023-07-18T01:28:56.196Z",TRUE,"pitch","291f20d7-8142-4965-8121-6ff9c10f13b6",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.06,1.47,NA,145.71,164.29,"fly_ball","medium","78",73.02,34.91,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Josh Naylor homers (13) on a fly ball to left center field. Steven Kwan scores.",2,9,0,52,"top",7,"2023-07-18T01:27:07.844Z","2023-07-18T01:28:56.196Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.3,1,0.9,0.3975,6.9042,32.6474,-30.6563,-11.7276,0.7898,-0.7531,2.7589,9.4511,-138.1463,0.3977,-2.706,50.0016,4.6845,-22.5185,33.6,7.2,24,2124,241,107.6,24,425,NA,NA,NA,FALSE,-28.8,1.8,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T01:28:09.200Z","2023-07-18T01:28:13.803Z",TRUE,"pitch","28839ad3-b8c7-4678-8426-267d601e1e5b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1033,1.4865,NA,131.24,203.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Josh Naylor homers (13) on a fly ball to left center field. Steven Kwan scores.",2,9,0,52,"top",7,"2023-07-18T01:27:07.844Z","2023-07-18T01:28:56.196Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,80.9,13,0.95,0.4259,6.8499,28.5697,-32.3641,-9.3985,-0.1103,-0.3737,1.3244,8.7975,-128.963,-2.1054,-2.6197,50.0052,4.6648,-15.7226,22.8,8.4,24,1977,265,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.5,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T01:27:44.814Z","2023-07-18T01:27:52.764Z",TRUE,"pitch","b4ac7003-e45e-4e95-8860-c93dffe30e3d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.06,1.47,NA,127,177.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Josh Naylor homers (13) on a fly ball to left center field. Steven Kwan scores.",2,9,0,52,"top",7,"2023-07-18T01:27:07.844Z","2023-07-18T01:28:56.196Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.4,5,0.9,0.3944,6.9602,30.7825,-29.7614,-10.9579,1.235,-0.2623,2.2651,10.6049,-138.8387,-0.9103,-2.7058,50.0039,4.5761,-21.4169,32.4,7.2,24,2204,238,NA,NA,NA,NA,NA,NA,FALSE,-27.7,2.3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T01:27:24.976Z","2023-07-18T01:27:28.453Z",TRUE,"pitch","80743847-46de-4f05-9deb-0835289ef78b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1548,1.4865,NA,68.89,197.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Josh Naylor homers (13) on a fly ball to left center field. Steven Kwan scores.",2,9,0,52,"top",7,"2023-07-18T01:27:07.844Z","2023-07-18T01:28:56.196Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.6,83.2,14,0.84,0.4166,7.0002,26.906,-33.0773,-10.8938,-0.5147,1.2621,1.5351,13.6712,-131.2933,-2.1204,-2.5887,50.004,4.8067,-19.0863,26.4,8.4,24,2163,256,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-1.2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T01:26:49.945Z","2023-07-18T01:26:59.986Z",TRUE,"pitch","1e8284ac-70a5-4966-ac76-2aa10c46a5ba",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.34,1.58,NA,142.31,165.95,"fly_ball","medium","7",46.72,97.89,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Bryan Reynolds.",0,7,0,51,"top",7,"2023-07-18T01:25:41.907Z","2023-07-18T01:26:59.986Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81,4,0.96,0.425,6.9309,27.7485,-33.5785,-9.5118,-0.8349,-0.6639,2.6973,7.9577,-129.0533,0.9698,-2.557,50.0039,4.9102,-15.9885,22.8,8.4,24,2049,260,94.7,26,318,NA,NA,NA,TRUE,-35.9,-1.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T01:26:28.363Z","2023-07-18T01:26:32.743Z",TRUE,"pitch","449396cc-68dd-461a-8959-0e241b82c515",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.255,1.5966,NA,190.12,153.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Bryan Reynolds.",0,7,0,51,"top",7,"2023-07-18T01:25:41.907Z","2023-07-18T01:26:59.986Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.8,11,0.89,0.3953,6.9312,32.9495,-32.0834,-10.9407,0.0463,-1.9182,3.1543,6.5304,-138.8934,1.804,-2.8863,50.0021,4.6394,-21.2395,32.4,8.4,24,2166,239,NA,NA,NA,NA,NA,NA,FALSE,-29.4,0.7,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T01:26:08.909Z","2023-07-18T01:26:14.091Z",TRUE,"pitch","df4ac897-ba7c-4610-949c-0924becea66a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2808,1.5966,NA,78.2,196.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Bryan Reynolds.",0,7,0,51,"top",7,"2023-07-18T01:25:41.907Z","2023-07-18T01:26:59.986Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,82.7,14,0.73,0.4175,6.9274,28.876,-36.0178,-10.2893,-2.2104,1.018,1.5667,12.8774,-131.3837,-1.3338,-2.6192,50.0019,4.7676,-17.917,22.8,9.6,24,2219,257,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-4.1,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T01:25:52.244Z","2023-07-18T01:25:57.456Z",TRUE,"pitch","077c2175-005b-4279-af26-48a3492d5d9b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2808,1.5966,NA,123.72,192.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Bryan Reynolds.",0,7,0,51,"top",7,"2023-07-18T01:25:41.907Z","2023-07-18T01:26:59.986Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.3,8,0.88,0.419,6.7326,28.6588,-33.6277,-9.2537,-0.8438,-0.1764,1.7165,9.3201,-130.9269,-1.5374,-2.5867,50.0017,4.8372,-16.002,22.8,8.4,24,2023,254,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-1.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T01:25:27.055Z","2023-07-18T01:25:32.526Z",TRUE,"pitch","57aef001-d47d-4598-b1b7-ed454225941d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.33,1.59,NA,136.82,181.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,7,0,50,"top",7,"2023-07-18T01:24:44.299Z","2023-07-18T01:25:32.526Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,74.6,7,0.9,0.4628,6.9918,24.2764,-31.2816,9.2098,0.6282,-0.5199,2.1091,2.1525,-118.686,0.079,-2.6363,50.0017,4.9417,13.0403,22.8,9.6,24,2547,68,NA,NA,NA,NA,NA,NA,TRUE,-39.8,1.4,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T01:25:11.606Z","2023-07-18T01:25:15.225Z",TRUE,"pitch","05639d6c-9f49-4b34-87f7-bd616afe3858",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1421,1.5037,NA,87.84,173.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,7,0,50,"top",7,"2023-07-18T01:24:44.299Z","2023-07-18T01:25:32.526Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.3,6,0.9,0.4532,6.8373,24.3474,-29.713,7.3026,1.6697,0.765,2.4159,5.6593,-121.0179,0.2456,-2.5556,50.0057,4.9227,10.7981,21.6,8.4,24,2515,89,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3.4,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T01:24:56.432Z","2023-07-18T01:25:02.845Z",TRUE,"pitch","9e59c7d1-f4b8-4218-90e5-98a851c193cc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2707,1.6066,NA,134.51,187.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,7,0,50,"top",7,"2023-07-18T01:24:44.299Z","2023-07-18T01:25:32.526Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.9,7,0.91,0.3958,7.1335,32.4114,-29.2117,-10.582,1.5276,-0.4594,1.8937,9.2758,-138.652,-2.2029,-2.4814,50.0019,4.6574,-20.5021,31.2,7.2,24,2084,241,NA,NA,NA,NA,NA,NA,FALSE,-27.7,2.5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
