"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717079,"2023-08-08",6,"2023-08-09T00:20:27.712Z","2023-08-09T00:20:32.111Z",TRUE,"pitch","527c498d-a7e0-41c2-95c2-f4396306e81a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4457,1.7587,NA,94.32,212.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.7,14,0.9,0.4868,6.7403,22.3347,-42.1429,6.2488,-7.7923,0.595,0.9886,3.0836,-112.9085,-1.5445,-1.6044,50.0037,5.958,7.9929,10.8,13.2,24,2549,32,NA,NA,NA,NA,NA,NA,FALSE,-59.9,-14.2,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",5,"2023-08-09T00:20:02.257Z","2023-08-09T00:20:07.001Z",TRUE,"pitch","71d489cb-4e37-496d-abd5-9bb389c19dc6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.6,NA,94.14,170.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,6,0.87,0.3943,6.7814,29.2236,-18.1659,-3.0392,7.1554,0.5996,2.5177,7.9084,-138.6065,-5.0706,-1.888,50.0031,5.5732,-5.9511,13.2,3.6,24,2254,227,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",3,"2023-08-09T00:19:42.061Z","2023-08-09T00:19:46.774Z",TRUE,"pitch","a3c8821b-e6ae-4c68-810c-22a5f3bfdccf",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.4,1.6,NA,110.6,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,75.2,5,0.91,0.4609,6.7524,22.8574,-31.8261,10.5227,0.2414,0.1678,2.6547,2.0872,-118.8584,-0.6156,-2.0888,50.0022,5.808,15.0481,25.2,9.6,24,2712,60,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.6,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",2,"2023-08-09T00:19:25.612Z","2023-08-09T00:19:29.680Z",TRUE,"pitch","c074f5f3-03d5-4063-8150-8402a8b401db",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.4,1.6,NA,92.68,156.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83.8,3,0.9,0.4141,7.2122,25.1471,-24.5979,-0.3288,4.2651,0.638,3.0501,6.6274,-131.7381,-2.3938,-1.8561,50.0037,5.7684,-0.5849,1.2,6,24,2473,194,NA,NA,NA,NA,NA,NA,FALSE,-25.7,7.4,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",1,"2023-08-09T00:19:10.989Z","2023-08-09T00:19:15.799Z",TRUE,"pitch","b2f65a14-b570-4376-b763-38cf2713cf00",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4714,1.7587,NA,74.21,167.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.4,12,0.91,0.4172,6.7673,23.9133,-24.1644,1.0333,4.5703,1.1227,2.6425,7.5978,-130.5954,-3.3188,-1.9418,50.0008,5.7192,1.8071,7.2,6,24,2474,176,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T00:18:58.401Z","2023-08-09T00:19:02.394Z",TRUE,"pitch","66bbb7b8-7922-4c22-b197-ddb32953a4cb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5229,1.7587,NA,119.11,208.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.6,13,0.88,0.4722,6.4526,23.3477,-34.3118,10.192,-1.5745,-0.0552,1.1119,1.8205,-116.3294,-3.0892,-2.1727,50.0012,5.7342,13.862,21.6,10.8,24,2739,61,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-3.4,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",4,"2023-08-09T00:19:51.898Z","2023-08-09T00:20:02.257Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,3,4,39,"top",5,"2023-08-09T00:18:44.500Z","2023-08-09T00:21:15.765Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",1,"2023-08-09T00:16:33.336Z","2023-08-09T00:16:42.157Z",TRUE,"pitch","2405fa58-c4a3-4c96-b6e2-d52f9a042947",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.35,1.54,NA,126.15,169.72,"ground_ball","medium","6",110.09,155.21,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Jason Delay grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,3,4,38,"bottom",4,"2023-08-09T00:15:57.071Z","2023-08-09T00:16:42.157Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.3,5,2,0.4004,6.1187,29.7895,-22.6954,-10.3356,5.0031,-0.24,2.5578,4.2912,-136.717,-5.9153,-0.4859,50.0056,6.3045,-19.5932,38.4,6,24,2246,222,82.6,-13,11,NA,NA,NA,TRUE,-22.9,8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T00:16:12.055Z","2023-08-09T00:16:15.818Z",TRUE,"pitch","f123f135-df0c-4a61-8211-2996efddc26b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.54,NA,132.07,161.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Jason Delay grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,3,4,38,"bottom",4,"2023-08-09T00:15:57.071Z","2023-08-09T00:16:42.157Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83.1,1,2,0.417,6.2515,25.4577,-24.2701,0.9364,4.5152,-0.3955,2.8614,0.5673,-130.9315,-4.6814,-0.736,50.0032,6.4697,1.6395,3.6,6,24,2183,195,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.4,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T00:15:38.851Z","2023-08-09T00:15:46.296Z",TRUE,"pitch","fab491d3-19cc-4752-a98e-575aa2e027c4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.42,1.6,NA,142.94,164.92,"ground_ball","medium","5",102.99,165.38,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Alika Williams grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,3,4,37,"bottom",4,"2023-08-09T00:15:20.939Z","2023-08-09T00:15:46.296Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.3,4,2,0.4058,6.2115,28.2602,-24.5433,-9.5418,4.133,-0.6805,2.7356,3.3072,-134.7832,-5.3018,-0.681,50.0031,6.4527,-17.6222,33.6,7.2,24,2104,228,86.8,0,47,NA,NA,NA,TRUE,-25.2,6.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",1,"2023-08-09T00:15:02.311Z","2023-08-09T00:15:12.770Z",TRUE,"pitch","e70ae279-5194-45d7-93e6-58319193f2ac",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.64,1.72,NA,105.95,183.18,"ground_ball","medium","5",107.56,163.86,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Liover Peguero grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,3,4,36,"bottom",4,"2023-08-09T00:14:31.282Z","2023-08-09T00:15:12.770Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,83,9,2,0.4184,6.2835,25.5325,-25.7608,-0.6571,3.6887,0.2898,2.0591,2.5108,-130.5276,-6.2201,-0.596,50.002,6.3929,-1.1424,1.2,6,24,2191,207,80.9,-23,6,NA,NA,NA,TRUE,-28.2,5.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T00:14:47.694Z","2023-08-09T00:14:51.302Z",TRUE,"pitch","e5059219-ed44-470b-871e-bab5ccaac568",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6257,1.7072,NA,129.79,159.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Liover Peguero grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,3,4,36,"bottom",4,"2023-08-09T00:14:31.282Z","2023-08-09T00:15:12.770Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.3,4,2,0.4164,6.2038,25.4839,-25.5512,1.6032,3.7749,-0.3356,2.9515,0.551,-131.0992,-4.1543,-0.7564,50.0046,6.4446,2.815,6,6,24,2237,204,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",5,"2023-08-09T00:14:01.995Z","2023-08-09T00:14:30.457Z",TRUE,"pitch","75d1238c-0893-49e7-9f31-8131badddff1",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.24,1.51,NA,117.02,178.75,"line_drive","medium","8",139.73,30.1,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Alfonso Rivas homers (2) on a line drive to center field.",1,3,4,35,"bottom",4,"2023-08-09T00:12:04.215Z","2023-08-09T00:14:30.457Z",TRUE,TRUE,FALSE,FALSE,65,3,2,0,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.2,5,2,0.4112,6.3679,28.2748,-27.2352,-10.4684,2.7488,-6e-04,2.2233,5.2466,-133.1465,-5.5646,-0.6352,50.005,6.3084,-18.8197,32.4,7.2,24,2035,227,106,22,419,NA,NA,NA,FALSE,-28.7,4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",4,"2023-08-09T00:13:43.981Z","2023-08-09T00:13:47.692Z",TRUE,"pitch","c15838e6-b6ef-478d-ac96-b70bf0dc0ad3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3943,1.63,NA,165.52,150.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Alfonso Rivas homers (2) on a line drive to center field.",1,3,4,35,"bottom",4,"2023-08-09T00:12:04.215Z","2023-08-09T00:14:30.457Z",TRUE,TRUE,FALSE,FALSE,65,3,2,0,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.7,11,2,0.3985,6.0781,29.5511,-25.2063,-10.2381,3.6364,-1.2729,3.261,2.0426,-137.2946,-3.7421,-0.6949,50.0005,6.3512,-19.5998,36,7.2,24,2140,231,NA,NA,NA,NA,NA,NA,FALSE,-24.6,6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",3,"2023-08-09T00:13:21.213Z","2023-08-09T00:13:26.038Z",TRUE,"pitch","3814bec4-ab9d-4f13-80b4-ad834b416517",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.24,1.51,NA,119.33,181.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Alfonso Rivas homers (2) on a line drive to center field.",1,3,4,35,"bottom",4,"2023-08-09T00:12:04.215Z","2023-08-09T00:14:30.457Z",TRUE,TRUE,FALSE,FALSE,65,3,2,0,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.4,5,2,0.4229,6.3252,22.6876,-23.3523,-2.3669,5.1736,-0.061,2.1302,2.5436,-128.7281,-5.9878,-0.747,50.0038,6.2548,-4.0367,8.4,6,24,2322,213,NA,NA,NA,NA,NA,NA,FALSE,-26,8.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",2,"2023-08-09T00:13:01.866Z","2023-08-09T00:13:06.362Z",TRUE,"pitch","bab38e7e-bd96-4225-a7f3-699240dad74e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3686,1.6557,NA,142.04,138.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Alfonso Rivas homers (2) on a line drive to center field.",1,3,4,35,"bottom",4,"2023-08-09T00:12:04.215Z","2023-08-09T00:14:30.457Z",TRUE,TRUE,FALSE,FALSE,65,3,2,0,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.3,11,2,0.4005,6.3418,28.5186,-24.0787,-9.5735,4.2708,-0.6569,3.706,3.1621,-136.4908,-2.9509,-0.5827,50.006,6.4493,-18.1646,34.8,6,24,2117,220,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.3,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
