"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716634,"2023-09-11",4,"2023-09-11T01:15:48.966Z","2023-09-11T01:15:58.341Z",TRUE,"pitch","c5498092-060f-4cee-8061-7ccaa3c087a0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.3,1.53,NA,121.42,147.33,"fly_ball","medium","9",185.12,119.84,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Hunter Goodman flies out to right fielder Mike Yastrzemski.",0,3,5,31,"top",4,"2023-09-11T01:14:24.771Z","2023-09-11T01:15:58.341Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89.3,2,0.91,0.3869,6.3133,29.8983,-22.5684,-9.0201,4.727,-0.1159,3.387,6.9539,-141.1776,-3.4953,-1.4299,50.0063,6.0809,-18.3475,36,6,24,2262,229,86.6,50,247,NA,NA,NA,TRUE,-20.9,8,15.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",3,"2023-09-11T01:15:29.276Z","2023-09-11T01:15:33.496Z",TRUE,"pitch","ab471461-c135-4e81-bb4e-612a1a60a6ee",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3312,1.5059,NA,78.59,211.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Hunter Goodman flies out to right fielder Mike Yastrzemski.",0,3,5,31,"top",4,"2023-09-11T01:14:24.771Z","2023-09-11T01:15:58.341Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,83.9,14,0.9,0.4175,6.3673,23.6878,-35.5936,-5.9887,-1.9528,1.0077,1.0077,8.2791,-130.4701,-5.9945,-1.4074,50.0046,5.9713,-10.4771,14.4,8.4,24,1470,249,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-4.6,9.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T01:15:02.003Z","2023-09-11T01:15:06.007Z",TRUE,"pitch","b06d3716-af25-4c34-bee0-078d277f29c8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.3,1.53,NA,151.68,205.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Hunter Goodman flies out to right fielder Mike Yastrzemski.",0,3,5,31,"top",4,"2023-09-11T01:14:24.771Z","2023-09-11T01:15:58.341Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.6,83.2,13,0.9,0.4186,6.3408,25.6761,-34.6164,-8.0318,-1.4075,-0.9098,1.2319,4.1759,-130.5088,-5.693,-1.4812,50.0032,6.0276,-13.9516,20.4,8.4,24,1364,250,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-3.5,13.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T01:14:44.036Z","2023-09-11T01:14:47.566Z",TRUE,"pitch","0fd02a32-1c99-4090-b5bc-714cdc8e21a5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.3,1.53,NA,137.23,193.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Hunter Goodman flies out to right fielder Mike Yastrzemski.",0,3,5,31,"top",4,"2023-09-11T01:14:24.771Z","2023-09-11T01:15:58.341Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.1,7,0.92,0.4327,6.2118,26.4921,-32.0951,1.0258,0.0467,-0.5308,1.666,2.5332,-126.6947,-4.8263,-1.6779,50.0021,6.1681,1.6628,3.6,8.4,24,2297,138,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.8,-2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T01:15:12.783Z","2023-09-11T01:15:29.276Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,696100,"/api/v1/people/696100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Hunter Goodman flies out to right fielder Mike Yastrzemski.",0,3,5,31,"top",4,"2023-09-11T01:14:24.771Z","2023-09-11T01:15:58.341Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",6,"2023-09-11T01:14:16.416Z","2023-09-11T01:14:20.941Z",TRUE,"pitch","91adc093-446e-409b-a20f-65c372dc66f4",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.93,1.87,NA,149.43,130.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.2,11,0.91,0.3891,6.0674,32.8849,-14.5123,-6.1663,8.8067,-0.8507,4.0175,3.6974,-140.9318,-3.9008,-1.3805,50.0049,6.3608,-12.3698,37.2,3.6,24,2328,221,NA,NA,NA,NA,NA,NA,TRUE,-13.9,15.4,10.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",5,"2023-09-11T01:13:59.362Z","2023-09-11T01:14:03.288Z",TRUE,"pitch","8550e807-9ed9-4c3f-ad4b-897e3c368e26",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.9219,1.9218,NA,117.84,221.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,83.6,13,0.9,0.417,6.3026,26.1754,-32.2757,-9.0403,-0.054,-0.022,0.6504,6.5679,-131.063,-7.759,-1.3785,50.0057,6.0407,-15.8227,24,8.4,24,1571,250,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-1.6,15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",4,"2023-09-11T01:13:36.498Z","2023-09-11T01:13:43.158Z",TRUE,"pitch","810fe317-f262-411f-a12c-1d161bf8fba0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.93,1.87,NA,143.53,203.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,82.9,13,0.93,0.4186,6.2518,26.4105,-26.8405,-9.0866,3.0744,-0.6959,1.2924,5.1219,-130.6286,-6.8711,-1.497,50.0052,5.963,-15.773,27.6,7.2,24,1571,247,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.3,15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",3,"2023-09-11T01:13:20.148Z","2023-09-11T01:13:24.859Z",TRUE,"pitch","a0b30a52-d986-4cc7-b0df-42e59f44d2b3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.93,1.87,NA,120.04,150.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88,5,0.91,0.3911,6.2078,31.4532,-15.1054,-7.5931,8.5917,-0.0797,3.2763,6.116,-140.0167,-5.3773,-1.3052,50.0031,6.2093,-15.0849,39.6,4.8,24,2276,219,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.6,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T01:12:56.023Z","2023-09-11T01:13:00.069Z",TRUE,"pitch","48f4e59b-c18d-4a14-ae3f-757852395b91",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.93,1.87,NA,141.77,141.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.2,1,0.91,0.3907,6.1901,30.4612,-14.3787,-7.1927,8.934,-0.6498,3.6033,4.5122,-139.9801,-4.8412,-1.3449,50.0057,6.291,-14.3311,40.8,3.6,24,2252,224,NA,NA,NA,NA,NA,NA,FALSE,-14,15.4,12.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T01:12:40.954Z","2023-09-11T01:12:44.753Z",TRUE,"pitch","c25a978d-04c5-4b9d-a3f9-f99821f0f4b0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.93,1.87,NA,141.89,180.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,81.3,7,0.91,0.4274,6.2675,24.557,-30.9169,-7.0176,0.7571,-0.6531,2.162,4.6677,-127.8093,-3.8771,-1.5846,50.0051,6.1076,-11.6955,19.2,8.4,24,1512,246,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.7,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T01:13:07.074Z","2023-09-11T01:13:20.148Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Nolan Jones strikes out on a foul tip.",0,3,5,30,"top",4,"2023-09-11T01:12:32.854Z","2023-09-11T01:14:20.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",6,"2023-09-11T01:09:59.592Z","2023-09-11T01:10:09.433Z",TRUE,"pitch","89cbc15d-e57a-44b3-b82b-d92a770e9bfd",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.41,1.59,NA,131.26,191.08,"fly_ball","medium","7",69.83,136.67,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Brandon Crawford flies out to left fielder Sean Bouchard.",0,3,5,29,"bottom",3,"2023-09-11T01:08:26.797Z","2023-09-11T01:10:09.433Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.1,7,2,0.4383,6.6447,24.2421,-27.5953,-10.4294,2.8912,-0.374,1.7667,6.5253,-124.7916,-4.4335,-1.6629,50.0017,5.8298,-16.5091,28.8,8.4,24,1530,236,83.7,58,211,NA,NA,NA,TRUE,-32.6,4.4,17.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",4,"2023-09-11T01:09:28.454Z","2023-09-11T01:09:33.741Z",TRUE,"pitch","36a57945-64ed-44c4-bbd2-e6944bf3f311",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.59,1.7165,NA,121.33,142.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Brandon Crawford flies out to left fielder Sean Bouchard.",0,3,5,29,"bottom",3,"2023-09-11T01:08:26.797Z","2023-09-11T01:10:09.433Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.2,2,2,0.4315,6.5326,24.0086,-27.0818,3.0231,3.1116,-0.1136,3.5616,3.4132,-126.583,-0.5794,-1.8683,50.0011,5.9475,4.9411,12,7.2,24,2161,174,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5.8,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",3,"2023-09-11T01:09:08.549Z","2023-09-11T01:09:13.083Z",TRUE,"pitch","a25ec8f3-2519-407f-9dc5-e896b46a4088",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.6168,1.7743,NA,122.57,140.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Brandon Crawford flies out to left fielder Sean Bouchard.",0,3,5,29,"bottom",3,"2023-09-11T01:08:26.797Z","2023-09-11T01:10:09.433Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.1,2,2,0.4227,6.5917,22.9827,-23.4553,0.0839,5.1128,-0.146,3.6417,4.3828,-128.8307,-1.2649,-1.8696,50.0052,5.9264,0.1433,2.4,6,24,2220,186,NA,NA,NA,NA,NA,NA,FALSE,-25.2,9.2,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T01:08:49.435Z","2023-09-11T01:08:52.794Z",TRUE,"pitch","2a4389bc-4606-4de4-9faf-e1711b87c0f4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.585,1.6651,NA,113.08,128.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Brandon Crawford flies out to left fielder Sean Bouchard.",0,3,5,29,"bottom",3,"2023-09-11T01:08:26.797Z","2023-09-11T01:10:09.433Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.5,12,2,0.4124,6.4694,27.0326,-16.1324,-6.4014,8.9704,0.1029,4.0854,6.8574,-132.5659,-1.722,-1.6797,50.0057,5.915,-11.452,31.2,4.8,24,2108,215,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16.1,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T01:08:29.132Z","2023-09-11T01:08:33.782Z",TRUE,"pitch","e879f432-cb50-4605-b46e-007bbd207685",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5611,1.7845,NA,159.55,174.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Brandon Crawford flies out to left fielder Sean Bouchard.",0,3,5,29,"bottom",3,"2023-09-11T01:08:26.797Z","2023-09-11T01:10:09.433Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,13,2,0.4093,6.5132,29.3466,-13.6208,-4.4364,10.2362,-1.1164,2.3684,3.3187,-133.8893,-6.5881,-1.7966,50.0026,5.8386,-8.0414,26.4,3.6,24,2147,216,NA,NA,NA,NA,NA,NA,FALSE,-15,17.3,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
