"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717569,"2023-06-29",0,"2023-06-29T23:53:11.308Z","2023-06-29T23:53:15.470Z",TRUE,"pitch","7915ae63-e31b-4293-9398-083d1c8f6c68",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1247,1.4764,NA,129.29,152.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Jean Segura singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"top",8,"2023-06-29T23:52:20.199Z","2023-06-29T23:53:32.418Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.9,1,0.91,0.4006,6.3675,30.4442,-30.899,-10.8703,0.6761,-0.3224,3.1776,6.9428,-136.7734,0.547,-1.4827,50.0042,5.0955,-20.5764,31.2,7.2,24,1924,242,NA,NA,NA,NA,NA,NA,FALSE,-29.4,1.6,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",2,"2023-06-29T23:50:51.225Z","2023-06-29T23:50:58.224Z",TRUE,"pitch","ed8d91eb-ab66-417a-9259-f4c59a8d2ee6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.33,1.53,NA,119.08,155.94,"ground_ball","soft","1",141.38,179.55,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Christian Arroyo grounds out softly to pitcher Andrew Nardi.",0,0,0,46,"bottom",7,"2023-06-29T23:50:15.475Z","2023-06-29T23:50:58.224Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.7,2,0.91,0.3947,7.0506,27.6081,-13.1277,3.4571,9.7405,-0.0545,3.0682,-8.1424,-138.1921,-5.0443,2.4666,50.0046,5.7828,6.7622,20.4,3.6,24,2300,154,66,-72,1,NA,NA,NA,TRUE,-13.2,16.9,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",1,"2023-06-29T23:50:32.979Z","2023-06-29T23:50:36.810Z",TRUE,"pitch","d650accc-2bd7-41dd-a589-e57cb3e38f4d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.33,1.53,NA,133.99,212.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Christian Arroyo grounds out softly to pitcher Andrew Nardi.",0,0,0,46,"bottom",7,"2023-06-29T23:50:15.475Z","2023-06-29T23:50:58.224Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.2,13,0.9,0.4467,6.9779,22.7701,-31.6385,-5.2807,0.3526,-0.4458,0.986,-5.919,-122.3404,-4.9452,2.6857,50.0042,5.7267,-8.0528,15.6,8.4,24,2503,306,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-0.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",0,"2023-06-29T23:50:15.584Z","2023-06-29T23:50:19.307Z",TRUE,"pitch","c52fbb75-79a6-47ed-94aa-0aaf705f64f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2727,1.506,NA,178.99,204.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Christian Arroyo grounds out softly to pitcher Andrew Nardi.",0,0,0,46,"bottom",7,"2023-06-29T23:50:15.475Z","2023-06-29T23:50:58.224Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.1,13,0.9,0.4476,6.9699,22.6133,-27.8647,-7.403,2.8353,-1.6263,1.2513,-7.6026,-122.0736,-5.0069,2.4827,50.0003,5.7096,-11.2413,22.8,8.4,24,2453,307,NA,NA,NA,NA,NA,NA,FALSE,-34.4,4.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",5,"2023-06-29T23:49:47.861Z","2023-06-29T23:49:51.964Z",TRUE,"pitch","e5eb0fb3-76f9-43a2-9945-b1a391096e61",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.22,1.44,NA,180.37,200.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,45,"bottom",7,"2023-06-29T23:48:55.128Z","2023-06-29T23:49:51.964Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.8,13,0.9,0.4482,7.146,23.5251,-26.8787,-7.2189,3.5025,-1.6626,1.4038,-7.8289,-122.1083,-4.9065,2.5206,50.0054,5.7454,-10.9283,24,8.4,24,2482,300,NA,NA,NA,NA,NA,NA,TRUE,-33.4,5.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,594807,"Adam Duvall","/api/v1/people/594807",646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA
717569,"2023-06-29",4,"2023-06-29T23:49:30.711Z","2023-06-29T23:49:34.957Z",TRUE,"pitch","f0f3a1e6-eaa0-4ac5-a598-a25a3b33c407",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2431,1.4468,NA,132.3,151.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,45,"bottom",7,"2023-06-29T23:48:55.128Z","2023-06-29T23:49:51.964Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.2,1,0.91,0.3969,6.9586,27.4286,-13.272,3.6689,9.7768,-0.4015,3.2273,-8.6383,-137.4443,-4.6103,2.2907,50.0041,5.8124,7.0948,20.4,3.6,24,2338,152,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",3,"2023-06-29T23:49:11.154Z","2023-06-29T23:49:14.980Z",TRUE,"pitch","cb116ce6-a532-429e-b57e-2bd1c1f01cfe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2135,1.4468,NA,138.26,213.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,45,"bottom",7,"2023-06-29T23:48:55.128Z","2023-06-29T23:49:51.964Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,78.1,13,0.9,0.4487,7.0719,20.5058,-26.4062,-4.6023,3.807,-0.5578,0.9371,-5.801,-121.3867,-6.0654,2.4476,50.0012,5.7243,-6.9666,15.6,7.2,24,2499,292,NA,NA,NA,NA,NA,NA,FALSE,-33,5.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",2,"2023-06-29T23:48:57.448Z","2023-06-29T23:49:01.556Z",TRUE,"pitch","d9ee8173-e959-4904-8d24-0e1e1191a1a7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.44,NA,149.63,180.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,45,"bottom",7,"2023-06-29T23:48:55.128Z","2023-06-29T23:49:51.964Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.9,13,0.9,0.4482,7.0585,20.8754,-25.9996,-4.3371,4.0732,-0.8562,2.1593,-7.1,-121.5882,-3.2525,2.6506,50.0055,5.7385,-6.5806,15.6,7.2,24,2363,285,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",0,"2023-06-29T23:46:00.112Z","2023-06-29T23:46:57.517Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,45,"bottom",7,"2023-06-29T23:48:55.128Z","2023-06-29T23:49:51.964Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",1,"2023-06-29T23:46:57.517Z","2023-06-29T23:48:57.448Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Nardi replaces Jesus Luzardo.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,677053,"/api/v1/people/677053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,45,"bottom",7,"2023-06-29T23:48:55.128Z","2023-06-29T23:49:51.964Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",4,"2023-06-29T23:45:35.967Z","2023-06-29T23:45:46.910Z",TRUE,"pitch","387d3398-f1e8-4844-9da9-e0a3379532b4",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.28,1.52,NA,102,204.84,"line_drive","medium","7",73.57,111.21,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan De La Cruz. Rafael Devers to 2nd.",0,0,0,44,"bottom",7,"2023-06-29T23:44:15.679Z","2023-06-29T23:45:46.910Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79,14,2,0.4402,5.6153,23.3583,-30.5843,0.0045,1.0092,0.3935,1.2569,-4.6965,-124.1217,-4.1616,2.3043,50,5.4838,0.0074,1.2,8.4,24,2332,18,81.6,16,200,NA,NA,NA,FALSE,-36.2,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,594807,"Adam Duvall","/api/v1/people/594807",646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA
717569,"2023-06-29",3,"2023-06-29T23:45:16.882Z","2023-06-29T23:45:20.254Z",TRUE,"pitch","82317556-51e2-4e78-9274-74139ad3cc5e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.28,1.52,NA,104.37,136.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan De La Cruz. Rafael Devers to 2nd.",0,0,0,44,"bottom",7,"2023-06-29T23:44:15.679Z","2023-06-29T23:45:46.910Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.8,12,2,0.3904,5.9432,34.0853,-20.2059,8.6428,6.0129,0.3313,3.7847,-8.6065,-140.6938,-1.411,2.3178,50.0028,5.6118,17.2017,36,4.8,24,2218,122,NA,NA,NA,NA,NA,NA,FALSE,-18.7,10.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",2,"2023-06-29T23:44:56.716Z","2023-06-29T23:44:59.980Z",TRUE,"pitch","949d7616-a405-43e3-949f-dacdb6ecd90c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.28,1.52,NA,123.39,177.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan De La Cruz. Rafael Devers to 2nd.",0,0,0,44,"bottom",7,"2023-06-29T23:44:15.679Z","2023-06-29T23:45:46.910Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.6,5,2,0.4286,6.1398,26.0287,-26.2705,9.2407,3.5724,-0.1676,2.2868,-9.1311,-127.7364,-2.7028,2.2508,50.0061,5.4216,15.291,26.4,7.2,24,2000,107,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",1,"2023-06-29T23:44:39.774Z","2023-06-29T23:44:43.400Z",TRUE,"pitch","287a793d-a230-4c22-ba0d-5c83dad784f3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3023,1.4764,NA,189.2,210.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan De La Cruz. Rafael Devers to 2nd.",0,0,0,44,"bottom",7,"2023-06-29T23:44:15.679Z","2023-06-29T23:45:46.910Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.4,13,2,0.4404,5.9257,21.4736,-29.0772,2.6179,1.9692,-1.8942,1.0554,-10.3751,-123.7068,-4.6696,1.9889,50.0015,5.3662,4.1144,4.8,7.2,24,2334,40,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2.8,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",0,"2023-06-29T23:44:23.176Z","2023-06-29T23:44:27.269Z",TRUE,"pitch","e69f7db3-e673-469d-8776-06560ca355ee",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3023,1.506,NA,127.57,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan De La Cruz. Rafael Devers to 2nd.",0,0,0,44,"bottom",7,"2023-06-29T23:44:15.679Z","2023-06-29T23:45:46.910Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.3,11,2,0.3895,6.0082,31.6518,-15.1556,7.968,8.4954,-0.2772,4.0659,-9.5335,-140.5851,-1.6648,2.1214,50.0011,5.6487,15.9598,42,4.8,24,2263,126,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717569,"2023-06-29",1,"2023-06-29T23:43:46.067Z","2023-06-29T23:43:56.195Z",TRUE,"pitch","ae28a37c-5614-466b-8133-996cdcf739e2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.32,1.51,NA,121.95,172.95,"line_drive","hard","7",73.74,95.93,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Rafael Devers singles on a sharp line drive to left fielder Bryan De La Cruz.",0,0,0,43,"bottom",7,"2023-06-29T23:43:08.979Z","2023-06-29T23:43:56.195Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.4,5,2,0.3897,5.9788,31.8827,-19.6675,10.2028,6.251,-0.1299,2.4383,-9.3814,-140.5541,-5.1258,1.9257,50.002,5.5628,20.4111,40.8,6,24,2137,125,107.9,8,183,NA,NA,NA,FALSE,-19,10.4,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
