"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717297,"2023-07-23",1,"2023-07-23T03:36:44.970Z","2023-07-23T03:36:49.039Z",TRUE,"pitch","20f026c8-f53a-46f0-8fa9-6f63b5ecfe83",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.371,1.535,NA,104.86,163.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,3,0,65,"top",9,"2023-07-23T03:36:29.626Z","2023-07-23T03:37:20.161Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",642545,"Jaime Barria","/api/v1/people/642545","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,6,0.9,0.3995,6.369,29.6534,-11.7354,-3.4092,10.7324,0.3186,2.7877,7.0314,-136.977,-7.0174,-1.8363,50.0033,6.1815,-6.4935,20.4,3.6,24,2336,195,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",0,"2023-07-23T03:36:33.046Z","2023-07-23T03:36:37.199Z",TRUE,"pitch","3da1e419-0bb1-489f-9372-329c3f3b983f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6468,1.7864,NA,116.75,186.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,3,0,65,"top",9,"2023-07-23T03:36:29.626Z","2023-07-23T03:37:20.161Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",642545,"Jaime Barria","/api/v1/people/642545","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,8,0.9,0.3973,6.3036,29.5524,-9.7515,-3.8148,11.6414,0.0065,1.9291,7.1148,-137.6742,-9.6137,-2.1116,50.005,6.1192,-7.3497,26.4,2.4,24,2217,194,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.3,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",2,"2023-07-23T03:34:18.108Z","2023-07-23T03:34:25.853Z",TRUE,"pitch","c7070fa3-a964-400b-bb04-6e85613be4c8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.29,1.55,NA,138.15,181.28,"ground_ball","medium","4",153.49,145.99,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Mickey Moniak grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,3,0,64,"bottom",8,"2023-07-23T03:33:44.273Z","2023-07-23T03:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.3,4,2,0.4185,6.3506,28.2234,-26.5793,-8.8993,3.2241,-0.555,2.1295,7.5452,-130.9781,-1.6125,-2.3199,50.0002,4.7448,-15.4267,27.6,7.2,24,1944,248,95,-11,11,NA,NA,NA,TRUE,-28.1,5.6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",1,"2023-07-23T03:34:02.342Z","2023-07-23T03:34:05.853Z",TRUE,"pitch","c9610a5f-7572-4811-b5e3-4d5b4e3b8e89",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.29,1.55,NA,118.24,154.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Mickey Moniak grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,3,0,64,"bottom",8,"2023-07-23T03:33:44.273Z","2023-07-23T03:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.3,2,2,0.3995,6.5177,29.3049,-23.7431,0.0455,4.4281,-0.0325,3.1191,6.179,-136.9277,-0.32,-2.3213,50.0047,4.8573,0.0872,3.6,4.8,24,2315,231,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",0,"2023-07-23T03:33:48.402Z","2023-07-23T03:33:53.594Z",TRUE,"pitch","52d82767-8c57-4c11-ab18-9c493baedf0d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1716,1.5704,NA,165.34,174.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Mickey Moniak grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,3,0,64,"bottom",8,"2023-07-23T03:33:44.273Z","2023-07-23T03:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.6,11,2,0.4169,6.6345,28.0637,-28.8275,-9.174,1.913,-1.2683,2.3917,6.1217,-131.4149,-0.6132,-2.437,50.0014,4.771,-16.0314,27.6,7.2,24,1931,261,NA,NA,NA,NA,NA,NA,FALSE,-30,3.6,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",4,"2023-07-23T03:33:21.736Z","2023-07-23T03:33:26.794Z",TRUE,"pitch","2d7d16b0-9517-4288-8d92-6a0e53fcca7f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.5,1.64,NA,115.24,155.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,3,0,63,"bottom",8,"2023-07-23T03:32:08.054Z","2023-07-23T03:33:26.794Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.4,2,2,0.3856,6.6114,31.4364,-23.738,-5.2926,4.1267,0.0462,3.0968,8.2752,-141.8824,-0.954,-2.2161,50.007,4.9455,-10.8306,20.4,4.8,24,2137,294,NA,NA,NA,NA,NA,NA,TRUE,-21.2,7.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",3,"2023-07-23T03:33:05.186Z","2023-07-23T03:33:09.777Z",TRUE,"pitch","d14dfdf0-f7c4-4366-ad46-ce3e269f2c56",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4512,1.6142,NA,162.49,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,3,0,63,"bottom",8,"2023-07-23T03:32:08.054Z","2023-07-23T03:33:26.794Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.7,83.8,13,2,0.4122,6.5238,30.7209,-31.5028,-11.1345,0.3759,-1.1934,-0.0454,6.8144,-133.2743,-6.1646,-2.3471,50.0019,4.5952,-19.8734,28.8,8.4,24,2168,257,NA,NA,NA,NA,NA,NA,FALSE,-33.4,-0.6,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",1,"2023-07-23T03:32:34.750Z","2023-07-23T03:32:38.838Z",TRUE,"pitch","aaac09ea-0aa3-4d35-b9c1-b00d0bce0b0f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.5,1.64,NA,138.84,210.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,3,0,63,"bottom",8,"2023-07-23T03:32:08.054Z","2023-07-23T03:33:26.794Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,83.1,13,2,0.415,6.5388,29.2729,-28.0816,-11.1816,2.3219,-0.573,1.064,8.2149,-132.1855,-3.8542,-2.2748,50.0023,4.6123,-19.7044,32.4,8.4,24,2041,258,NA,NA,NA,NA,NA,NA,FALSE,-29.8,3.5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",0,"2023-07-23T03:32:19.350Z","2023-07-23T03:32:23.660Z",TRUE,"pitch","806cb796-06e5-4e49-bf20-6fb68e1dfdcc",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.5,1.64,NA,107.6,178.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,3,0,63,"bottom",8,"2023-07-23T03:32:08.054Z","2023-07-23T03:33:26.794Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,86.3,5,2,0.4001,6.6677,29.2574,-24.1486,-1.1848,4.2252,0.2466,2.2357,7.4016,-136.737,-2.5468,-2.3378,50.0045,4.8306,-2.2528,1.2,4.8,24,2502,204,NA,NA,NA,NA,NA,NA,FALSE,-23.5,7.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",2,"2023-07-23T03:32:51.830Z","2023-07-23T03:33:05.186Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,660271,"/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,3,0,63,"bottom",8,"2023-07-23T03:32:08.054Z","2023-07-23T03:33:26.794Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",1,"2023-07-23T03:31:43.242Z","2023-07-23T03:31:53.138Z",TRUE,"pitch","325b0eaa-be05-4d4d-b10b-32e90281e67f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.2,1.52,NA,89.9,176.05,"popup","medium","6",78.36,147.04,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Luis Rengifo pops out to shortstop Liover Peguero.",0,3,0,62,"bottom",8,"2023-07-23T03:31:28.425Z","2023-07-23T03:31:53.138Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.7,83.5,6,2,0.4144,6.7451,26.9129,-27.5765,-2.4763,2.5961,0.7111,2.3233,8.6702,-131.9477,-1.5254,-2.2893,50.0037,4.9324,-4.3876,6,6,24,2691,241,73.4,57,179,NA,NA,NA,TRUE,-28.6,4.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",0,"2023-07-23T03:31:28.425Z","2023-07-23T03:31:31.707Z",TRUE,"pitch","a2722f76-758e-413a-bcb1-a4b83ab36a74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.128,1.4942,NA,166.95,139.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Luis Rengifo pops out to shortstop Liover Peguero.",0,3,0,62,"bottom",8,"2023-07-23T03:31:28.425Z","2023-07-23T03:31:53.138Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,84.2,11,2,0.4077,6.4235,29.6908,-26.7444,-0.424,2.9744,-1.3103,3.6823,3.4777,-134.4378,1.7825,-2.5668,50.0051,4.9116,-0.7752,0,6,24,2376,164,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",2,"2023-07-23T03:29:17.406Z","2023-07-23T03:29:26.008Z",TRUE,"pitch","2ebdf990-631a-4198-a6f8-e42ec975b341",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.23,1.5,NA,108.65,191.72,"ground_ball","medium","5",93.12,156.62,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Mike Moustakas to first baseman Trey Cabbage.",0,3,0,61,"top",8,"2023-07-23T03:28:39.300Z","2023-07-23T03:29:26.008Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",642545,"Jaime Barria","/api/v1/people/642545","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.3,8,0.89,0.4399,6.1276,22.7687,-31.3598,2.9308,0.5131,0.2191,1.743,4.4726,-124.1005,-4.4561,-1.9809,50.0002,6.1482,4.61,9.6,8.4,24,2240,318,76.7,-4,21,NA,NA,NA,TRUE,-37.1,0.2,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",1,"2023-07-23T03:29:01.742Z","2023-07-23T03:29:04.973Z",TRUE,"pitch","2fcc072b-c7fb-49bd-9a23-17514e6ac921",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3898,1.5435,NA,77.72,124.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Mike Moustakas to first baseman Trey Cabbage.",0,3,0,61,"top",8,"2023-07-23T03:28:39.300Z","2023-07-23T03:29:26.008Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",642545,"Jaime Barria","/api/v1/people/642545","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81,12,0.9,0.4274,6.0611,24.7253,-27.3629,2.989,2.8897,1.0305,4.2249,5.9503,-127.8274,-0.0496,-1.7099,50.005,6.3812,4.9775,12,7.2,24,1553,303,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.4,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",0,"2023-07-23T03:28:48.625Z","2023-07-23T03:28:51.749Z",TRUE,"pitch","b5305981-3b0e-48a5-8db3-e15d523b3d70",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.23,1.5,NA,103.6,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Mike Moustakas to first baseman Trey Cabbage.",0,3,0,61,"top",8,"2023-07-23T03:28:39.300Z","2023-07-23T03:29:26.008Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",642545,"Jaime Barria","/api/v1/people/642545","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,3,0.91,0.3999,6.1437,29.3349,-12.1915,-1.9755,10.5128,0.3514,2.7215,6.8561,-136.7947,-7.0899,-1.9274,50.0031,6.1774,-3.7557,9.6,2.4,24,2147,209,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
717297,"2023-07-23",2,"2023-07-23T03:28:15.594Z","2023-07-23T03:28:27.914Z",TRUE,"pitch","97e71ead-3995-4818-8c91-a0b6c7c85f2b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.371,1.535,NA,116.32,176.08,"fly_ball","medium","9",191.84,87.51,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Endy Rodriguez flies out to right fielder Hunter Renfroe.",0,3,0,60,"top",8,"2023-07-23T03:27:37.223Z","2023-07-23T03:28:27.914Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",642545,"Jaime Barria","/api/v1/people/642545","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.9,5,0.9,0.4345,6.0928,24.2377,-24.7323,2.7453,4.6146,0.0178,2.3223,4.1608,-125.806,-4.7926,-2.0106,50.0003,6.2434,4.4225,10.8,6,24,2212,92,97.6,46,321,NA,NA,NA,TRUE,-28.9,7.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
