"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718477,"2023-04-22",0,"2023-04-22T22:30:27.150Z","2023-04-22T22:31:36.985Z",FALSE,"action",NA,NA,"Pitching Change: Pete Fairbanks replaces Jason Adam.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664126,"/api/v1/people/664126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Groundout","field_out","Eloy Jimenez grounds out to first baseman Isaac Paredes.",0,3,3,63,"top",9,"2023-04-22T22:31:34.771Z","2023-04-22T22:32:21.027Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",3,"2023-04-22T22:28:55.477Z","2023-04-22T22:29:01.805Z",TRUE,"pitch","f47491f6-bb5d-424e-b9b3-a510ff491531",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.4082,1.6309,NA,103.24,197.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,3,3,62,"bottom",8,"2023-04-22T22:28:10.461Z","2023-04-22T22:29:01.805Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670764,"Taylor Walls","/api/v1/people/670764","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.2,9,2,0.43,6.4239,28.2638,-28.6549,4.1409,2.1483,0.3609,1.5428,2.4476,-127.7668,-4.2252,-1.1501,50.0052,5.4903,6.7927,14.4,7.2,24,2609,119,NA,NA,NA,NA,NA,NA,TRUE,-32.6,3.1,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",2,"2023-04-22T22:28:41.985Z","2023-04-22T22:28:45.553Z",TRUE,"pitch","1c23fc59-5aa5-4d57-8c2b-d7eb21fe6389",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3017,1.6294,NA,131.69,178.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,3,3,62,"bottom",8,"2023-04-22T22:28:10.461Z","2023-04-22T22:29:01.805Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670764,"Taylor Walls","/api/v1/people/670764","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.4,4,2,0.4289,6.4216,27.2754,-27.1073,3.2458,3.0683,-0.3854,2.2332,0.7214,-127.875,-3.0222,-1.093,50.0015,5.5654,5.3545,10.8,7.2,24,2489,138,NA,NA,NA,NA,NA,NA,FALSE,-30.5,5,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",1,"2023-04-22T22:28:26.771Z","2023-04-22T22:28:30.283Z",TRUE,"pitch","bec89c35-57a5-4808-97f2-229628dcfdca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.363,1.5857,NA,107.28,125.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,3,3,62,"bottom",8,"2023-04-22T22:28:10.461Z","2023-04-22T22:29:01.805Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670764,"Taylor Walls","/api/v1/people/670764","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.4,12,2,0.4006,6.2401,32.9472,-13.43,-5.1045,9.918,0.255,4.2099,5.0865,-137.2255,-1.2653,-0.9676,50.0022,5.6007,-9.6466,31.2,3.6,24,2419,214,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",0,"2023-04-22T22:28:12.783Z","2023-04-22T22:28:15.976Z",TRUE,"pitch","95131bf4-ae12-40dc-b339-2928333bc023",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.28,1.53,NA,115.22,182.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,3,3,62,"bottom",8,"2023-04-22T22:28:10.461Z","2023-04-22T22:29:01.805Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670764,"Taylor Walls","/api/v1/people/670764","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.5,5,2,0.3882,6.3179,34.5551,-18.0593,-11.9343,7.0125,0.0466,2.1021,6.87,-141.49,-6.4313,-0.8722,50.0016,5.5764,-24.0126,49.2,6,24,2292,220,NA,NA,NA,NA,NA,NA,FALSE,-17.6,11.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",3,"2023-04-22T22:27:44.592Z","2023-04-22T22:27:49.826Z",TRUE,"pitch","ff77d2d4-43a2-4a35-8472-24cd5732b422",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.08,1.43,NA,170.29,186.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,3,3,61,"bottom",8,"2023-04-22T22:26:52.916Z","2023-04-22T22:27:49.826Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.9,13,2,0.3912,6.3597,33.7177,-19.2609,-11.0224,6.5186,-1.3979,1.9361,2.7772,-140.3535,-6.4624,-0.9723,50.0068,5.5362,-21.8513,45.6,6,24,2305,227,NA,NA,NA,NA,NA,NA,TRUE,-19,10.6,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",2,"2023-04-22T22:27:28.916Z","2023-04-22T22:27:32.947Z",TRUE,"pitch","a1c8505b-e146-43ac-8c13-bca2655baec6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.08,1.43,NA,167.81,172.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,3,3,61,"bottom",8,"2023-04-22T22:26:52.916Z","2023-04-22T22:27:49.826Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89,11,2,0.3857,6.3125,35.3408,-18.4211,-11.4596,6.7444,-1.333,2.4423,3.3802,-142.4862,-5.6004,-1.0525,50.0005,5.6126,-23.3588,49.2,6,24,2412,221,NA,NA,NA,NA,NA,NA,FALSE,-17.5,11.2,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",1,"2023-04-22T22:27:11.600Z","2023-04-22T22:27:15.554Z",TRUE,"pitch","b1e910c2-2730-4b58-919f-cff46cd0f3bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1502,1.5168,NA,192.63,205.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,3,3,61,"bottom",8,"2023-04-22T22:26:52.916Z","2023-04-22T22:27:49.826Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,13,2,0.3913,6.3528,33.8198,-19.1911,-9.3227,6.5547,-1.9842,1.2503,0.7627,-140.3554,-8.1128,-1.0502,50.0065,5.444,-18.4746,40.8,6,24,2266,224,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.3,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",0,"2023-04-22T22:26:58.713Z","2023-04-22T22:27:02.296Z",TRUE,"pitch","ec77426c-ef3d-4349-a075-4c9cd056eab3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9698,1.3012,NA,93.8,172.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,3,3,61,"bottom",8,"2023-04-22T22:26:52.916Z","2023-04-22T22:27:49.826Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.3,6,2,0.4287,6.286,29.1235,-31.0963,4.3107,0.6533,0.6088,2.4507,2.5402,-128.2829,-1.9961,-0.9577,50.0021,5.6876,7.1091,13.2,8.4,24,2554,126,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",8,"2023-04-22T22:26:19.075Z","2023-04-22T22:26:28.828Z",TRUE,"pitch","22cb47f4-9c10-4625-993f-a4f114e6cd66",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.24,1.5,NA,112.98,169,"fly_ball","medium","7",99.34,116.77,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.7,5,2,0.3917,6.2878,32.818,-10.7633,-5.3244,10.822,0.1053,2.5844,4.8085,-140.0486,-6.1675,-0.9455,50.003,5.5253,-10.5343,37.2,3.6,24,2376,219,91.7,59,220,NA,NA,NA,TRUE,-11.2,18.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",7,"2023-04-22T22:26:03.581Z","2023-04-22T22:26:07.008Z",TRUE,"pitch","5ffb079a-e2f8-4779-bcd4-73090cd9de40",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2707,1.467,NA,133.02,121.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.7,11,2,0.3903,6.2361,33.7761,-12.3843,-5.393,9.935,-0.4204,4.333,3.7962,-140.6854,-1.6377,-1.0908,50.0045,5.7312,-10.7441,37.2,3.6,24,2443,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",5,"2023-04-22T22:25:31.663Z","2023-04-22T22:25:34.751Z",TRUE,"pitch","a039635d-1cf1-4a9b-b5f4-a6113abdf3c5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.24,1.5,NA,124.9,142.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.6,11,2,0.3955,6.2459,32.7815,-12.7036,-5.8103,10.0415,-0.2072,3.5628,4.3514,-138.7872,-3.4087,-1.0452,50.0039,5.6602,-11.2684,37.2,3.6,24,2355,224,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",4,"2023-04-22T22:25:17.230Z","2023-04-22T22:25:20.249Z",TRUE,"pitch","0e70f667-2ea6-429f-bc4f-35ec873415fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1691,1.4531,NA,109.31,115.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.4,12,2,0.3962,6.1992,32.7197,-13.2257,-5.4701,9.8057,0.2017,4.5827,4.9538,-138.5646,-0.9613,-0.9039,50.0052,5.8231,-10.5738,34.8,3.6,24,2354,216,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",3,"2023-04-22T22:25:03.330Z","2023-04-22T22:25:06.339Z",TRUE,"pitch","222fe31c-67c9-43e9-9c96-153a9537f410",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.24,1.5,NA,122.51,171.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.4,5,2,0.3931,6.3203,33.328,-21.8573,-11.7549,5.2526,-0.1446,2.481,6.147,-139.6759,-4.8773,-0.8543,50,5.6993,-23.0746,43.2,6,24,2265,224,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.6,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",0,"2023-04-22T22:22:48.146Z","2023-04-22T22:22:48.182Z",FALSE,"action",NA,NA,"Defensive Substitution: Lenyn Sosa replaces Gavin Sheets, batting 9th, playing second base.","Defensive Sub",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672820,"/api/v1/people/672820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","902","60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,657757,"/api/v1/people/657757",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",1,"2023-04-22T22:22:48.182Z","2023-04-22T22:24:51.999Z",FALSE,"action",NA,NA,"Pitching Change: Kendall Graveman replaces Gregory Santos.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608665,"/api/v1/people/608665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",2,"2023-04-22T22:24:51.999Z","2023-04-22T22:25:03.330Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Brandon Lowe flies out to left fielder Andrew Benintendi.",0,3,3,60,"bottom",8,"2023-04-22T22:25:01.080Z","2023-04-22T22:26:28.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
