"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717955,"2023-05-31",2,"2023-05-31T02:56:35.621Z","2023-05-31T02:56:40.519Z",TRUE,"pitch","4a083bea-7fcc-4bdd-8429-da3d1a11821b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3268,1.6405,NA,65.62,222.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,0,4,37,"top",5,"2023-05-31T02:55:40.558Z","2023-05-31T02:57:25.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.3,14,2,0.4296,6.8266,25.17,-29.8874,2.5392,1.3888,1.348,0.5852,8.7012,-127.305,-6.6081,-2.4387,50.0034,5.5683,4.184,10.8,7.2,24,2491,115,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1.2,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",1,"2023-05-31T02:56:12.724Z","2023-05-31T02:56:17.037Z",TRUE,"pitch","953fd473-bbb6-46f7-9f6b-7ba3d9559cd7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.28,1.6,NA,98.53,187.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,0,4,37,"top",5,"2023-05-31T02:55:40.558Z","2023-05-31T02:57:25.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.6,9,2,0.4451,6.8977,25.1403,-17.67,-2.4079,9.463,0.4846,1.8821,8.2349,-123.2071,-5.658,-2.5925,50.0054,5.7082,-3.6928,6,4.8,24,1400,224,NA,NA,NA,NA,NA,NA,FALSE,-22.3,16,2.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",0,"2023-05-31T02:55:52.857Z","2023-05-31T02:55:58.507Z",TRUE,"pitch","4e68f041-3324-42c1-9c8f-cdb0b247efd7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.28,1.6,NA,106.8,163.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,0,4,37,"top",5,"2023-05-31T02:55:40.558Z","2023-05-31T02:57:25.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,2,2,0.4035,6.7345,29.9155,-15.1978,-1.407,9.1014,0.2676,2.7811,7.1366,-135.7737,-5.3877,-2.213,50.0061,5.8501,-2.6257,3.6,3.6,24,2334,204,NA,NA,NA,NA,NA,NA,FALSE,-16,15.5,1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",5,"2023-05-31T02:55:20.999Z","2023-05-31T02:55:31.951Z",TRUE,"pitch","88bd8a08-adb6-400e-acea-044e9ad6bc5e",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.1,1.46,NA,123.69,155.05,"fly_ball","medium","9",187.59,82.78,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jake McCarthy.",0,0,4,36,"top",5,"2023-05-31T02:53:39.741Z","2023-05-31T02:55:31.951Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.8,2,2,0.4059,6.8548,30.155,-15.4578,-1.0584,9.0696,-0.1755,3.101,6.3115,-135.0922,-4.4798,-2.4074,50.0066,5.8718,-1.9528,2.4,3.6,24,2265,198,93.2,28,327,NA,NA,NA,TRUE,-16.2,15.6,0.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",4,"2023-05-31T02:55:05.261Z","2023-05-31T02:55:12.326Z",TRUE,"pitch","2fa1a3c5-c93a-492f-bc9c-0382a1ad7f89",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2611,1.6405,NA,67.01,180.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jake McCarthy.",0,0,4,36,"top",5,"2023-05-31T02:53:39.741Z","2023-05-31T02:55:31.951Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,78.9,14,2,0.4382,6.8402,27.9181,-32.9408,3.8039,-0.4876,1.3116,2.1664,8.055,-125.506,-2.2031,-2.4471,50.0015,5.7662,6.0024,13.2,8.4,24,2449,96,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-1.2,-8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",3,"2023-05-31T02:54:45.489Z","2023-05-31T02:54:52.373Z",TRUE,"pitch","ad08ffef-82ce-4a5d-b21c-5c9b3bca1668",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2611,1.5751,NA,95.08,248.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jake McCarthy.",0,0,4,36,"top",5,"2023-05-31T02:53:39.741Z","2023-05-31T02:55:31.951Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.3,74.8,14,2,0.467,6.6578,25.9392,-42.9596,1.5641,-7.7684,0.5751,-0.3563,6.3846,-118.0482,-4.9305,-2.3864,50.0051,5.7843,2.1699,4.8,13.2,24,2560,33,NA,NA,NA,NA,NA,NA,FALSE,-57.2,-15.1,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",2,"2023-05-31T02:54:30.352Z","2023-05-31T02:54:37.477Z",TRUE,"pitch","7ee0480d-a2b0-4dd9-ad23-c3d6222966ab",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1954,1.5751,NA,134.9,179.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jake McCarthy.",0,0,4,36,"top",5,"2023-05-31T02:53:39.741Z","2023-05-31T02:55:31.951Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.9,4,2,0.4067,6.6929,29.0311,-15.8473,-0.5468,8.888,-0.4696,2.1803,5.871,-134.6417,-6.4013,-2.6068,50.0061,5.7088,-1.0053,1.2,3.6,24,2220,206,NA,NA,NA,NA,NA,NA,FALSE,-17,14.9,-0.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",1,"2023-05-31T02:54:14.927Z","2023-05-31T02:54:21.127Z",TRUE,"pitch","3b0bb1fd-e11b-4f97-8577-ff0112227807",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1625,1.5424,NA,104.37,135.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jake McCarthy.",0,0,4,36,"top",5,"2023-05-31T02:53:39.741Z","2023-05-31T02:55:31.951Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.3,12,2,0.4131,6.6924,28.8698,-16.5462,-1.0044,8.7815,0.3313,3.8116,7.7176,-132.6874,-2.3181,-2.4868,50.0056,5.9048,-1.7899,0,3.6,24,2283,201,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.6,0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",0,"2023-05-31T02:53:58.230Z","2023-05-31T02:54:05.106Z",TRUE,"pitch","4b603c29-3b4f-4dca-b4a6-180419ea92ce",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.1,1.46,NA,127.5,162.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jake McCarthy.",0,0,4,36,"top",5,"2023-05-31T02:53:39.741Z","2023-05-31T02:55:31.951Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.1,2,2,0.4101,6.7216,27.8722,-15.3833,-3.4959,9.2898,-0.2754,2.8157,7.1888,-133.402,-4.9776,-2.5473,50.0051,5.8095,-6.3209,16.8,3.6,24,2239,206,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16,4.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",8,"2023-05-31T02:51:39.683Z","2023-05-31T02:51:53.044Z",TRUE,"pitch","9a1bfeee-5401-4de8-9583-f4567b46b98b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.49,1.67,NA,107.76,177.56,"fly_ball","medium","8",177.87,59.82,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82,75.6,5,2,0.458,6.736,22.0594,-28.8242,-0.9787,2.3071,0.2423,2.2673,-3.0839,-119.3985,-1.1986,1.6754,50.0009,5.3594,-1.4183,3.6,8.4,24,2235,177,99.6,32,375,NA,NA,NA,TRUE,-36.4,4.2,2.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",6,"2023-05-31T02:50:58.735Z","2023-05-31T02:51:08.382Z",TRUE,"pitch","9d32cf96-fdee-4ad8-859a-775fd876f5a9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4897,1.7391,NA,71.95,153.23,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,75.6,12,2,0.4534,6.6406,26.6722,-27.3718,8.8871,3.2561,1.1819,3.1687,-2.6804,-121.4171,-0.5482,1.1543,50.0014,5.8068,13.0938,24,8.4,24,1600,142,NA,NA,NA,NA,NA,NA,FALSE,-33.6,6,-15.4,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",5,"2023-05-31T02:50:29.923Z","2023-05-31T02:50:38.132Z",TRUE,"pitch","cf37d82a-7c27-47c0-ab32-94def2a98edf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.67,NA,140.6,188.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79,72.7,7,2,0.477,6.9663,22.0598,-36.9727,-1.905,-3.5965,-0.6193,1.8546,-3.5796,-114.9982,-0.4637,1.2072,50.0025,5.6567,-2.5416,4.8,10.8,24,2424,310,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-6.4,4.3,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",2,"2023-05-31T02:49:29.827Z","2023-05-31T02:49:36.693Z",TRUE,"pitch","75295536-efcc-495c-8159-199e7e04f678",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.67,NA,86.01,166.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,80.6,6,2,0.4262,6.8872,28.8094,-23.0558,8.3589,5.458,0.813,2.6847,-4.1885,-128.9283,-2.7178,1.3796,50.0011,5.5473,13.958,28.8,6,24,2319,141,NA,NA,NA,NA,NA,NA,FALSE,-25.6,9.5,-14,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",1,"2023-05-31T02:49:03.985Z","2023-05-31T02:49:08.294Z",TRUE,"pitch","f3b916e3-b315-4e83-a587-f475a4c6740b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.49,1.67,NA,103.63,189.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,80.8,9,2,0.4276,6.9293,26.8584,-26.1017,9.0123,3.6574,0.3508,1.8431,-5.362,-128.1804,-4.084,1.3004,50.0054,5.4986,14.9769,27.6,7.2,24,2268,139,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.9,-15.1,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",0,"2023-05-31T02:48:33.168Z","2023-05-31T02:48:38.994Z",FALSE,"pickoff","50d0c280-b26e-45e9-b159-e6ba39fbb639",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",3,"2023-05-31T02:50:01.571Z","2023-05-31T02:50:12.294Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,606466,"/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",4,"2023-05-31T02:50:12.294Z","2023-05-31T02:50:29.923Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Brenton Doyle.",0,0,4,35,"bottom",4,"2023-05-31T02:49:01.653Z","2023-05-31T02:51:53.044Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
