"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746398,"2024-05-01",2,"2024-05-01T02:03:39.006Z","2024-05-01T02:03:42.534Z",TRUE,"pitch","d1b6f36e-109e-42e2-996e-7e44ff132303",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6595,1.667,NA,156.61,178.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Home Run","home_run","Estevan Florial homers (3) on a line drive to right field. Will Brennan scores. Tyler Freeman scores.",3,8,8,50,"top",6,"2024-05-01T02:03:18.037Z","2024-05-01T02:06:37.362Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.6,82.7,13,2,0.4138,6.3055,33.0256,-29.7716,-10.4702,1.3576,-1.0391,2.2292,4.073,-133.2208,-1.3611,-1.2421,50.002,4.9323,-18.5079,30,8.4,24,2025,236,NA,NA,NA,NA,NA,NA,FALSE,-30.7,2.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",1,"2024-05-01T02:03:20.347Z","2024-05-01T02:03:23.347Z",TRUE,"pitch","e94a2c21-1860-4b66-8435-4eedac34f913",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.59,1.72,NA,107.26,130.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Home Run","home_run","Estevan Florial homers (3) on a line drive to right field. Will Brennan scores. Tyler Freeman scores.",3,8,8,50,"top",6,"2024-05-01T02:03:18.037Z","2024-05-01T02:06:37.362Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,85.6,12,0.92,0.3977,6.0588,35.596,-13.4043,-7.4031,9.8074,0.2556,4.0037,6.3946,-138.5799,-0.6854,-1.1383,50.0026,5.1635,-14.1684,43.2,3.6,24,2393,225,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",0,"2024-05-01T02:02:29.104Z","2024-05-01T02:03:20.347Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Home Run","home_run","Estevan Florial homers (3) on a line drive to right field. Will Brennan scores. Tyler Freeman scores.",3,8,8,50,"top",6,"2024-05-01T02:03:18.037Z","2024-05-01T02:06:37.362Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",4,"2024-05-01T02:04:16.183Z","2024-05-01T02:04:31.863Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,664314,"/api/v1/people/664314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Home Run","home_run","Estevan Florial homers (3) on a line drive to right field. Will Brennan scores. Tyler Freeman scores.",3,8,8,50,"top",6,"2024-05-01T02:03:18.037Z","2024-05-01T02:06:37.362Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",5,"2024-05-01T02:01:57.871Z","2024-05-01T02:02:02.413Z",TRUE,"pitch","257fec1b-8e7f-41dd-990a-fa422ed2549e",6,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",4,2,2,NA,NA,3.23,1.44,NA,147.62,139.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Will Brennan to 2nd.",0,5,8,49,"top",6,"2024-05-01T02:00:07.489Z","2024-05-01T02:02:02.413Z",TRUE,FALSE,FALSE,FALSE,11,4,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.6,11,2,0.3955,6.0888,33.3742,-28.2668,-9.4316,2.0144,-0.8034,3.684,4.5826,-138.8911,0.8105,-1.2565,50.0018,5.2796,-18.2817,31.2,7.2,24,2174,220,NA,NA,NA,NA,NA,NA,FALSE,-26.2,4.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA
746398,"2024-05-01",4,"2024-05-01T02:01:30.468Z","2024-05-01T02:01:33.468Z",TRUE,"pitch","73eea956-2a8a-4ece-9aeb-0d2e1061dc76",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.196,1.3871,NA,40.67,170.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Will Brennan to 2nd.",0,5,8,49,"top",6,"2024-05-01T02:00:07.489Z","2024-05-01T02:02:02.413Z",TRUE,FALSE,FALSE,FALSE,11,4,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,12,0.92,0.3969,6.2115,31.6405,-13.2972,-6.8984,9.7905,2.0025,2.5121,10.0945,-138.1768,-4.3011,-0.8068,50.0025,4.9865,-13.3009,37.2,3.6,24,2372,229,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",3,"2024-05-01T02:01:10.651Z","2024-05-01T02:01:13.651Z",TRUE,"pitch","fb830a38-39f7-40e9-bd91-3b90fccbc762",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.23,1.44,NA,111.35,165.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Will Brennan to 2nd.",0,5,8,49,"top",6,"2024-05-01T02:00:07.489Z","2024-05-01T02:02:02.413Z",TRUE,FALSE,FALSE,FALSE,11,4,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,78.7,2,2,0.4371,6.1856,27.322,-27.3362,4.1251,3.0466,0.1483,2.6978,2.7384,-125.6822,-0.7892,-1.4941,50.0023,5.2515,6.5467,14.4,7.2,24,2408,98,NA,NA,NA,NA,NA,NA,FALSE,-31.3,5.5,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",2,"2024-05-01T02:00:49.810Z","2024-05-01T02:00:52.810Z",TRUE,"pitch","e2592955-80ba-4325-9cf2-5fed2653f7c9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.23,1.44,NA,119.2,180.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Will Brennan to 2nd.",0,5,8,49,"top",6,"2024-05-01T02:00:07.489Z","2024-05-01T02:02:02.413Z",TRUE,FALSE,FALSE,FALSE,11,4,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.3,5,2,0.3967,6.1312,34.853,-20.6445,-9.7361,5.9909,-0.0578,2.153,6.6942,-138.7754,-4.125,-1.2525,50.0039,5.0573,-18.7426,38.4,6,24,2389,215,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",1,"2024-05-01T02:00:30.551Z","2024-05-01T02:00:34.187Z",TRUE,"pitch","d22fbc9c-7ac5-415c-a812-f4b4333defb8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1058,1.3311,NA,72.11,194.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Will Brennan to 2nd.",0,5,8,49,"top",6,"2024-05-01T02:00:07.489Z","2024-05-01T02:02:02.413Z",TRUE,FALSE,FALSE,FALSE,11,4,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.7,14,0.87,0.3959,6.2014,33.5433,-15.2498,-7.45,8.7474,1.1776,1.6488,9.0624,-138.8096,-6.1818,-1.1748,50.004,4.9354,-14.4161,36,4.8,24,2523,221,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",0,"2024-05-01T02:00:10.563Z","2024-05-01T02:00:14.109Z",TRUE,"pitch","20b4722d-9650-4f53-949e-eda2869430f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1089,1.3003,NA,51.71,199.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Will Brennan to 2nd.",0,5,8,49,"top",6,"2024-05-01T02:00:07.489Z","2024-05-01T02:02:02.413Z",TRUE,FALSE,FALSE,FALSE,11,4,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.9,14,0.89,0.395,6.315,33.9002,-14.0991,-7.2241,9.303,1.713,1.4389,10.3321,-139.1578,-6.9625,-1.1254,50.0063,4.9244,-14.0419,36,3.6,24,2516,226,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",7,"2024-05-01T01:59:22.682Z","2024-05-01T01:59:31.009Z",TRUE,"pitch","09570a0d-5db8-427c-94b5-aaa37e2453bb",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.29,1.49,NA,157.07,199.57,"ground_ball","medium","5",111.46,157.16,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña. Josh Naylor out at 2nd. Will Brennan to 1st.",0,5,8,48,"top",6,"2024-05-01T01:57:42.096Z","2024-05-01T01:59:31.009Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.4,13,2,0.4178,6.1312,29.4294,-25.1721,-9.9914,4.0313,-1.0513,1.4524,3.817,-131.4142,-3.6374,-1.2294,50.0056,4.7374,-17.3722,32.4,7.2,24,1997,241,68.6,-8,12,NA,NA,NA,TRUE,-27,6.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",6,"2024-05-01T01:59:03.408Z","2024-05-01T01:59:07.208Z",TRUE,"pitch","9c3f9414-a279-4f94-ad0e-c17cf9d519c0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2889,1.5179,NA,63.87,139.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña. Josh Naylor out at 2nd. Will Brennan to 1st.",0,5,8,48,"top",6,"2024-05-01T01:57:42.096Z","2024-05-01T01:59:31.009Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.6,12,0.91,0.3996,6.1557,33.1403,-14.1031,-7.7184,9.5191,1.3938,3.6726,8.7134,-137.5587,-1.5334,-0.826,50.0054,5.203,-14.6577,40.8,3.6,24,2501,220,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",5,"2024-05-01T01:58:41.579Z","2024-05-01T01:58:44.581Z",TRUE,"pitch","875ee28b-1cae-4ab6-83be-8386e8749c4b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.29,1.49,NA,166.51,180.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña. Josh Naylor out at 2nd. Will Brennan to 1st.",0,5,8,48,"top",6,"2024-05-01T01:57:42.096Z","2024-05-01T01:59:31.009Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.2,13,2,0.4182,6.2055,29.8667,-28.6346,-11.2207,2.0392,-1.2989,2.1419,3.9562,-131.3689,-1.4924,-1.3736,50.0016,4.8618,-19.4562,32.4,8.4,24,2137,237,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.6,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",4,"2024-05-01T01:58:23.131Z","2024-05-01T01:58:26.391Z",TRUE,"pitch","9b09fe80-c1f8-44b5-bef2-e59edc240007",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2856,1.4788,NA,159.77,130.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña. Josh Naylor out at 2nd. Will Brennan to 1st.",0,5,8,48,"top",6,"2024-05-01T01:57:42.096Z","2024-05-01T01:59:31.009Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.8,11,0.92,0.3939,6.2931,33.5787,-14.0985,-6.9714,9.2486,-1.122,4.0226,3.0196,-139.4536,-0.7932,-1.3177,50.0049,5.2476,-13.6281,42,3.6,24,2356,222,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",3,"2024-05-01T01:58:05.707Z","2024-05-01T01:58:08.707Z",TRUE,"pitch","2512b6e8-948d-42d0-bbdd-f2e8e559db46",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.286,1.5151,NA,133.92,190.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña. Josh Naylor out at 2nd. Will Brennan to 1st.",0,5,8,48,"top",6,"2024-05-01T01:57:42.096Z","2024-05-01T01:59:31.009Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,7,0.92,0.3963,6.2612,32.155,-10.1581,-6.7606,11.3891,-0.444,1.7913,4.712,-138.4495,-7.0425,-1.2934,50.0018,5.0549,-13.0672,45.6,3.6,24,2467,219,NA,NA,NA,NA,NA,NA,FALSE,-11,19.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",2,"2024-05-01T01:57:44.331Z","2024-05-01T01:57:47.331Z",TRUE,"pitch","073af272-ea8d-4d92-afbc-ae6720599e41",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.29,1.49,NA,96.31,161.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Will Brennan grounds into a force out, third baseman Alex Bregman to shortstop Jeremy Peña. Josh Naylor out at 2nd. Will Brennan to 1st.",0,5,8,48,"top",6,"2024-05-01T01:57:42.096Z","2024-05-01T01:59:31.009Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,85.2,3,0.84,0.3988,6.0785,38.0929,-15.421,-8.3567,8.8231,0.5428,2.847,7.3102,-138.6601,-3.3871,-1.0742,50.0069,5.1477,-15.8768,40.8,4.8,24,2401,228,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
