"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717470,"2023-07-07",1,"2023-07-07T03:57:51.138Z","2023-07-07T03:57:55.520Z",TRUE,"pitch","082dae44-a39a-4516-beff-686254b4a277",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.51,1.66,NA,101.35,168.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Emmanuel Rivera strikes out swinging.",0,9,0,66,"bottom",8,"2023-07-07T03:57:28.426Z","2023-07-07T03:59:20.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.8,6,0.91,0.4028,6.7088,28.1554,-20.3062,-1.4803,6.3282,0.4105,2.5985,4.7996,-135.6962,-4.3623,-1.1846,50.003,5.6315,-2.7767,4.8,4.8,24,2139,219,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.8,1.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",0,"2023-07-07T03:57:34.517Z","2023-07-07T03:57:40.113Z",TRUE,"pitch","3eea7091-04e3-493c-90cb-7d16a15dc177",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6747,1.7241,NA,182.97,147.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Emmanuel Rivera strikes out swinging.",0,9,0,66,"bottom",8,"2023-07-07T03:57:28.426Z","2023-07-07T03:59:20.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.6,11,2,0.4765,6.114,21.6752,-37.3552,6.5053,-3.8746,-1.7307,3.3667,-2.5094,-115.0142,2.1006,-1.4696,50.0018,6.0686,8.6999,12,12,24,2782,55,NA,NA,NA,NA,NA,NA,FALSE,-50,-6.1,-11.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",1,"2023-07-07T03:57:01.456Z","2023-07-07T03:57:11.714Z",TRUE,"pitch","793619d5-05e2-4947-a071-b251835bbfdc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.59,1.71,NA,75.19,182.28,"ground_ball","medium","4",140.04,151.19,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Lourdes Gurriel Jr. grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,9,0,65,"bottom",8,"2023-07-07T03:56:26.186Z","2023-07-07T03:57:11.714Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.5,14,0.92,0.4042,6.4813,28.5398,-16.2099,-2.1791,8.5769,1.0967,2.0927,6.7195,-135.3304,-6.4413,-1.1315,50.0061,5.6324,-4.0584,8.4,3.6,24,2199,223,80.4,1,46,NA,NA,NA,TRUE,-17.2,14.4,2.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",0,"2023-07-07T03:56:48.080Z","2023-07-07T03:56:52.995Z",TRUE,"pitch","1e52af4e-fa9f-4b56-92a6-06c56127a9e6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6215,1.7412,NA,75.99,214.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Lourdes Gurriel Jr. grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,9,0,65,"bottom",8,"2023-07-07T03:56:26.186Z","2023-07-07T03:57:11.714Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.9,14,0.89,0.4351,6.6616,24.8387,-31.0983,-3.5912,0.671,1.076,0.899,7.0855,-125.7406,-5.5867,-1.3084,50.0034,5.6645,-5.7669,8.4,8.4,24,1305,236,NA,NA,NA,NA,NA,NA,FALSE,-36.4,0.1,4.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",2,"2023-07-07T03:54:32.399Z","2023-07-07T03:54:39.556Z",TRUE,"pitch","65781428-e401-463f-9af9-faf08961fabb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.5,1.59,NA,150.81,172.13,"ground_ball","medium","6",102.25,147.14,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Starling Marte grounds into a force out, shortstop Nick Ahmed to second baseman Geraldo Perdomo. Daniel Vogelbach out at 2nd.",0,9,0,64,"top",8,"2023-07-07T03:53:55.644Z","2023-07-07T03:54:39.556Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.1,13,0.9,0.4239,6.1092,23.4115,-33.7539,3.9516,-0.9317,-0.887,2.4685,4.8273,-128.5889,-0.8291,-3.2929,50.0017,5.384,6.7033,12,8.4,24,2970,60,84.8,-15,11,NA,NA,NA,TRUE,-36.4,-1.7,-8.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",1,"2023-07-07T03:54:12.786Z","2023-07-07T03:54:21.807Z",TRUE,"pitch","d91a8544-d900-43e0-b60f-d7a45713d875",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5981,1.6211,NA,160.11,132.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Starling Marte grounds into a force out, shortstop Nick Ahmed to second baseman Geraldo Perdomo. Daniel Vogelbach out at 2nd.",0,9,0,64,"top",8,"2023-07-07T03:53:55.644Z","2023-07-07T03:54:39.556Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,11,0.89,0.3999,6.1972,28.5095,-24.1548,-3.4081,4.2186,-1.1309,3.9233,7.0621,-136.6549,0.3532,-3.2994,50.0063,5.4443,-6.485,12,4.8,24,2713,227,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.9,4.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",0,"2023-07-07T03:53:58.584Z","2023-07-07T03:54:04.332Z",TRUE,"pitch","43341efb-9667-460a-9d88-a5f733c5af30",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5315,1.6211,NA,97.16,159.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Starling Marte grounds into a force out, shortstop Nick Ahmed to second baseman Geraldo Perdomo. Daniel Vogelbach out at 2nd.",0,9,0,64,"top",8,"2023-07-07T03:53:55.644Z","2023-07-07T03:54:39.556Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.8,6,0.88,0.4156,6.1082,23.9841,-33.131,1.3053,-0.5394,0.5206,2.9278,8.8817,-131.0792,-0.3716,-3.0616,50.005,5.5151,2.3034,6,7.2,24,2966,58,NA,NA,NA,NA,NA,NA,FALSE,-34.2,-0.8,-4.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",5,"2023-07-07T03:53:17.381Z","2023-07-07T03:53:27.639Z",TRUE,"pitch","7a5f7c69-58b5-4f37-b3f9-6ec88af933e5",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.21,1.57,NA,143.01,188.85,"ground_ball","medium","4",148.13,161.28,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Daniel Vogelbach grounds into a force out, second baseman Geraldo Perdomo to shortstop Nick Ahmed. Francisco Lindor out at 2nd. Daniel Vogelbach to 1st.",0,9,0,63,"top",8,"2023-07-07T03:51:26.624Z","2023-07-07T03:53:27.639Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.1,7,0.91,0.4239,5.8141,24.9428,-35.619,5.1761,-2.0341,-0.6824,1.8492,5.5438,-128.8441,-1.7008,-3.5286,50.0034,5.2518,8.7647,15.6,8.4,24,3074,51,78.3,-31,4,NA,NA,NA,TRUE,-38.5,-3.8,-10.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,596129,"Daniel Vogelbach","/api/v1/people/596129",NA,NA,NA
717470,"2023-07-07",4,"2023-07-07T03:52:56.994Z","2023-07-07T03:53:02.643Z",TRUE,"pitch","5412397f-7e2c-4539-accf-97b923a24cb7",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3393,1.7312,NA,104.85,198.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Daniel Vogelbach grounds into a force out, second baseman Geraldo Perdomo to shortstop Nick Ahmed. Francisco Lindor out at 2nd. Daniel Vogelbach to 1st.",0,9,0,63,"top",8,"2023-07-07T03:51:26.624Z","2023-07-07T03:53:27.639Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,83,14,0.9,0.4223,5.9471,21.2445,-33.1646,2.4436,-0.5814,0.3188,1.5041,8.9236,-128.6485,-2.3651,-3.4819,50.0009,4.9521,4.1826,9.6,8.4,24,2833,68,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-1.3,-6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",3,"2023-07-07T03:52:32.343Z","2023-07-07T03:52:36.280Z",TRUE,"pitch","79feba93-87f2-4842-9213-24c0fbf43561",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.57,NA,142.42,169.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Daniel Vogelbach grounds into a force out, second baseman Geraldo Perdomo to shortstop Nick Ahmed. Francisco Lindor out at 2nd. Daniel Vogelbach to 1st.",0,9,0,63,"top",8,"2023-07-07T03:51:26.624Z","2023-07-07T03:53:27.639Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.1,4,0.89,0.4221,5.8316,25.9065,-28.7338,3.2541,2.0127,-0.6668,2.5711,5.8321,-129.5387,-1.3288,-3.366,50.0016,5.2782,5.5527,13.2,7.2,24,3135,45,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.6,-7.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",2,"2023-07-07T03:52:09.151Z","2023-07-07T03:52:13.216Z",TRUE,"pitch","373a3513-994b-450a-b889-400d2682d08a",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2747,1.5682,NA,80.5,231.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Daniel Vogelbach grounds into a force out, second baseman Geraldo Perdomo to shortstop Nick Ahmed. Francisco Lindor out at 2nd. Daniel Vogelbach to 1st.",0,9,0,63,"top",8,"2023-07-07T03:51:26.624Z","2023-07-07T03:53:27.639Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82,14,0.9,0.4254,5.9668,26.1927,-28.9712,4.242,1.9086,0.9576,0.2627,9.0493,-128.6584,-6.5807,-3.1538,50.0045,5.0931,7.1257,15.6,7.2,24,2995,57,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.2,-9.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",1,"2023-07-07T03:51:49.563Z","2023-07-07T03:51:53.996Z",TRUE,"pitch","b5a52b96-6e17-461b-91e0-4e8161e447b8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2747,1.6341,NA,145.22,162.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Daniel Vogelbach grounds into a force out, second baseman Geraldo Perdomo to shortstop Nick Ahmed. Francisco Lindor out at 2nd. Daniel Vogelbach to 1st.",0,9,0,63,"top",8,"2023-07-07T03:51:26.624Z","2023-07-07T03:53:27.639Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.2,1,0.9,0.4219,5.8522,24.7191,-29.1867,3.933,1.7509,-0.7404,2.8161,5.3003,-129.3764,-0.8678,-3.3199,50.0061,5.3749,6.7287,14.4,7.2,24,3036,62,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.2,-8.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",0,"2023-07-07T03:51:34.248Z","2023-07-07T03:51:40.500Z",TRUE,"pitch","e57386fd-aba6-425e-987e-90295b94fd11",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3411,1.6011,NA,144.49,187.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Daniel Vogelbach grounds into a force out, second baseman Geraldo Perdomo to shortstop Nick Ahmed. Francisco Lindor out at 2nd. Daniel Vogelbach to 1st.",0,9,0,63,"top",8,"2023-07-07T03:51:26.624Z","2023-07-07T03:53:27.639Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.4,7,0.9,0.4254,5.8853,26.6071,-30.1432,4.8075,1.2067,-0.7212,1.9051,4.8222,-128.7259,-2.7629,-3.2429,50.0012,5.3249,8.0692,16.8,7.2,24,3054,54,NA,NA,NA,NA,NA,NA,FALSE,-33.1,1.8,-9.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",3,"2023-07-07T03:51:05.875Z","2023-07-07T03:51:12.986Z",TRUE,"pitch","597b38fc-88b0-4f94-84ec-96a6c942e27b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.37,1.63,NA,130.13,169.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,9,0,62,"top",8,"2023-07-07T03:49:53.579Z","2023-07-07T03:51:12.986Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,4,0.9,0.4256,6.0305,26.2672,-29.2699,4.7786,1.7335,-0.3445,2.5729,5.5924,-128.618,-1.4441,-3.1668,50.0055,5.408,8.0196,16.8,7.2,24,2886,49,NA,NA,NA,NA,NA,NA,TRUE,-31.9,3,-9.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,596019,"Francisco Lindor","/api/v1/people/596019",NA,NA,NA
717470,"2023-07-07",2,"2023-07-07T03:50:43.062Z","2023-07-07T03:50:47.708Z",TRUE,"pitch","a648bf9a-262b-40fb-bf5b-86cd4bb67c80",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.37,1.63,NA,142.2,167.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,9,0,62,"top",8,"2023-07-07T03:49:53.579Z","2023-07-07T03:51:12.986Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.3,4,0.89,0.3947,5.9001,31.3958,-26.4671,-3.1277,2.9278,-0.661,2.6411,7.8538,-138.8328,-2.5736,-3.1216,50.0042,5.3437,-6.1002,9.6,6,24,2655,232,NA,NA,NA,NA,NA,NA,FALSE,-25.1,4.9,4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717470,"2023-07-07",1,"2023-07-07T03:50:25.426Z","2023-07-07T03:50:31.312Z",TRUE,"pitch","a8e935e7-0d5d-4fa2-b0d8-b4e67d5540c4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.468,1.6282,NA,142.79,166.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,9,0,62,"top",8,"2023-07-07T03:49:53.579Z","2023-07-07T03:51:12.986Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.4,4,0.9,0.4205,5.9201,25.7823,-27.141,6.1305,2.9244,-0.6766,2.6836,4.6106,-129.9703,-1.4841,-3.2664,50.0018,5.312,10.5469,22.8,7.2,24,3062,49,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5.2,-12.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
