"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717845,"2023-06-08",2,"2023-06-08T18:14:03.776Z","2023-06-08T18:14:07.196Z",TRUE,"pitch","8d84262d-a0f8-4be6-acf4-2493059a4544",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.27,1.55,NA,122.71,152.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Taylor Walls strikes out on a foul tip.",0,1,3,34,"bottom",5,"2023-06-08T18:13:35.585Z","2023-06-08T18:14:41.768Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.4,2,0.87,0.4205,7.2806,30.1698,-16.7005,-6.736,9.0239,-0.1499,3.2069,5.4417,-130.7671,-2.5938,-1.3931,50.0003,5.4793,-11.5468,31.2,4.8,24,2300,218,NA,NA,NA,NA,NA,NA,FALSE,-18.2,16,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T18:13:51.635Z","2023-06-08T18:13:56.284Z",TRUE,"pitch","6f82f9a4-59f6-4c71-8c2f-38b991c72321",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3704,1.5754,NA,135.43,172.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Taylor Walls strikes out on a foul tip.",0,1,3,34,"bottom",5,"2023-06-08T18:13:35.585Z","2023-06-08T18:14:41.768Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.5,4,2,0.45,7.0336,25.9449,-29.0528,-11.6356,2.0833,-0.4836,2.4615,5.8979,-122.1166,-1.5755,-1.4291,50.0027,5.6344,-17.4245,28.8,9.6,24,1836,246,NA,NA,NA,NA,NA,NA,FALSE,-35.4,3.6,19.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T18:13:38.892Z","2023-06-08T18:13:44.324Z",TRUE,"pitch","a6d7c9ad-4651-4c07-9726-9fb218e52b40",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3704,1.6003,NA,136.65,146.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Taylor Walls strikes out on a foul tip.",0,1,3,34,"bottom",5,"2023-06-08T18:13:35.585Z","2023-06-08T18:14:41.768Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.4,1,0.89,0.4157,7.2019,29.9393,-15.4557,-6.2326,9.5278,-0.5154,3.4248,4.6373,-132.0923,-2.4659,-1.49,50.0048,5.5161,-10.9396,31.2,4.8,24,2294,218,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.9,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T18:11:24.160Z","2023-06-08T18:11:29.642Z",TRUE,"pitch","85b6fca1-8827-43c9-9ca7-78bc8df3d673",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.46,1.66,NA,109.48,168.58,"ground_ball","medium","3",156.72,167.98,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Willi Castro grounds out to first baseman Luke Raley.",0,1,3,33,"top",5,"2023-06-08T18:11:21.107Z","2023-06-08T18:11:29.642Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,650489,"Willi Castro","/api/v1/people/650489","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.2,5,2,0.4209,6.3738,26.1857,-23.9645,0.2034,4.7806,0.1972,2.6,2.771,-129.9331,-4.8984,-0.9076,50.001,6.3211,0.349,2.4,6,24,2198,209,67.6,-12,13,NA,NA,NA,TRUE,-26.4,7.8,-1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T18:10:56.372Z","2023-06-08T18:11:00.289Z",TRUE,"pitch","eb790c86-fd02-4a35-8e5e-de6ad8c3552c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.38,1.63,NA,113.28,144.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,1,3,32,"top",5,"2023-06-08T18:09:45.822Z","2023-06-08T18:11:00.289Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,2,2,0.4056,6.2658,29.4516,-16.4739,-4.9917,8.5009,0.0976,3.4753,4.1581,-135.0428,-4.5447,-0.8137,50.0007,6.3391,-9.2171,25.2,4.8,24,1992,227,NA,NA,NA,NA,NA,NA,TRUE,-17.2,14.6,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T18:10:32.425Z","2023-06-08T18:10:36.467Z",TRUE,"pitch","0a85e884-76ec-44e5-9ef2-a2a96c126f05",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5301,1.6305,NA,90.84,148.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,1,3,32,"top",5,"2023-06-08T18:09:45.822Z","2023-06-08T18:11:00.289Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.1,3,2,0.422,6.2225,24.8345,-26.3455,1.5979,3.4119,0.6862,3.3442,3.2173,-129.3763,-2.8128,-0.777,50.0064,6.4467,2.7316,7.2,6,24,2182,192,NA,NA,NA,NA,NA,NA,FALSE,-28.6,5.9,-3.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T18:09:48.204Z","2023-06-08T18:09:53.968Z",TRUE,"pitch","36127e20-feda-48d0-9708-5318547ff2b5",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.38,1.63,NA,107.8,194.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,1,3,32,"top",5,"2023-06-08T18:09:45.822Z","2023-06-08T18:11:00.289Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.7,8,2,0.4231,6.677,27.7412,-24.5176,-5.0361,4.5195,0.2414,1.6534,4.2836,-129.5712,-7.0957,-0.7811,50.0062,6.3081,-8.542,16.8,6,24,2160,200,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.7,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T18:10:47.600Z","2023-06-08T18:10:56.372Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,1,3,32,"top",5,"2023-06-08T18:09:45.822Z","2023-06-08T18:11:00.289Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",4,"2023-06-08T18:09:21.600Z","2023-06-08T18:09:26.905Z",TRUE,"pitch","3b37f18c-2806-4b6c-90cd-32106e0c2fd8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.1,1.49,NA,132.79,198.21,"line_drive","medium","6",108.35,144.15,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Christian Vazquez lines out to shortstop Wander Franco.",0,1,3,31,"top",5,"2023-06-08T18:08:20.319Z","2023-06-08T18:09:26.905Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.5,79.7,7,2,0.4382,6.7033,22.9191,-31.6898,-5.4336,0.3089,-0.4142,1.5024,1.778,-124.5688,-5.9976,-0.4275,50.0055,6.5329,-8.6173,14.4,8.4,24,1280,228,95.5,8,151,NA,NA,NA,TRUE,-37.6,-0.5,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T18:09:06.154Z","2023-06-08T18:09:11.056Z",TRUE,"pitch","c004e796-c143-40e3-b057-9cfaaa0f8489",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.1,1.49,NA,90.7,161.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Christian Vazquez lines out to shortstop Wander Franco.",0,1,3,31,"top",5,"2023-06-08T18:08:20.319Z","2023-06-08T18:09:26.905Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,3,2,0.4077,6.3658,31.0094,-16.7571,-7.572,8.4497,0.6901,2.848,6.2563,-134.6701,-5.8381,-0.6868,50.0047,6.2416,-13.8198,34.8,4.8,24,2122,224,NA,NA,NA,NA,NA,NA,FALSE,-18,14.2,12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T18:08:38.393Z","2023-06-08T18:08:41.854Z",TRUE,"pitch","6abdcf2b-d613-49e7-bb26-c97139014624",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.1,1.49,NA,152.04,181.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Christian Vazquez lines out to shortstop Wander Franco.",0,1,3,31,"top",5,"2023-06-08T18:08:20.319Z","2023-06-08T18:09:26.905Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.2,77.7,13,2,0.4468,6.2359,24.2164,-30.8024,-5.8826,0.9001,-0.9194,2.1347,1.1145,-122.5842,-4.3478,-0.6156,50.0018,6.5606,-8.9526,15.6,8.4,24,1083,231,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.8,10.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T18:08:26.261Z","2023-06-08T18:08:30.791Z",TRUE,"pitch","5e882546-cc34-45fb-bfae-8839d92f2ef1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0015,1.3907,NA,142.4,176.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Christian Vazquez lines out to shortstop Wander Franco.",0,1,3,31,"top",5,"2023-06-08T18:08:20.319Z","2023-06-08T18:09:26.905Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.7,4,2,0.4166,6.3825,30.1169,-23.3889,-11.5044,5.0283,-0.6664,2.289,4.3215,-131.8715,-5.896,-0.8392,50.0042,6.2983,-20.1025,38.4,7.2,24,1913,227,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.9,19.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T18:08:52.832Z","2023-06-08T18:09:06.154Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,543877,"/api/v1/people/543877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Christian Vazquez lines out to shortstop Wander Franco.",0,1,3,31,"top",5,"2023-06-08T18:08:20.319Z","2023-06-08T18:09:26.905Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T18:06:03.185Z","2023-06-08T18:06:13.951Z",TRUE,"pitch","687e083d-d791-48ef-8f15-846f69ccdabf",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.07,1.46,NA,114.56,157.02,"fly_ball","medium","7",84.35,104.37,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Isaac Paredes flies out to left fielder Trevor Larnach.",0,1,3,30,"bottom",4,"2023-06-08T18:05:46.195Z","2023-06-08T18:06:13.951Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.3,2,0.9,0.4156,7.2995,31.0097,-13.0254,-6.0838,10.9161,0.064,3.0282,6.145,-132.3107,-3.9531,-1.51,50.0033,5.5113,-10.6732,33.6,3.6,24,2417,217,97.8,54,260,NA,NA,NA,TRUE,-14.4,19,9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T18:05:49.667Z","2023-06-08T18:05:55.278Z",TRUE,"pitch","ed2d7c17-0d6d-43d3-b6d6-f0e62e783a31",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1704,1.5601,NA,73.24,194.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Isaac Paredes flies out to left fielder Trevor Larnach.",0,1,3,30,"bottom",4,"2023-06-08T18:05:46.195Z","2023-06-08T18:06:13.951Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.2,14,2,0.4604,7.1807,24.5132,-29.4395,5.548,1.9109,1.1479,1.6582,4.3946,-119.2997,-3.0161,-1.4436,50.0024,5.6124,7.9381,15.6,8.4,24,2085,69,NA,NA,NA,NA,NA,NA,FALSE,-37.9,3,-11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T18:05:01.169Z","2023-06-08T18:05:23.583Z",TRUE,"pitch","58365fee-3975-427b-9246-dea90db15c1d",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.18,1.47,NA,112.41,164.36,"fly_ball","medium","8",123.05,30.82,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Home Run","home_run","Harold Ramirez homers (9) on a fly ball to center field. Luke Raley scores.",2,1,3,29,"bottom",4,"2023-06-08T18:04:55.201Z","2023-06-08T18:05:23.583Z",TRUE,TRUE,FALSE,FALSE,75,0,0,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,73.7,2,2,0.4678,7.0964,23.3408,-29.4905,4.6038,1.9321,0.1204,2.7562,2.6648,-117.3424,-0.2415,-1.6299,50.0004,5.6208,6.3836,13.2,8.4,24,2130,84,105.2,25,416,NA,NA,NA,FALSE,-38.5,3.7,-9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T18:03:58.773Z","2023-06-08T18:04:15.522Z",TRUE,"pitch","9e91dd68-6680-4e8c-a39e-b84ff3ef9eee",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.4,1.54,NA,117.89,167.37,"line_drive","hard","9",205.13,117.76,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Triple","triple","Luke Raley triples (2) on a sharp line drive to right fielder Max Kepler. Randy Arozarena scores.",1,1,1,28,"bottom",4,"2023-06-08T18:03:06.364Z","2023-06-08T18:04:15.522Z",TRUE,TRUE,FALSE,FALSE,72,0,1,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,75.7,5,2,0.4538,7.1268,26.4757,-28.968,-11.2461,2.1772,-0.0234,2.645,6.6227,-121.2767,-1.2521,-1.346,50.0014,5.7238,-16.5422,27.6,9.6,24,2031,247,109.6,10,200,NA,NA,NA,FALSE,-35.9,3.8,18.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,670042,"Luke Raley","/api/v1/people/670042"
