"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
744869,"2024-04-03",5,"2024-04-04T00:03:03.858Z","2024-04-04T00:03:07.806Z",TRUE,"pitch","cdb31f19-05ea-4000-842b-90c338285019",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.66,1.8,NA,110.97,181.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Joey Meneses walks.",0,2,4,40,"bottom",5,"2024-04-04T00:01:50.541Z","2024-04-04T00:03:27.265Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.5,8,2,0.416,6.397,25.2478,-25.4777,1.6226,3.8033,0.1581,2.1077,4.8597,-131.1852,-4.9452,-1.922,50.0024,5.8938,2.8535,8.4,6,24,2312,169,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",4,"2024-04-04T00:02:44.863Z","2024-04-04T00:02:50.601Z",TRUE,"pitch","7a9a4fdf-da76-42aa-b818-df30ec3710a7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.66,1.8,NA,132.12,154.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Joey Meneses walks.",0,2,4,40,"bottom",5,"2024-04-04T00:01:50.541Z","2024-04-04T00:03:27.265Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,1,0.91,0.4031,6.5471,27.2891,-15.9114,-6.7914,8.6773,-0.3968,3.1199,6.3657,-135.4649,-4.1707,-1.8853,50.0027,5.7788,-12.7274,34.8,4.8,24,2475,216,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",3,"2024-04-04T00:02:31.450Z","2024-04-04T00:02:36.476Z",TRUE,"pitch","2ea52ba7-9c72-4448-9616-97d14a419e7f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.8249,1.8826,NA,69.9,201.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Joey Meneses walks.",0,2,4,40,"bottom",5,"2024-04-04T00:01:50.541Z","2024-04-04T00:03:27.265Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,76.2,14,0.89,0.4565,6.6802,23.8747,-30.8972,6.8293,0.8816,1.2356,1.3839,5.2942,-120.108,-3.863,-1.887,50.0056,5.769,9.9518,19.2,9.6,24,2779,58,NA,NA,NA,NA,NA,NA,FALSE,-39.4,0.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",2,"2024-04-04T00:02:18.980Z","2024-04-04T00:02:23.359Z",TRUE,"pitch","5d345f7d-bfe3-4e52-a8cc-b8dab1678bda",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.7776,1.8305,NA,114.38,177.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Joey Meneses walks.",0,2,4,40,"bottom",5,"2024-04-04T00:01:50.541Z","2024-04-04T00:03:27.265Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.3,8,0.91,0.4057,6.629,27.7627,-23.84,-9.0253,4.5107,0.0687,2.2572,8.5504,-134.7194,-4.6201,-1.9652,50.0052,5.668,-16.6835,31.2,6,24,2497,222,NA,NA,NA,NA,NA,NA,FALSE,-24.4,7.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-04T00:02:02.714Z","2024-04-04T00:02:08.479Z",TRUE,"pitch","edc19457-4183-4140-9fe2-58c85e990658",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.7687,1.8616,NA,145.97,148.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Joey Meneses walks.",0,2,4,40,"bottom",5,"2024-04-04T00:01:50.541Z","2024-04-04T00:03:27.265Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.8,1,0.9,0.4563,6.4153,23.4829,-34.3571,9.4201,-1.4986,-0.76,3.3428,0.7015,-120.074,1.0103,-2.2796,50.0009,5.976,13.7389,21.6,10.8,24,2795,60,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-2.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-04T00:01:50.541Z","2024-04-04T00:01:57.081Z",TRUE,"pitch","a14f5546-0448-4650-b08c-c4210f1a6f9a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7716,1.8085,NA,87.3,150.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Joey Meneses walks.",0,2,4,40,"bottom",5,"2024-04-04T00:01:50.541Z","2024-04-04T00:03:27.265Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,75.4,3,0.9,0.4611,6.7027,21.6182,-34.7438,6.6257,-1.7984,0.7791,3.2764,4.4435,-118.5545,1.0521,-1.9769,50.0011,5.9859,9.4767,16.8,10.8,24,2633,64,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-2.8,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",2,"2024-04-03T23:59:38.597Z","2024-04-03T23:59:45.358Z",TRUE,"pitch","4656e7b3-9a53-473d-8bf7-0e60cd802b1b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.15,1.54,NA,113.3,166.44,"ground_ball","medium","3",158.88,167.17,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Bryan Reynolds grounds out to first baseman Joey Gallo.",0,2,4,39,"top",5,"2024-04-03T23:58:55.903Z","2024-04-03T23:59:45.358Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,81.5,2,0.91,0.4219,6.7059,28.6834,-22.7134,-2.8869,5.55,0.0971,2.6791,6.2476,-130.1004,-1.763,-1.9662,50.0029,5.0964,-4.9219,8.4,6,24,2158,213,100,0,52,NA,NA,NA,TRUE,-24.5,9.8,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-03T23:59:13.328Z","2024-04-03T23:59:17.406Z",TRUE,"pitch","14ce71aa-9c1f-4d77-9164-8b1d54d29a5d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.15,1.54,NA,154.32,174.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Bryan Reynolds grounds out to first baseman Joey Gallo.",0,2,4,39,"top",5,"2024-04-03T23:58:55.903Z","2024-04-03T23:59:45.358Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.3,78.9,11,0.85,0.4363,6.7201,26.1403,-28.971,-7.7416,2.0093,-0.9791,2.3848,5.128,-125.6674,-0.4455,-2.0433,50.0039,4.9236,-12.3478,21.6,8.4,24,1801,221,NA,NA,NA,NA,NA,NA,FALSE,-33,3.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-03T23:58:58.420Z","2024-04-03T23:59:03.566Z",TRUE,"pitch","3d22b29c-150d-4bac-af6e-08fe70ed34d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0034,1.5556,NA,80.2,236.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Bryan Reynolds grounds out to first baseman Joey Gallo.",0,2,4,39,"top",5,"2024-04-03T23:58:55.903Z","2024-04-03T23:59:45.358Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76,69.9,14,2,0.4975,6.6712,22.0094,-33.4285,8.1085,-1.0245,0.9653,0.0834,4.6035,-110.6252,-2.8492,-2.2048,50.0031,4.9353,9.9252,16.8,12,24,2222,86,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-2.3,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",2,"2024-04-03T23:58:22.681Z","2024-04-03T23:58:32.660Z",TRUE,"pitch","996f7172-9474-4e87-89b8-b8ad3893d206",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.79,1.81,NA,109.97,147.54,"fly_ball","hard","8",111.07,62.02,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oneil Cruz flies out sharply to center fielder Eddie Rosario.",0,2,4,38,"top",5,"2024-04-03T23:57:55.344Z","2024-04-03T23:58:32.660Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,81.4,2,0.91,0.4243,6.7029,24.8564,-22.5251,-1.5064,5.7078,0.1843,3.3794,6.0646,-128.7104,0.3746,-1.9991,50.0014,4.966,-2.5464,3.6,4.8,24,2214,199,103,38,343,NA,NA,NA,TRUE,-24.1,10.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-03T23:58:10.258Z","2024-04-03T23:58:15.292Z",TRUE,"pitch","aedf2e40-8512-4fa5-8579-2c396c5a225a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8518,1.9094,NA,127.6,206.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oneil Cruz flies out sharply to center fielder Eddie Rosario.",0,2,4,38,"top",5,"2024-04-03T23:57:55.344Z","2024-04-03T23:58:32.660Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.9,69.5,13,2,0.4978,6.6707,21.7344,-31.7617,8.8306,0.3389,-0.278,1.178,1.8704,-110.4957,-0.9652,-2.2846,50.0033,4.9909,10.798,19.2,10.8,24,2228,85,NA,NA,NA,NA,NA,NA,FALSE,-47.2,0.7,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-03T23:57:57.807Z","2024-04-03T23:58:02.089Z",TRUE,"pitch","fe821b15-fc51-46b3-938b-3b344abf5bad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.9491,1.881,NA,98.61,195.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oneil Cruz flies out sharply to center fielder Eddie Rosario.",0,2,4,38,"top",5,"2024-04-03T23:57:55.344Z","2024-04-03T23:58:32.660Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.7,70.3,14,2,0.4925,6.6956,21.724,-30.8158,7.1468,1.0855,0.4825,1.605,3.9951,-111.5831,-0.5073,-2.2649,50.0019,5.0345,8.9319,16.8,10.8,24,2229,87,NA,NA,NA,NA,NA,NA,FALSE,-44.6,2.2,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",4,"2024-04-03T23:57:31.894Z","2024-04-03T23:57:37.015Z",TRUE,"pitch","d7b3d44c-58f1-4efb-9d31-ea843895fae4",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.44,1.62,NA,99.97,188.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,2,4,37,"top",5,"2024-04-03T23:56:37.024Z","2024-04-03T23:57:37.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,81.5,9,0.91,0.4246,6.6377,24.7181,-19.2615,-2.7241,7.6513,0.4468,1.8482,6.9178,-128.601,-4.2728,-1.915,50.0051,5.0103,-4.5996,9.6,4.8,24,2126,225,NA,NA,NA,NA,NA,NA,TRUE,-21.6,13.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",3,"2024-04-03T23:57:17.764Z","2024-04-03T23:57:22.920Z",TRUE,"pitch","ac2f69c0-82f3-49a6-9d66-daeb6cb63092",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.563,1.6938,NA,118.89,190.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,2,4,37,"top",5,"2024-04-03T23:56:37.024Z","2024-04-03T23:57:37.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,74.1,8,0.91,0.4682,6.6909,21.1166,-28.4246,2.54,2.7022,-0.0497,1.7723,4.072,-116.7932,-1.307,-2.1428,50.0029,5.002,3.5232,8.4,8.4,24,2157,141,NA,NA,NA,NA,NA,NA,FALSE,-37.4,4.8,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",2,"2024-04-03T23:57:04.419Z","2024-04-03T23:57:09.733Z",TRUE,"pitch","7d84cad5-91ce-4b25-85f8-2a2cef32bdd1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5082,1.6942,NA,120.37,207.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,2,4,37,"top",5,"2024-04-03T23:56:37.024Z","2024-04-03T23:57:37.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.2,13,0.93,0.46,6.7484,23.5032,-32.6288,-11.561,-0.3195,-0.0885,1.1516,7.5761,-119.1967,-2.062,-1.8105,50.0006,4.9817,-16.5876,25.2,10.8,24,1605,247,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-0.8,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-03T23:56:51.920Z","2024-04-03T23:56:55.314Z",TRUE,"pitch","8a67959b-f55d-4f63-9ffd-fa5066f9019e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.44,1.62,NA,124.57,186.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael A. Taylor strikes out swinging.",0,2,4,37,"top",5,"2024-04-03T23:56:37.024Z","2024-04-03T23:57:37.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,75.8,8,0.93,0.4557,6.8566,23.8645,-33.0707,-10.0717,-0.6096,-0.1986,1.9319,7.1104,-120.3127,-0.3781,-1.8872,50.0056,5.028,-14.7324,21.6,9.6,24,1695,244,NA,NA,NA,NA,NA,NA,FALSE,-41,-1,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
