"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717681,"2023-06-20",1,"2023-06-21T00:20:38.758Z","2023-06-21T00:20:42.656Z",TRUE,"pitch","a69c12ad-6481-4fe9-ab44-66e615163384",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.62,NA,147.7,154.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Matt Beaty pops out to shortstop Javier Baez.",0,1,0,55,"top",8,"2023-06-21T00:20:11.838Z","2023-06-21T00:21:13.569Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,607461,"Matt Beaty","/api/v1/people/607461","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.7,1,2,0.3903,6.1914,34.5773,-13.2602,-6.4943,9.5066,-0.8055,3.1349,4.0117,-140.7973,-3.14,-1.4115,50.0069,5.1332,-12.9279,40.8,3.6,24,2493,231,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",0,"2023-06-21T00:20:23.863Z","2023-06-21T00:20:27.370Z",TRUE,"pitch","c1f69360-0473-4665-bc18-cf17e552d8fd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4681,1.5928,NA,116.93,191.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Matt Beaty pops out to shortstop Javier Baez.",0,1,0,55,"top",8,"2023-06-21T00:20:11.838Z","2023-06-21T00:21:13.569Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,607461,"Matt Beaty","/api/v1/people/607461","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88,8,2,0.3899,5.9358,34.1658,-13.4577,-6.6448,9.3818,0.0018,1.7677,5.7764,-140.8748,-6.7347,-1.2192,50.0059,5.072,-13.2614,38.4,3.6,24,2550,227,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",5,"2023-06-21T00:19:47.678Z","2023-06-21T00:19:54.942Z",TRUE,"pitch","46a53bf9-613b-4d17-bfa8-16891db71839",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.47,1.69,NA,145.06,173.61,"ground_ball","medium","5",92.24,155.18,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,1,0,54,"top",8,"2023-06-21T00:18:55.683Z","2023-06-21T00:19:54.942Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,78.8,4,0.88,0.4378,5.7336,25.7043,-29.159,2.4194,1.9016,-0.7363,2.4138,0.697,-125.1956,-1.3012,-1.3327,50.0019,5.3308,3.8332,7.2,7.2,24,2666,142,102.8,-6,23,NA,NA,NA,TRUE,-33.6,3.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",4,"2023-06-21T00:19:32.370Z","2023-06-21T00:19:36.229Z",TRUE,"pitch","15f8af40-0255-40ee-90f8-cdb1e08f0d0e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6014,1.742,NA,120.94,203.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,1,0,54,"top",8,"2023-06-21T00:18:55.683Z","2023-06-21T00:19:54.942Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.5,13,2,0.3958,6.2621,35.3503,-11.3619,-5.6584,10.7679,-0.1033,1.2932,4.7702,-139.129,-8.3273,-1.1171,50.0005,5.105,-10.9341,36,3.6,24,2521,221,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",3,"2023-06-21T00:19:12.929Z","2023-06-21T00:19:16.609Z",TRUE,"pitch","c3f1c771-5851-4219-87a5-23e767a98e04",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.47,1.69,NA,128.38,168.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,1,0,54,"top",8,"2023-06-21T00:18:55.683Z","2023-06-21T00:19:54.942Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,85.5,4,2,0.3976,5.9165,37.9839,-13.8464,-5.0771,9.5871,-0.2984,2.6059,4.648,-139.0237,-4.2732,-1.3518,50.0022,5.1158,-9.7051,30,3.6,24,2478,223,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",2,"2023-06-21T00:18:57.954Z","2023-06-21T00:19:00.954Z",TRUE,"pitch","42d4ee85-6009-412c-a358-ec457997ab3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5748,1.6364,NA,50.55,203.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,1,0,54,"top",8,"2023-06-21T00:18:55.683Z","2023-06-21T00:19:54.942Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.5,14,0.9,0.4477,6.0175,24.7197,-34.5236,1.0417,-1.5481,1.7433,1.3153,6.8088,-122.4631,-2.5472,-1.2113,50.0057,5.3292,1.5769,4.8,9.6,24,2584,55,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-3.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",0,"2023-06-21T00:16:44.030Z","2023-06-21T00:17:00.457Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,1,0,54,"top",8,"2023-06-21T00:18:55.683Z","2023-06-21T00:19:54.942Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",1,"2023-06-21T00:17:00.457Z","2023-06-21T00:18:57.954Z",FALSE,"action",NA,NA,"Pitching Change: Jose Cisnero replaces Chasen Shreve.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,542585,"/api/v1/people/542585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,1,0,54,"top",8,"2023-06-21T00:18:55.683Z","2023-06-21T00:19:54.942Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",3,"2023-06-21T00:16:11.623Z","2023-06-21T00:16:19.341Z",TRUE,"pitch","396ef58b-2113-4b75-9b93-fd4f2442946e",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.44,1.66,NA,142.45,221.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,1,0,53,"top",8,"2023-06-21T00:15:06.078Z","2023-06-21T00:16:19.341Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.3,13,2,0.4541,6.4786,25.4811,-34.3549,-2.6821,-1.4798,-0.6678,0.6555,-3.3786,-121.0042,-4.0165,1.0996,50.0045,5.3742,-3.9439,7.2,9.6,24,2331,294,NA,NA,NA,NA,NA,NA,TRUE,-43.2,-3.5,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",2,"2023-06-21T00:15:50.733Z","2023-06-21T00:15:56.260Z",TRUE,"pitch","7a640074-713f-4a09-914d-cdf7c30fc759",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.44,1.66,NA,110.24,201.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,1,0,53,"top",8,"2023-06-21T00:15:06.078Z","2023-06-21T00:16:19.341Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,75.8,14,2,0.4543,6.4553,25.951,-25.4659,8.0924,4.5682,0.1774,1.3652,-4.5334,-121.0624,-4.2834,1.0331,50.0028,5.414,11.8857,22.8,8.4,24,1047,111,NA,NA,NA,NA,NA,NA,FALSE,-32.4,7.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",1,"2023-06-21T00:15:38.442Z","2023-06-21T00:15:42.288Z",TRUE,"pitch","4f264e3d-8ba3-4d27-9488-d2f5b9f0965b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3317,1.5009,NA,104.22,190.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,1,0,53,"top",8,"2023-06-21T00:15:06.078Z","2023-06-21T00:16:19.341Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,74.6,9,2,0.4592,6.3539,28.2596,-32.6666,-3.1601,-0.3449,0.3352,1.8044,-1.0095,-120.3169,-1.687,1.1732,50.0022,5.4719,-4.5279,8.4,9.6,24,2311,272,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",0,"2023-06-21T00:15:18.247Z","2023-06-21T00:15:22.794Z",TRUE,"pitch","d55fb906-411e-4c6d-b031-e3cd75320c2f",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.44,1.66,NA,112.73,148.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,1,0,53,"top",8,"2023-06-21T00:15:06.078Z","2023-06-21T00:16:19.341Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,72.8,2,2,0.4706,6.5464,25.254,-27.6437,-3.9573,3.3134,0.1121,3.3584,-1.2793,-117.0673,0.831,1.182,50.0024,5.6176,-5.4077,12,8.4,24,2264,289,NA,NA,NA,NA,NA,NA,FALSE,-36.2,6.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",4,"2023-06-21T00:13:04.996Z","2023-06-21T00:13:08.939Z",TRUE,"pitch","42f6c982-8945-4209-b4cb-4029aca96b8e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.19,1.44,NA,84.57,178.7,"line_drive","medium","6",93.71,137.92,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","Eric Haase lines out to shortstop Bobby Witt Jr.",0,1,0,52,"bottom",7,"2023-06-21T00:12:14.453Z","2023-06-21T00:13:08.939Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77,14,0.62,0.446,6.7961,26.4665,-18.7368,4.6003,8.8132,0.8508,2.2251,-4.2237,-123.2301,-4.4466,1.9965,50.0039,5.654,7.0147,16.8,6,24,1600,130,96.1,10,177,NA,NA,NA,TRUE,-23.4,15,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",3,"2023-06-21T00:12:53.028Z","2023-06-21T00:12:56.905Z",TRUE,"pitch","08cf825b-acb1-4c25-811c-1eaaf1914272",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.348,1.5448,NA,161.63,203.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","Eric Haase lines out to shortstop Bobby Witt Jr.",0,1,0,52,"bottom",7,"2023-06-21T00:12:14.453Z","2023-06-21T00:13:08.939Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.5,13,0.9,0.4454,6.9621,25.7442,-21.3664,6.1516,7.0636,-1.1708,1.3002,-8.7178,-123.2451,-6.0659,1.6219,50.0028,5.6118,9.4124,19.2,6,24,1724,127,NA,NA,NA,NA,NA,NA,FALSE,-26.8,11.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",2,"2023-06-21T00:12:38.038Z","2023-06-21T00:12:42.172Z",TRUE,"pitch","2cc99a63-5f91-436a-93cf-2315ea292a6e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.19,1.44,NA,113,175.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","Eric Haase lines out to shortstop Bobby Witt Jr.",0,1,0,52,"bottom",7,"2023-06-21T00:12:14.453Z","2023-06-21T00:13:08.939Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.1,5,0.91,0.4084,6.9828,30.9154,-13.6659,2.1274,10.1781,0.1049,2.3367,-4.705,-134.4432,-6.1028,1.6064,50.0057,5.6177,3.8701,10.8,3.6,24,2179,149,NA,NA,NA,NA,NA,NA,FALSE,-15,17.2,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
717681,"2023-06-20",1,"2023-06-21T00:12:25.079Z","2023-06-21T00:12:29.095Z",TRUE,"pitch","0ce760e6-559a-42dc-809b-461b3f1463bb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3746,1.5712,NA,136.43,223.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","Eric Haase lines out to shortstop Bobby Witt Jr.",0,1,0,52,"bottom",7,"2023-06-21T00:12:14.453Z","2023-06-21T00:13:08.939Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.5,13,0.9,0.4433,7.0718,22.7556,-22.2937,7.2837,6.383,-0.5098,0.5799,-7.948,-123.1937,-7.5181,1.8006,50.0061,5.5346,11.282,22.8,7.2,24,1646,128,NA,NA,NA,NA,NA,NA,FALSE,-27.8,10.1,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
