"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718181,"2023-05-14",1,"2023-05-14T19:18:30.621Z","2023-05-14T19:18:34.027Z",TRUE,"pitch","338afefd-4234-4d98-bb23-191b2851e77c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.513,1.5986,NA,171.64,149.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,5,4,47,"top",5,"2023-05-14T19:18:07.044Z","2023-05-14T19:20:01.051Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.4,11,0.89,0.4452,6.4645,25.5469,-34.4924,1.4453,-1.5114,-1.4334,3.3023,-0.3996,-123.2367,0.956,-1.4565,50.0039,5.8332,2.213,3.6,9.6,24,2294,86,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-2.3,-2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T19:18:13.003Z","2023-05-14T19:18:16.726Z",TRUE,"pitch","e9a2f318-8993-4812-be5e-cf9bfafdcfce",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.568,1.5986,NA,132.44,175.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,5,4,47,"top",5,"2023-05-14T19:18:07.044Z","2023-05-14T19:20:01.051Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.5,4,0.9,0.4452,6.0834,26.192,-34.5902,2.4581,-1.5774,-0.405,2.3599,1.8803,-123.3787,-0.9505,-1.4983,50.0046,5.684,3.762,7.2,9.6,24,2256,98,NA,NA,NA,NA,NA,NA,FALSE,-41,-2.9,-4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",4,"2023-05-14T19:17:34.940Z","2023-05-14T19:17:41.360Z",TRUE,"pitch","6015c665-75ef-47e6-bc02-d81e96476acf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.373,1.6185,NA,122.48,198.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kevin Pillar walks.",0,5,4,46,"top",5,"2023-05-14T19:15:51.619Z","2023-05-14T19:17:41.360Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.6,13,0.89,0.4021,6.5103,31.4427,-16.726,-9.3087,8.2314,-0.1438,1.4822,6.534,-136.4763,-7.4809,-1.3657,50.0038,5.4215,-17.4727,40.8,4.8,24,2098,206,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.4,15.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T19:17:17.775Z","2023-05-14T19:17:21.271Z",TRUE,"pitch","2aa1014c-9769-4bcb-be72-dcee2c4f8b3c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.2908,1.6185,NA,123.58,176.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kevin Pillar walks.",0,5,4,46,"top",5,"2023-05-14T19:15:51.619Z","2023-05-14T19:17:41.360Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.9,5,0.89,0.4041,6.4884,32.4229,-18.2965,-9.2595,7.4777,-0.1726,2.3186,6.1308,-136.0179,-5.2716,-1.2635,50.0044,5.568,-17.1902,38.4,6,24,2087,204,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.5,15.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T19:17:01.564Z","2023-05-14T19:17:05.992Z",TRUE,"pitch","3d6c678a-3a38-438e-9cfc-7e65beefc9a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3455,1.6185,NA,173.94,150.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kevin Pillar walks.",0,5,4,46,"top",5,"2023-05-14T19:15:51.619Z","2023-05-14T19:17:41.360Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85,11,0.9,0.4029,6.3448,33.0582,-18.6269,-8.6896,7.2567,-1.4938,3.2847,3.0998,-136.5046,-2.8207,-1.5224,50.0027,5.6301,-16.2224,38.4,4.8,24,1990,206,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.7,15,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T19:16:36.624Z","2023-05-14T19:16:41.187Z",TRUE,"pitch","7c4d078b-a01f-4659-8972-1df703bfc21d",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.2634,1.6185,NA,65.63,235.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kevin Pillar walks.",0,5,4,46,"top",5,"2023-05-14T19:15:51.619Z","2023-05-14T19:17:41.360Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.9,14,0.91,0.4356,6.5615,26.4223,-30.0108,2.739,1.3522,1.3477,0.1154,5.774,-125.9195,-7.3785,-1.3341,50.0021,5.5232,4.3825,9.6,8.4,24,2412,101,NA,NA,NA,NA,NA,NA,FALSE,-35.8,1,-6.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T19:16:17.152Z","2023-05-14T19:16:20.555Z",TRUE,"pitch","fc120409-717a-42d3-8a20-abf34cfe5d5c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.373,1.6185,NA,67.18,187.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kevin Pillar walks.",0,5,4,46,"top",5,"2023-05-14T19:15:51.619Z","2023-05-14T19:17:41.360Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.8,14,0.91,0.3946,6.5244,27.8189,-12.3275,-7.3301,10.1414,1.3071,1.8832,8.7465,-138.2746,-8.1472,-0.9292,50.0013,5.6749,-14.3422,42,3.6,24,2127,199,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17,11.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",5,"2023-05-14T19:15:28.924Z","2023-05-14T19:15:41.860Z",TRUE,"pitch","614ff6a9-9305-4c68-929a-0729c8be6624",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.5,1.74,NA,117.66,184.08,"fly_ball","hard","8",157.01,57.46,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Marcell Ozuna flies out sharply to center fielder Daulton Varsho.",0,5,4,45,"top",5,"2023-05-14T19:13:54.778Z","2023-05-14T19:15:41.860Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,77.8,8,0.9,0.4441,6.166,26.0025,-33.38,2.374,-0.7852,-0.0173,2.026,2.294,-123.6042,-2.1672,-1.2679,50.0031,5.7332,3.6507,7.2,8.4,24,2240,88,100.2,28,360,NA,NA,NA,TRUE,-39.7,-1.7,-4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T19:14:55.095Z","2023-05-14T19:15:03.322Z",TRUE,"pitch","9289055a-d957-4d4f-998f-1872b2d45a05",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5805,1.7385,NA,60.02,253.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Marcell Ozuna flies out sharply to center fielder Daulton Varsho.",0,5,4,45,"top",5,"2023-05-14T19:13:54.778Z","2023-05-14T19:15:41.860Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,80.6,14,0.91,0.4359,6.5875,22.2153,-31.229,2.4119,0.5845,1.4947,-0.5571,5.8904,-125.0608,-8.693,-1.1925,50.0015,5.4803,3.8666,8.4,8.4,24,2165,94,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-0.5,-5.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T19:14:26.384Z","2023-05-14T19:14:29.384Z",TRUE,"pitch","6988c5c6-8fc6-4fc7-b9fb-1eb37d95eee5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.5,1.74,NA,98.11,184.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Marcell Ozuna flies out sharply to center fielder Daulton Varsho.",0,5,4,45,"top",5,"2023-05-14T19:13:54.778Z","2023-05-14T19:15:41.860Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.9,9,0.9,0.435,6.4376,23.7986,-31.5046,2.0942,0.4166,0.4956,2.0042,4.0833,-125.5805,-2.7588,-1.4192,50.0026,5.6619,3.3675,7.2,8.4,24,2318,93,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0.4,-4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T19:14:05.978Z","2023-05-14T19:14:09.240Z",TRUE,"pitch","0505a509-72fe-47ee-8afc-661a563666b4",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,1,NA,NA,3.5,1.74,NA,94.58,217.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Marcell Ozuna flies out sharply to center fielder Daulton Varsho.",0,5,4,45,"top",5,"2023-05-14T19:13:54.778Z","2023-05-14T19:15:41.860Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.3,14,0.9,0.4415,6.3119,28.5792,-33.5204,2.3521,-0.871,0.5883,0.7724,4.0164,-124.7696,-5.1389,-1.3572,50.0007,5.6685,3.6518,7.2,9.6,24,2363,108,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-2.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T19:14:41.482Z","2023-05-14T19:14:55.095Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Marcell Ozuna flies out sharply to center fielder Daulton Varsho.",0,5,4,45,"top",5,"2023-05-14T19:13:54.778Z","2023-05-14T19:15:41.860Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",4,"2023-05-14T19:15:17.196Z","2023-05-14T19:15:28.924Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Anthony Bass. Austin Riley to 2nd.","Wild Pitch",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,663586,"/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9289055a-d957-4d4f-998f-1872b2d45a05","wild_pitch",NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Marcell Ozuna flies out sharply to center fielder Daulton Varsho.",0,5,4,45,"top",5,"2023-05-14T19:13:54.778Z","2023-05-14T19:15:41.860Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",5,"2023-05-14T19:13:26.933Z","2023-05-14T19:13:38.473Z",TRUE,"pitch","4c4fa059-eaea-4f82-886f-495473686d17",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.34,1.55,NA,152.45,188.12,"line_drive","hard","7",96.47,72.82,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Travis d'Arnaud lines out sharply to left fielder Whit Merrifield.",0,5,4,44,"top",5,"2023-05-14T19:12:25.360Z","2023-05-14T19:13:38.473Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.3,13,0.9,0.4036,6.4471,30.9135,-18.6216,-8.0178,7.2718,-0.9299,1.8764,4.3263,-135.9151,-6.2697,-1.5041,50.0009,5.5145,-14.9381,34.8,4.8,24,2041,211,104.9,14,323,NA,NA,NA,TRUE,-19.4,12,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",4,"2023-05-14T19:13:04.544Z","2023-05-14T19:13:08.937Z",TRUE,"pitch","91388c63-ee32-4bb9-9064-77ed1a8271ed",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.256,1.5486,NA,60.57,237.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Travis d'Arnaud lines out sharply to left fielder Whit Merrifield.",0,5,4,44,"top",5,"2023-05-14T19:12:25.360Z","2023-05-14T19:13:38.473Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.8,14,0.91,0.4353,6.4414,27.507,-30.6657,3.1395,0.9457,1.4803,0.0541,6.155,-126.188,-7.2437,-1.4059,50.0059,5.4578,5.0244,10.8,8.4,24,2382,111,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.1,-7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T19:12:46.558Z","2023-05-14T19:12:49.840Z",TRUE,"pitch","be754682-b9cd-4541-b989-98cef94e55ff",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3655,1.5486,NA,140.32,195.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Travis d'Arnaud lines out sharply to left fielder Whit Merrifield.",0,5,4,44,"top",5,"2023-05-14T19:12:25.360Z","2023-05-14T19:13:38.473Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.6,7,0.88,0.4072,6.5112,30.1729,-14.6857,-8.1118,9.5526,-0.6118,1.5992,4.8811,-134.6825,-7.623,-1.3969,50.0042,5.5119,-14.8533,39.6,4.8,24,2090,205,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.8,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
