"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
747203,"2024-05-15",0,"2024-05-15T20:44:04.224Z","2024-05-15T20:44:08.312Z",TRUE,"pitch","74998803-c483-44d1-8464-353c71079186",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.18,1.51,NA,120.82,206.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Blaze Alexander grounds out, shortstop Santiago Espinal to first baseman Mike Ford.",0,1,1,33,"bottom",5,"2024-05-15T20:43:47.143Z","2024-05-15T20:45:16.986Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.6,13,0.9,0.4653,6.584,24.0801,-36.9378,-3.0595,-3.3986,-0.1003,1.1978,-2.7484,-118.0488,-2.8415,1.4799,50.0046,5.8432,-4.285,7.2,10.8,24,2663,291,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-6.6,6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T20:41:35.932Z","2024-05-15T20:41:43.191Z",TRUE,"pitch","5f820863-6c64-40fa-8f5e-4d268475ce70",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.301,1.504,NA,98.2,166.91,"line_drive","medium","9",193.67,86.63,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Jacob Hurtubise lines out to right fielder Randal Grichuk.",0,1,1,32,"top",5,"2024-05-15T20:41:33.564Z","2024-05-15T20:41:43.191Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,674441,"Jacob Hurtubise","/api/v1/people/674441","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,6,0.9,0.4049,6.6525,27.6637,-17.1452,-2.1171,8.0957,0.4932,2.6617,6.1523,-134.9679,-4.3786,-1.5346,50.0045,5.5022,-3.932,8.4,3.6,24,2385,211,97.7,20,325,NA,NA,NA,TRUE,-17.6,14,2.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T20:40:55.871Z","2024-05-15T20:41:35.932Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Jacob Hurtubise lines out to right fielder Randal Grichuk.",0,1,1,32,"top",5,"2024-05-15T20:41:33.564Z","2024-05-15T20:41:43.191Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,674441,"Jacob Hurtubise","/api/v1/people/674441","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",5,"2024-05-15T20:40:40.617Z","2024-05-15T20:40:46.295Z",TRUE,"pitch","b4d01500-80a4-4b2b-a270-4971f4e02197",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.2935,1.6022,NA,155.44,149.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Luke Maile walks.",0,1,1,31,"top",5,"2024-05-15T20:38:50.007Z","2024-05-15T20:40:46.295Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.8,11,0.91,0.4016,6.6538,28.6481,-17.0762,-2.796,8.0072,-1.0084,3.3172,2.6832,-136.1422,-2.8507,-1.6414,50.0025,5.5535,-5.2718,14.4,3.6,24,2470,217,NA,NA,NA,NA,NA,NA,FALSE,-17,14.2,4.6,NA,NA,NA,NA,NA,FALSE,TRUE,571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA
747203,"2024-05-15",4,"2024-05-15T20:40:23.297Z","2024-05-15T20:40:26.713Z",TRUE,"pitch","a4a9ff22-d825-4f85-91be-3488b1c443cd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2405,1.5386,NA,75.34,201.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Luke Maile walks.",0,1,1,31,"top",5,"2024-05-15T20:38:50.007Z","2024-05-15T20:40:46.295Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86,14,0.9,0.4027,6.6001,28.3671,-23.9477,-8.7444,4.382,1.093,1.396,9.66,-135.7726,-6.271,-1.3666,50.0013,5.3907,-16.4051,30,6,24,2380,219,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.8,13.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",3,"2024-05-15T20:40:08.011Z","2024-05-15T20:40:12.900Z",TRUE,"pitch","c2a02c0c-7f08-4154-a973-c181e6f771fa",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2673,1.5488,NA,94.48,191.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Luke Maile walks.",0,1,1,31,"top",5,"2024-05-15T20:38:50.007Z","2024-05-15T20:40:46.295Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,77.1,9,0.92,0.4489,6.5847,24.2938,-25.3049,8.9694,4.552,0.5908,1.7687,2.9628,-122.0817,-3.1605,-1.8039,50.0005,5.261,13.5188,28.8,8.4,24,2806,77,NA,NA,NA,NA,NA,NA,FALSE,-31.2,7.8,-16.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T20:39:48.614Z","2024-05-15T20:39:51.949Z",TRUE,"pitch","d31f3dc6-002c-4ddc-a04f-56fded15dc33",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.28,1.54,NA,144.61,167.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Luke Maile walks.",0,1,1,31,"top",5,"2024-05-15T20:38:50.007Z","2024-05-15T20:40:46.295Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.1,4,0.9,0.4048,6.6275,29.7329,-23.6923,-8.6355,4.5806,-0.7243,2.6342,5.0017,-135.3282,-3.2331,-1.4752,50.0065,5.5054,-16.0088,31.2,6,24,2468,214,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.8,14.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T20:39:16.270Z","2024-05-15T20:39:19.456Z",TRUE,"pitch","dbfe5ca6-adff-4a73-97c6-a50ec9fb3dc9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2357,1.5426,NA,154.99,155.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Luke Maile walks.",0,1,1,31,"top",5,"2024-05-15T20:38:50.007Z","2024-05-15T20:40:46.295Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,11,0.91,0.3993,6.7122,31.1028,-13.1903,-4.6028,9.9653,-0.9967,3.0828,3.3357,-137.3103,-4.3836,-1.6308,50.0007,5.6009,-8.7664,30,3.6,24,2546,211,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.3,7.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T20:39:03.343Z","2024-05-15T20:39:06.622Z",TRUE,"pitch","752c490e-69be-464c-a6da-bd16da78901b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2354,1.5188,NA,73.25,175.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Luke Maile walks.",0,1,1,31,"top",5,"2024-05-15T20:38:50.007Z","2024-05-15T20:40:46.295Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.5,14,0.91,0.4454,6.5845,25.8835,-26.1652,4.8333,3.927,1.1478,2.3544,5.4833,-123.2726,-1.9924,-1.7382,50.0023,5.3951,7.3922,18,7.2,24,2833,80,NA,NA,NA,NA,NA,NA,FALSE,-31.4,6.8,-10.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",4,"2024-05-15T20:38:10.271Z","2024-05-15T20:38:35.019Z",TRUE,"pitch","b36c8b44-1287-40de-ae77-1104053451e1",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.45,1.59,NA,135.48,169.6,"fly_ball","medium","78",57.68,56.69,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Santiago Espinal homers (2) on a fly ball to left center field.",1,1,1,30,"top",5,"2024-05-15T20:36:54.128Z","2024-05-15T20:38:35.019Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.9,4,0.92,0.4485,6.4584,24.3914,-24.7223,6.8059,4.9345,-0.4848,2.5621,1.3751,-122.1903,-1.6366,-1.9391,50.002,5.3676,10.2762,22.8,7.2,24,2791,77,99.7,34,390,NA,NA,NA,FALSE,-30,8.8,-12.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",3,"2024-05-15T20:37:49.592Z","2024-05-15T20:37:52.973Z",TRUE,"pitch","0cccf0c2-9541-426a-b363-9502524ea11f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.45,1.59,NA,107.54,175.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Santiago Espinal homers (2) on a fly ball to left center field.",1,1,1,30,"top",5,"2024-05-15T20:36:54.128Z","2024-05-15T20:38:35.019Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.4,5,0.9,0.4054,6.6464,26.8393,-17.5964,-0.2554,7.8696,0.2482,2.3481,4.6977,-134.6423,-5.0291,-1.4795,50.0007,5.4694,-0.4736,1.2,3.6,24,2495,214,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.4,-0.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T20:37:34.098Z","2024-05-15T20:37:37.423Z",TRUE,"pitch","10c860be-3bc1-4cf7-b225-40e88e58b37f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4069,1.5893,NA,66.28,196.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Santiago Espinal homers (2) on a fly ball to left center field.",1,1,1,30,"top",5,"2024-05-15T20:36:54.128Z","2024-05-15T20:38:35.019Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,78.3,14,0.91,0.4439,6.5221,23.4885,-25.6643,5.5373,4.2141,1.3306,1.5528,5.883,-123.1896,-3.9269,-1.8038,50.0001,5.3263,8.5446,20.4,7.2,24,2865,77,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7,-11.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T20:37:18.885Z","2024-05-15T20:37:22.031Z",TRUE,"pitch","700fdbc3-aee5-4728-9534-ef5cf3219d39",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4072,1.6479,NA,119.43,207.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Santiago Espinal homers (2) on a fly ball to left center field.",1,1,1,30,"top",5,"2024-05-15T20:36:54.128Z","2024-05-15T20:38:35.019Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.5,13,0.9,0.4002,6.7147,29.5595,-23.6216,-9.1717,4.506,-0.0637,1.1435,6.9386,-136.7626,-7.2505,-1.4393,50.0041,5.444,-17.4127,32.4,6,24,2379,219,NA,NA,NA,NA,NA,NA,FALSE,-24.1,6.8,15.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T20:37:01.156Z","2024-05-15T20:37:04.221Z",TRUE,"pitch","8e8a7153-c007-4514-8c19-e0148d12245b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4072,1.672,NA,89.02,186.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Santiago Espinal homers (2) on a fly ball to left center field.",1,1,1,30,"top",5,"2024-05-15T20:36:54.128Z","2024-05-15T20:38:35.019Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,78,9,0.92,0.4455,6.5453,22.6628,-24.9946,7.7964,4.6839,0.7339,1.9389,3.6497,-122.6241,-3.1337,-1.7837,50.0061,5.35,11.9563,26.4,7.2,24,2769,77,NA,NA,NA,NA,NA,NA,FALSE,-30.2,8,-15,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",4,"2024-05-15T20:36:32.164Z","2024-05-15T20:36:40.719Z",TRUE,"pitch","b9865747-7984-4a4a-a487-0b38cb09c8f6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.37,1.58,NA,123.84,182.16,"ground_ball","medium","3",159.62,167.8,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Conner Capel grounds out to first baseman Christian Walker.",0,0,1,29,"top",5,"2024-05-15T20:35:12.792Z","2024-05-15T20:36:40.719Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.7,8,0.92,0.4452,6.518,24.1396,-23.3952,5.7698,5.7263,-0.1794,2.0969,2.8148,-122.9872,-2.8831,-2.0881,50.0059,5.2664,8.8487,21.6,7.2,24,2816,100,84.1,-21,6,NA,NA,NA,TRUE,-28.3,10,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",3,"2024-05-15T20:36:15.689Z","2024-05-15T20:36:19.124Z",TRUE,"pitch","6021cf81-9aa6-4ac3-9bb2-839e3b7bad43",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6356,1.8495,NA,60.68,185.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Conner Capel grounds out to first baseman Christian Walker.",0,0,1,29,"top",5,"2024-05-15T20:35:12.792Z","2024-05-15T20:36:40.719Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77.7,14,0.92,0.4457,6.5638,25.1745,-24.6329,8.5901,4.9368,1.4776,1.9653,5.2859,-123.0356,-3.3219,-1.8172,50.0042,5.4283,13.1256,28.8,7.2,24,2931,69,NA,NA,NA,NA,NA,NA,FALSE,-30,8.4,-16.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T20:35:55.289Z","2024-05-15T20:35:59.381Z",TRUE,"pitch","c45b18f7-39ff-41dc-869a-7d8704765de9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.58,NA,133.13,168.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Conner Capel grounds out to first baseman Christian Walker.",0,0,1,29,"top",5,"2024-05-15T20:35:12.792Z","2024-05-15T20:36:40.719Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,4,0.91,0.4022,6.715,28.2661,-15.2257,-3.547,9.0137,-0.4233,2.5997,4.5433,-135.8971,-4.7596,-1.6517,50.0034,5.4226,-6.6705,19.2,3.6,24,2494,213,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
