"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746801,"2024-05-10",6,"2024-05-11T01:35:59.956Z","2024-05-11T01:36:03.290Z",TRUE,"pitch","b2cf8c4e-cc19-472d-aaa2-951dee258165",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.15,1.49,NA,131.64,162.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.9,1,0.91,0.4297,6.1211,23.8518,-27.9133,-2.9927,2.5848,-0.3841,2.8324,-6.3735,-127.0442,-2.7195,2.5372,50.0041,6.115,-4.9351,12,7.2,24,2413,223,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.3,6.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",4,"2024-05-11T01:35:28.342Z","2024-05-11T01:35:31.692Z",TRUE,"pitch","88309c30-e309-4a68-a5a0-e978f5a1ae20",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.0609,1.4896,NA,161.64,215.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.9,13,0.87,0.4539,6.2641,23.5084,-28.5058,-4.5401,2.4891,-1.1711,0.8461,-7.4442,-120.684,-5.9227,2.5436,50.0046,5.8432,-6.6961,14.4,8.4,24,2374,301,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3.4,10,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",3,"2024-05-11T01:35:15.288Z","2024-05-11T01:35:19.077Z",TRUE,"pitch","39588d34-21e3-463c-9e08-51c446c0d45b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1549,1.5085,NA,165.86,188.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,76.9,13,0.86,0.4524,6.1868,23.5531,-27.5504,-4.854,3.1139,-1.2818,1.8797,-7.29,-121.064,-3.9862,2.3986,50.0033,5.9581,-7.2066,16.8,8.4,24,2424,286,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4.9,10.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",2,"2024-05-11T01:34:54.033Z","2024-05-11T01:34:57.895Z",TRUE,"pitch","d9016f4a-7528-4474-ad47-613fbaf643e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0978,1.5384,NA,23.82,223.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.6,14,0.89,0.4115,6.1921,26.5741,-22.5949,7.3282,5.3325,2.4445,0.5515,-2.7152,-132.7687,-9.8996,2.5241,50.0064,5.9527,13.1769,27.6,6,24,2051,143,NA,NA,NA,NA,NA,NA,FALSE,-24.8,7.8,-12.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",1,"2024-05-11T01:34:23.900Z","2024-05-11T01:34:26.900Z",TRUE,"pitch","42050f7f-ba06-49b1-a5e1-87b533acec9a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.15,1.49,NA,125.3,177.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.5,5,0.89,0.4539,6.2486,23.7735,-30.4951,-8.1087,1.1385,-0.2178,2.2666,-4.8007,-120.7435,-2.3984,2.8506,50.0036,5.9594,-11.957,22.8,9.6,24,2342,291,NA,NA,NA,NA,NA,NA,FALSE,-38,1.8,15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",0,"2024-05-11T01:34:16.661Z","2024-05-11T01:34:23.900Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",5,"2024-05-11T01:35:50.563Z","2024-05-11T01:35:59.956Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,647304,"/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",0,3,5,59,"top",8,"2024-05-11T01:34:21.569Z","2024-05-11T01:36:49.620Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",1,"2024-05-11T01:33:09.244Z","2024-05-11T01:33:36.858Z",TRUE,"pitch","12085a4b-1e53-454f-a94e-5227ed7132af",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.41,1.61,NA,117.11,179.89,"fly_ball","medium","7",25.88,84.06,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","José Ramírez homers (9) on a fly ball to left field. David Fry scores.",2,3,5,58,"top",8,"2024-05-11T01:32:45.121Z","2024-05-11T01:33:36.858Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,608070,"José Ramírez","/api/v1/people/608070","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,80.3,5,0.9,0.4327,6.1913,22.8621,-24.1747,7.7259,4.9151,-0.003,2.1809,-7.9918,-126.0264,-5.0089,2.1883,50.0013,6.1188,12.5694,24,7.2,24,1942,144,98.6,26,375,NA,NA,NA,FALSE,-28.1,8,-12.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",0,"2024-05-11T01:32:54.996Z","2024-05-11T01:32:58.993Z",TRUE,"pitch","a17bb46f-0fb3-47e1-abbe-016fc73f5e0f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4762,1.6568,NA,80.27,158.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","José Ramírez homers (9) on a fly ball to left field. David Fry scores.",2,3,5,58,"top",8,"2024-05-11T01:32:45.121Z","2024-05-11T01:33:36.858Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,608070,"José Ramírez","/api/v1/people/608070","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.9,12,0.89,0.4345,6.2592,22.2714,-25.6716,6.831,4.0255,0.9637,2.9841,-5.768,-125.4361,-2.9167,2.3911,50.0009,6.2262,11.0265,21.6,7.2,24,1836,150,NA,NA,NA,NA,NA,NA,FALSE,-29.5,7,-11.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",3,"2024-05-11T01:32:16.363Z","2024-05-11T01:32:29.854Z",TRUE,"pitch","f5367317-070e-40f6-8c75-ad5dedc11531",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.32,1.54,NA,111.29,185.98,"ground_ball","medium","7",52.64,123.81,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double","double","David Fry doubles (5) on a ground ball to left fielder Andrew Benintendi.",0,1,5,57,"top",8,"2024-05-11T01:31:23.858Z","2024-05-11T01:32:29.854Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,681807,"David Fry","/api/v1/people/681807","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.6,8,0.88,0.4215,6.233,24.1004,-25.3788,-3.3192,3.9621,0.1499,1.9554,-5.0316,-129.3776,-5.5563,2.5426,50.0019,6.0473,-5.6903,14.4,6,24,2320,189,94,-4,22,NA,NA,NA,FALSE,-28,6.2,7.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,681807,"David Fry","/api/v1/people/681807",NA,NA,NA,NA
746801,"2024-05-10",2,"2024-05-11T01:32:01.837Z","2024-05-11T01:32:05.072Z",TRUE,"pitch","5496d9e0-468c-4949-976c-afdddf15ab92",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.32,1.54,NA,62.78,185.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double","double","David Fry doubles (5) on a ground ball to left fielder Andrew Benintendi.",0,1,5,57,"top",8,"2024-05-11T01:31:23.858Z","2024-05-11T01:32:29.854Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,681807,"David Fry","/api/v1/people/681807","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,80,14,0.91,0.4343,6.1684,23.3672,-26.4476,7.0158,3.5477,1.4223,1.977,-4.8008,-125.7077,-5.0165,2.4369,50.0051,6.1226,11.3295,21.6,7.2,24,1821,143,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.6,-11.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",1,"2024-05-11T01:31:49.488Z","2024-05-11T01:31:52.665Z",TRUE,"pitch","766f1bf7-39e2-4c84-9f41-84ea0f8e6082",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3965,1.4987,NA,126.41,143.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double","double","David Fry doubles (5) on a ground ball to left fielder Andrew Benintendi.",0,1,5,57,"top",8,"2024-05-11T01:31:23.858Z","2024-05-11T01:32:29.854Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,681807,"David Fry","/api/v1/people/681807","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.4,11,0.89,0.4412,6.1006,23.6018,-25.9882,6.5808,3.957,-0.2468,3.5434,-8.301,-123.9017,-1.4651,2.2842,50.0004,6.3038,10.2815,18,7.2,24,1838,144,NA,NA,NA,NA,NA,NA,FALSE,-30.5,7.1,-10.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",0,"2024-05-11T01:31:38.115Z","2024-05-11T01:31:42.519Z",TRUE,"pitch","0a5e3ecd-f39f-4920-9ae0-405af6f9d14e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3167,1.5696,NA,75.23,145.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double","double","David Fry doubles (5) on a ground ball to left fielder Andrew Benintendi.",0,1,5,57,"top",8,"2024-05-11T01:31:23.858Z","2024-05-11T01:32:29.854Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,681807,"David Fry","/api/v1/people/681807","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.8,12,0.9,0.4291,6.0536,23.5325,-26.6919,-3.1237,3.3116,1.0959,3.4622,-3.1071,-127.1509,-1.6383,2.7349,50.0021,6.212,-5.1662,12,7.2,24,2225,197,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.9,6.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",5,"2024-05-11T01:31:06.218Z","2024-05-11T01:31:15.140Z",TRUE,"pitch","3726a479-2560-4a82-ab92-8b3fd9fdc8f5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.11,1.43,NA,112.6,192.27,"popup","medium","3",159.51,192.96,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Brayan Rocchio pops out to first baseman Andrew Vaughn in foul territory.",0,1,5,56,"top",8,"2024-05-11T01:30:23.699Z","2024-05-11T01:31:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79.6,8,0.92,0.4372,6.1712,22.8281,-25.8823,8.117,3.9488,0.1156,1.7226,-7.5893,-124.8111,-5.709,2.127,50.0027,6.1446,12.9312,24,7.2,24,1880,144,65,77,85,NA,NA,NA,TRUE,-30.7,6.1,-13.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",4,"2024-05-11T01:30:50.254Z","2024-05-11T01:30:53.558Z",TRUE,"pitch","c1bc3855-0c75-49c2-acad-31b5e5512bb0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3208,1.5283,NA,106.49,179.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Brayan Rocchio pops out to first baseman Andrew Vaughn in foul territory.",0,1,5,56,"top",8,"2024-05-11T01:30:23.699Z","2024-05-11T01:31:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.8,5,0.9,0.4304,6.1337,23.9934,-25.778,-3.2672,3.8923,0.2758,2.186,-4.9089,-126.8596,-4.5818,2.6545,50.0038,6.0507,-5.3667,13.2,7.2,24,2295,181,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.4,7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746801,"2024-05-10",3,"2024-05-11T01:30:37.627Z","2024-05-11T01:30:41.708Z",TRUE,"pitch","5ec05470-e8e2-4ac7-a2d3-e950b8fbd83e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3226,1.543,NA,70.9,178.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Brayan Rocchio pops out to first baseman Andrew Vaughn in foul territory.",0,1,5,56,"top",8,"2024-05-11T01:30:23.699Z","2024-05-11T01:31:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.7,14,0.83,0.409,6.0074,26.6882,-17.1653,0.2046,8.247,1.2094,2.2246,-3.5671,-133.5372,-7.1403,2.5316,50.0014,6.1514,0.3724,1.2,3.6,24,2142,157,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.7,0.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
