"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746799,"2024-05-14",4,"2024-05-15T01:02:30.314Z","2024-05-15T01:02:39.068Z",TRUE,"pitch","fe0906a9-72ae-4566-ac06-f0dc78bed9d7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.54,NA,135.77,185.48,"ground_ball","medium","6",124.65,150.19,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Andrew Benintendi grounds into a double play, shortstop CJ Abrams to first baseman Joey Meneses. Paul DeJong out at 2nd. Andrew Benintendi out at 1st.",0,0,3,27,"bottom",4,"2024-05-15T01:01:15.921Z","2024-05-15T01:02:39.068Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,76.1,7,2,0.4583,6.8577,21.159,-36.8126,-0.9972,-3.1979,-0.4924,1.974,-5.3162,-119.146,-1.6009,1.8901,50.0053,5.957,-1.4442,3.6,10.8,24,2254,312,NA,NA,NA,NA,NA,NA,TRUE,-46.4,-5.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T01:02:02.353Z","2024-05-15T01:02:06.408Z",TRUE,"pitch","0701603a-c7d0-4b38-bbaf-50569fc4c26c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.54,NA,137.16,175.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Andrew Benintendi grounds into a double play, shortstop CJ Abrams to first baseman Joey Meneses. Paul DeJong out at 2nd. Andrew Benintendi out at 1st.",0,0,3,27,"bottom",4,"2024-05-15T01:01:15.921Z","2024-05-15T01:02:39.068Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.8,4,2,0.4122,6.8673,26.9784,-10.58,3.6697,12.0631,-0.5288,2.3581,-6.3173,-132.605,-7.7402,1.402,50.0044,6.0772,6.5705,24,3.6,24,2138,151,NA,NA,NA,NA,NA,NA,FALSE,-12.4,20.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T01:01:41.537Z","2024-05-15T01:01:45.605Z",TRUE,"pitch","a4e33a19-7902-4535-83ae-a20e8be53ec2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3574,1.5525,NA,179.35,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Andrew Benintendi grounds into a double play, shortstop CJ Abrams to first baseman Joey Meneses. Paul DeJong out at 2nd. Andrew Benintendi out at 1st.",0,0,3,27,"bottom",4,"2024-05-15T01:01:15.921Z","2024-05-15T01:02:39.068Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.7,13,2,0.4138,6.967,25.9345,-13.4799,4.598,10.513,-1.6358,2.4011,-9.7584,-131.967,-6.8489,1.499,50.0033,6.0075,8.1774,22.8,3.6,24,2034,155,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.9,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",0,"2024-05-15T01:01:22.922Z","2024-05-15T01:01:25.922Z",TRUE,"pitch","83ccb327-0391-4a76-bf81-91252bd650db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3357,1.5385,NA,151.47,161.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Andrew Benintendi grounds into a double play, shortstop CJ Abrams to first baseman Joey Meneses. Paul DeJong out at 2nd. Andrew Benintendi out at 1st.",0,0,3,27,"bottom",4,"2024-05-15T01:01:15.921Z","2024-05-15T01:02:39.068Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.4,11,2,0.4145,6.7309,26.5501,-12.2636,3.0797,11.2414,-0.9042,2.8517,-7.0736,-131.859,-6.0733,1.4062,50.0003,6.0799,5.4543,16.8,3.6,24,2018,157,NA,NA,NA,NA,NA,NA,FALSE,-13.8,19.3,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",3,"2024-05-15T01:02:19.250Z","2024-05-15T01:02:30.314Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,643217,"/api/v1/people/643217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Andrew Benintendi grounds into a double play, shortstop CJ Abrams to first baseman Joey Meneses. Paul DeJong out at 2nd. Andrew Benintendi out at 1st.",0,0,3,27,"bottom",4,"2024-05-15T01:01:15.921Z","2024-05-15T01:02:39.068Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",4,"2024-05-15T01:00:45.588Z","2024-05-15T01:00:57.237Z",TRUE,"pitch","97b6e66c-ec1b-4cfd-bc6a-7b6981a08e81",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.49,1.52,NA,119.68,190.3,"ground_ball","medium","3",153.69,161.69,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Paul DeJong singles on a ground ball to right fielder Eddie Rosario, deflected by first baseman Joey Meneses.",0,0,3,26,"bottom",4,"2024-05-15T00:58:54.505Z","2024-05-15T01:00:57.237Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,657557,"Paul DeJong","/api/v1/people/657557","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,8,2,0.4034,6.9306,28.2718,-11.0077,2.7797,11.3219,-0.0702,1.7957,-5.3665,-135.5209,-8.8979,1.5701,50.0006,5.8806,5.196,18,2.4,24,2187,158,91.1,6,111,NA,NA,NA,FALSE,-12.5,19,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657557,"Paul DeJong","/api/v1/people/657557",NA,NA,NA,NA,NA,NA
746799,"2024-05-14",3,"2024-05-15T01:00:10.693Z","2024-05-15T01:00:15.037Z",TRUE,"pitch","de2a2913-e095-47ba-939c-7828585c9a32",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.49,1.52,NA,135.79,166.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Paul DeJong singles on a ground ball to right fielder Eddie Rosario, deflected by first baseman Joey Meneses.",0,0,3,26,"bottom",4,"2024-05-15T00:58:54.505Z","2024-05-15T01:00:57.237Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,657557,"Paul DeJong","/api/v1/people/657557","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84,4,2,0.4102,6.7245,28.8529,-12.9268,3.4401,10.6601,-0.493,2.6924,-6.8934,-133.5496,-6.2718,1.6751,50.0064,6.0019,6.2143,18,3.6,24,2083,145,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18.1,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T00:59:51.910Z","2024-05-15T00:59:55.721Z",TRUE,"pitch","1a89b164-8e59-4742-a53f-54576c340025",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.491,1.526,NA,92.8,198.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Paul DeJong singles on a ground ball to right fielder Eddie Rosario, deflected by first baseman Joey Meneses.",0,0,3,26,"bottom",4,"2024-05-15T00:58:54.505Z","2024-05-15T01:00:57.237Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,657557,"Paul DeJong","/api/v1/people/657557","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.4,9,2,0.4087,6.7967,28.8734,-11.4035,3.853,11.4212,0.6349,1.4845,-4.6912,-133.9911,-9.2299,1.9076,50.0061,5.7883,7.0094,24,3.6,24,2076,150,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.8,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T00:59:30.695Z","2024-05-15T00:59:34.624Z",TRUE,"pitch","f3fa3cf1-1290-4b89-8596-a66b408305ab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4904,1.5044,NA,78.16,254.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Paul DeJong singles on a ground ball to right fielder Eddie Rosario, deflected by first baseman Joey Meneses.",0,0,3,26,"bottom",4,"2024-05-15T00:58:54.505Z","2024-05-15T01:00:57.237Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,657557,"Paul DeJong","/api/v1/people/657557","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,79.2,14,2,0.4395,7.0045,25.1145,-24.4613,7.7006,4.9008,1.019,-0.5775,-5.1074,-124.6482,-10.2397,2.0944,50.0008,5.6041,12.113,22.8,7.2,24,1057,145,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.7,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",0,"2024-05-15T00:59:12.015Z","2024-05-15T00:59:15.073Z",TRUE,"pitch","5b4912d8-e37a-4ac9-ad67-e801830297c2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.49,1.52,NA,96.06,154.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Paul DeJong singles on a ground ball to right fielder Eddie Rosario, deflected by first baseman Joey Meneses.",0,0,3,26,"bottom",4,"2024-05-15T00:58:54.505Z","2024-05-15T01:00:57.237Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,657557,"Paul DeJong","/api/v1/people/657557","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.9,3,2,0.414,6.9732,30.106,-14.55,3.5862,9.9556,0.5495,3.1269,-3.8862,-132.6319,-4.9055,1.5723,50.0005,6.0724,6.3468,19.2,3.6,24,2155,152,NA,NA,NA,NA,NA,NA,FALSE,-16,17,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",3,"2024-05-15T00:56:50.189Z","2024-05-15T00:56:58.883Z",TRUE,"pitch","40ed8365-06a4-458a-9f89-d46b06ff446c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.44,1.67,NA,110.43,184.33,"popup","medium","5",85.92,171.98,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Luis García Jr. pops out to third baseman Zach Remillard in foul territory.",0,0,3,25,"top",4,"2024-05-15T00:55:43.859Z","2024-05-15T00:56:58.883Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.8,8,2,0.4292,6.8047,23.8356,-24.948,-8.5659,4.3688,0.1725,2.0167,6.3143,-127.1606,-4.3741,-1.2187,50.0004,5.7168,-14.1549,26.4,7.2,24,1810,225,78.6,73,115,NA,NA,NA,TRUE,-28.3,7.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T00:56:33.732Z","2024-05-15T00:56:37.188Z",TRUE,"pitch","d8599bf9-61f9-41d8-8f7c-7e7e98865a64",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4061,1.5666,NA,139.54,131.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Luis García Jr. pops out to third baseman Zach Remillard in foul territory.",0,0,3,25,"top",4,"2024-05-15T00:55:43.859Z","2024-05-15T00:56:58.883Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.2,11,0.91,0.416,6.5679,24.2494,-23.6185,1.9406,4.8568,-0.5913,3.9556,1.1696,-131.0093,-0.5918,-1.2937,50.0021,5.9293,3.4174,8.4,6,24,2197,180,NA,NA,NA,NA,NA,NA,FALSE,-24.5,8.9,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",0,"2024-05-15T00:55:50.816Z","2024-05-15T00:55:54.756Z",TRUE,"pitch","f4ac7eaf-a285-4b5a-ad0a-a141dfc8c5e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3804,1.6624,NA,125.68,118.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Luis García Jr. pops out to third baseman Zach Remillard in foul territory.",0,0,3,25,"top",4,"2024-05-15T00:55:43.859Z","2024-05-15T00:56:58.883Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.3,11,0.9,0.4162,6.7571,23.4538,-22.6563,1.6375,5.4065,-0.2278,4.4556,2.233,-130.8063,0.5975,-1.3001,50.0025,5.9021,2.883,8.4,4.8,24,2183,186,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.1,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T00:56:00.494Z","2024-05-15T00:56:33.732Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Luis García Jr. pops out to third baseman Zach Remillard in foul territory.",0,0,3,25,"top",4,"2024-05-15T00:55:43.859Z","2024-05-15T00:56:58.883Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",5,"2024-05-15T00:55:24.057Z","2024-05-15T00:55:27.475Z",TRUE,"pitch","44d34e55-0cb3-458a-9212-33f3331e0f3a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.74,1.8,NA,98.42,148.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,24,"top",4,"2024-05-15T00:53:18.624Z","2024-05-15T00:55:27.475Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.8,3,2,0.4028,6.9653,26.9178,-18.1191,-5.3528,7.4899,0.4873,3.3502,5.6549,-135.4745,-3.3789,-0.9221,50.0031,5.8649,-10.0461,25.2,4.8,24,1999,194,NA,NA,NA,NA,NA,NA,TRUE,-18.2,13.1,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,592696,"Eddie Rosario","/api/v1/people/592696"
746799,"2024-05-14",4,"2024-05-15T00:55:00.306Z","2024-05-15T00:55:04.402Z",TRUE,"pitch","87c27948-bd8f-4dc0-bd2b-d105ed7d6b66",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.74,1.8,NA,77.08,173.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,24,"top",4,"2024-05-15T00:53:18.624Z","2024-05-15T00:55:27.475Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.4,14,0.91,0.4524,6.7028,24.4647,-25.7651,6.4479,4.3205,1.0472,2.4164,3.9742,-121.2332,-2.2159,-1.4529,50.0038,5.599,9.5636,21.6,7.2,24,2461,78,NA,NA,NA,NA,NA,NA,FALSE,-31.9,7.6,-12.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
