"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717956,"2023-05-31",2,"2023-05-31T01:28:52.698Z","2023-05-31T01:28:56.513Z",TRUE,"pitch","ba0accc0-d96e-4b56-b2c7-114e1e43e237",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.55,1.68,NA,111.04,205.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Jeremy Pena doubles (13) on a line drive to left fielder Joey Gallo.",0,1,5,38,"bottom",5,"2023-05-31T01:28:34.967Z","2023-05-31T01:30:10.847Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,78.2,14,0.9,0.4408,6.076,29.0553,-36.1047,-6.9289,-2.5224,0.1565,1.2321,8.4884,-125.0373,-3.2443,-2.4083,50.0037,5.5589,-10.793,13.2,9.6,24,1225,252,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-5.2,10.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",1,"2023-05-31T01:28:37.338Z","2023-05-31T01:28:41.886Z",TRUE,"pitch","339bcb41-83e6-4f54-ac95-20e343340416",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6068,1.8254,NA,92.47,183.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Jeremy Pena doubles (13) on a line drive to left fielder Joey Gallo.",0,1,5,38,"bottom",5,"2023-05-31T01:28:34.967Z","2023-05-31T01:30:10.847Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.3,9,2,0.4087,5.7079,30.862,-27.0714,-10.4558,2.8073,0.6436,2.046,11.5652,-134.354,-3.9573,-2.3715,50.0014,5.4763,-18.991,30,7.2,24,2273,233,NA,NA,NA,NA,NA,NA,FALSE,-28,4.3,16.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",0,"2023-05-31T01:27:36.156Z","2023-05-31T01:28:37.338Z",FALSE,"action",NA,NA,"Pitching Change: Cole Sands replaces Joe Ryan.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663485,"/api/v1/people/663485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"38","atBat","Double","double","Jeremy Pena doubles (13) on a line drive to left fielder Joey Gallo.",0,1,5,38,"bottom",5,"2023-05-31T01:28:34.967Z","2023-05-31T01:30:10.847Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",5,"2023-05-31T01:29:49.822Z","2023-05-31T01:29:57.785Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,665161,"/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Jeremy Pena doubles (13) on a line drive to left fielder Joey Gallo.",0,1,5,38,"bottom",5,"2023-05-31T01:28:34.967Z","2023-05-31T01:30:10.847Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",6,"2023-05-31T01:25:30.756Z","2023-05-31T01:25:41.377Z",TRUE,"pitch","20ec53c1-0c67-4bb8-a43b-12939a1af89e",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.39,1.63,NA,137.77,166.05,"fly_ball","hard","9",205.22,90.42,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.8,4,0.9,0.4312,5.6336,28.0316,-28.4827,-10.2438,2.2648,-0.5448,2.6938,4.7136,-127.3953,-2.7369,-1.0958,50.0038,6.0512,-16.7106,28.8,8.4,24,1673,230,103.1,45,333,NA,NA,NA,TRUE,-32.3,3.7,17.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",5,"2023-05-31T01:25:12.892Z","2023-05-31T01:25:18.202Z",TRUE,"pitch","1e3d18d7-9da3-4dcd-b67a-0332b0094648",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.39,1.5592,NA,151.76,128.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,72.1,11,2,0.4766,5.2713,25.2045,-44.9083,3.7138,-9.5591,-0.912,4.0944,-0.7032,-115.7246,4.1535,-1.0829,50.0031,6.6295,4.9469,6,13.2,24,2301,31,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-15.6,-6.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",4,"2023-05-31T01:24:40.311Z","2023-05-31T01:24:46.470Z",TRUE,"pitch","492f0c84-3387-43f2-8392-9deae034418c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.39,1.63,NA,156.93,169.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,80.9,11,0.9,0.4266,5.5668,27.8602,-30.9271,-8.8761,0.7468,-1.0475,2.5534,3.1848,-128.6134,-2.794,-1.1521,50.0029,6.0642,-14.7987,24,8.4,24,1728,233,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1,15.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",3,"2023-05-31T01:24:18.858Z","2023-05-31T01:24:23.145Z",TRUE,"pitch","cc751eca-efdd-453f-90e6-c1c11dda9280",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.39,1.5997,NA,195.57,216.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.6,13,0.9,0.4291,5.579,28.1696,-27.0053,-9.6097,3.136,-2.0613,0.8279,1.3149,-128,-7.1555,-1.3362,50.0037,5.7952,-15.8323,28.8,8.4,24,1701,233,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.2,17,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",2,"2023-05-31T01:23:56.629Z","2023-05-31T01:24:00.364Z",TRUE,"pitch","a64154f5-52be-4e3b-b2c5-4b42e0c75404",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.39,1.63,NA,148.92,178.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.2,13,0.91,0.43,5.6044,27.5016,-27.9398,-9.5581,2.5822,-0.8375,2.2184,4.0573,-127.613,-4.0628,-1.2106,50.0044,6.0447,-15.686,27.6,8.4,24,1739,228,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4,16.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",1,"2023-05-31T01:23:37.919Z","2023-05-31T01:23:42.718Z",TRUE,"pitch","31eef2a8-60b3-4e3d-b27f-8b3bdbce669b",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.39,1.63,NA,111.3,194.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,72.5,8,2,0.4785,5.3043,24.9856,-44.6982,4.7187,-9.4782,0.1496,1.651,1.4404,-115.2544,-0.7998,-1.0994,50.0025,6.3868,6.2348,8.4,14.4,24,2365,25,NA,NA,NA,NA,NA,NA,FALSE,-61.2,-16.9,-8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",0,"2023-05-31T01:23:23.572Z","2023-05-31T01:23:27.881Z",TRUE,"pitch","f8ee66f9-61c2-49c3-b597-fe7c4bdb0a21",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.39,1.6383,NA,158.93,137.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Joey Gallo flies out sharply to right fielder Kyle Tucker.",0,1,5,37,"top",5,"2023-05-31T01:23:15.326Z","2023-05-31T01:25:41.377Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.1,11,2,0.4792,5.1725,23.4589,-45.0542,4.476,-9.7581,-1.1,3.736,-1.2613,-114.798,3.4021,-1.1213,50.0025,6.6544,5.9076,7.2,13.2,24,2248,27,NA,NA,NA,NA,NA,NA,FALSE,-60.6,-16.3,-7.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",1,"2023-05-31T01:22:32.402Z","2023-05-31T01:22:46.503Z",TRUE,"pitch","779d130a-3fce-4e1a-9f45-c9527569fb2f",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.11,1.52,NA,168.72,176.7,"line_drive","medium","7",77.13,110.13,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Christian Vazquez singles on a line drive to left fielder Corey Julks. Royce Lewis scores. Christian Vazquez to 2nd.",1,1,5,36,"top",5,"2023-05-31T01:22:06.639Z","2023-05-31T01:22:46.503Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.7,13,0.92,0.4067,5.4268,30.9017,-24.679,-8.0655,4.0854,-1.3569,2.2991,2.5441,-134.9604,-5.0891,-1.2671,50.0037,5.9601,-14.7957,28.8,6,24,2180,222,85.5,12,172,NA,NA,NA,FALSE,-25.4,6.5,14,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,543877,"Christian Vázquez","/api/v1/people/543877"
717956,"2023-05-31",0,"2023-05-31T01:22:14.125Z","2023-05-31T01:22:18.572Z",TRUE,"pitch","67599958-3b9a-427c-8fe7-4f0ee003721c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.11,1.4973,NA,100.27,174.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Christian Vazquez singles on a line drive to left fielder Corey Julks. Royce Lewis scores. Christian Vazquez to 2nd.",1,1,5,36,"top",5,"2023-05-31T01:22:06.639Z","2023-05-31T01:22:46.503Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,75.7,6,2,0.4556,5.3433,26.8546,-36.5604,6.6795,-3.0097,0.4389,2.392,1.7457,-120.9208,-1.4683,-1.1624,50.0012,6.2588,9.7426,15.6,10.8,24,2386,31,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-5.5,-12.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",6,"2023-05-31T01:21:38.212Z","2023-05-31T01:21:45.712Z",TRUE,"pitch","9ca571bd-5909-40cd-a272-b2653a7d5760",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.4,1.6,NA,152.71,178.54,"ground_ball","medium","5",98.21,168.91,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Michael A. Taylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,5,35,"top",5,"2023-05-31T01:19:33.197Z","2023-05-31T01:21:45.712Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.9,13,0.89,0.4273,5.5717,26.7156,-25.9656,-10.6242,3.7343,-0.9369,2.2313,4.2515,-128.2319,-4.4955,-1.2366,50.005,6.0348,-17.6812,32.4,7.2,24,1846,228,91.6,-5,23,NA,NA,NA,TRUE,-29.3,6,18.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,668904,"Royce Lewis","/api/v1/people/668904"
717956,"2023-05-31",4,"2023-05-31T01:21:00.485Z","2023-05-31T01:21:04.478Z",TRUE,"pitch","472b4e66-3b64-458c-9bd9-2fa30f627ba6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.4,1.6,NA,141.67,195.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Michael A. Taylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,5,35,"top",5,"2023-05-31T01:19:33.197Z","2023-05-31T01:21:45.712Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.3,7,0.9,0.4311,5.5425,27.0551,-32.1716,-10.7012,0.0022,-0.6473,1.5868,4.6539,-127.2375,-4.5982,-1.1136,50.0039,5.978,-17.4786,26.4,9.6,24,1795,230,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-0.8,18.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",3,"2023-05-31T01:20:44.814Z","2023-05-31T01:20:49.818Z",TRUE,"pitch","756fcf20-bb7b-4da8-8ca7-97aeeb80fd03",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.3246,1.6029,NA,111.96,153.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Michael A. Taylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,5,35,"top",5,"2023-05-31T01:19:33.197Z","2023-05-31T01:21:45.712Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,2,0.95,0.4075,5.5039,28.6946,-14.7956,-4.8049,9.4951,0.1322,3.1612,4.4826,-134.3406,-5.2357,-0.9325,50.0039,6.1846,-8.7961,26.4,3.6,24,2393,209,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.3,7.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",2,"2023-05-31T01:20:23.033Z","2023-05-31T01:20:29.175Z",TRUE,"pitch","7d71c31a-2229-4440-a9eb-dcd9ef7d94e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4,1.6918,NA,74.39,199.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Michael A. Taylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,5,35,"top",5,"2023-05-31T01:19:33.197Z","2023-05-31T01:21:45.712Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.7,14,0.91,0.4093,5.5358,27.9929,-27.2319,-8.4684,2.7227,1.1178,1.4506,8.4424,-133.6615,-6.6253,-0.9769,50.0026,5.9089,-15.3691,25.2,7.2,24,2285,220,NA,NA,NA,NA,NA,NA,FALSE,-28.7,3.7,13.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
