"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746886,"2024-05-06",4,"2024-05-07T02:22:20.999Z","2024-05-07T02:22:24.295Z",TRUE,"pitch","3879805b-fe50-4ea3-a0bd-8afa627deb66",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.59,NA,108.95,168.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,70,"bottom",8,"2024-05-07T02:21:43.798Z","2024-05-07T02:22:45.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,90.3,5,1,0.3815,6.6902,33.3265,-12.0541,-7.7653,9.6397,0.2112,2.6154,5.6618,-143.5922,-7.6005,-0.7774,50.0071,6.0472,-16.2157,46.8,3.6,24,2402,204,NA,NA,NA,NA,NA,NA,FALSE,-12,16.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",3,"2024-05-07T02:22:02.810Z","2024-05-07T02:22:06.063Z",TRUE,"pitch","1f595103-a4fc-485f-b0ef-564ffd7bb554",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4105,1.6382,NA,88.75,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,70,"bottom",8,"2024-05-07T02:21:43.798Z","2024-05-07T02:22:45.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.5,9,2,0.3803,6.6902,34.7829,-10.9842,-5.9898,10.097,0.7412,2.1437,6.586,-144.2409,-9.2482,-0.7978,50.0029,6.0762,-12.5716,39.6,3.6,24,2446,205,NA,NA,NA,NA,NA,NA,FALSE,-11.4,16.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",2,"2024-05-07T02:21:46.101Z","2024-05-07T02:21:49.101Z",TRUE,"pitch","630f350a-ff8b-4e4d-83ea-00fa81c76835",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4413,1.6373,NA,52.34,168.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,70,"bottom",8,"2024-05-07T02:21:43.798Z","2024-05-07T02:22:45.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.3,12,0.92,0.381,6.722,33.8291,-8.9755,-3.698,11.0913,1.6963,2.5995,8.2771,-143.833,-8.1478,-0.7403,50.0068,6.0282,-7.7377,27.6,2.4,24,2425,203,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",0,"2024-05-07T02:19:43.178Z","2024-05-07T02:20:06.529Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,70,"bottom",8,"2024-05-07T02:21:43.798Z","2024-05-07T02:22:45.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",1,"2024-05-07T02:20:06.529Z","2024-05-07T02:21:46.101Z",FALSE,"action",NA,NA,"Pitching Change: Robert Suarez replaces Jeremiah Estrada.","Pitching Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663158,"/api/v1/people/663158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,70,"bottom",8,"2024-05-07T02:21:43.798Z","2024-05-07T02:22:45.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",6,"2024-05-07T02:19:17.083Z","2024-05-07T02:19:20.132Z",TRUE,"pitch","4802f09b-f9b3-46ec-ba45-1572902ba4f7",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.35,1.53,NA,93.43,204.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,76,14,0.91,0.4559,7.1001,22.5393,-23.5256,-7.2244,5.913,0.6183,1.2836,5.2158,-119.9886,-4.8748,-0.6417,50.0044,5.4298,-10.5681,21.6,7.2,24,1279,229,NA,NA,NA,NA,NA,NA,TRUE,-30.4,9.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663611,"Nick Madrigal","/api/v1/people/663611",621020,"Dansby Swanson","/api/v1/people/621020",621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA
746886,"2024-05-06",5,"2024-05-07T02:18:55.650Z","2024-05-07T02:18:58.650Z",TRUE,"pitch","2ef1296f-f424-4029-b933-254dbb84fbfa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.35,1.53,NA,95.61,163.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.8,3,0.92,0.4228,6.8797,25.7322,-28.0661,3.0287,2.4145,0.5611,2.8047,2.615,-129.3146,-1.8399,-0.8549,50.0028,5.6683,5.1545,10.8,7.2,24,2111,136,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.2,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",4,"2024-05-07T02:18:31.306Z","2024-05-07T02:18:34.805Z",TRUE,"pitch","bd569451-0cf6-4a13-9354-113d75bb9126",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2588,1.5705,NA,171.76,187.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,76.5,13,0.91,0.4521,7.0098,23.7592,-24.7452,-7.1555,4.999,-1.4366,1.8979,0.6697,-121.1797,-3.418,-0.7869,50.0053,5.4894,-10.639,22.8,7.2,24,1353,229,NA,NA,NA,NA,NA,NA,FALSE,-31,8.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",3,"2024-05-07T02:18:11.743Z","2024-05-07T02:18:15.325Z",TRUE,"pitch","5db1cd37-8a89-4510-95c9-df6d9c82b4b2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.21,1.4908,NA,116.12,185.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88,8,0.89,0.39,6.8553,34.6545,-12.6774,2.3374,9.7777,0.023,1.9615,0.4699,-140.9373,-7.8956,-0.4498,50.0048,5.6347,4.661,18,3.6,24,1951,187,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",2,"2024-05-07T02:17:42.569Z","2024-05-07T02:17:45.761Z",TRUE,"pitch","6f90d917-da1d-4126-bc52-9e96b462822f",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.1879,1.4993,NA,110.08,238.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.3,77.4,14,0.91,0.4508,7.1299,21.7485,-23.8039,-8.418,5.5905,0.1816,0.0241,4.5911,-121.1008,-7.9834,-0.6367,50.0048,5.4191,-12.612,25.2,7.2,24,1294,232,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",1,"2024-05-07T02:17:09.691Z","2024-05-07T02:17:12.691Z",TRUE,"pitch","a8d82f5f-a1bc-4b18-b795-a2c2ba5299d7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.168,1.3901,NA,97.99,179.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.7,75.6,6,0.91,0.4588,7.0647,20.9869,-25.6042,-5.8795,4.5446,0.4987,2.1909,4.4437,-118.9874,-2.6994,-0.6213,50.0046,5.6395,-8.5043,16.8,7.2,24,1234,229,NA,NA,NA,NA,NA,NA,FALSE,-32.8,7.9,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",0,"2024-05-07T02:16:20.126Z","2024-05-07T02:17:09.691Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out swinging.",0,6,3,69,"bottom",8,"2024-05-07T02:17:07.546Z","2024-05-07T02:19:20.132Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",6,"2024-05-07T02:15:40.110Z","2024-05-07T02:15:49.124Z",TRUE,"pitch","e18a9291-12f3-45d7-98c0-d246d29a0150",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,2.91,1.31,NA,108.2,174.54,"line_drive","medium","9",168.94,91.91,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Madrigal singles on a line drive to right fielder Fernando Tatis Jr. Patrick Wisdom to 3rd. Dansby Swanson to 2nd.",0,6,3,68,"bottom",8,"2024-05-07T02:13:30.777Z","2024-05-07T02:15:49.124Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.2,5,0.91,0.3863,6.841,32.0471,-11.1177,0.4758,10.3383,0.2309,2.3792,1.4691,-141.7374,-7.469,-0.3557,50.0039,5.7565,0.9692,6,2.4,24,2151,178,99,12,248,NA,NA,NA,FALSE,-11.4,17.4,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663611,"Nick Madrigal","/api/v1/people/663611",621020,"Dansby Swanson","/api/v1/people/621020",621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA
746886,"2024-05-06",5,"2024-05-07T02:15:08.925Z","2024-05-07T02:15:12.762Z",TRUE,"pitch","0cd745d6-875b-4ca4-a38d-aab1732499e6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.91,1.31,NA,119.64,208.28,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Madrigal singles on a line drive to right fielder Fernando Tatis Jr. Patrick Wisdom to 3rd. Dansby Swanson to 2nd.",0,6,3,68,"bottom",8,"2024-05-07T02:13:30.777Z","2024-05-07T02:15:49.124Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.2,13,0.92,0.4275,6.9138,25.0055,-26.5958,4.485,3.3539,-0.0693,1.1296,0.5158,-127.8529,-5.8937,-0.8565,50.0051,5.5371,7.4668,15.6,7.2,24,2290,151,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",4,"2024-05-07T02:14:46.475Z","2024-05-07T02:14:49.475Z",TRUE,"pitch","1f05f825-11ba-445b-be22-9fad444684a0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.91,1.31,NA,113.54,178.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Madrigal singles on a line drive to right fielder Fernando Tatis Jr. Patrick Wisdom to 3rd. Dansby Swanson to 2nd.",0,6,3,68,"bottom",8,"2024-05-07T02:13:30.777Z","2024-05-07T02:15:49.124Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,5,0.9,0.3871,6.969,31.5337,-11.3054,1.6736,10.2887,0.0908,2.2285,0.9189,-141.3557,-7.7208,-0.4556,50.0008,5.717,3.3942,15.6,2.4,24,1972,179,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746886,"2024-05-06",3,"2024-05-07T02:14:28.246Z","2024-05-07T02:14:32.749Z",TRUE,"pitch","2b928fc3-812d-43a5-a7a9-6aeb1b698389",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0763,1.4479,NA,113.68,215.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Madrigal singles on a line drive to right fielder Fernando Tatis Jr. Patrick Wisdom to 3rd. Dansby Swanson to 2nd.",0,6,3,68,"bottom",8,"2024-05-07T02:13:30.777Z","2024-05-07T02:15:49.124Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",669093,"Jeremiah Estrada","/api/v1/people/669093","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.9,14,0.93,0.4191,6.8871,26.2521,-25.3912,3.0753,3.9183,0.087,0.8535,1.6381,-130.463,-7.1637,-0.9477,50.0041,5.536,5.3261,12,6,24,2165,159,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.8,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
