"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718746,"2023-04-02",1,"2023-04-02T02:44:44.395Z","2023-04-02T02:44:47.857Z",TRUE,"pitch","f282fb09-5a11-4910-adbd-cc8ce675de41",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.33,1.57,NA,156.64,191.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Jose Ramirez pops out to second baseman Kolten Wong.",0,1,0,37,"top",6,"2023-04-02T02:44:17.776Z","2023-04-02T02:45:36.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.8,80,13,2,0.4357,7.3205,22.0497,-29.796,-8.505,1.4797,-1.0399,1.7578,3.3501,-125.0612,-4.6788,-1.282,50.0018,6.0594,-13.6519,22.8,8.4,24,1054,225,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T02:44:33.029Z","2023-04-02T02:44:37.284Z",TRUE,"pitch","91a7f9e8-09ff-4b1a-b774-b3d4657b8a2e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3307,1.5924,NA,140.06,152.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Jose Ramirez pops out to second baseman Kolten Wong.",0,1,0,37,"top",6,"2023-04-02T02:44:17.776Z","2023-04-02T02:45:36.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.6,74.4,1,2,0.4662,7.0453,22.089,-40.7667,2.4551,-6.1438,-0.6049,3.1941,0.7458,-117.453,1.6269,-1.2455,50.0041,6.2813,3.4326,4.8,12,24,2008,36,NA,NA,NA,NA,NA,NA,FALSE,-52.4,-10.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T02:42:12.388Z","2023-04-02T02:42:20.206Z",TRUE,"pitch","aad5a811-39c6-4018-a6f6-c60043aef030",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.33,1.65,NA,94.95,177.25,"ground_ball","soft","2",125.81,200.83,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Tom Murphy grounds out softly, catcher Cam Gallagher to first baseman Josh Naylor.",0,1,0,36,"bottom",5,"2023-04-02T02:41:43.776Z","2023-04-02T02:42:20.206Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608596,"Tom Murphy","/api/v1/people/608596","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.6,6,2,0.4351,5.8694,24.8874,-26.2037,2.8,3.7161,0.5785,2.2788,1.0652,-125.752,-4.5106,-0.214,50.0022,6.215,4.4951,9.6,7.2,24,2586,141,49.3,-69,2,NA,NA,NA,TRUE,-30.6,6,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T02:41:58.355Z","2023-04-02T02:42:01.553Z",TRUE,"pitch","456a70de-a213-482b-8e39-9a92a082b0a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3307,1.5287,NA,121.76,171.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Tom Murphy grounds out softly, catcher Cam Gallagher to first baseman Josh Naylor.",0,1,0,36,"bottom",5,"2023-04-02T02:41:43.776Z","2023-04-02T02:42:20.206Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608596,"Tom Murphy","/api/v1/people/608596","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,70,5,0.9,0.4955,5.9624,22.2819,-43.2388,7.8064,-8.9709,-0.1249,2.4842,-1.7139,-111.0935,1.2201,-0.3511,50.002,6.4679,9.6315,12,14.4,24,2876,43,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-15.5,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",4,"2023-04-02T02:41:26.270Z","2023-04-02T02:41:33.466Z",TRUE,"pitch","e03d1c8e-9113-435e-9202-f47ba3c4ff5b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.24,1.58,NA,101.22,200.35,"ground_ball","medium","3",132.39,194.87,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Tommy La Stella grounds out, first baseman Josh Naylor to pitcher Aaron Civale.",0,1,0,35,"bottom",5,"2023-04-02T02:40:18.733Z","2023-04-02T02:41:33.466Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,600303,"Tommy La Stella","/api/v1/people/600303","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,70.9,14,0.9,0.4891,6.0144,25.0482,-44.3562,8.2286,-9.6422,0.4141,1.4234,-0.126,-112.9963,-1.0246,-0.5937,50.0035,6.4317,10.3939,13.2,14.4,24,2999,38,97.8,-2,28,NA,NA,NA,TRUE,-63.5,-17.3,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",3,"2023-04-02T02:41:12.288Z","2023-04-02T02:41:16.064Z",TRUE,"pitch","fc538b41-55d5-4430-9528-12a825c140a0",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.5438,1.6242,NA,144.76,169.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Tommy La Stella grounds out, first baseman Josh Naylor to pitcher Aaron Civale.",0,1,0,35,"bottom",5,"2023-04-02T02:40:18.733Z","2023-04-02T02:41:33.466Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,600303,"Tommy La Stella","/api/v1/people/600303","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82,4,0.91,0.4198,5.7537,27.6393,-11.6017,-1.3628,11.934,-0.7284,2.5676,0.2573,-130.5034,-6.7923,-0.6512,50.0026,6.0792,-2.3488,9.6,3.6,24,2483,194,NA,NA,NA,NA,NA,NA,FALSE,-13.7,20.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",2,"2023-04-02T02:41:00.149Z","2023-04-02T02:41:03.266Z",TRUE,"pitch","489d2d29-02b1-4c2c-a25f-fafd7652bd4d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5227,1.6879,NA,119.77,144.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Tommy La Stella grounds out, first baseman Josh Naylor to pitcher Aaron Civale.",0,1,0,35,"bottom",5,"2023-04-02T02:40:18.733Z","2023-04-02T02:41:33.466Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,600303,"Tommy La Stella","/api/v1/people/600303","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,78.7,2,0.9,0.4386,5.9959,24.9322,-23.1535,5.2157,5.7126,-0.0726,3.4762,-0.1479,-124.8452,-2.2963,-0.6904,50.0062,6.312,8.2415,19.2,6,24,2690,128,NA,NA,NA,NA,NA,NA,FALSE,-27.1,10.1,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T02:40:47.695Z","2023-04-02T02:40:51.488Z",TRUE,"pitch","94cf6b15-701c-43dc-bceb-6d4c82de0298",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4383,1.6242,NA,162.09,139.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Tommy La Stella grounds out, first baseman Josh Naylor to pitcher Aaron Civale.",0,1,0,35,"bottom",5,"2023-04-02T02:40:18.733Z","2023-04-02T02:41:33.466Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,600303,"Tommy La Stella","/api/v1/people/600303","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.1,11,0.91,0.435,5.7872,25.8134,-21.7843,4.5032,6.4705,-1.1829,3.689,-2.4248,-125.9653,-2.0318,-0.7924,50.0011,6.2689,7.2291,16.8,6,24,2618,152,NA,NA,NA,NA,NA,NA,FALSE,-25.1,11.5,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T02:40:36.066Z","2023-04-02T02:40:39.507Z",TRUE,"pitch","136fa132-c26a-41b9-9e6a-250ff23f697c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2407,1.603,NA,127.39,198.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Tommy La Stella grounds out, first baseman Josh Naylor to pitcher Aaron Civale.",0,1,0,35,"bottom",5,"2023-04-02T02:40:18.733Z","2023-04-02T02:41:33.466Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,600303,"Tommy La Stella","/api/v1/people/600303","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.5,13,0.89,0.4181,5.8195,28.3311,-11.5391,-3.8979,11.8807,-0.2725,1.4738,2.588,-131.1062,-9.2946,-0.7672,50.002,5.9313,-6.7693,25.2,3.6,24,2418,204,NA,NA,NA,NA,NA,NA,FALSE,-14.2,19.7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T02:40:04.852Z","2023-04-02T02:40:13.429Z",TRUE,"pitch","963e666d-0537-44a5-8937-5a43ba486d3d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.44,1.64,NA,71.4,173.66,"fly_ball","medium","9",196.65,116.54,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Teoscar Hernandez flies out to right fielder Oscar Gonzalez.",0,1,0,34,"bottom",5,"2023-04-02T02:39:48.167Z","2023-04-02T02:40:13.429Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.9,14,2,0.4391,5.8363,24.2764,-25.8825,4.0297,3.9893,1.1964,2.4117,1.6109,-124.5766,-4.2982,0.0184,50.0023,6.2909,6.3533,14.4,7.2,24,2676,141,80.8,39,270,NA,NA,NA,TRUE,-30.7,6.5,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T02:37:47.449Z","2023-04-02T02:37:54.039Z",TRUE,"pitch","28661e2e-e427-486d-98f6-9e5f5134b89d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.33,1.56,NA,143.14,180.08,"ground_ball","medium","6",110.95,146,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Forceout","force_out","Amed Rosario grounds into a force out, shortstop J. P. Crawford to second baseman Kolten Wong. Steven Kwan out at 2nd.",0,1,0,33,"top",5,"2023-04-02T02:37:15.891Z","2023-04-02T02:37:54.039Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.4,4,2,0.4367,8.0375,24.9174,-33.3207,2.1738,-0.7184,-0.6858,2.1742,0.5063,-125.3462,-2.874,-1.1728,50.0038,6.0514,3.4651,6,8.4,24,1811,98,91.3,6,120,NA,NA,NA,TRUE,-38.5,-1.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T02:37:25.650Z","2023-04-02T02:37:29.216Z",TRUE,"pitch","b1e9d120-b44c-4c25-8ffa-b97360f3af31",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2272,1.5606,NA,132.8,186.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Forceout","force_out","Amed Rosario grounds into a force out, shortstop J. P. Crawford to second baseman Kolten Wong. Steven Kwan out at 2nd.",0,1,0,33,"top",5,"2023-04-02T02:37:15.891Z","2023-04-02T02:37:54.039Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.5,7,2,0.4004,7.7814,27.768,-11.6851,-1.579,10.7898,-0.4146,1.9315,1.6345,-136.3885,-8.8711,-0.8143,50.0023,6.016,-2.9983,10.8,2.4,24,1897,191,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T02:36:52.868Z","2023-04-02T02:37:04.074Z",TRUE,"pitch","8c0928e7-c498-4762-9520-6faf9f2b5216",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.28,1.49,NA,121.65,163.9,"ground_ball","medium","9",136.47,136.29,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Steven Kwan singles on a ground ball to right fielder Teoscar Hernandez.",0,1,0,32,"top",5,"2023-04-02T02:36:28.603Z","2023-04-02T02:37:04.074Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85.2,2,2,0.4065,8.0436,25.9966,-13.3517,-1.5864,10.209,-0.1221,2.7732,2.4204,-134.1772,-6.3396,-0.8251,50.0018,6.0981,-2.9247,9.6,3.6,24,1866,201,100.3,-2,39,NA,NA,NA,FALSE,-14.4,17.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T02:36:40.303Z","2023-04-02T02:36:44.746Z",TRUE,"pitch","9e52245b-5647-4a8c-b13f-542fa886ef93",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.375,1.4969,NA,82.93,201.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Steven Kwan singles on a ground ball to right fielder Teoscar Hernandez.",0,1,0,32,"top",5,"2023-04-02T02:36:28.603Z","2023-04-02T02:37:04.074Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.2,14,2,0.4031,7.8519,26.2821,-11.0999,-1.6798,11.2398,0.8939,1.3908,4.0536,-135.279,-10.3619,-0.3979,50.0031,6.0227,-3.1498,10.8,2.4,24,1876,194,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",4,"2023-04-02T02:36:13.164Z","2023-04-02T02:36:17.642Z",TRUE,"pitch","02af0f47-bfa1-45f3-9f86-7e16fba876ad",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.4507,1.6879,NA,90.44,173.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Cam Gallagher called out on strikes.",0,1,0,31,"top",5,"2023-04-02T02:34:37.126Z","2023-04-02T02:36:17.642Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.5,6,2,0.4261,8.1067,24.6644,-31.7697,0.6295,0.2445,0.6967,2.4098,3.827,-128.1841,-3.1039,-0.8929,50.0063,6.0981,1.0547,3.6,8.4,24,1853,46,NA,NA,NA,NA,NA,NA,TRUE,-35,0,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",3,"2023-04-02T02:35:33.388Z","2023-04-02T02:35:40.480Z",TRUE,"pitch","94c59f7d-aaa5-4df6-81fe-730b306b49b1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.45,1.68,NA,93.76,193.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Cam Gallagher called out on strikes.",0,1,0,31,"top",5,"2023-04-02T02:34:37.126Z","2023-04-02T02:36:17.642Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81,9,2,0.4276,7.674,27.498,-32.8665,0.6458,-0.4185,0.6097,1.6862,3.4837,-128.2878,-4.4577,-0.8519,50.0024,6.0193,1.0715,2.4,8.4,24,1853,52,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.6,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
