"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
746963,"2024-05-11",2,"2024-05-11T21:20:51.432Z","2024-05-11T21:20:58.224Z",TRUE,"pitch","5e0f4c74-fd85-4b24-a656-4b6058179f44",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.43,1.63,NA,164.78,145.11,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ceddanne Rafaela flies out to right fielder Victor Robles. David Hamilton to 3rd.",0,2,1,36,"bottom",5,"2024-05-11T21:20:19.781Z","2024-05-11T21:21:35.393Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85.1,11,0.9,0.4067,7.1428,25.542,-18.0792,-5.2843,7.6509,-1.2535,3.4692,3.1363,-134.043,-2.2716,-1.7445,50.0058,5.6006,-9.7392,26.4,4.8,24,2237,266,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.7,9,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",0,"2024-05-11T21:20:19.781Z","2024-05-11T21:20:24.154Z",TRUE,"pitch","867904b5-1caa-4278-ae79-d499d75c1af4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.43,1.63,NA,137.55,145.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ceddanne Rafaela flies out to right fielder Victor Robles. David Hamilton to 3rd.",0,2,1,36,"bottom",5,"2024-05-11T21:20:19.781Z","2024-05-11T21:21:35.393Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,82.8,1,0.9,0.4128,7.2944,31.7198,-16.4554,-6.1863,8.8403,-0.5392,3.4562,5.6645,-133.2872,-2.3461,-1.9001,50.0064,5.5519,-11.0053,30,4.8,24,2238,244,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T21:20:35.291Z","2024-05-11T21:20:38.291Z",FALSE,"pickoff","1676a5ba-7bff-46de-ab6d-53ef7cb42081",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ceddanne Rafaela flies out to right fielder Victor Robles. David Hamilton to 3rd.",0,2,1,36,"bottom",5,"2024-05-11T21:20:19.781Z","2024-05-11T21:21:35.393Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",3,"2024-05-11T21:21:16.282Z","2024-05-11T21:21:23.986Z",FALSE,"action",NA,NA,"David Hamilton steals (4) 2nd base.","Stolen Base 2B",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,666152,"/api/v1/people/666152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5e0f4c74-fd85-4b24-a656-4b6058179f44","stolen_base_2b",NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ceddanne Rafaela flies out to right fielder Victor Robles. David Hamilton to 3rd.",0,2,1,36,"bottom",5,"2024-05-11T21:20:19.781Z","2024-05-11T21:21:35.393Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T21:19:46.784Z","2024-05-11T21:19:53.309Z",TRUE,"pitch","0609bd83-6b14-4482-b54b-d316c54d7938",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.35,1.56,NA,92.67,168.94,"bunt_grounder","soft","3",139.73,181.32,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Forceout","force_out","David Hamilton ground bunts into a force out, first baseman Joey Meneses to shortstop CJ Abrams. Reese McGuire out at 2nd. David Hamilton to 1st.",0,2,1,35,"bottom",5,"2024-05-11T21:19:09.204Z","2024-05-11T21:19:53.309Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.5,6,0.89,0.4165,7.0456,29.6212,-16.5412,-6.3137,8.9374,0.6383,2.5867,8.5435,-131.8166,-4.493,-1.8338,50.0011,5.5451,-11.042,27.6,4.8,24,2339,216,43.8,-24,7,NA,NA,NA,TRUE,-18.2,15.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666152,"David Hamilton","/api/v1/people/666152",NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",0,"2024-05-11T21:19:10.052Z","2024-05-11T21:19:14.595Z",TRUE,"pitch","580b1f3b-f910-469a-8a9d-0b698119109d",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.35,1.56,NA,116.02,171.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Forceout","force_out","David Hamilton ground bunts into a force out, first baseman Joey Meneses to shortstop CJ Abrams. Reese McGuire out at 2nd. David Hamilton to 1st.",0,2,1,35,"bottom",5,"2024-05-11T21:19:09.204Z","2024-05-11T21:19:53.309Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.4,5,0.9,0.4086,7.1199,28.1406,-16.2031,-5.0101,8.7706,0.0256,2.4913,7.0883,-133.9029,-4.9245,-2.0014,50.0022,5.5084,-9.1236,24,4.8,24,2422,249,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",5,"2024-05-11T21:18:36.962Z","2024-05-11T21:18:47.833Z",TRUE,"pitch","fb536e61-4401-4c72-b24c-004bb7898b67",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.41,1.69,NA,120.4,197.25,"ground_ball","medium","9",134.26,186.74,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Reese McGuire singles on a ground ball to right fielder Victor Robles.",0,2,1,34,"bottom",5,"2024-05-11T21:17:24.026Z","2024-05-11T21:18:47.833Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74.2,13,0.9,0.4687,6.9662,22.7117,-36.4655,8.7021,-3.1076,-0.0893,1.5383,2.1864,-117.002,-1.7686,-2.167,50.0023,5.7311,12.0256,18,10.8,24,2477,61,101.9,1,47,NA,NA,NA,FALSE,-48.2,-5.8,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",4,"2024-05-11T21:18:23.413Z","2024-05-11T21:18:28.079Z",TRUE,"pitch","5eda5558-48cd-43ea-a772-7ae68896e59c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.41,1.69,NA,89.91,206.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Reese McGuire singles on a ground ball to right fielder Victor Robles.",0,2,1,34,"bottom",5,"2024-05-11T21:17:24.026Z","2024-05-11T21:18:47.833Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,72.8,14,0.9,0.4795,6.8804,21.1574,-37.1813,7.5648,-3.7911,0.7108,1.1988,4.0527,-114.259,-1.8079,-2.0689,50.0018,5.6556,9.9954,15.6,12,24,2430,64,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-7.1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",3,"2024-05-11T21:18:06.915Z","2024-05-11T21:18:10.251Z",TRUE,"pitch","654d96f1-122d-4058-98eb-743d1ae07164",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2906,1.69,NA,207.94,151.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Reese McGuire singles on a ground ball to right fielder Victor Robles.",0,2,1,34,"bottom",5,"2024-05-11T21:17:24.026Z","2024-05-11T21:18:47.833Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.6,11,0.91,0.4067,6.9862,29.2758,-15.9744,-5.8849,8.8223,-2.3858,3.2429,1.43,-134.6675,-3.0511,-2.159,50.0052,5.5207,-10.8088,32.4,4.8,24,2296,237,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.5,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",2,"2024-05-11T21:17:49.130Z","2024-05-11T21:17:52.396Z",TRUE,"pitch","c1dcac00-db88-41e0-b1d8-1e0f81eec734",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3408,1.6916,NA,154.49,211.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Reese McGuire singles on a ground ball to right fielder Victor Robles.",0,2,1,34,"bottom",5,"2024-05-11T21:17:24.026Z","2024-05-11T21:18:47.833Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,74.1,13,0.9,0.4712,6.7585,21.1964,-38.0303,8.8888,-4.2747,-0.9835,1.015,0.0876,-116.1254,-2.3438,-2.1772,50.0049,5.6462,12.173,18,12,24,2437,59,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-8,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T21:17:26.225Z","2024-05-11T21:17:31.754Z",TRUE,"pitch","545e2757-0c04-4b0f-969f-b867e08b904a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.41,1.69,NA,124.84,184.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Reese McGuire singles on a ground ball to right fielder Victor Robles.",0,2,1,34,"bottom",5,"2024-05-11T21:17:24.026Z","2024-05-11T21:18:47.833Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72,8,0.9,0.4823,6.8731,21.3037,-33.8063,8.5709,-1.257,-0.2058,2.0131,1.5559,-113.6681,-0.941,-2.0127,50.0001,5.7962,11.1849,18,10.8,24,2396,63,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-2.2,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",0,"2024-05-11T21:17:09.540Z","2024-05-11T21:17:26.225Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624512,"/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Reese McGuire singles on a ground ball to right fielder Victor Robles.",0,2,1,34,"bottom",5,"2024-05-11T21:17:24.026Z","2024-05-11T21:18:47.833Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",4,"2024-05-11T21:14:47.728Z","2024-05-11T21:14:51.298Z",TRUE,"pitch","d3cd842b-f185-4ec6-a13b-c7a1197422ca",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.2982,1.5608,NA,106.69,182.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jacob Young called out on strikes.",0,2,1,33,"top",5,"2024-05-11T21:13:43.117Z","2024-05-11T21:14:51.298Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.4,8,0.9,0.423,6.7365,28.1824,-27.5922,-12.203,2.6996,0.2706,2.0804,7.906,-129.7028,-1.8466,-1.2381,50.0016,4.9142,-20.7034,34.8,8.4,24,2149,257,NA,NA,NA,NA,NA,NA,TRUE,-29.9,4.7,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",3,"2024-05-11T21:14:26.620Z","2024-05-11T21:14:30.085Z",TRUE,"pitch","c714f87d-503f-415c-8775-e57c0b97db7a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.36,1.56,NA,168.8,178.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jacob Young called out on strikes.",0,2,1,33,"top",5,"2024-05-11T21:13:43.117Z","2024-05-11T21:14:51.298Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.7,13,0.7,0.45,6.949,24.3239,-33.1074,-9.6163,-0.6231,-1.359,2.2211,3.4171,-121.8029,0.4289,-1.5322,50.0031,4.9097,-14.4229,22.8,9.6,24,1601,261,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-0.7,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",2,"2024-05-11T21:14:12.567Z","2024-05-11T21:14:16.933Z",TRUE,"pitch","60f60d97-107a-4658-9e06-ec3efd54a50f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3907,1.56,NA,78.12,218.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jacob Young called out on strikes.",0,2,1,33,"top",5,"2024-05-11T21:13:43.117Z","2024-05-11T21:14:51.298Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.8,14,0.88,0.4424,6.6214,22.832,-37.7835,-6.8874,-3.6029,1.0199,0.7545,7.9487,-123.4487,-2.2684,-1.3355,50.0052,4.843,-10.7124,14.4,10.8,24,1553,262,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-6.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T21:13:53.788Z","2024-05-11T21:13:57.675Z",TRUE,"pitch","6e82345f-3c70-4013-a176-03401c80ab35",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3865,1.56,NA,59.33,227.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jacob Young called out on strikes.",0,2,1,33,"top",5,"2024-05-11T21:13:43.117Z","2024-05-11T21:14:51.298Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.3,70.8,14,0.9,0.4933,6.5581,19.9509,-32.7001,10.1806,-0.4266,1.513,0.4101,3.5524,-111.0461,-2.2251,-1.43,50.0009,4.8283,12.7062,21.6,12,24,2533,83,NA,NA,NA,NA,NA,NA,FALSE,-48,-1.1,-19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
