"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
717059,"2023-08-09",0,"2023-08-10T00:26:54.210Z","2023-08-10T00:26:55.210Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,2,4,37,"top",5,"2023-08-10T00:26:50.077Z","2023-08-10T00:31:43.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-10T00:27:23.239Z","2023-08-10T00:27:30.662Z",FALSE,"pickoff","e63e2608-37cf-401c-92ca-d05618bd98f1",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,2,4,37,"top",5,"2023-08-10T00:26:50.077Z","2023-08-10T00:31:43.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",4,"2023-08-10T00:28:02.591Z","2023-08-10T00:28:12.177Z",FALSE,"action",NA,NA,"Maikel Garcia picked off and caught stealing 3rd base, pitcher Nick Pivetta to shortstop Pablo Reyes.","Pickoff Caught Stealing 3B",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e63e2608-37cf-401c-92ca-d05618bd98f1","pickoff_caught_stealing_3b",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,2,4,37,"top",5,"2023-08-10T00:26:50.077Z","2023-08-10T00:31:43.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",8,"2023-08-10T00:29:18.878Z","2023-08-10T00:29:23.342Z",FALSE,"pickoff","b6ddef96-2e0f-41c5-9542-2694a3348e34",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,2,4,37,"top",5,"2023-08-10T00:26:50.077Z","2023-08-10T00:31:43.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",10,"2023-08-10T00:31:04.990Z","2023-08-10T00:31:14.863Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,686681,"/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,2,4,37,"top",5,"2023-08-10T00:26:50.077Z","2023-08-10T00:31:43.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",4,"2023-08-10T00:25:27.741Z","2023-08-10T00:25:38.714Z",TRUE,"pitch","47462303-641a-4590-9652-989698ae9fa3",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.52,1.66,NA,114.18,182.09,"ground_ball","medium","7",95.24,122.18,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to left fielder Masataka Yoshida. Maikel Garcia to 2nd.",0,2,4,36,"top",5,"2023-08-10T00:23:06.194Z","2023-08-10T00:25:38.714Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81,8,2,0.43,7.0859,23.5148,-28.2066,3.1721,2.4098,0.0739,2.0997,2.3968,-126.8863,-5.6835,-1.2918,50.0045,6.5882,5.2243,10.8,7.2,24,2454,149,92.1,-8,15,NA,NA,NA,FALSE,-32.3,3.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-10T00:25:02.780Z","2023-08-10T00:25:07.220Z",TRUE,"pitch","412e3ef5-8ecb-4c54-b0bc-b3c0e9f1bdb2",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.5177,1.6668,NA,98.66,232.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to left fielder Masataka Yoshida. Maikel Garcia to 2nd.",0,2,4,36,"top",5,"2023-08-10T00:23:06.194Z","2023-08-10T00:25:38.714Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,79.5,14,2,0.4394,7.2324,24.3822,-27.2529,1.9462,3.1305,0.4812,0.2316,3.3815,-124.5162,-9.801,-1.146,50.006,6.4646,3.0647,7.2,7.2,24,2431,160,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-10T00:24:40.772Z","2023-08-10T00:24:45.259Z",TRUE,"pitch","02e02919-9211-49b2-94db-7322188b74c8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.52,1.66,NA,117.95,134.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to left fielder Masataka Yoshida. Maikel Garcia to 2nd.",0,2,4,36,"top",5,"2023-08-10T00:23:06.194Z","2023-08-10T00:25:38.714Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,11,2,0.4041,6.8155,31.6343,-10.7644,-1.7669,11.5275,-0.025,3.8444,3.114,-135.8774,-5.909,-0.9598,50.002,6.8055,-3.2815,12,2.4,24,2285,193,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-10T00:23:06.194Z","2023-08-10T00:23:10.837Z",TRUE,"pitch","456ad626-4c8a-45af-bac7-368514127ca8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.52,1.66,NA,81.58,219.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to left fielder Masataka Yoshida. Maikel Garcia to 2nd.",0,2,4,36,"top",5,"2023-08-10T00:23:06.194Z","2023-08-10T00:25:38.714Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.1,14,2,0.4249,7.0656,25.9839,-27.723,3.0354,2.6461,0.9293,0.7074,4.0905,-128.7494,-9.1702,-1.0728,50.006,6.4513,5.1114,10.8,7.2,24,2412,154,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-10T00:24:44.352Z","2023-08-10T00:24:45.352Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,677951,"/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to left fielder Masataka Yoshida. Maikel Garcia to 2nd.",0,2,4,36,"top",5,"2023-08-10T00:23:06.194Z","2023-08-10T00:25:38.714Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",5,"2023-08-10T00:22:34.392Z","2023-08-10T00:22:40.559Z",TRUE,"pitch","5ecbcd40-c397-4ddf-9155-d51140d4968e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5221,1.6371,NA,110.48,201.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Maikel Garcia walks.",0,2,4,35,"top",5,"2023-08-10T00:21:00.301Z","2023-08-10T00:22:40.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.3,14,2,0.3995,7.0961,31.8158,-8.1913,-0.3915,12.612,0.171,1.3851,3.853,-137.3699,-12.1402,-1.2019,50.005,6.4302,-0.7446,1.2,2.4,24,2405,190,NA,NA,NA,NA,NA,NA,FALSE,-10.4,20.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",4,"2023-08-10T00:22:12.924Z","2023-08-10T00:22:17.242Z",TRUE,"pitch","84cc7d8a-fe41-437d-9ef2-89068efc50d9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4334,1.6075,NA,93.97,235.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Maikel Garcia walks.",0,2,4,35,"top",5,"2023-08-10T00:21:00.301Z","2023-08-10T00:22:40.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.8,14,2,0.4736,6.8585,24.9766,-42.7304,5.6986,-7.8184,0.6043,0.1225,2.8094,-116.3475,-5.1225,-1.3653,50.0048,6.4697,7.6919,10.8,13.2,24,2924,22,NA,NA,NA,NA,NA,NA,FALSE,-58.6,-15.2,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-10T00:21:52.033Z","2023-08-10T00:21:55.896Z",TRUE,"pitch","92813bd6-481e-4f93-b16d-773526afe7b9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.66,NA,121.53,148.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Maikel Garcia walks.",0,2,4,35,"top",5,"2023-08-10T00:21:00.301Z","2023-08-10T00:22:40.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.7,2,2,0.3969,7.004,30.5325,-8.35,-0.8824,12.3514,-0.1188,3.3292,3.0976,-137.9646,-7.2632,-1.1412,50.0028,6.5579,-1.7024,6,2.4,24,2474,193,NA,NA,NA,NA,NA,NA,FALSE,-9.4,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-10T00:21:34.933Z","2023-08-10T00:21:39.162Z",TRUE,"pitch","26ba71a0-8f6f-475c-860f-de9bd80e5baa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4877,1.6075,NA,67.22,195.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Maikel Garcia walks.",0,2,4,35,"top",5,"2023-08-10T00:21:00.301Z","2023-08-10T00:22:40.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77.9,14,2,0.446,6.8344,25.227,-28.3615,8.1097,2.5012,1.306,1.6078,4.3023,-122.9927,-5.7857,-1.5219,50.0057,6.4069,12.3806,24,8.4,24,2581,81,NA,NA,NA,NA,NA,NA,FALSE,-35,3.4,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-10T00:21:15.306Z","2023-08-10T00:21:20.261Z",TRUE,"pitch","d9f7331c-dac1-4e1c-9c84-81d4af09b838",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.49,1.66,NA,130.68,128.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Maikel Garcia walks.",0,2,4,35,"top",5,"2023-08-10T00:21:00.301Z","2023-08-10T00:22:40.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86,4,2,0.4009,6.8975,29.8495,-9.7015,-1.4634,11.8826,-0.3941,2.9045,3.5536,-136.59,-7.9168,-1.5213,50.0022,6.5061,-2.7679,9.6,2.4,24,2428,197,NA,NA,NA,NA,NA,NA,FALSE,-10.9,20,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-10T00:21:00.301Z","2023-08-10T00:21:04.804Z",TRUE,"pitch","235d6b5f-8b16-47d5-a192-8a67ab86602a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6109,1.6668,NA,84.66,205.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Maikel Garcia walks.",0,2,4,35,"top",5,"2023-08-10T00:21:00.301Z","2023-08-10T00:22:40.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.2,14,2,0.4336,6.9481,25.8327,-30.4966,2.7521,1.034,0.4983,1.4621,4.0342,-126.3537,-6.2904,-1.4766,50.0017,6.4356,4.4463,9.6,8.4,24,2435,143,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.7,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-10T00:20:31.209Z","2023-08-10T00:20:36.963Z",TRUE,"pitch","54b5ed29-68a5-4482-b688-6373909dc9f6",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.26,1.56,NA,111.83,237.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,2,4,34,"top",5,"2023-08-10T00:19:50.582Z","2023-08-10T00:20:36.963Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.7,14,2,0.4797,6.8205,24.7828,-45.5706,1.7315,-10.1887,0.1883,0.7581,2.4472,-114.9601,-3.4064,-1.1222,50.002,6.7588,2.2767,3.6,14.4,24,2893,15,NA,NA,NA,NA,NA,NA,TRUE,-63.5,-19,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
