"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717963,"2023-05-30",5,"2023-05-31T01:41:05.221Z","2023-05-31T01:41:10.221Z",FALSE,"no_pitch","031d76e2-77ab-4fbc-b927-c7c11f428570",4,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Intent Walk","intent_walk","Dylan Floro intentionally walks Juan Soto.",0,4,4,76,"top",9,"2023-05-31T01:38:30.951Z","2023-05-31T01:41:10.221Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA
717963,"2023-05-30",3,"2023-05-31T01:40:28.911Z","2023-05-31T01:40:32.276Z",TRUE,"pitch","a98fcd35-fbad-42b0-8e4b-ebe87f8e4fdb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0806,1.445,NA,181.23,171.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Intent Walk","intent_walk","Dylan Floro intentionally walks Juan Soto.",0,4,4,76,"top",9,"2023-05-31T01:38:30.951Z","2023-05-31T01:41:10.221Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.5,11,2,0.4342,6.3016,26.2021,-31.3124,-10.9112,0.536,-1.685,2.4766,8.3575,-126.2367,-1.9346,-3.6244,50.0038,5.7787,-17.5742,26.4,8.4,24,1759,255,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.7,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",1,"2023-05-31T01:39:32.833Z","2023-05-31T01:39:44.198Z",TRUE,"pitch","384c9ab0-6e71-4730-acc4-8bc16a948891",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0806,1.445,NA,147.87,211.7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"76","atBat","Intent Walk","intent_walk","Dylan Floro intentionally walks Juan Soto.",0,4,4,76,"top",9,"2023-05-31T01:38:30.951Z","2023-05-31T01:41:10.221Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.2,13,2,0.4369,6.4462,27.3225,-32.3733,-11.1897,-0.13,-0.8098,1.0028,10.4774,-125.731,-4.9007,-3.5926,50.001,5.6276,-17.7764,25.2,9.6,24,1904,253,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-1.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",0,"2023-05-31T01:38:55.523Z","2023-05-31T01:38:59.016Z",TRUE,"pitch","306dbb91-239a-46fa-b5b4-d334a48eee3d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0806,1.5067,NA,147.99,183.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Intent Walk","intent_walk","Dylan Floro intentionally walks Juan Soto.",0,4,4,76,"top",9,"2023-05-31T01:38:30.951Z","2023-05-31T01:41:10.221Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.9,4,2,0.4057,6.9025,31.2265,-26.6436,-11.6564,3.0038,-0.813,2.0316,10.3796,-135.3303,-5.0135,-3.1952,50.0058,5.7889,-21.4917,34.8,7.2,24,2183,229,NA,NA,NA,NA,NA,NA,FALSE,-27.4,4.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",2,"2023-05-31T01:39:57.559Z","2023-05-31T01:40:28.911Z",FALSE,"action",NA,NA,"Fernando Tatis Jr. steals (5) 2nd base. Fernando Tatis Jr. to 3rd. Fernando Tatis Jr. advances to 3rd, on a throwing error by catcher Nick Fortes.","Stolen Base 2B",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"384c9ab0-6e71-4730-acc4-8bc16a948891","stolen_base_2b",NA,NA,NA,NA,NA,NA,"76","atBat","Intent Walk","intent_walk","Dylan Floro intentionally walks Juan Soto.",0,4,4,76,"top",9,"2023-05-31T01:38:30.951Z","2023-05-31T01:41:10.221Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",9,"2023-05-31T01:38:23.356Z","2023-05-31T01:38:30.801Z",TRUE,"pitch","07aac1e4-129b-4770-a353-15bcf9d7eb7e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.6115,1.7326,NA,136.54,195.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.1,13,0.91,0.402,7.2367,29.8215,-27.5993,-11.7541,2.435,-0.5125,1.6085,10.9507,-136.2296,-6.1576,-3.0565,50.0049,5.8051,-22.104,34.8,7.2,24,2109,230,NA,NA,NA,NA,NA,NA,FALSE,-28,3.2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",7,"2023-05-31T01:37:49.859Z","2023-05-31T01:37:52.930Z",TRUE,"pitch","672908f3-d7ee-4abd-b672-38a35c8fb9ee",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.64,1.71,NA,134.9,162.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.7,4,0.9,0.4018,7.0513,31.0623,-24.4763,-11.0248,4.0934,-0.4695,2.8324,10.6047,-136.5147,-3.8153,-2.9788,50.0046,5.9403,-20.7369,36,7.2,24,2096,227,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",6,"2023-05-31T01:37:32.418Z","2023-05-31T01:37:35.745Z",TRUE,"pitch","552ba9e8-f58a-4d9a-9bf4-5badc3bf8514",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.6405,1.8146,NA,166.99,149.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.6,11,0.9,0.4017,6.3625,30.3911,-18.4598,-6.9889,7.2854,-1.3114,3.3131,7.6558,-136.435,-3.6292,-3.2476,50.0053,5.935,-13.1606,31.2,4.8,24,2163,232,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",5,"2023-05-31T01:37:16.421Z","2023-05-31T01:37:19.860Z",TRUE,"pitch","97bed78d-141c-4cc3-948b-c2423d7b1445",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5713,1.712,NA,149.68,214.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.4,13,0.9,0.4365,6.4199,26.4533,-30.821,-10.8949,0.85,-0.8574,0.9039,9.7774,-125.6888,-5.5693,-3.3901,50.0045,5.6638,-17.3621,26.4,9.6,24,1809,251,NA,NA,NA,NA,NA,NA,FALSE,-36.4,0.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",4,"2023-05-31T01:37:01.155Z","2023-05-31T01:37:04.967Z",TRUE,"pitch","2e4d6afb-9819-40a9-b78e-15b1c45b40dd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6405,1.7736,NA,91.73,202.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.1,14,0.9,0.402,6.9986,29.7173,-22.1879,-11.4376,5.3072,0.663,1.3373,13.6888,-136.2075,-7.9554,-2.94,50.0003,5.8283,-21.5047,38.4,6,24,2084,230,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",3,"2023-05-31T01:36:39.597Z","2023-05-31T01:36:44.394Z",TRUE,"pitch","5e58c530-3a58-4039-b2d6-6fa2f9cf2cb5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.64,1.71,NA,142.23,169.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,4,0.9,0.4042,7.034,30.5617,-18.1536,-7.0348,7.544,-0.662,2.5578,8.9186,-135.681,-5.3042,-3.0825,50.0021,5.8089,-13.0743,30,4.8,24,2205,228,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",0,"2023-05-31T01:36:11.590Z","2023-05-31T01:36:12.590Z",FALSE,"action",NA,NA,"Pitching Change: Dylan Floro replaces Andrew Nardi.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571670,"/api/v1/people/571670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",1,"2023-05-31T01:36:11.590Z","2023-05-31T01:36:12.590Z",FALSE,"action",NA,NA,"Jesus Sanchez remains in the game as the right fielder.","Defensive Switch",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660821,"/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","801","75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,607732,"/api/v1/people/607732",NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",2,"2023-05-31T01:36:11.590Z","2023-05-31T01:36:39.597Z",FALSE,"action",NA,NA,"Defensive Substitution: Nick Fortes replaces right fielder Jorge Soler, batting 2nd, playing catcher.","Defensive Sub",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663743,"/api/v1/people/663743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","201","75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,624585,"/api/v1/people/624585",NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",8,"2023-05-31T01:38:09.204Z","2023-05-31T01:38:23.356Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,4,4,75,"top",9,"2023-05-31T01:36:37.359Z","2023-05-31T01:38:30.801Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717963,"2023-05-30",1,"2023-05-31T01:33:42.750Z","2023-05-31T01:33:50.980Z",TRUE,"pitch","97548e46-b6de-429a-a5cf-75d7e6621a62",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.57,1.74,NA,160.74,172.35,"ground_ball","medium","4",125.67,137.86,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Jorge Soler grounds into a double play, second baseman Rougned Odor to shortstop Xander Bogaerts to first baseman Jake Cronenworth. Bryan De La Cruz out at 2nd. Jorge Soler out at 1st.",0,4,4,74,"bottom",8,"2023-05-31T01:33:40.402Z","2023-05-31T01:33:50.980Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.6,13,0.91,0.4017,5.8947,31.4302,-14.7657,-8.7701,9.2504,-1.1474,2.4603,4.7589,-136.6199,-6.3621,-1.7769,50.0007,5.8427,-16.4978,43.2,4.8,24,2299,205,62.8,15,125,NA,NA,NA,TRUE,-15.6,15.5,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
