"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718136,"2023-05-17",1,"2023-05-17T20:41:16.982Z","2023-05-17T20:41:38.255Z",TRUE,"pitch","51f16909-284b-4459-a95d-67ea9a0bf6f4",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.34,1.57,NA,115.41,193.94,"fly_ball","hard","8",130.23,23.73,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Joey Gallo homers (10) on a fly ball to center field.",1,2,2,43,"top",6,"2023-05-17T20:40:40.121Z","2023-05-17T20:41:38.255Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,608336,"Joey Gallo","/api/v1/people/608336","L","Left",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Los Angeles Dodgers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,86,8,2,0.4039,5.7944,26.3447,-22.2844,-8.4979,5.2936,0.0417,1.6606,6.739,-135.0463,-7.4492,-1.3684,50.0017,5.9951,-15.87,31.2,6,24,2128,212,108.6,23,433,NA,NA,NA,FALSE,-23.2,8.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",0,"2023-05-17T20:41:03.679Z","2023-05-17T20:41:08.377Z",TRUE,"pitch","08e5d39f-50ad-49be-aae3-de1143a768d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4429,1.7016,NA,45.26,185.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Joey Gallo homers (10) on a fly ball to center field.",1,2,2,43,"top",6,"2023-05-17T20:40:40.121Z","2023-05-17T20:41:38.255Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,608336,"Joey Gallo","/api/v1/people/608336","L","Left",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83.8,14,2,0.4163,5.7364,23.9738,-22.7542,2.3301,5.3577,1.8821,1.9594,7.1782,-130.8783,-6.0765,-1.1837,50.0056,5.982,4.1001,12,6,24,2310,180,NA,NA,NA,NA,NA,NA,FALSE,-24.7,8.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",4,"2023-05-17T20:38:39.340Z","2023-05-17T20:38:46.194Z",TRUE,"pitch","22962157-cccb-4f28-b7ed-51d65fd50e65",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4211,1.7016,NA,160.92,136.45,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"42","atBat","Caught Stealing 2B","caught_stealing_2b","Miguel Vargas caught stealing 2nd base, catcher Christian Vazquez to shortstop Carlos Correa.",0,1,2,42,"bottom",5,"2023-05-17T20:37:12.245Z","2023-05-17T20:38:46.194Z",TRUE,FALSE,FALSE,TRUE,17,3,0,3,681546,"James Outman","/api/v1/people/681546","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,84.3,11,0.87,0.411,6.2005,24.477,-18.2923,3.5361,7.6876,-1.1522,3.79,-6.5109,-132.5467,-1.6435,0.8606,50,5.7342,6.3835,15.6,4.8,24,2142,164,NA,NA,NA,NA,NA,NA,TRUE,-18.7,13.9,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",2,"2023-05-17T20:38:00.142Z","2023-05-17T20:38:05.151Z",TRUE,"pitch","10766e4c-c8b6-41e7-b40a-e43c8170b1a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3994,1.7016,NA,157.61,198.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Caught Stealing 2B","caught_stealing_2b","Miguel Vargas caught stealing 2nd base, catcher Christian Vazquez to shortstop Carlos Correa.",0,1,2,42,"bottom",5,"2023-05-17T20:37:12.245Z","2023-05-17T20:38:46.194Z",TRUE,FALSE,FALSE,TRUE,17,3,0,3,681546,"James Outman","/api/v1/people/681546","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,85.3,13,0.88,0.407,6.8515,25.7565,-14.4158,4.3459,9.656,-1.0653,1.4776,-6.6804,-133.9726,-8.19,0.8825,50.0032,5.5796,7.9934,22.8,3.6,24,2310,160,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.1,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",0,"2023-05-17T20:37:20.307Z","2023-05-17T20:37:24.060Z",TRUE,"pitch","7496febd-871d-425c-b3ec-d68220cfd352",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.4429,1.68,NA,101.9,224.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Caught Stealing 2B","caught_stealing_2b","Miguel Vargas caught stealing 2nd base, catcher Christian Vazquez to shortstop Carlos Correa.",0,1,2,42,"bottom",5,"2023-05-17T20:37:12.245Z","2023-05-17T20:38:46.194Z",TRUE,FALSE,FALSE,TRUE,17,3,0,3,681546,"James Outman","/api/v1/people/681546","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85.1,14,0.89,0.408,6.8573,26.4605,-11.4451,1.682,11.3316,0.3961,0.5149,-2.1518,-133.7862,-11.0046,0.989,50.0007,5.4804,3.0761,10.8,3.6,24,2261,166,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",1,"2023-05-17T20:37:40.301Z","2023-05-17T20:37:44.198Z",FALSE,"pickoff","c13690b4-6379-447d-b7c3-172d23078ca7",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Caught Stealing 2B","caught_stealing_2b","Miguel Vargas caught stealing 2nd base, catcher Christian Vazquez to shortstop Carlos Correa.",0,1,2,42,"bottom",5,"2023-05-17T20:37:12.245Z","2023-05-17T20:38:46.194Z",TRUE,FALSE,FALSE,TRUE,17,3,0,3,681546,"James Outman","/api/v1/people/681546","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",3,"2023-05-17T20:38:19.897Z","2023-05-17T20:38:24.053Z",FALSE,"pickoff","4e9791a2-8ff2-4f15-9ac0-a6ba96eebfc8",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Caught Stealing 2B","caught_stealing_2b","Miguel Vargas caught stealing 2nd base, catcher Christian Vazquez to shortstop Carlos Correa.",0,1,2,42,"bottom",5,"2023-05-17T20:37:12.245Z","2023-05-17T20:38:46.194Z",TRUE,FALSE,FALSE,TRUE,17,3,0,3,681546,"James Outman","/api/v1/people/681546","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",3,"2023-05-17T20:36:44.199Z","2023-05-17T20:36:55.524Z",TRUE,"pitch","21d6110c-0bae-4d02-a815-c9a6e4be010a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.31,1.54,NA,143.46,175.68,"line_drive","medium","9",182.04,118.38,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Miguel Vargas singles on a line drive to right fielder Joey Gallo.",0,1,2,41,"bottom",5,"2023-05-17T20:35:44.794Z","2023-05-17T20:36:55.524Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,4,0.9,0.4018,6.8616,27.9161,-14.1843,2.1515,9.5437,-0.6941,2.3371,-5.0639,-135.9542,-6.0524,0.9074,50.0014,5.5648,4.0556,10.8,3.6,24,2266,168,76,18,189,NA,NA,NA,FALSE,-14.9,16.3,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,678246,"Miguel Vargas","/api/v1/people/678246",NA,NA,NA,NA,NA,NA
718136,"2023-05-17",2,"2023-05-17T20:36:23.928Z","2023-05-17T20:36:28.476Z",TRUE,"pitch","41ee8153-b056-4158-860d-3efd5b96cb0b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.54,NA,122.7,167.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Miguel Vargas singles on a line drive to right fielder Joey Gallo.",0,1,2,41,"bottom",5,"2023-05-17T20:35:44.794Z","2023-05-17T20:36:55.524Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.3,5,0.9,0.4091,6.7575,27.8915,-12.4863,2.2631,10.8331,-0.1496,2.6542,-3.9915,-133.7179,-5.6109,1.066,50.0021,5.6699,4.1129,13.2,3.6,24,2223,163,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",1,"2023-05-17T20:36:03.738Z","2023-05-17T20:36:07.921Z",TRUE,"pitch","6ad7d543-ba69-4703-a9c5-1b51b094d68c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.31,1.54,NA,131.56,169.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Miguel Vargas singles on a line drive to right fielder Joey Gallo.",0,1,2,41,"bottom",5,"2023-05-17T20:35:44.794Z","2023-05-17T20:36:55.524Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.3,4,0.88,0.4139,6.5657,27.413,-15.887,2.3082,9.1794,-0.3819,2.5647,-4.35,-132.1747,-5.1102,0.9832,50.0033,5.6846,4.096,10.8,3.6,24,2259,164,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",0,"2023-05-17T20:35:49.268Z","2023-05-17T20:35:53.309Z",TRUE,"pitch","25f2c809-990f-44b1-b969-aefc07209b94",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4429,1.7016,NA,104.34,205.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Miguel Vargas singles on a line drive to right fielder Joey Gallo.",0,1,2,41,"bottom",5,"2023-05-17T20:35:44.794Z","2023-05-17T20:36:55.524Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.6,14,0.9,0.4528,6.3551,23.1716,-24.8609,6.784,4.9341,0.3321,1.2381,-4.0729,-120.8888,-5.5129,1.1558,50.0037,5.7254,10.0594,20.4,7.2,24,1660,140,NA,NA,NA,NA,NA,NA,FALSE,-31.7,7.9,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",1,"2023-05-17T20:35:14.562Z","2023-05-17T20:35:22.452Z",TRUE,"pitch","707aa1df-0d2b-4f8f-9429-71e63113bde8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.5,1.72,NA,137.38,203.89,"ground_ball","medium","5",110.52,161.42,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Jason Heyward grounds out, third baseman Kyle Farmer to first baseman Alex Kirilloff.",0,1,2,40,"bottom",5,"2023-05-17T20:34:56.148Z","2023-05-17T20:35:22.452Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,75.7,13,0.9,0.4602,6.0122,21.3126,-29.572,-4.002,1.81,-0.5346,1.2923,-2.7731,-118.7302,-4.037,1.1657,50.0019,5.686,-5.7514,12,8.4,24,2539,262,75.3,-28,3,NA,NA,NA,TRUE,-38.3,2.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",0,"2023-05-17T20:34:59.722Z","2023-05-17T20:35:03.167Z",TRUE,"pitch","52b04a65-e7ba-4cec-8b6b-29e7b345ac3d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5188,1.6908,NA,115.2,156.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Jason Heyward grounds out, third baseman Kyle Farmer to first baseman Alex Kirilloff.",0,1,2,40,"bottom",5,"2023-05-17T20:34:56.148Z","2023-05-17T20:35:22.452Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,2,0.9,0.4057,6.6111,28.1408,-13.7866,1.11,9.9501,0.0473,3.0426,-2.9895,-134.7922,-4.4774,1.0244,50.0037,5.6924,2.0519,6,3.6,24,2173,162,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.3,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",8,"2023-05-17T20:34:31.374Z","2023-05-17T20:34:36.322Z",TRUE,"pitch","98f0023e-f224-4d66-b52a-ac2ee547e5b0",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.01,1.52,NA,113.29,185.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,2,39,"bottom",5,"2023-05-17T20:32:49.029Z","2023-05-17T20:34:36.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.9,5,0.9,0.4526,5.9609,20.4544,-25.3692,7.4278,4.5723,0.0975,1.9854,-4.5992,-120.4103,-3.7215,1.0544,50.0028,5.7625,11.0527,21.6,7.2,24,1699,136,NA,NA,NA,NA,NA,NA,TRUE,-31.8,7.8,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",7,"2023-05-17T20:34:04.986Z","2023-05-17T20:34:10.025Z",TRUE,"pitch","ebba240b-7d86-4786-a017-0efd77d4be1b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.01,1.52,NA,85.87,148.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,2,39,"bottom",5,"2023-05-17T20:32:49.029Z","2023-05-17T20:34:36.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.3,12,0.9,0.4581,6.2544,22.3832,-23.04,7.1773,6.303,0.8167,3.3396,-2.9285,-119.4241,-1.2184,1.1245,50.0008,5.9233,10.3953,22.8,7.2,24,1610,141,NA,NA,NA,NA,NA,NA,FALSE,-29.2,11.4,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718136,"2023-05-17",6,"2023-05-17T20:33:42.784Z","2023-05-17T20:33:47.670Z",TRUE,"pitch","0907ef24-020b-4945-a6fe-2e60b5d9c7f5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0414,1.5608,NA,105.98,228.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,2,39,"bottom",5,"2023-05-17T20:32:49.029Z","2023-05-17T20:34:36.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,77.4,14,0.9,0.4522,6.4249,20.2189,-25.4461,6.9317,4.5113,0.289,0.3675,-4.1386,-120.465,-7.3575,1.1161,50.0024,5.6655,10.3354,20.4,7.2,24,1609,140,NA,NA,NA,NA,NA,NA,FALSE,-32.5,7,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
