"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717481,"2023-07-06",0,"2023-07-06T20:04:56.205Z","2023-07-06T20:05:00.353Z",FALSE,"pickoff","23d412c2-cd4d-48ae-9063-57cce1069345",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Alex Call walks.",0,1,0,34,"bottom",5,"2023-07-06T20:05:11.130Z","2023-07-06T20:07:02.480Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T20:05:41.970Z","2023-07-06T20:05:49.484Z",FALSE,"action",NA,NA,"CJ Abrams steals (10) 2nd base.","Stolen Base 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,682928,"/api/v1/people/682928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160d3218-3b0d-46fa-bfaf-3ac92f5e3e6c","stolen_base_2b",NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Alex Call walks.",0,1,0,34,"bottom",5,"2023-07-06T20:05:11.130Z","2023-07-06T20:07:02.480Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",3,"2023-07-06T20:04:15.615Z","2023-07-06T20:04:23.338Z",TRUE,"pitch","78eaed76-f8a0-4a09-b771-a8679aa4b573",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.51,1.63,NA,147.93,168.79,"ground_ball","medium","4",146.69,154.97,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Jonathan India to shortstop Matt McLain. Riley Adams out at 2nd. CJ Abrams to 1st.",0,1,0,33,"bottom",5,"2023-07-06T20:03:18.001Z","2023-07-06T20:04:23.338Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.5,4,0.92,0.3988,6.2184,29.7413,-15.8211,-8.0957,8.5555,-0.8115,2.5922,3.3789,-137.2309,-5.9926,-1.0054,50.0044,5.8781,-15.4761,40.8,4.8,24,2270,222,75.2,-17,10,NA,NA,NA,TRUE,-16.2,14.5,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T20:03:58.584Z","2023-07-06T20:04:12.641Z",TRUE,"pitch","e622e936-cdb3-4099-ad69-f064bc0b6635",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6358,1.7288,NA,146.64,162.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Jonathan India to shortstop Matt McLain. Riley Adams out at 2nd. CJ Abrams to 1st.",0,1,0,33,"bottom",5,"2023-07-06T20:03:18.001Z","2023-07-06T20:04:23.338Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.8,4,0.91,0.4229,6.3782,25.7709,-30.3813,-7.8223,1.0554,-0.7777,2.8369,3.1233,-129.2799,-1.7454,-0.982,50.0039,5.8424,-13.3035,22.8,8.4,24,1581,239,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T20:03:36.475Z","2023-07-06T20:03:44.257Z",TRUE,"pitch","7935458a-3d04-4067-8aed-21a9c4bc0b1d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.51,1.63,NA,111.22,157.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Jonathan India to shortstop Matt McLain. Riley Adams out at 2nd. CJ Abrams to 1st.",0,1,0,33,"bottom",5,"2023-07-06T20:03:18.001Z","2023-07-06T20:04:23.338Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77,2,0.89,0.4486,6.2904,23.9351,-28.7893,2.4127,2.2394,0.1517,2.9951,3.0656,-122.0789,-0.8054,-1.4335,50.0009,5.8064,3.6424,8.4,8.4,24,2811,77,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T20:03:21.302Z","2023-07-06T20:03:26.889Z",TRUE,"pitch","0504f5db-9b54-48c1-b0f2-0530e5af74ad",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7278,1.7678,NA,95.96,204.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Jonathan India to shortstop Matt McLain. Riley Adams out at 2nd. CJ Abrams to 1st.",0,1,0,33,"bottom",5,"2023-07-06T20:03:18.001Z","2023-07-06T20:04:23.338Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.1,14,0.72,0.4222,6.2228,26.215,-25.5358,-9.3494,3.8941,0.552,1.2679,7.1984,-129.5587,-6.0192,-1.0431,50.0062,5.5644,-15.9509,28.8,7.2,24,1663,245,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",3,"2023-07-06T20:02:40.876Z","2023-07-06T20:02:52.743Z",TRUE,"pitch","ae547b2e-7a59-4898-9841-5a43af998409",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.34,1.62,NA,113.77,142.24,"fly_ball","medium","9",155.86,88.78,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Riley Adams singles on a fly ball to right fielder Will Benson.",0,1,0,32,"bottom",5,"2023-07-06T20:01:57.127Z","2023-07-06T20:02:52.743Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,656180,"Riley Adams","/api/v1/people/656180","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.2,12,0.92,0.4,6.1254,28.5,-16.5715,-8.0068,8.204,0.0847,3.5756,5.1768,-136.6373,-3.3368,-0.7887,50.0025,5.9431,-15.2255,39.6,4.8,24,2239,224,79.6,37,277,NA,NA,NA,FALSE,-16.4,14.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656180,"Riley Adams","/api/v1/people/656180",NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T20:02:15.604Z","2023-07-06T20:02:21.338Z",TRUE,"pitch","84552d53-7262-466f-acd7-1ed9d9adf810",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.338,1.618,NA,80.75,208.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Riley Adams singles on a fly ball to right fielder Will Benson.",0,1,0,32,"bottom",5,"2023-07-06T20:01:57.127Z","2023-07-06T20:02:52.743Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,656180,"Riley Adams","/api/v1/people/656180","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,82.3,14,0.88,0.4227,6.2602,24.6867,-28.4642,-9.2204,2.1767,0.951,1.1146,8.1602,-129.1508,-5.9857,-1.0382,50.0021,5.6269,-15.7124,26.4,7.2,24,1591,243,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.9,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T20:02:02.666Z","2023-07-06T20:02:08.020Z",TRUE,"pitch","26942602-da6d-4922-8d36-47688451ddec",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5034,1.7013,NA,74.89,166.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Riley Adams singles on a fly ball to right fielder Will Benson.",0,1,0,32,"bottom",5,"2023-07-06T20:01:57.127Z","2023-07-06T20:02:52.743Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,656180,"Riley Adams","/api/v1/people/656180","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.1,12,0.91,0.4017,6.1442,27.1675,-16.524,-7.548,8.2979,1.1046,2.6815,8.015,-135.8556,-5.3981,-0.8902,50.0057,5.8262,-14.243,36,4.8,24,2392,228,NA,NA,NA,NA,NA,NA,FALSE,-17,14.2,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T20:02:40.233Z","2023-07-06T20:02:40.876Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,656180,"/api/v1/people/656180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Riley Adams singles on a fly ball to right fielder Will Benson.",0,1,0,32,"bottom",5,"2023-07-06T20:01:57.127Z","2023-07-06T20:02:52.743Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,656180,"Riley Adams","/api/v1/people/656180","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T20:01:28.491Z","2023-07-06T20:01:35.637Z",TRUE,"pitch","2de9ded1-f17b-4a70-8737-c7a66eed3667",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.35,1.54,NA,119.1,174.39,"ground_ball","medium","3",150.76,169.21,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Ildemaro Vargas grounds out, first baseman Kevin Newman to pitcher Buck Farmer.",0,1,0,31,"bottom",5,"2023-07-06T20:01:14.853Z","2023-07-06T20:01:35.637Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.5,5,0.91,0.4295,6.1985,26.0576,-31.161,-9.3461,0.6122,-0.0552,2.3849,5.845,-127.4862,-2.4586,-1.1627,50.0013,5.8199,-15.3923,24,8.4,24,1545,248,90.1,-27,7,NA,NA,NA,TRUE,-34.8,0.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T20:01:14.853Z","2023-07-06T20:01:20.616Z",TRUE,"pitch","b8cfb4ce-a08d-4a8b-bd7f-fbdfb40780b0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3228,1.6002,NA,97.75,194.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Ildemaro Vargas grounds out, first baseman Kevin Newman to pitcher Buck Farmer.",0,1,0,31,"bottom",5,"2023-07-06T20:01:14.853Z","2023-07-06T20:01:35.637Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.3,9,0.9,0.4564,6.2138,21.6193,-30.7494,3.3538,0.9742,0.505,1.6376,3.3275,-119.6953,-3.1102,-1.3354,50.0024,5.6878,4.899,9.6,8.4,24,2736,71,NA,NA,NA,NA,NA,NA,FALSE,-38.9,1.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",4,"2023-07-06T19:59:00.212Z","2023-07-06T19:59:08.177Z",TRUE,"pitch","4fd173aa-5592-4617-bf32-1f6ac3828e64",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.5,1.74,NA,77.3,173.37,"line_drive","medium","9",173.51,81.88,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Will Benson lines out to right fielder Lane Thomas.",0,1,0,30,"top",5,"2023-07-06T19:57:26.882Z","2023-07-06T19:59:08.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.2,14,0.89,0.3955,6.4051,30.0859,-12.6856,-4.1072,10.0241,1.0416,2.4226,6.5869,-138.3663,-7.0558,-0.8332,50.0051,5.851,-7.9873,25.2,3.6,24,1978,213,90,21,315,NA,NA,NA,TRUE,-13.3,16.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",3,"2023-07-06T19:58:44.711Z","2023-07-06T19:58:49.760Z",TRUE,"pitch","b883a657-af16-40fb-9a80-1388ddfcc714",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5581,1.8068,NA,102.04,206.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Will Benson lines out to right fielder Lane Thomas.",0,1,0,30,"top",5,"2023-07-06T19:57:26.882Z","2023-07-06T19:59:08.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.1,79.7,14,2,0.4335,6.5256,27.1054,-24.685,-4.5322,4.6407,0.3925,1.1831,4.8104,-126.5932,-6.7619,-0.9482,50.0048,5.8795,-7.3185,13.2,7.2,24,932,249,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T19:57:46.399Z","2023-07-06T19:57:50.637Z",TRUE,"pitch","c24c76fd-125e-44c0-8217-ae5bb20245fb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.5,1.74,NA,129.88,161.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Will Benson lines out to right fielder Lane Thomas.",0,1,0,30,"top",5,"2023-07-06T19:57:26.882Z","2023-07-06T19:59:08.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,4,0.9,0.3962,6.3887,30.2569,-12.8687,-5.2595,9.972,-0.3378,2.8742,3.4178,-138.138,-6.039,-0.9066,50.0037,5.9509,-10.1833,33.6,3.6,24,2097,212,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T19:57:31.794Z","2023-07-06T19:57:36.017Z",TRUE,"pitch","aa213dc1-94b3-4c6c-b2ff-1663fb03cdc0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6365,1.781,NA,96.69,193.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Will Benson lines out to right fielder Lane Thomas.",0,1,0,30,"top",5,"2023-07-06T19:57:26.882Z","2023-07-06T19:59:08.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.3,9,0.9,0.4271,6.4506,24.9987,-26.5755,2.2219,3.3527,0.5329,1.671,3.4542,-127.98,-5.3788,-1.1198,50.0008,5.8665,3.7054,8.4,7.2,24,2183,162,NA,NA,NA,NA,NA,NA,FALSE,-30,5.2,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T19:58:39.281Z","2023-07-06T19:58:44.711Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Will Benson lines out to right fielder Lane Thomas.",0,1,0,30,"top",5,"2023-07-06T19:57:26.882Z","2023-07-06T19:59:08.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
