"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718299,"2023-05-06",0,"2023-05-06T01:52:13.799Z","2023-05-06T01:52:17.494Z",TRUE,"pitch","630bf0ad-381c-4ffb-a922-e41b37e2fa8c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.498,1.7591,NA,118.89,136.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","JJ Bleday singles on a sharp line drive to right fielder MJ Melendez.",0,9,3,53,"top",6,"2023-05-06T01:52:09.866Z","2023-05-06T01:53:58.638Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,70.1,11,0.9,0.4922,5.9012,22.7312,-43.8963,3.0461,-9.3787,-0.0497,3.7977,2.6856,-111.8652,4.3895,-1.6674,50.0014,6.3501,3.8077,6,14.4,24,2532,33,NA,NA,NA,NA,NA,NA,FALSE,-62,-15.2,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",4,"2023-05-06T01:53:04.618Z","2023-05-06T01:53:14.083Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,668709,"/api/v1/people/668709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","JJ Bleday singles on a sharp line drive to right fielder MJ Melendez.",0,9,3,53,"top",6,"2023-05-06T01:52:09.866Z","2023-05-06T01:53:58.638Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",2,"2023-05-06T01:51:42.769Z","2023-05-06T01:51:51.270Z",TRUE,"pitch","0a0f8e4d-f356-443b-b80d-77ebbbdb692f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.19,1.48,NA,122.64,165.57,"ground_ball","medium","5",102.97,162.98,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Hunter Dozier to first baseman Nick Pratto.",0,9,3,52,"top",6,"2023-05-06T01:51:15.111Z","2023-05-06T01:51:51.270Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,70.3,2,0.9,0.4934,5.8903,21.9324,-44.3295,3.163,-9.7697,-0.1479,2.7115,1.8104,-111.4396,2.2582,-1.3844,50.0004,6.2991,3.9368,6,14.4,24,2510,29,87.8,-17,10,NA,NA,NA,TRUE,-63.6,-16.7,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T01:51:30.400Z","2023-05-06T01:51:33.400Z",TRUE,"pitch","f594d57e-932e-4a23-8f1a-7e055f50a6c9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2804,1.5418,NA,135.31,152.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Hunter Dozier to first baseman Nick Pratto.",0,9,3,52,"top",6,"2023-05-06T01:51:15.111Z","2023-05-06T01:51:51.270Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.7,1,0.92,0.4063,6.3035,29.2734,-10.9893,-4.4053,11.5114,-0.4805,3.2103,4.3924,-134.7917,-5.2565,-1.5587,50.0023,5.9615,-8.1071,31.2,3.6,24,2258,203,NA,NA,NA,NA,NA,NA,FALSE,-12,19.9,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",0,"2023-05-06T01:51:19.108Z","2023-05-06T01:51:26.804Z",TRUE,"pitch","f6e7232e-ed38-4159-a8b8-aa1cb302639b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2657,1.5272,NA,132.13,134.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Hunter Dozier to first baseman Nick Pratto.",0,9,3,52,"top",6,"2023-05-06T01:51:15.111Z","2023-05-06T01:51:51.270Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.6,11,2,0.4067,6.2723,28.8764,-14.7231,-6.6686,9.4964,-0.3968,3.8575,5.096,-134.6136,-2.9727,-1.4468,50.0023,6.0168,-12.2538,36,3.6,24,2215,208,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",2,"2023-05-06T01:48:56.256Z","2023-05-06T01:49:04.199Z",TRUE,"pitch","1a811dbc-d6a0-4cd1-9525-233a750bf1ae",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.55,1.67,NA,93.77,146.48,"ground_ball","medium","6",100.2,146.44,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Grounded Into DP","grounded_into_double_play","Salvador Perez grounds into a double play, shortstop Nick Allen to second baseman Tony Kemp to first baseman Ryan Noda. Edward Olivares out at 2nd. Salvador Perez out at 1st.",0,9,3,51,"bottom",5,"2023-05-06T01:48:00.350Z","2023-05-06T01:49:04.199Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.3,3,0.9,0.4053,6.2894,26.4112,-18.2707,0.295,7.4968,0.6094,3.4184,-2.3543,-134.627,-3.3414,1.453,50.002,5.9525,0.5474,0,3.6,24,2383,149,91.7,-18,11,NA,NA,NA,TRUE,-18.6,13.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T01:48:30.356Z","2023-05-06T01:48:33.821Z",TRUE,"pitch","a1b43be1-f201-4ea7-b81b-957f7a7e26ca",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.67,NA,94.92,168.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Grounded Into DP","grounded_into_double_play","Salvador Perez grounds into a double play, shortstop Nick Allen to second baseman Tony Kemp to first baseman Ryan Noda. Edward Olivares out at 2nd. Salvador Perez out at 1st.",0,9,3,51,"bottom",5,"2023-05-06T01:48:00.350Z","2023-05-06T01:49:04.199Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.7,6,0.89,0.4299,6.2317,24.064,-28.8423,1.7884,2.0268,0.5793,2.6052,-2.7453,-127.014,-2.6568,1.4379,50.0057,5.9396,2.9459,4.8,7.2,24,2092,71,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",0,"2023-05-06T01:48:09.566Z","2023-05-06T01:48:12.610Z",TRUE,"pitch","ffaed0db-1df6-40e3-93ef-006041aad868",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.55,1.67,NA,142.15,211.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Grounded Into DP","grounded_into_double_play","Salvador Perez grounds into a double play, shortstop Nick Allen to second baseman Tony Kemp to first baseman Ryan Noda. Edward Olivares out at 2nd. Salvador Perez out at 1st.",0,9,3,51,"bottom",5,"2023-05-06T01:48:00.350Z","2023-05-06T01:49:04.199Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81.2,13,0.89,0.4293,6.3734,23.6241,-25.3027,1.3901,4.1558,-0.6598,1.0014,-5.4001,-127.1111,-6.9795,1.3024,50.003,5.764,2.2987,3.6,6,24,2056,109,NA,NA,NA,NA,NA,NA,FALSE,-29.3,6.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T01:47:13.761Z","2023-05-06T01:47:28.118Z",TRUE,"pitch","60e6eaaf-72c3-4ca2-a363-fb4169cbb5ad",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.54,1.68,NA,112.81,179.19,"fly_ball","medium","9",211.21,77.72,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Sac Fly","sac_fly","Vinnie Pasquantino out on a sacrifice fly to right fielder Ramon Laureano. Maikel Garcia scores. MJ Melendez to 3rd.",1,9,3,50,"bottom",5,"2023-05-06T01:46:54.821Z","2023-05-06T01:47:28.118Z",TRUE,TRUE,FALSE,TRUE,0,1,0,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.9,8,0.9,0.4331,6.2218,25.3606,-28.1674,-0.8777,2.47,0.11,2.2072,-2.9285,-126.3782,-3.7297,1.397,50.0015,5.9606,-1.4211,3.6,7.2,24,2026,138,95.9,26,366,NA,NA,NA,TRUE,-32.4,3.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,669004,"MJ Melendez","/api/v1/people/669004"
718299,"2023-05-06",0,"2023-05-06T01:46:54.821Z","2023-05-06T01:46:58.815Z",TRUE,"pitch","5443570d-d6a0-44bd-95bf-7cb3cd1d10cf",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.5852,1.6431,NA,176.43,219.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Sac Fly","sac_fly","Vinnie Pasquantino out on a sacrifice fly to right fielder Ramon Laureano. Maikel Garcia scores. MJ Melendez to 3rd.",1,9,3,50,"bottom",5,"2023-05-06T01:46:54.821Z","2023-05-06T01:47:28.118Z",TRUE,TRUE,FALSE,TRUE,0,1,0,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.8,13,0.91,0.4357,6.3895,25.1881,-26.5051,0.6012,3.5429,-1.5591,0.7305,-7.0099,-125.6689,-7.0469,1.1871,50.0058,5.7207,0.9636,0,7.2,24,2121,116,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T01:46:13.488Z","2023-05-06T01:46:22.014Z",TRUE,"pitch","ba586049-c95b-44a5-afa1-10623d9da1b7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.58,1.71,NA,97.16,170.03,"ground_ball","medium","6",106,157.53,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Edward Olivares singles on a ground ball to shortstop Nick Allen. Maikel Garcia to 3rd. MJ Melendez to 2nd.",0,9,2,49,"bottom",5,"2023-05-06T01:45:44.481Z","2023-05-06T01:46:22.014Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84.3,6,0.89,0.4109,6.3499,25.3522,-18.7129,3.9148,7.4578,0.5205,2.5463,-3.8122,-132.7162,-5.0175,1.4591,50.0002,5.8024,7.0628,18,4.8,24,2276,141,104.3,-4,26,NA,NA,NA,FALSE,-19.8,12.7,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",669004,"MJ Melendez","/api/v1/people/669004",672580,"Maikel Garcia","/api/v1/people/672580"
718299,"2023-05-06",0,"2023-05-06T01:45:57.256Z","2023-05-06T01:46:00.328Z",TRUE,"pitch","053eb620-211a-433c-8854-9f5a8f9ad969",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6723,1.7301,NA,81.58,113.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Edward Olivares singles on a ground ball to shortstop Nick Allen. Maikel Garcia to 3rd. MJ Melendez to 2nd.",0,9,2,49,"bottom",5,"2023-05-06T01:45:44.481Z","2023-05-06T01:46:22.014Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72.1,12,0.9,0.4809,6.0244,19.062,-37.3556,-2.9075,-3.9393,0.9293,4.6247,-0.3447,-113.5182,4.2378,1.4608,50.0007,6.4323,-3.8273,6,10.8,24,2169,321,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-5.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",3,"2023-05-06T01:45:07.758Z","2023-05-06T01:45:16.024Z",TRUE,"pitch","1fcd9b56-db9f-42cd-9d12-3224ea840bd0",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.45,1.66,NA,133.04,170.92,"line_drive","medium","8",135.97,81.45,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","MJ Melendez singles on a line drive to center fielder Esteury Ruiz. Maikel Garcia to 2nd.",0,9,2,48,"bottom",5,"2023-05-06T01:44:01.182Z","2023-05-06T01:45:16.024Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.9,4,0.84,0.413,6.3151,26.1851,-22.2865,2.8393,5.54,-0.4209,2.5135,-4.8876,-132.2439,-4.7047,1.076,50.0016,5.9343,5.0671,9.6,4.8,24,2350,147,97.7,15,258,NA,NA,NA,FALSE,-23.6,9.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA
718299,"2023-05-06",2,"2023-05-06T01:44:44.698Z","2023-05-06T01:44:49.007Z",TRUE,"pitch","38af04bb-9dd1-4a24-9510-e4c60affde54",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5479,1.6638,NA,95.81,151.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","MJ Melendez singles on a line drive to center fielder Esteury Ruiz. Maikel Garcia to 2nd.",0,9,2,48,"bottom",5,"2023-05-06T01:44:01.182Z","2023-05-06T01:45:16.024Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.6,3,0.88,0.4357,6.1256,23.3018,-30.4266,1.19,1.092,0.5559,3.217,-2.2796,-125.3171,-0.9927,1.3193,50.0054,6.0849,1.9095,2.4,7.2,24,1973,125,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T01:44:26.340Z","2023-05-06T01:44:29.717Z",TRUE,"pitch","30034edf-506b-4608-8d4c-e31f926f85a3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5397,1.6265,NA,102.76,196.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","MJ Melendez singles on a line drive to center fielder Esteury Ruiz. Maikel Garcia to 2nd.",0,9,2,48,"bottom",5,"2023-05-06T01:44:01.182Z","2023-05-06T01:45:16.024Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.8,9,0.91,0.4348,6.2476,24.4354,-28.2772,-0.0243,2.4198,0.3736,1.5691,-2.4229,-125.7493,-4.9783,1.3509,50.0018,5.8564,-0.0385,1.2,7.2,24,1912,118,NA,NA,NA,NA,NA,NA,FALSE,-33,3.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
