"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745989,"2024-05-14",2,"2024-05-15T00:42:51.351Z","2024-05-15T00:42:55.588Z",TRUE,"pitch","65292f27-831b-440d-b5f6-42f51398ecad",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6059,1.6634,NA,90.04,173.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Willy Adames.",0,0,4,29,"top",4,"2024-05-15T00:41:59.125Z","2024-05-15T00:44:09.414Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.8,6,0.92,0.3971,6.9362,31.4425,-23.5536,-9.924,4.4778,0.7074,2.4151,9.5962,-138.0695,-4.5357,-1.528,50.0065,5.6694,-19.1181,34.8,6,24,2144,214,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.3,16,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:42:28.358Z","2024-05-15T00:42:31.702Z",TRUE,"pitch","1c3b83a1-78a3-427f-9046-9f29609044cb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.57,1.66,NA,113.51,145.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Willy Adames.",0,0,4,29,"top",4,"2024-05-15T00:41:59.125Z","2024-05-15T00:44:09.414Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,2,2,0.3984,6.841,30.1698,-17.0413,-3.8919,7.9021,0.0916,3.4624,6.3033,-137.4418,-2.8044,-1.7248,50.0047,5.652,-7.4553,19.2,3.6,24,2153,216,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13.9,5.8,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:42:05.148Z","2024-05-15T00:42:09.127Z",TRUE,"pitch","df3a6869-ea32-4e33-8602-c8da44f46887",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.57,1.66,NA,117.74,171.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Willy Adames.",0,0,4,29,"top",4,"2024-05-15T00:41:59.125Z","2024-05-15T00:44:09.414Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.2,5,0.92,0.4247,7.0756,26.9453,-22.1119,-11.381,5.977,-0.0195,2.4827,7.7233,-128.9982,-3.5462,-1.5742,50.0058,5.5807,-19.1756,37.2,7.2,24,1885,233,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.2,18.8,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:41:20.173Z","2024-05-15T00:41:28.596Z",TRUE,"pitch","6f57b536-74b8-4d55-b760-737a3094e58c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.24,1.55,NA,131.21,165.57,"ground_ball","medium","6",108.11,148.35,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Fielders Choice Out","fielders_choice_out","Connor Joe reaches on a fielder's choice out, shortstop Willy Adames to third baseman Joey Ortiz. Oneil Cruz out at 3rd.",0,0,4,28,"top",4,"2024-05-15T00:41:02.519Z","2024-05-15T00:41:28.596Z",TRUE,FALSE,FALSE,TRUE,8,0,0,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,77.4,4,0.78,0.4476,6.7152,23.4411,-37.4256,0.8325,-3.4607,-0.3728,2.7114,2.7642,-122.2251,0.347,-1.6252,50.0025,5.7739,1.2631,2.4,9.6,24,2022,75,97.9,-14,12,NA,NA,NA,TRUE,-44.6,-6,-2.2,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,656582,"Connor Joe","/api/v1/people/656582"
745989,"2024-05-14",5,"2024-05-15T00:40:22.038Z","2024-05-15T00:40:37.273Z",TRUE,"pitch","d0aec53f-5b64-411c-ba14-de9b913d23e7",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.84,1.76,NA,86.14,155.93,"line_drive","hard","9",208.13,95.23,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Oneil Cruz doubles (8) on a sharp line drive to right fielder Jackson Chourio.",0,0,4,27,"top",4,"2024-05-15T00:38:35.207Z","2024-05-15T00:40:37.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,6,2,0.3966,6.6351,31.6575,-17.2949,-4.8833,7.7128,0.8095,3.0686,8.6403,-138.2429,-3.7092,-1.7263,50.0061,5.5932,-9.4257,22.8,3.6,24,2031,214,109.7,19,327,NA,NA,NA,FALSE,-17,13.3,7,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",4,"2024-05-15T00:39:56.799Z","2024-05-15T00:40:01.206Z",TRUE,"pitch","333959a1-fedf-478a-af71-742707f08921",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.84,1.76,NA,143.52,196.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Oneil Cruz doubles (8) on a sharp line drive to right fielder Jackson Chourio.",0,0,4,27,"top",4,"2024-05-15T00:38:35.207Z","2024-05-15T00:40:37.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.6,13,0.92,0.4134,6.7996,29.0227,-28.9403,-10.6503,1.8162,-0.6957,1.563,6.3592,-132.6289,-4.631,-1.7439,50.001,5.4485,-18.9245,30,8.4,24,1780,238,NA,NA,NA,NA,NA,NA,FALSE,-30.5,2.5,17.9,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T00:39:26.229Z","2024-05-15T00:39:29.500Z",TRUE,"pitch","1f7397fc-6636-43d5-8fd4-233b6745873c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.84,1.76,NA,106.41,151.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Oneil Cruz doubles (8) on a sharp line drive to right fielder Jackson Chourio.",0,0,4,27,"top",4,"2024-05-15T00:38:35.207Z","2024-05-15T00:40:37.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86,3,2,0.4003,6.6872,30.0007,-18.7628,-5.5705,7.0689,0.2778,3.2155,7.5444,-136.8094,-3.0108,-1.791,50.0019,5.6153,-10.5668,25.2,4.8,24,2092,214,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.4,8.5,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:39:06.300Z","2024-05-15T00:39:09.408Z",TRUE,"pitch","f5bf76f9-54cc-46a9-a45c-bb3910157ba8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.84,1.76,NA,90.2,187.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Oneil Cruz doubles (8) on a sharp line drive to right fielder Jackson Chourio.",0,0,4,27,"top",4,"2024-05-15T00:38:35.207Z","2024-05-15T00:40:37.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.2,9,0.91,0.4388,6.6059,23.8189,-29.8632,0.8002,1.4611,0.7032,1.8879,6.1384,-124.5815,-2.9987,-1.8914,50.0024,5.5624,1.263,4.8,8.4,24,1912,166,NA,NA,NA,NA,NA,NA,FALSE,-34.9,2.2,-2.8,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:38:47.160Z","2024-05-15T00:38:50.813Z",TRUE,"pitch","629813b6-8c8c-4a6f-a876-131895259d72",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.9986,1.8854,NA,127.41,203.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Oneil Cruz doubles (8) on a sharp line drive to right fielder Jackson Chourio.",0,0,4,27,"top",4,"2024-05-15T00:38:35.207Z","2024-05-15T00:40:37.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.7,13,0.92,0.4234,6.9004,27.1775,-29.0846,-11.579,1.8241,-0.2732,1.3239,7.4576,-129.4076,-4.9023,-1.689,50.0038,5.4727,-19.6261,31.2,8.4,24,1817,238,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.4,19.3,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T00:39:38.709Z","2024-05-15T00:39:56.799Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,665833,"/api/v1/people/665833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Oneil Cruz doubles (8) on a sharp line drive to right fielder Jackson Chourio.",0,0,4,27,"top",4,"2024-05-15T00:38:35.207Z","2024-05-15T00:40:37.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",605452,"Joe Ross","/api/v1/people/605452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:36:27.776Z","2024-05-15T00:36:34.599Z",TRUE,"pitch","0f1d85a7-c6b1-477b-a7d2-f52b373afec3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,2.97,1.39,NA,137.32,181.38,"ground_ball","medium","3",158.88,163.11,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Sal Frelick grounds out, first baseman Connor Joe to pitcher Quinn Priester.",0,0,4,26,"bottom",3,"2024-05-15T00:36:18.875Z","2024-05-15T00:36:34.599Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.7,4,2,0.3987,6.4648,28.8428,-23.7876,-9.4962,4.3868,-0.5332,2.1259,5.0993,-137.1043,-4.9553,-1.1781,50.0069,5.5692,-18.1769,34.8,6,24,2090,227,82,4,70,NA,NA,NA,TRUE,-23.5,7.1,16.2,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T00:35:59.681Z","2024-05-15T00:36:08.238Z",TRUE,"pitch","5cf0b71c-1739-4797-9f60-16bdef942852",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.4,1.54,NA,138.15,144.03,"ground_ball","medium","4",126.39,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Joey Ortiz grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,4,25,"bottom",3,"2024-05-15T00:35:12.012Z","2024-05-15T00:36:08.238Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.2,1,2,0.4006,6.3975,28.3363,-26.5053,-7.3742,2.9892,-0.5549,3.5092,4.0164,-136.4179,-1.2785,-1.0836,50.0021,5.8008,-13.9809,26.4,6,24,2077,224,84,-30,6,NA,NA,NA,TRUE,-25.6,5.4,12.6,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:35:45.832Z","2024-05-15T00:35:48.984Z",TRUE,"pitch","9809a466-db0f-47c5-a627-5a225efd72d0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.464,1.5453,NA,120.18,190.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Joey Ortiz grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,4,25,"bottom",3,"2024-05-15T00:35:12.012Z","2024-05-15T00:36:08.238Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,8,2,0.3986,6.6997,29.5037,-25.7135,-7.1051,3.3783,-0.0834,1.7747,5.5005,-137.2429,-5.7552,-1.1874,50.0039,5.643,-13.5964,25.2,6,24,2060,226,NA,NA,NA,NA,NA,NA,FALSE,-25.6,5.2,11.8,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:35:28.812Z","2024-05-15T00:35:31.913Z",TRUE,"pitch","23793522-e5ce-4297-a1ce-75efa93a8053",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.4,1.54,NA,128.09,153.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Joey Ortiz grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,4,25,"bottom",3,"2024-05-15T00:35:12.012Z","2024-05-15T00:36:08.238Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,86.1,1,2,0.4013,6.4088,27.7535,-26.4021,-7.0117,3.0555,-0.2909,3.1622,4.8238,-136.0815,-2.0863,-1.1687,50.0045,5.7541,-13.251,25.2,6,24,2046,218,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5.3,11.8,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T00:35:01.939Z","2024-05-15T00:35:05.506Z",TRUE,"pitch","56dd3ed1-e313-4fb8-ae33-07187ec87e05",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.3875,1.6328,NA,122.12,180.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,4,24,"bottom",3,"2024-05-15T00:34:24.435Z","2024-05-15T00:35:05.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.4,8,2,0.4201,6.4317,26.4887,-28.5587,-10.5255,2.0995,-0.1343,2.1735,6.389,-130.2216,-3.507,-1.2478,50.0055,5.6904,-18.1402,30,8.4,24,1612,243,NA,NA,NA,NA,NA,NA,TRUE,-30.8,3.2,17.8,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:34:36.352Z","2024-05-15T00:34:39.877Z",TRUE,"pitch","8b02fd1c-f053-45e8-8a0d-a9c51a9fb23d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4063,1.5342,NA,156.38,192.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,4,24,"bottom",3,"2024-05-15T00:34:24.435Z","2024-05-15T00:35:05.506Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.2,13,2,0.4272,6.5834,25.4438,-28.4948,-9.5626,2.2069,-1.033,1.7196,3.6392,-128.0263,-4.313,-1.2273,50.0035,5.6462,-15.9375,27.6,8.4,24,1480,247,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.2,16.6,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
