"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718007,"2023-05-27",1,"2023-05-28T01:45:58.286Z","2023-05-28T01:46:06.786Z",TRUE,"pitch","5dece5d1-4da6-4020-be86-d0f4b0ac7773",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,1,NA,NA,3.41,1.55,NA,192.34,223.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Hit By Pitch","hit_by_pitch","Stuart Fairchild hit by pitch.",0,8,5,65,"top",8,"2023-05-28T01:45:45.254Z","2023-05-28T01:46:06.786Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,74.8,13,0.91,0.4629,6.8654,25.9352,-27.7646,-1.8797,3.1157,-1.9765,0.5635,-8.9792,-118.9952,-4.9626,2.1126,50.001,5.2353,-2.6534,8.4,8.4,24,2386,278,NA,NA,NA,NA,NA,NA,FALSE,-36.8,4.4,5.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,656413,"Stuart Fairchild","/api/v1/people/656413"
718007,"2023-05-27",0,"2023-05-28T01:45:45.254Z","2023-05-28T01:45:48.615Z",TRUE,"pitch","d47decec-2f1f-4190-8029-3f3341639a48",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.2982,1.5496,NA,117.26,175.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Hit By Pitch","hit_by_pitch","Stuart Fairchild hit by pitch.",0,8,5,65,"top",8,"2023-05-28T01:45:45.254Z","2023-05-28T01:46:06.786Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.3,5,0.9,0.4465,6.6548,25.3916,-29.3417,-0.3726,1.8606,-0.0068,2.3285,-5.6617,-122.8973,-1.2646,2.3796,50.0026,5.3523,-0.5673,3.6,8.4,24,2369,246,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.4,2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",5,"2023-05-28T01:45:10.379Z","2023-05-28T01:45:19.588Z",TRUE,"pitch","b5b039c4-1b53-4175-9591-b3bde8f7d9af",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.24,1.54,NA,112.36,144.27,"fly_ball","medium","9",199.55,128.02,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to right fielder Seiya Suzuki.",0,8,5,64,"top",8,"2023-05-28T01:43:55.989Z","2023-05-28T01:45:19.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,12,0.92,0.403,6.5438,30.4162,-14.3967,5.3975,9.5076,0.1217,3.5005,-7.0966,-136.0253,-2.769,2.0657,50.0046,5.5325,10.095,30,3.6,24,2185,137,88.2,46,254,NA,NA,NA,TRUE,-14.5,16.8,-8.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",4,"2023-05-28T01:44:55.041Z","2023-05-28T01:44:58.418Z",TRUE,"pitch","c4f45ac3-99ba-41dd-ab35-24ed7cb2d8b9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1728,1.5396,NA,68.83,135.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to right fielder Seiya Suzuki.",0,8,5,64,"top",8,"2023-05-28T01:43:55.989Z","2023-05-28T01:45:19.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.3,12,0.92,0.4012,6.5906,32.462,-13.4336,5.5404,9.9481,1.2638,3.8145,-4.9661,-136.9292,-2.1894,2.3881,50.0032,5.5523,10.4382,33.6,3.6,24,2239,136,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.6,-8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",3,"2023-05-28T01:44:33.624Z","2023-05-28T01:44:39.058Z",TRUE,"pitch","2394ee15-e930-4835-9c38-27fb354d5294",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.24,1.54,NA,138.75,170.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to right fielder Seiya Suzuki.",0,8,5,64,"top",8,"2023-05-28T01:43:55.989Z","2023-05-28T01:45:19.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.3,4,0.91,0.4519,6.5137,25.4746,-30.1468,-1.6732,1.3685,-0.5705,2.5265,-6.3896,-121.5566,-0.5218,2.3177,50.0054,5.3782,-2.4853,7.2,8.4,24,2428,269,NA,NA,NA,NA,NA,NA,FALSE,-36.8,2.6,4.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",2,"2023-05-28T01:44:13.038Z","2023-05-28T01:44:17.893Z",TRUE,"pitch","9dfde599-1450-4efa-a7bc-871effb69939",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.24,1.54,NA,112.32,142.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to right fielder Seiya Suzuki.",0,8,5,64,"top",8,"2023-05-28T01:43:55.989Z","2023-05-28T01:45:19.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84,12,0.91,0.4067,6.6912,32.8557,-14.9209,6.4137,9.4205,0.1228,3.551,-7.559,-135.3087,-2.513,2.1354,50.006,5.5528,11.7514,32.4,3.6,24,2335,135,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.6,-9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",1,"2023-05-28T01:43:58.308Z","2023-05-28T01:44:02.027Z",TRUE,"pitch","71606242-8a04-410e-8203-834918e7280d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2173,1.5396,NA,125.93,178.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to right fielder Seiya Suzuki.",0,8,5,64,"top",8,"2023-05-28T01:43:55.989Z","2023-05-28T01:45:19.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.4,5,0.92,0.4054,6.5455,33.3709,-13.3658,7.0387,10.2039,-0.2341,2.2341,-8.7688,-135.7991,-6.0129,2.1422,50.0047,5.4295,12.9766,36,3.6,24,2330,132,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.2,-10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",0,"2023-05-28T01:42:42.446Z","2023-05-28T01:43:58.308Z",FALSE,"action",NA,NA,"Pitching Change: Brandon Hughes replaces Julian Merryweather.","Pitching Substitution",8,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676714,"/api/v1/people/676714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to right fielder Seiya Suzuki.",0,8,5,64,"top",8,"2023-05-28T01:43:55.989Z","2023-05-28T01:45:19.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",676714,"Brandon Hughes","/api/v1/people/676714","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",5,"2023-05-28T01:41:12.452Z","2023-05-28T01:41:21.223Z",TRUE,"pitch","9008bd0e-a2d0-48af-b2c4-4dae8fe38860",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.15,1.43,NA,142.42,153.75,"fly_ball","medium","8",137.93,87.44,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Seiya Suzuki flies out to center fielder TJ Friedl.",0,8,5,63,"bottom",7,"2023-05-28T01:39:39.027Z","2023-05-28T01:41:21.223Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.6,1,0.91,0.3993,6.7523,34.112,-13.0622,-4.8571,10.0561,-0.6668,3.1493,2.9715,-137.8348,-4.0151,-1.1346,50.0054,5.5236,-9.2333,31.2,3.6,24,2199,204,96.7,44,271,NA,NA,NA,TRUE,-13.3,17.4,8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",4,"2023-05-28T01:40:49.297Z","2023-05-28T01:40:52.366Z",TRUE,"pitch","72542887-cef0-4098-bc48-7ee71d7b231f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0161,1.4297,NA,116.16,128.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Seiya Suzuki flies out to center fielder TJ Friedl.",0,8,5,63,"bottom",7,"2023-05-28T01:39:39.027Z","2023-05-28T01:41:21.223Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.5,12,0.88,0.4179,6.8265,26.8094,-26.8672,4.0556,3.0494,0.0221,4.0831,2.7554,-130.9071,1.1192,-1.5699,50.0044,5.6565,7.0609,15.6,6,24,2402,151,NA,NA,NA,NA,NA,NA,FALSE,-27.7,6,-7.9,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",3,"2023-05-28T01:40:24.647Z","2023-05-28T01:40:28.279Z",TRUE,"pitch","503f6fc9-5fe1-4f01-9b9d-e7af81715a6e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9271,1.4297,NA,156.93,170.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Seiya Suzuki flies out to center fielder TJ Friedl.",0,8,5,63,"bottom",7,"2023-05-28T01:39:39.027Z","2023-05-28T01:41:21.223Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.4,11,0.89,0.4451,6.7896,25.2013,-27.4417,-8.5351,3.0915,-1.0475,2.5339,3.4976,-123.2023,-1.4712,-1.379,50.0052,5.465,-13.081,24,8.4,24,1880,248,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.5,14.6,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",2,"2023-05-28T01:40:01.909Z","2023-05-28T01:40:05.555Z",TRUE,"pitch","5627cf77-bb54-4ab0-bf70-1877f4dcb35d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9494,1.4297,NA,86.16,211.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Seiya Suzuki flies out to center fielder TJ Friedl.",0,8,5,63,"bottom",7,"2023-05-28T01:39:39.027Z","2023-05-28T01:41:21.223Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.9,14,0.9,0.4327,7.1091,26.7029,-25.8502,-10.4705,3.897,0.8091,1.001,8.6068,-126.7544,-5.4841,-1.2756,50.0011,5.2652,-16.9803,30,7.2,24,1804,247,NA,NA,NA,NA,NA,NA,FALSE,-30.2,6,16.9,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",1,"2023-05-28T01:39:41.246Z","2023-05-28T01:39:44.925Z",TRUE,"pitch","d10b27d0-ad1f-41bb-8876-52ed1d4031b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9974,1.4295,NA,107.35,153.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Seiya Suzuki flies out to center fielder TJ Friedl.",0,8,5,63,"bottom",7,"2023-05-28T01:39:39.027Z","2023-05-28T01:41:21.223Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,75.6,12,2,0.4541,6.7312,26.5096,-29.9649,7.8972,1.5033,0.2531,3.1529,1.1021,-121.2069,0.3677,-1.2338,50.0027,5.6431,11.5992,21.6,8.4,24,2507,76,NA,NA,NA,NA,NA,NA,FALSE,-36.7,3.1,-14.5,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",0,"2023-05-28T01:39:10.515Z","2023-05-28T01:39:16.008Z",FALSE,"pickoff","c179e3dd-92e3-46e2-a273-ddbbe02ebcda",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Seiya Suzuki flies out to center fielder TJ Friedl.",0,8,5,63,"bottom",7,"2023-05-28T01:39:39.027Z","2023-05-28T01:41:21.223Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",0,"2023-05-28T01:38:15.794Z","2023-05-28T01:38:27.534Z",TRUE,"pitch","bb55b1c0-2e88-415d-b804-6a009abef22c",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.4,1.61,NA,136.97,180.02,"line_drive","medium","9",159.92,106.59,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Sac Fly","sac_fly","Ian Happ out on a sacrifice fly to right fielder Jake Fraley. Mike Tauchman scores.",1,8,5,62,"bottom",7,"2023-05-28T01:38:15.794Z","2023-05-28T01:38:27.534Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.8,4,0.89,0.4324,6.7373,25.9649,-22.5468,-8.6915,5.9234,-0.5239,2.1761,4.7296,-126.6854,-3.6638,-1.2862,50.0025,5.4441,-14.122,30,7.2,24,2002,248,77.8,24,248,NA,NA,NA,TRUE,-25.9,10.1,14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,663538,"Nico Hoerner","/api/v1/people/663538"
718007,"2023-05-27",3,"2023-05-28T01:37:25.378Z","2023-05-28T01:37:35.772Z",TRUE,"pitch","d391a05b-bcf9-4d26-a8c8-e31453fea794",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.47,1.61,NA,122.49,156.45,"fly_ball","medium","8",163.24,62.77,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Dansby Swanson flies out to center fielder TJ Friedl. Mike Tauchman to 3rd.",0,8,4,61,"bottom",7,"2023-05-28T01:36:30.412Z","2023-05-28T01:37:35.772Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.6,2,0.91,0.392,6.886,32.0676,-12.8034,-3.9259,9.8014,-0.144,3.0492,4.4022,-139.8183,-4.5851,-1.2302,50.0025,5.5531,-7.7588,26.4,3.6,24,2326,209,99.9,25,351,NA,NA,NA,TRUE,-12.7,16.9,6.2,NA,NA,NA,NA,NA,TRUE,FALSE,643565,"Mike Tauchman","/api/v1/people/643565",NA,NA,NA,663538,"Nico Hoerner","/api/v1/people/663538"
718007,"2023-05-27",2,"2023-05-28T01:36:58.592Z","2023-05-28T01:37:02.219Z",TRUE,"pitch","a0451528-0152-4e90-8a21-db4c68c2eeab",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.47,1.61,NA,129.38,170.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Dansby Swanson flies out to center fielder TJ Friedl. Mike Tauchman to 3rd.",0,8,4,61,"bottom",7,"2023-05-28T01:36:30.412Z","2023-05-28T01:37:35.772Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.8,4,2,0.4438,6.8099,24.9761,-27.2045,9.714,3.2202,-0.3247,2.5283,-0.0433,-123.4916,-1.8837,-1.5684,50.0007,5.5932,14.9754,28.8,8.4,24,2542,74,NA,NA,NA,NA,NA,NA,FALSE,-32.4,5.6,-17.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
