"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746648,"2024-04-14",2,"2024-04-14T19:06:21.591Z","2024-04-14T19:06:27.428Z",TRUE,"pitch","e6b746e8-faaf-4940-8224-5f7028305804",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5082,1.5125,NA,39.13,209.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","José Ramírez pops out to shortstop Anthony Volpe on the infield fly rule.",0,4,3,43,"bottom",5,"2024-04-14T19:06:19.277Z","2024-04-14T19:07:20.386Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",595897,"Nick Burdi","/api/v1/people/595897","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,80,14,0.91,0.4374,6.1771,22.8817,-32.5082,7.7773,-0.2071,2.043,1.0873,7.1945,-124.7683,-3.6434,-1.8788,50.0046,5.2188,12.3787,21.6,9.6,24,2739,61,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-1,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T19:03:35.388Z","2024-04-14T19:03:50.996Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","José Ramírez pops out to shortstop Anthony Volpe on the infield fly rule.",0,4,3,43,"bottom",5,"2024-04-14T19:06:19.277Z","2024-04-14T19:07:20.386Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",595897,"Nick Burdi","/api/v1/people/595897","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T19:03:50.996Z","2024-04-14T19:06:21.591Z",FALSE,"action",NA,NA,"Pitching Change: Nick Burdi replaces Nestor Cortes.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595897,"/api/v1/people/595897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Pop Out","field_out","José Ramírez pops out to shortstop Anthony Volpe on the infield fly rule.",0,4,3,43,"bottom",5,"2024-04-14T19:06:19.277Z","2024-04-14T19:07:20.386Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",595897,"Nick Burdi","/api/v1/people/595897","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",7,"2024-04-14T19:03:04.034Z","2024-04-14T19:03:09.813Z",TRUE,"pitch","be58d94e-8cb0-40d2-b277-2e6ae7eef4cc",5,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,0,NA,NA,3.29,1.49,NA,146.97,138.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,11,0.89,0.4043,5.6975,27.3891,-11.2295,1.5441,11.2491,-0.7861,3.7068,-4.6609,-135.0869,-2.9362,0.7554,50.0021,5.5891,2.8754,9.6,2.4,24,2329,156,NA,NA,NA,NA,NA,NA,FALSE,-11.5,20,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757"
746648,"2024-04-14",5,"2024-04-14T19:02:36.489Z","2024-04-14T19:02:42.025Z",TRUE,"pitch","6fb2f510-ca74-4ec6-8069-7b2641abaeb1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.29,1.49,NA,137.45,180.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.8,4,0.9,0.4199,5.7778,22.9646,-20.6565,-0.587,6.6571,-0.5364,2.1685,-3.8088,-129.6298,-4.2455,1.0183,50.0008,5.3723,-1.0143,4.8,4.8,24,2442,166,NA,NA,NA,NA,NA,NA,FALSE,-22.6,11.5,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",4,"2024-04-14T19:02:14.808Z","2024-04-14T19:02:20.094Z",TRUE,"pitch","2541ef21-3a79-46d8-a46e-687b070e0634",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.29,1.49,NA,143.88,161.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.5,1,0.9,0.4294,5.6979,24.6868,-24.5042,-0.3241,4.648,-0.7051,2.8778,-4.2809,-127.2794,-1.6989,1.0366,50.003,5.4833,-0.5346,3.6,6,24,2328,166,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8.3,1.6,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",3,"2024-04-14T19:01:58.175Z","2024-04-14T19:02:02.758Z",TRUE,"pitch","9d32131a-01a2-4b09-b6b2-72e898870e70",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2755,1.4859,NA,66.94,166.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.2,70.6,12,0.9,0.4884,5.5974,21.5207,-30.6196,-7.4024,1.2246,1.3132,2.6929,1.021,-112.4167,0.9482,1.8128,50.0049,5.3884,-9.4183,16.8,9.6,24,2433,282,NA,NA,NA,NA,NA,NA,FALSE,-43.2,2.8,13.1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T19:01:22.908Z","2024-04-14T19:01:26.242Z",TRUE,"pitch","631f73f6-5e1a-4fd1-993e-213e1e99052a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2337,1.4136,NA,76.69,121.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,71.3,12,0.9,0.4819,5.6535,21.9498,-29.5898,-5.7501,1.9757,1.0575,4.3255,0.4297,-113.8927,3.6272,1.6123,50.0013,5.648,-7.5132,14.4,9.6,24,2541,291,NA,NA,NA,NA,NA,NA,FALSE,-40,4.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T19:00:22.944Z","2024-04-14T19:01:22.908Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",2,"2024-04-14T19:01:42.783Z","2024-04-14T19:01:47.255Z",FALSE,"pickoff","3d586c0a-ccb9-469f-9f69-59256ccbd2f3",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",6,"2024-04-14T19:02:50.438Z","2024-04-14T19:03:04.034Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,671289,"/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Tyler Freeman hit by pitch. Steven Kwan to 2nd.",0,4,3,42,"bottom",5,"2024-04-14T19:01:20.660Z","2024-04-14T19:03:09.813Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",2,"2024-04-14T19:00:00.615Z","2024-04-14T19:00:12.346Z",TRUE,"pitch","1cfc4866-6c4a-424d-b2a2-1a8c52a6da10",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.2,1.46,NA,115.09,164.05,"line_drive","medium","9",161.86,90.06,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Steven Kwan singles on a line drive to right fielder Juan Soto.",0,4,3,41,"bottom",5,"2024-04-14T18:59:27.488Z","2024-04-14T19:00:12.346Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.8,2,2,0.4131,5.6592,25.1716,-17.6218,1.1478,8.1507,0.0501,2.7677,-2.2409,-132.032,-4.0204,0.7565,50.0012,5.5878,2.049,4.8,3.6,24,2296,164,86.3,13,215,NA,NA,NA,FALSE,-18.7,14.3,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T18:59:48.782Z","2024-04-14T18:59:52.284Z",TRUE,"pitch","79c00e25-f1e0-4c2d-9f96-cabd35350954",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2691,1.4899,NA,160.17,185.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Steven Kwan singles on a line drive to right fielder Juan Soto.",0,4,3,41,"bottom",5,"2024-04-14T18:59:27.488Z","2024-04-14T19:00:12.346Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.2,72.8,13,0.89,0.4786,5.5641,18.9533,-30.8701,-4.8554,0.9762,-1.1326,1.9868,-4.1079,-114.0034,-0.7149,1.3166,50.0001,5.3245,-6.4543,13.2,9.6,24,2570,289,NA,NA,NA,NA,NA,NA,FALSE,-42.4,1.9,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T18:59:37.527Z","2024-04-14T18:59:40.904Z",TRUE,"pitch","e5e5903f-281c-4248-a12e-cdb695118f9c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2456,1.4795,NA,148.1,132.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Steven Kwan singles on a line drive to right fielder Juan Soto.",0,4,3,41,"bottom",5,"2024-04-14T18:59:27.488Z","2024-04-14T19:00:12.346Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,82.6,11,0.92,0.4213,5.4737,20.8554,-24.4559,-1.9725,4.4825,-0.8159,3.9455,-4.1981,-128.8535,0.4795,1.0757,50.0004,5.6121,-3.3941,9.6,6,24,2342,181,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",6,"2024-04-14T18:58:48.193Z","2024-04-14T18:59:16.615Z",TRUE,"pitch","ded54864-f782-49dd-884f-32a4700ce2d2",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.44,1.55,NA,114.87,156.73,"fly_ball","medium","8",167.7,32.35,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Gabriel Arias homers (1) on a fly ball to center field.",1,4,3,40,"bottom",5,"2024-04-14T18:56:59.685Z","2024-04-14T18:59:16.615Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84.6,2,2,0.4104,5.8569,23.6277,-17.4307,2.0663,8.1411,0.0559,3.0387,-2.3207,-132.5725,-3.3925,0.6669,50.0055,5.5794,3.744,10.8,3.6,24,2343,158,106.7,27,424,NA,NA,NA,FALSE,-18.1,14.4,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",5,"2024-04-14T18:58:29.445Z","2024-04-14T18:58:33.471Z",TRUE,"pitch","57108e8d-ce7e-497f-9507-18f2382d4c79",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4379,1.5241,NA,11.49,150.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Gabriel Arias homers (1) on a fly ball to center field.",1,4,3,40,"bottom",5,"2024-04-14T18:56:59.685Z","2024-04-14T18:59:16.615Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.6,12,0.84,0.4089,5.8703,26.1536,-14.5511,3.2257,9.675,2.7679,3.2817,3.3328,-133.4742,-3.7597,1.0883,50.0047,5.7426,5.8751,22.8,3.6,24,2300,158,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
