"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718427,"2023-04-25",0,"2023-04-26T01:32:48.722Z","2023-04-26T01:32:52.465Z",TRUE,"pitch","493af19f-f9f1-4906-94e3-ebc0ded1552d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.222,1.5965,NA,63.19,175.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Jorge Polanco lines out to center fielder Aaron Judge.",0,2,6,57,"bottom",7,"2023-04-26T01:32:29.975Z","2023-04-26T01:34:09.347Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,79.2,14,2,0.434,5.7412,28.6407,-27.7439,11.5973,2.7566,1.4117,2.3281,-7.3724,-126.7614,-3.0618,2.8678,50.0053,5.7934,18.6631,31.2,8.4,24,2025,126,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.4,-19.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",1,"2023-04-26T01:33:06.555Z","2023-04-26T01:33:11.555Z",FALSE,"stepoff","803da768-edaa-44ca-bb70-471e59497c89",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Jorge Polanco lines out to center fielder Aaron Judge.",0,2,6,57,"bottom",7,"2023-04-26T01:32:29.975Z","2023-04-26T01:34:09.347Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",4,"2023-04-26T01:32:14.309Z","2023-04-26T01:32:18.696Z",TRUE,"pitch","921ca055-4280-4151-8066-efa9da45e3ab",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.5715,1.6546,NA,46.35,149.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,2,6,56,"bottom",7,"2023-04-26T01:31:07.477Z","2023-04-26T01:32:18.696Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.3,80.1,12,2,0.4308,5.6559,25.6284,-28.4786,10.3494,2.2576,1.8536,3.293,-6.4435,-127.0658,-0.8267,3.0755,50.0034,5.8819,16.9524,28.8,8.4,24,1988,122,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.1,-17.3,NA,NA,NA,NA,NA,FALSE,FALSE,621043,"Carlos Correa","/api/v1/people/621043",608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA
718427,"2023-04-25",3,"2023-04-26T01:31:58.593Z","2023-04-26T01:32:03.265Z",TRUE,"pitch","d09f11ee-5c0f-40b1-8535-49a5accbca08",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5424,1.6546,NA,131.28,216.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,2,6,56,"bottom",7,"2023-04-26T01:31:07.477Z","2023-04-26T01:32:18.696Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.9,70.4,13,2,0.4928,5.7428,21.1259,-27.1842,11.2157,3.9939,-0.3747,0.8214,-9.8986,-111.4081,-4.548,2.6814,50.0036,5.7181,14.0158,24,9.6,24,1525,116,NA,NA,NA,NA,NA,NA,FALSE,-40.7,6.2,-17.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",2,"2023-04-26T01:31:43.875Z","2023-04-26T01:31:48.495Z",TRUE,"pitch","4bc37a7c-5e36-4cff-9840-c4f05efdd40c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5424,1.6546,NA,92.79,192.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,2,6,56,"bottom",7,"2023-04-26T01:31:07.477Z","2023-04-26T01:32:18.696Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,81.1,9,2,0.4274,5.6838,25.0472,-25.3298,11.2535,4.1082,0.6352,1.7105,-9.2382,-127.898,-5.0835,2.8225,50.0021,5.6969,18.7437,32.4,7.2,24,1926,123,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6.5,-18.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",1,"2023-04-26T01:31:28.036Z","2023-04-26T01:31:32.338Z",TRUE,"pitch","b6a22ef7-36c1-4f1f-8eaa-992b601e7f58",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6007,1.6546,NA,157.8,189.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,2,6,56,"bottom",7,"2023-04-26T01:31:07.477Z","2023-04-26T01:32:18.696Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.1,13,2,0.4452,5.7701,22.8628,-22.1873,1.2155,6.5026,-1.0704,1.832,-9.5226,-122.7517,-4.9468,2.6908,50.0037,5.7472,1.8689,0,6,24,2200,138,NA,NA,NA,NA,NA,NA,FALSE,-27.4,10.9,-0.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",0,"2023-04-26T01:31:13.389Z","2023-04-26T01:31:17.349Z",TRUE,"pitch","1a87dacd-bed0-4523-b6e5-d875866cf6f9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5132,1.6837,NA,143.26,202.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,2,6,56,"bottom",7,"2023-04-26T01:31:07.477Z","2023-04-26T01:32:18.696Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.2,70.7,13,2,0.4901,5.8941,20.9678,-27.8441,12.2896,3.4228,-0.6888,1.3418,-10.5772,-111.9231,-3.472,2.5108,50.001,5.7771,15.5275,25.2,9.6,24,1548,114,NA,NA,NA,NA,NA,NA,FALSE,-40.8,5.5,-19.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",1,"2023-04-26T01:30:31.081Z","2023-04-26T01:30:43.457Z",TRUE,"pitch","306b142f-c5b5-46d3-a143-32b96f90fb3a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.42,1.59,NA,89.12,147.84,"fly_ball","medium","7",75.09,138.58,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Joey Gallo doubles (2) on a fly ball to left fielder Aaron Hicks.",0,2,6,55,"bottom",7,"2023-04-26T01:30:28.818Z","2023-04-26T01:30:43.457Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,608336,"Joey Gallo","/api/v1/people/608336","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,80.7,3,2,0.4285,5.6693,24.3931,-27.5531,10.8052,2.7893,0.7314,3.3683,-8.7796,-127.4574,-0.8195,2.8045,50.0039,5.8556,17.9101,30,8.4,24,1911,127,67.5,45,185,NA,NA,NA,FALSE,-30.4,5.2,-17.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA
718427,"2023-04-25",0,"2023-04-26T01:29:40.434Z","2023-04-26T01:30:31.081Z",FALSE,"action",NA,NA,"Pitching Change: Nick Ramirez replaces Ron Marinaccio.","Pitching Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,598286,"/api/v1/people/598286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Double","double","Joey Gallo doubles (2) on a fly ball to left fielder Aaron Hicks.",0,2,6,55,"bottom",7,"2023-04-26T01:30:28.818Z","2023-04-26T01:30:43.457Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,608336,"Joey Gallo","/api/v1/people/608336","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",7,"2023-04-26T01:27:57.945Z","2023-04-26T01:28:03.585Z",TRUE,"pitch","3d70f8a0-eea3-44f8-bd42-2bbfa3130eea",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.09,1.51,NA,89.88,161.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,3,2,0.406,6.7246,27.1917,-15.5497,-6.949,9.0041,0.7116,2.8628,10.4252,-134.5292,-2.3765,-2.2981,50.004,4.8506,-12.8328,33.6,4.8,24,2173,221,NA,NA,NA,NA,NA,NA,TRUE,-15.8,16.1,10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",6,"2023-04-26T01:27:41.324Z","2023-04-26T01:27:45.066Z",TRUE,"pitch","85e5a917-9f7c-48f7-baa1-a12c3c0d1fa9",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.09,1.51,NA,96.26,193.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,9,2,0.4034,6.8934,27.8703,-18.1728,-5.9898,7.4878,0.544,1.684,9.6036,-135.4601,-4.7541,-2.259,50.0033,4.7213,-11.2018,26.4,4.8,24,2090,223,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.7,9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",5,"2023-04-26T01:27:26.232Z","2023-04-26T01:27:30.898Z",TRUE,"pitch","f4758c8e-f2a3-4db0-b3f2-97a3243af10b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0473,1.4804,NA,60.83,189.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.5,14,2,0.4036,7.006,29.6417,-17.6305,-5.407,7.7964,1.4736,1.8165,11.516,-135.6976,-4.5998,-2.1223,50.0008,4.7614,-10.0846,22.8,4.8,24,2184,215,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.3,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",4,"2023-04-26T01:27:08.858Z","2023-04-26T01:27:14.369Z",TRUE,"pitch","87f52dd0-90bb-4b10-a5f6-ddd1ec9983c2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.9891,1.4804,NA,77.06,173.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,12,2,0.402,6.8021,30.1763,-18.2719,-5.8942,7.3955,1.0477,2.4001,10.6852,-136.2952,-3.0107,-2.1591,50.0043,4.7822,-11.0832,25.2,4.8,24,2175,211,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13,8.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",3,"2023-04-26T01:26:51.375Z","2023-04-26T01:26:54.879Z",TRUE,"pitch","2b2c362d-2326-48f3-b463-cda39fbd256c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0473,1.4513,NA,44.5,142.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.1,12,2,0.4002,7.0008,29.764,-20.1501,-4.699,6.3363,1.902,3.5577,12.7365,-136.794,0.1761,-2.2008,50.0033,4.8723,-8.9188,16.8,4.8,24,2098,212,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11.8,5.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",1,"2023-04-26T01:26:31.410Z","2023-04-26T01:26:35.149Z",TRUE,"pitch","399fb17d-3c23-4958-b38e-9270ba393f77",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.09,1.51,NA,103.51,151.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.3,12,2,0.4023,6.6321,31.1388,-18.2099,-5.1146,7.444,0.354,3.216,8.7861,-136.3731,-1.2189,-2.251,50.0011,4.9299,-9.5931,22.8,4.8,24,2050,215,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.4,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",0,"2023-04-26T01:26:18.368Z","2023-04-26T01:26:22.483Z",TRUE,"pitch","92806327-0f53-4ba2-88b9-d633650f7cb3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.09,1.51,NA,136.49,147.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,11,2,0.4053,6.8266,29.8352,-18.4758,-6.5449,7.4087,-0.5113,3.3726,7.1631,-135.2118,-0.8983,-2.3461,50.0032,5.0071,-12.1031,30,4.8,24,2075,217,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.4,10.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718427,"2023-04-25",2,"2023-04-26T01:26:41.816Z","2023-04-26T01:26:51.375Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,683011,"/api/v1/people/683011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,6,54,"top",7,"2023-04-26T01:25:55.965Z","2023-04-26T01:28:03.585Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
