"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718138,"2023-05-17",4,"2023-05-17T20:39:01.033Z","2023-05-17T20:39:04.419Z",TRUE,"pitch","af30cc8b-9a5d-48ad-a6c2-d3f15a3e9538",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.3511,1.6332,NA,126.88,164.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Jose Barrero walks.",0,5,5,47,"top",6,"2023-05-17T20:38:20.778Z","2023-05-17T20:39:43.610Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676480,"Jose Barrero","/api/v1/people/676480","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.1,79.6,5,2,0.4389,7.1415,19.9924,-22.153,-1.1791,6.3249,-0.2593,2.7671,-7.2164,-123.8351,-4.1271,2.8217,50.0053,6.2636,-1.8677,7.2,6,24,2194,173,NA,NA,NA,NA,NA,NA,FALSE,-26.3,10.9,3.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T20:38:47.524Z","2023-05-17T20:38:51.200Z",TRUE,"pitch","aeb67ce5-b14c-40aa-8992-e7a9d53557ec",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3275,1.6804,NA,102.96,132.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Jose Barrero walks.",0,5,5,47,"top",6,"2023-05-17T20:38:20.778Z","2023-05-17T20:39:43.610Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676480,"Jose Barrero","/api/v1/people/676480","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85.6,79.9,12,2,0.4359,7.068,19.9636,-23.0628,5.396,5.669,0.3684,3.9447,-8.4441,-124.631,-1.2064,3.0663,50.0029,6.3018,8.6734,18,6,24,2052,163,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.3,-8.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T20:38:34.389Z","2023-05-17T20:38:38.028Z",TRUE,"pitch","7c59b020-02a3-4a80-b482-75aa8d53819e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3511,1.6804,NA,87.7,138.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Jose Barrero walks.",0,5,5,47,"top",6,"2023-05-17T20:38:20.778Z","2023-05-17T20:39:43.610Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676480,"Jose Barrero","/api/v1/people/676480","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,81.2,12,2,0.4283,7.0856,21.0729,-22.2869,5.4992,5.9427,0.7686,3.726,-7.658,-126.9221,-2.028,3.0828,50.0047,6.2743,9.1539,19.2,6,24,2138,154,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.7,-8.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T20:38:23.115Z","2023-05-17T20:38:27.561Z",TRUE,"pitch","2f8d95bd-c96a-4d8f-bcbc-4c89a9c67bce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4138,1.6502,NA,140.94,182.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Jose Barrero walks.",0,5,5,47,"top",6,"2023-05-17T20:38:20.778Z","2023-05-17T20:39:43.610Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676480,"Jose Barrero","/api/v1/people/676480","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,82,7,2,0.4278,7.1183,19.044,-23.5415,6.057,5.1642,-0.6281,2.0778,-10.842,-126.6781,-5.5952,2.8668,50.0002,6.1284,10.12,19.2,6,24,2136,165,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.6,-9.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T20:37:24.474Z","2023-05-17T20:38:23.115Z",FALSE,"action",NA,NA,"Pitching Change: Brent Suter replaces Fernando Abad.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608718,"/api/v1/people/608718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Walk","walk","Jose Barrero walks.",0,5,5,47,"top",6,"2023-05-17T20:38:20.778Z","2023-05-17T20:39:43.610Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676480,"Jose Barrero","/api/v1/people/676480","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",6,"2023-05-17T20:39:28.417Z","2023-05-17T20:39:36.737Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,676480,"/api/v1/people/676480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Jose Barrero walks.",0,5,5,47,"top",6,"2023-05-17T20:38:20.778Z","2023-05-17T20:39:43.610Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676480,"Jose Barrero","/api/v1/people/676480","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T20:35:53.416Z","2023-05-17T20:36:01.454Z",TRUE,"pitch","836d8ae5-6d97-45eb-9f07-adbfb2707f52",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.49,1.61,NA,96.45,176.52,"line_drive","medium","8",97.35,67.28,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Stuart Fairchild.",0,5,5,46,"bottom",5,"2023-05-17T20:35:33.488Z","2023-05-17T20:36:01.454Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,88.8,6,0.89,0.3925,5.838,25.8344,-28.1224,2.8351,2.0481,0.5391,2.3061,4.586,-138.6139,-5.0861,-1.4941,50.006,6.0018,5.6147,12,6,24,2681,155,91.8,23,336,NA,NA,NA,TRUE,-26.8,3,-6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T20:35:36.425Z","2023-05-17T20:35:41.305Z",TRUE,"pitch","281f5591-eefb-48f5-8bf9-13998ab440f4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5998,1.6248,NA,171.49,147.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Stuart Fairchild.",0,5,5,46,"bottom",5,"2023-05-17T20:35:33.488Z","2023-05-17T20:36:01.454Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.5,89.3,11,0.87,0.3898,5.8055,24.8186,-27.2499,1.8087,2.4534,-1.4295,3.3659,-0.2463,-139.3455,-3.0674,-1.5767,50.0065,6.2389,3.6364,7.2,6,24,2451,176,NA,NA,NA,NA,NA,NA,FALSE,-25.2,4.1,-3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",4,"2023-05-17T20:34:55.597Z","2023-05-17T20:35:07.896Z",TRUE,"pitch","4e394185-91c3-4ac1-8e47-a6e13307ec6b",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.15,1.45,NA,97.5,199.01,"fly_ball","medium","8",136.09,98.85,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Elias Diaz singles on a fly ball to center fielder Stuart Fairchild. Charlie Blackmon scores. Jurickson Profar scores.",2,5,5,45,"bottom",5,"2023-05-17T20:33:57.613Z","2023-05-17T20:35:07.896Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,83.2,9,0.9,0.4207,5.9071,22.694,-32.9086,5.8026,-0.4285,0.5115,1.473,3.269,-129.348,-5.0351,-1.5157,50.0017,5.9193,9.9972,16.8,8.4,24,2900,58,69.7,26,232,NA,NA,NA,FALSE,-35.6,-1.6,-11.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T20:34:38.632Z","2023-05-17T20:34:43.281Z",TRUE,"pitch","f09f4b90-fbf8-4141-bba8-a6414ea0ec15",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.142,1.3228,NA,73.2,155.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Elias Diaz singles on a fly ball to center fielder Stuart Fairchild. Charlie Blackmon scores. Jurickson Profar scores.",2,5,5,45,"bottom",5,"2023-05-17T20:33:57.613Z","2023-05-17T20:35:07.896Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.3,90.1,12,0.9,0.3873,5.863,25.7378,-28.9015,2.3629,1.6092,1.1492,3.0857,5.9735,-140.3536,-3.5199,-1.2969,50.0045,6.1966,4.8092,10.8,6,24,2563,162,NA,NA,NA,NA,NA,NA,FALSE,-26.4,2.5,-5.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T20:34:16.449Z","2023-05-17T20:34:21.853Z",TRUE,"pitch","0d390a93-434d-4884-9a7f-63b62a24a575",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.15,1.45,NA,94.28,182.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Elias Diaz singles on a fly ball to center fielder Stuart Fairchild. Charlie Blackmon scores. Jurickson Profar scores.",2,5,5,45,"bottom",5,"2023-05-17T20:33:57.613Z","2023-05-17T20:35:07.896Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.2,90.1,6,0.91,0.3878,5.8187,25.3104,-24.5325,2.1573,3.766,0.596,2.0782,5.0809,-140.0953,-6.6334,-1.5064,50.0051,6.0314,4.3801,12,4.8,24,2674,159,NA,NA,NA,NA,NA,NA,FALSE,-23.2,5.9,-4.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T20:33:59.877Z","2023-05-17T20:34:04.712Z",TRUE,"pitch","e93ab8fa-e4f8-40c7-a8d5-663c1548ad86",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1655,1.3701,NA,60.18,213.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Elias Diaz singles on a fly ball to center fielder Stuart Fairchild. Charlie Blackmon scores. Jurickson Profar scores.",2,5,5,45,"bottom",5,"2023-05-17T20:33:57.613Z","2023-05-17T20:35:07.896Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.8,90.2,14,0.9,0.3894,5.8552,24.4836,-28.2597,2.3647,1.9446,1.4908,0.9332,7.2582,-139.4128,-8.7734,-1.4298,50.0044,5.9204,4.763,10.8,6,24,2730,156,NA,NA,NA,NA,NA,NA,FALSE,-27,2.3,-5.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T20:33:30.292Z","2023-05-17T20:33:59.877Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Elias Diaz singles on a fly ball to center fielder Stuart Fairchild. Charlie Blackmon scores. Jurickson Profar scores.",2,5,5,45,"bottom",5,"2023-05-17T20:33:57.613Z","2023-05-17T20:35:07.896Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T20:32:56.717Z","2023-05-17T20:33:03.765Z",TRUE,"pitch","11b3d218-efd1-4e09-9f90-3ca93d6da3f5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.29,1.68,NA,135.35,170.99,"line_drive","hard","6",97.07,124.71,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Kris Bryant lines out sharply to shortstop Jose Barrero.",0,5,3,44,"bottom",5,"2023-05-17T20:32:44.691Z","2023-05-17T20:33:03.765Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.5,89.2,4,0.88,0.3906,5.7393,25.8103,-28.5757,2.3848,1.7951,-0.4815,2.5108,2.6849,-139.2438,-4.8548,-1.7615,50.0006,6.1253,4.7681,9.6,6,24,2600,163,101.2,10,203,NA,NA,NA,TRUE,-26.9,2.6,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,453568,"Charlie Blackmon","/api/v1/people/453568",595777,"Jurickson Profar","/api/v1/people/595777"
718138,"2023-05-17",1,"2023-05-17T20:32:05.968Z","2023-05-17T20:32:17.626Z",TRUE,"pitch","f46a441f-a305-49e0-95e5-56c2bedeb01a",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.27,1.58,NA,137.14,184.9,"line_drive","medium","7",92.05,75.02,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Jurickson Profar doubles (9) on a line drive to left fielder Jake Fraley. Brenton Doyle scores. Alan Trejo scores. Charlie Blackmon to 3rd.",2,5,3,43,"bottom",5,"2023-05-17T20:31:37.799Z","2023-05-17T20:32:17.626Z",TRUE,TRUE,FALSE,FALSE,34,0,1,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.9,7,0.91,0.422,5.8701,22.1383,-37.0601,5.2557,-2.8492,-0.5283,1.9954,1.0662,-128.8983,-3.0611,-1.6292,50.0049,6.0075,9.0079,13.2,9.6,24,2859,57,94,11,220,NA,NA,NA,FALSE,-40,-5.5,-9.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,453568,"Charlie Blackmon","/api/v1/people/453568",595777,"Jurickson Profar","/api/v1/people/595777"
718138,"2023-05-17",0,"2023-05-17T20:31:43.558Z","2023-05-17T20:31:49.301Z",TRUE,"pitch","e4023ead-915d-420d-8671-6e623e1ef43f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.27,1.58,NA,79.43,193.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Jurickson Profar doubles (9) on a line drive to left fielder Jake Fraley. Brenton Doyle scores. Alan Trejo scores. Charlie Blackmon to 3rd.",2,5,3,43,"bottom",5,"2023-05-17T20:31:37.799Z","2023-05-17T20:32:17.626Z",TRUE,TRUE,FALSE,FALSE,34,0,1,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.3,89,14,0.9,0.3924,5.809,26.5467,-27.7144,3.0464,2.2499,0.9857,1.6643,6.2328,-138.7792,-6.5675,-1.6715,50.0014,5.8686,6.0328,13.2,6,24,2611,162,NA,NA,NA,NA,NA,NA,FALSE,-26.6,3.1,-6.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",8,"2023-05-17T20:31:10.774Z","2023-05-17T20:31:15.241Z",TRUE,"pitch","a41df877-ffe9-4684-a38e-2033ff146339",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4051,1.6412,NA,53.07,205.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Charlie Blackmon walks. Michael Toglia scores. Brenton Doyle to 3rd. Alan Trejo to 2nd.",1,5,1,42,"bottom",5,"2023-05-17T20:28:37.174Z","2023-05-17T20:31:15.241Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,89.1,14,0.9,0.3931,5.8704,25.4486,-28.37,0.8274,1.9229,1.6773,1.2407,7.9287,-138.3494,-7.8178,-1.311,50,5.9533,1.6323,6,6,24,2648,162,NA,NA,NA,NA,NA,NA,FALSE,-27.5,2.3,-2.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,453568,"Charlie Blackmon","/api/v1/people/453568",686668,"Brenton Doyle","/api/v1/people/686668",676701,"Alan Trejo","/api/v1/people/676701"
