"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717237,"2023-07-28",3,"2023-07-29T03:00:04.899Z","2023-07-29T03:00:24.381Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,519203,"/api/v1/people/519203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Anthony Rizzo grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,0,0,37,"top",6,"2023-07-29T02:58:49.855Z","2023-07-29T03:04:00.571Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",6,"2023-07-29T02:58:33.615Z","2023-07-29T02:58:42.075Z",TRUE,"pitch","94dc74b0-3a64-438c-901f-d4f59b4cc358",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.9103,1.8624,NA,162.69,149.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.3,11,0.89,0.4419,7.0889,22.8877,-31.4426,-6.6769,0.4728,-1.1988,3.295,4.7072,-123.5916,0.484,-2.2534,50.0059,5.7215,-10.4094,16.8,8.4,24,1878,252,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.2,11.2,NA,NA,NA,NA,FALSE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA
717237,"2023-07-28",5,"2023-07-29T02:58:12.239Z","2023-07-29T02:58:17.630Z",TRUE,"pitch","62738e12-0702-4825-8b6b-e2494e360362",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.94,1.84,NA,156.76,129.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.6,11,0.91,0.3787,7.0026,34.4745,-13.2282,-5.8815,8.9454,-1.043,4.0351,5.533,-144.7601,-2.3243,-2.217,50.002,5.6605,-12.4555,38.4,3.6,24,2232,222,NA,NA,NA,NA,NA,NA,FALSE,-11.8,15.8,9.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",4,"2023-07-29T02:57:52.662Z","2023-07-29T02:57:56.282Z",TRUE,"pitch","10d53060-8054-4d92-8800-8cc2fe2521d3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.8844,1.8104,NA,145.78,155.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.4,4,0.9,0.4416,7.0638,23.3428,-33.3742,-8.1272,-0.7673,-0.7549,3.0897,6.2733,-123.7507,0.5203,-2.2596,50.0051,5.6595,-12.6811,19.2,9.6,24,1898,255,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-1.1,13.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T02:57:31.268Z","2023-07-29T02:57:36.194Z",TRUE,"pitch","841db353-a1f4-4ed1-9e1a-28bfa8be4d89",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.9103,1.8104,NA,105.45,222.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.7,14,0.88,0.441,7.1961,25.3641,-29.9633,-7.8693,1.4161,0.3029,0.5987,8.7488,-124.3027,-5.9619,-2.2431,50.0045,5.5221,-12.2927,19.2,8.4,24,1836,248,NA,NA,NA,NA,NA,NA,FALSE,-36.2,1.3,12.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T02:57:16.044Z","2023-07-29T02:57:20.563Z",TRUE,"pitch","39a243e6-e084-4906-aeac-42bb6089dafe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.9362,1.9144,NA,156.8,153.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79,11,2,0.434,7.0208,28.1756,-22.961,-1.5711,5.722,-1.0441,3.1521,3.8415,-126.6726,-1.811,-2.3826,50.001,5.7295,-2.529,3.6,6,24,2448,118,NA,NA,NA,NA,NA,NA,FALSE,-26.2,10.2,1.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T02:57:00.806Z","2023-07-29T02:57:03.995Z",TRUE,"pitch","5b7d636b-fb18-4ace-86bd-3139b085b41d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.962,1.8364,NA,100.23,212.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.6,14,0.89,0.4411,7.2797,25.1652,-30.0172,-8.2852,1.3828,0.4398,0.9633,9.1083,-124.2207,-5.0951,-2.2,50.0032,5.54,-12.9329,20.4,8.4,24,1862,255,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.4,12.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T02:56:47.049Z","2023-07-29T02:56:50.626Z",TRUE,"pitch","d953e9e2-2c3c-4502-af66-b73b8827c431",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,4.0137,1.8624,NA,113.02,174.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Judge walks.",0,0,0,36,"top",6,"2023-07-29T02:56:21.602Z","2023-07-29T02:58:42.075Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.1,8,0.91,0.3815,7.1414,34.7472,-14.1605,-8.0435,8.6392,0.1044,2.3831,9.3403,-143.8298,-6.7628,-2.147,50.0067,5.6508,-16.7807,43.2,3.6,24,2275,215,NA,NA,NA,NA,NA,NA,FALSE,-13.8,14.3,12.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",7,"2023-07-29T02:56:12.362Z","2023-07-29T02:56:19.643Z",TRUE,"pitch","d6e73eef-eb13-4369-8202-56611d7ff4cd",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.17,1.49,NA,121.3,165.26,"line_drive","medium","9",202.79,91.3,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.4,2,0.91,0.3837,7.2852,35.197,-11.0045,-6.9031,10.2757,-0.1129,2.7228,7.8641,-143.1275,-6.2459,-2.0085,50.0052,5.6332,-14.2245,44.4,3.6,24,2307,214,99.2,23,327,NA,NA,NA,TRUE,-11,17.4,10.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",6,"2023-07-29T02:55:26.589Z","2023-07-29T02:55:30.513Z",TRUE,"pitch","88cddb65-ae0c-42fa-a341-a4b6874b1f4e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.17,1.49,NA,164.79,152.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.8,11,0.91,0.3793,7.0392,32.1313,-12.5103,-5.8363,9.3039,-1.2538,3.2015,4.9452,-144.1548,-4.7526,-2.2295,50.0047,5.638,-12.3385,39.6,3.6,24,2159,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.1,9.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",5,"2023-07-29T02:55:07.759Z","2023-07-29T02:55:11.181Z",TRUE,"pitch","a5a239da-7a8a-4dcc-ae27-1407decb2e23",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1404,1.5125,NA,148.16,207.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.3,13,2,0.437,7.1014,24.9013,-21.9143,0.6002,6.4494,-0.8176,1.1505,3.5388,-125.2453,-6.5177,-2.3259,50.0058,5.5746,0.9547,3.6,6,24,2395,112,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.4,-1.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",4,"2023-07-29T02:54:49.992Z","2023-07-29T02:54:53.106Z",TRUE,"pitch","798a43f6-bcd6-42dd-89e3-af95d3d07eb8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1144,1.4604,NA,69.2,151.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.2,12,0.91,0.3828,7.1583,30.9016,-13.4472,-7.642,9.0161,1.2539,3.2361,11.7832,-142.7522,-4.5315,-1.9223,50.0024,5.6819,-15.873,43.2,3.6,24,2242,216,NA,NA,NA,NA,NA,NA,FALSE,-12.7,15.6,11.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T02:54:07.460Z","2023-07-29T02:54:12.036Z",TRUE,"pitch","d81dbb5c-ee4e-400b-b920-78539f6a5f14",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.17,1.49,NA,136.07,155.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,90.7,1,0.9,0.3814,7.0446,29.2045,-14.7979,-5.0742,8.2953,-0.5003,3.0937,6.6353,-142.9515,-4.5694,-2.1791,50.0046,5.6246,-10.6313,31.2,3.6,24,2198,218,NA,NA,NA,NA,NA,NA,FALSE,-13.7,14.4,8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T02:53:51.727Z","2023-07-29T02:53:55.168Z",TRUE,"pitch","d64d7168-ae6e-47f3-8d8f-45ebe97cbc32",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0626,1.4344,NA,175.18,155.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,79.6,11,0.89,0.4367,6.9698,21.4713,-33.7325,-6.6082,-0.9762,-1.5262,3.0728,4.1416,-124.6903,0.2645,-2.3374,50.0016,5.7142,-10.5644,16.8,8.4,24,1725,259,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-1.6,11.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T02:53:35.660Z","2023-07-29T02:53:39.109Z",TRUE,"pitch","282fdd36-cb19-47be-b25b-05ebf011d975",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.17,1.49,NA,138.18,176.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.8,4,0.91,0.384,7.0733,31.7125,-10.7174,-6.3685,10.4043,-0.5556,2.2949,6.9342,-142.459,-7.3631,-2.1899,50.003,5.5851,-13.1337,43.2,3.6,24,2351,213,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.5,10.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T02:54:28.774Z","2023-07-29T02:54:49.992Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,650402,"/api/v1/people/650402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Anthony Santander.",0,0,0,35,"top",6,"2023-07-29T02:53:13.266Z","2023-07-29T02:56:19.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T02:53:07.736Z","2023-07-29T02:53:11.681Z",TRUE,"pitch","21f2d8f8-b8d4-4f9d-a2ae-c67785255630",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.16,1.48,NA,128.62,146.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,0,0,34,"top",6,"2023-07-29T02:52:00.626Z","2023-07-29T02:53:11.681Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90,11,0.91,0.3821,7.0262,32.7011,-12.2421,-7.9364,9.5755,-0.3048,3.4047,8.0886,-143.2694,-4.306,-2.1317,50.0025,5.6906,-16.5198,48,3.6,24,2281,217,NA,NA,NA,NA,NA,NA,TRUE,-11.5,16.7,12.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
