"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718728,"2023-04-03",2,"2023-04-04T00:05:57.787Z","2023-04-04T00:07:55.899Z",FALSE,"action",NA,NA,"Pitching Change: Alex Young replaces Ian Gibaut.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,622065,"/api/v1/people/622065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Double","double","Eric Hosmer doubles (1) on a line drive to right fielder Wil Myers. Ian Happ scores. Patrick Wisdom scores.",2,6,4,45,"top",5,"2023-04-04T00:07:53.585Z","2023-04-04T00:08:43.841Z",TRUE,TRUE,FALSE,FALSE,71,2,0,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,663886,"Tyler Stephenson","/api/v1/people/663886",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",0,"2023-04-04T00:02:56.538Z","2023-04-04T00:03:01.015Z",TRUE,"pitch","58d679b3-b7d4-45ea-b23a-6c9432e179e7",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,2,NA,NA,3.33,1.59,NA,182.95,140.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Hit By Pitch","hit_by_pitch","Patrick Wisdom hit by pitch.",0,4,4,44,"top",5,"2023-04-04T00:02:55.888Z","2023-04-04T00:03:01.015Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.7,11,2,0.4027,6.948,27.3869,-17.2118,-2.3909,7.9725,-1.7302,3.6313,0.5928,-135.5834,-2.7744,-1.6398,50.0051,5.8576,-4.4879,14.4,3.6,24,2159,203,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.2,4.2,NA,NA,NA,NA,NA,FALSE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA
718728,"2023-04-03",4,"2023-04-04T00:02:16.607Z","2023-04-04T00:02:23.983Z",TRUE,"pitch","8d0f4ca2-a979-4ec9-a1be-d4ec0c0aff86",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.6,1.68,NA,83.51,187.03,"ground_ball","medium","4",142.99,154.36,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Jason Vosler. Dansby Swanson scores. Ian Happ to 3rd.",1,4,4,43,"top",5,"2023-04-04T00:00:33.960Z","2023-04-04T00:02:23.983Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,84.5,14,2,0.4126,6.9921,23.8361,-25.7811,1.2216,3.5707,0.8786,1.9167,5.4044,-131.948,-4.919,-1.3417,50.0046,5.6671,2.189,6,6,24,2155,183,95.6,-17,5,NA,NA,NA,TRUE,-27.1,5.8,-3.2,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA
718728,"2023-04-03",3,"2023-04-04T00:01:53.794Z","2023-04-04T00:01:57.344Z",TRUE,"pitch","e8a0a541-74ec-4979-9d4f-80b84f00f7e2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6983,1.7502,NA,152,90.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Jason Vosler. Dansby Swanson scores. Ian Happ to 3rd.",1,4,4,43,"top",5,"2023-04-04T00:00:33.960Z","2023-04-04T00:02:23.983Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86,11,2,0.3995,6.9208,29.7946,-16.7746,-0.5897,8.0856,-0.9182,5.4735,1.5408,-137.023,1.8384,-1.4107,50.0032,5.9389,-1.1232,2.4,3.6,24,2147,203,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.2,0.7,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",2,"2023-04-04T00:01:15.202Z","2023-04-04T00:01:26.727Z",TRUE,"pitch","cb82d916-5c58-442f-99e7-251f3aff57ac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.6,1.68,NA,138.47,166.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Jason Vosler. Dansby Swanson scores. Ian Happ to 3rd.",1,4,4,43,"top",5,"2023-04-04T00:00:33.960Z","2023-04-04T00:02:23.983Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.9,4,2,0.4526,6.7104,20.7726,-30.8298,5.1129,0.9023,-0.5633,2.663,1.3256,-120.4614,-1.0441,-1.7835,50.0017,5.7985,7.6032,14.4,8.4,24,2429,78,NA,NA,NA,NA,NA,NA,FALSE,-37.9,1.7,-9.6,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",1,"2023-04-04T00:00:55.623Z","2023-04-04T00:00:59.627Z",TRUE,"pitch","19f843f8-e808-46c1-938b-f4a2e06592cf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6203,1.7238,NA,94.27,147.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Jason Vosler. Dansby Swanson scores. Ian Happ to 3rd.",1,4,4,43,"top",5,"2023-04-04T00:00:33.960Z","2023-04-04T00:02:23.983Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76.5,3,2,0.4544,6.9743,20.6459,-30.3457,5.7821,1.2438,0.5962,3.3667,3.3003,-119.9979,0.5713,-1.5431,50.0058,5.8038,8.5336,16.8,8.4,24,2397,73,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2.6,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",0,"2023-04-04T00:00:36.490Z","2023-04-04T00:00:41.603Z",TRUE,"pitch","276cd8ea-687f-4cd6-9c0b-61aa5c48c2c2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8022,1.8031,NA,176,146.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Jason Vosler. Dansby Swanson scores. Ian Happ to 3rd.",1,4,4,43,"top",5,"2023-04-04T00:00:33.960Z","2023-04-04T00:02:23.983Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.1,11,2,0.4018,6.8846,26.4487,-15.6184,-2.7696,8.7725,-1.5479,3.4226,1.0324,-135.7102,-3.504,-1.5709,50.0026,5.8017,-5.2262,16.8,3.6,24,2200,202,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.5,4.8,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",2,"2023-04-03T23:59:57.401Z","2023-04-04T00:00:10.409Z",TRUE,"pitch","bd7469c9-89b8-4baa-b387-ee761e968af9",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.81,1.75,NA,124.98,129.74,"popup","medium","6",100.54,138.59,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Cody Bellinger pops out to shortstop Kevin Newman.",0,3,4,42,"top",5,"2023-04-03T23:59:55.119Z","2023-04-04T00:00:10.409Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84,11,2,0.4086,6.9959,29.5905,-14.502,-3.1505,9.7139,-0.2093,4.0385,4.8921,-134.1645,-2.0692,-1.6488,50.002,5.8558,-5.7315,16.8,3.6,24,2161,204,87.2,63,170,NA,NA,NA,TRUE,-14.9,17.3,4.7,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",621020,"Dansby Swanson","/api/v1/people/621020",664023,"Ian Happ","/api/v1/people/664023"
718728,"2023-04-03",0,"2023-04-03T23:57:33.813Z","2023-04-03T23:58:00.567Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Cody Bellinger pops out to shortstop Kevin Newman.",0,3,4,42,"top",5,"2023-04-03T23:59:55.119Z","2023-04-04T00:00:10.409Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",1,"2023-04-03T23:58:00.567Z","2023-04-03T23:59:57.401Z",FALSE,"action",NA,NA,"Pitching Change: Ian Gibaut replaces Connor Overton.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664139,"/api/v1/people/664139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"42","atBat","Pop Out","field_out","Cody Bellinger pops out to shortstop Kevin Newman.",0,3,4,42,"top",5,"2023-04-03T23:59:55.119Z","2023-04-04T00:00:10.409Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",2,"2023-04-03T23:56:58.588Z","2023-04-03T23:57:10.174Z",TRUE,"pitch","d39c8df0-eeef-464d-8d2b-e37045d10294",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.48,1.63,NA,100.46,183.64,"line_drive","medium","9",201.2,92.5,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Ian Happ doubles (1) on a line drive to right fielder Wil Myers. Dansby Swanson to 3rd.",0,3,4,41,"top",5,"2023-04-03T23:56:33.768Z","2023-04-03T23:57:10.174Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",656818,"Connor Overton","/api/v1/people/656818","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,73.2,9,2,0.4758,5.8554,21.6093,-36.9542,9.6828,-3.563,0.4338,2.0424,2.8504,-115.1713,-0.4245,-2.0781,50.0018,5.8063,12.9926,20.4,12,24,2329,55,106.8,21,311,NA,NA,NA,FALSE,-49.9,-6.2,-18.2,NA,NA,NA,NA,NA,FALSE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",621020,"Dansby Swanson","/api/v1/people/621020",664023,"Ian Happ","/api/v1/people/664023"
718728,"2023-04-03",1,"2023-04-03T23:56:36.117Z","2023-04-03T23:56:41.244Z",TRUE,"pitch","cef9ba39-2d8b-4688-8f85-228efa0e3fec",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.48,1.63,NA,117.45,155.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Ian Happ doubles (1) on a line drive to right fielder Wil Myers. Dansby Swanson to 3rd.",0,3,4,41,"top",5,"2023-04-03T23:56:33.768Z","2023-04-03T23:57:10.174Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",656818,"Connor Overton","/api/v1/people/656818","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82,2,2,0.4205,5.9949,26.8395,-22.6646,-6.7134,5.5306,-0.0117,3.0834,6.8253,-130.1624,-2.5926,-1.7933,50.0012,5.805,-11.5402,24,6,24,1935,233,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.7,10.7,1,NA,NA,NA,NA,FALSE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",0,"2023-04-03T23:56:17.748Z","2023-04-03T23:56:21.469Z",FALSE,"pickoff","137fdeb6-a8cd-4691-a948-cd1a82f4499e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Ian Happ doubles (1) on a line drive to right fielder Wil Myers. Dansby Swanson to 3rd.",0,3,4,41,"top",5,"2023-04-03T23:56:33.768Z","2023-04-03T23:57:10.174Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",656818,"Connor Overton","/api/v1/people/656818","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,FALSE,TRUE,621550,"Patrick Wisdom","/api/v1/people/621550",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",6,"2023-04-03T23:55:43.382Z","2023-04-03T23:55:53.080Z",TRUE,"pitch","f426ec7e-67ab-43a9-8ac3-a68efa76b45a",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.5,1.65,NA,107.73,189.17,"line_drive","medium","7",91.94,94.87,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Stuart Fairchild.",0,3,4,40,"top",5,"2023-04-03T23:54:11.777Z","2023-04-03T23:55:53.080Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",656818,"Connor Overton","/api/v1/people/656818","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.5,8,2,0.4139,6.2549,27.3527,-18.5117,-8.5881,7.6999,0.2433,1.8374,8.2782,-132.1666,-6.4563,-1.809,50.0033,5.6647,-15.2409,34.8,6,24,2050,230,93.6,15,232,NA,NA,NA,FALSE,-20.3,12.7,13.8,NA,NA,NA,NA,NA,FALSE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",5,"2023-04-03T23:55:26.767Z","2023-04-03T23:55:29.767Z",TRUE,"pitch","807f243d-12c2-4ba1-8357-5d7981632066",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4988,1.7238,NA,44.34,193.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Stuart Fairchild.",0,3,4,40,"top",5,"2023-04-03T23:54:11.777Z","2023-04-03T23:55:53.080Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",656818,"Connor Overton","/api/v1/people/656818","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,75.4,14,2,0.4639,6.1886,20.2959,-30.4024,6.0769,1.2551,1.9063,1.6694,6.4796,-117.6328,-3.2281,-1.6638,50.0053,5.8502,8.5987,16.8,9.6,24,2520,44,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1.8,-12.5,NA,NA,NA,NA,NA,FALSE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",3,"2023-04-03T23:55:00.220Z","2023-04-03T23:55:05.395Z",TRUE,"pitch","8426ab52-e0e4-45ba-9db5-7e1fd3c85043",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.5,1.65,NA,111.43,201.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Stuart Fairchild.",0,3,4,40,"top",5,"2023-04-03T23:54:11.777Z","2023-04-03T23:55:53.080Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",656818,"Connor Overton","/api/v1/people/656818","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,83.2,14,2,0.4179,6.1953,24.9161,-27.2471,-8.2007,2.8228,0.1461,1.394,7.6088,-130.5779,-5.9045,-1.7262,50.0008,5.708,-14.3019,24,7.2,24,2099,230,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.1,13.4,NA,NA,NA,NA,NA,FALSE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
