"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746725,"2024-04-24",2,"2024-04-25T00:29:23.125Z","2024-04-25T00:29:26.447Z",TRUE,"pitch","62a938fe-bbda-4fc9-b09e-b6ae3390d141",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.34,1.58,NA,121.65,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Kyle Schwarber pops out to first baseman Christian Encarnacion-Strand.",0,3,1,49,"top",6,"2024-04-25T00:29:20.767Z","2024-04-25T00:31:00.561Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,84.9,5,0.92,0.4031,6.0345,34.4563,-8.0444,4.681,12.953,-0.1219,2.1436,-5.0495,-136.6854,-9.3158,1.1549,50.0042,6.178,8.7216,36,2.4,24,2343,149,NA,NA,NA,NA,NA,NA,FALSE,-10.1,21.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-25T00:26:59.954Z","2024-04-25T00:27:36.371Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Kyle Schwarber pops out to first baseman Christian Encarnacion-Strand.",0,3,1,49,"top",6,"2024-04-25T00:29:20.767Z","2024-04-25T00:31:00.561Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-25T00:27:36.371Z","2024-04-25T00:29:23.125Z",FALSE,"action",NA,NA,"Pitching Change: Justin Wilson replaces Lucas Sims.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,458677,"/api/v1/people/458677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Pop Out","field_out","Kyle Schwarber pops out to first baseman Christian Encarnacion-Strand.",0,3,1,49,"top",6,"2024-04-25T00:29:20.767Z","2024-04-25T00:31:00.561Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-25T00:26:29.133Z","2024-04-25T00:26:38.453Z",TRUE,"pitch","4b8f397b-3b2c-49e6-b5fe-2772a71dfa29",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,2.97,1.35,NA,106.26,160.27,"ground_ball","medium","3",154.48,172.07,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Christian Encarnacion-Strand to pitcher Lucas Sims. Edmundo Sosa to 3rd. Johan Rojas to 2nd.",0,3,1,48,"top",6,"2024-04-25T00:25:52.730Z","2024-04-25T00:26:38.453Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77.2,3,2,0.4453,5.7429,27.5163,-28.312,7.9325,2.5275,0.2819,2.9077,1.8537,-123.5943,-0.9941,-1.5102,50.0021,5.72,12.1173,24,8.4,24,3029,73,93.1,-7,23,NA,NA,NA,TRUE,-33.7,4.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,679032,"Johan Rojas","/api/v1/people/679032",624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-25T00:26:08.134Z","2024-04-25T00:26:12.934Z",TRUE,"pitch","692cef27-0783-4543-93c3-6f7fe5c7e6dd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,2.97,1.35,NA,99.57,163.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Christian Encarnacion-Strand to pitcher Lucas Sims. Edmundo Sosa to 3rd. Johan Rojas to 2nd.",0,3,1,48,"top",6,"2024-04-25T00:25:52.730Z","2024-04-25T00:26:38.453Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,3,0.91,0.4027,5.8688,32.408,-10.7313,-5.6263,11.4661,0.4571,2.7934,6.2673,-136.4676,-5.5032,-1.1475,50.0034,5.5879,-10.5227,37.2,3.6,24,2501,209,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",5,"2024-04-25T00:25:30.627Z","2024-04-25T00:25:41.598Z",TRUE,"pitch","1f27f268-e59e-42ea-a043-ad85e0c9e058",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.34,1.64,NA,63.82,177.74,"line_drive","medium","7",92.24,94.34,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Johan Rojas singles on a line drive to left fielder Spencer Steer. Whit Merrifield scores. Edmundo Sosa to 2nd.",1,3,1,47,"top",6,"2024-04-25T00:23:23.024Z","2024-04-25T00:25:41.598Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,75.9,14,2,0.4515,5.8087,29.4669,-27.0193,9.5962,3.4804,1.3952,2.2606,3.3644,-122.4148,-2.3553,-1.2527,50.0038,5.6042,14.222,28.8,8.4,24,2988,64,82.1,12,191,NA,NA,NA,FALSE,-33.5,5.9,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679032,"Johan Rojas","/api/v1/people/679032",624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-25T00:25:12.226Z","2024-04-25T00:25:15.587Z",TRUE,"pitch","5cff3737-6311-464e-a023-60107d59d1fb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2965,1.6373,NA,71.74,200.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Johan Rojas singles on a line drive to left fielder Spencer Steer. Whit Merrifield scores. Edmundo Sosa to 2nd.",1,3,1,47,"top",6,"2024-04-25T00:23:23.024Z","2024-04-25T00:25:41.598Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,14,0.9,0.3947,5.9484,31.5807,-9.9317,-4.5022,11.411,1.1874,1.4198,7.5467,-138.8484,-9.3884,-0.983,50.0031,5.5092,-8.7764,30,2.4,24,2519,205,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",3,"2024-04-25T00:24:46.628Z","2024-04-25T00:24:51.626Z",TRUE,"pitch","7a4e1fd1-aa3d-44a2-a7ce-32625372057e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.64,NA,56.73,186.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Johan Rojas singles on a line drive to left fielder Spencer Steer. Whit Merrifield scores. Edmundo Sosa to 2nd.",1,3,1,47,"top",6,"2024-04-25T00:23:23.024Z","2024-04-25T00:25:41.598Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,76.8,14,2,0.4476,5.8893,29.1753,-27.257,10.1102,3.2589,1.5813,1.922,3.6023,-123.3347,-3.2646,-1.22,50.0038,5.6126,15.2592,30,8.4,24,3063,67,NA,NA,NA,NA,NA,NA,FALSE,-33.5,5.3,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-25T00:24:09.516Z","2024-04-25T00:24:13.126Z",TRUE,"pitch","d205cbda-14a1-4e6b-9783-96c185b3441b",2,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,1,NA,NA,3.34,1.64,NA,106.26,142.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Johan Rojas singles on a line drive to left fielder Spencer Steer. Whit Merrifield scores. Edmundo Sosa to 2nd.",1,3,1,47,"top",6,"2024-04-25T00:23:23.024Z","2024-04-25T00:25:41.598Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.3,12,0.89,0.4064,5.8341,31.4899,-11.8416,-0.9585,11.0707,0.2818,3.5536,4.5128,-135.1679,-3.8088,-1.2903,50.0046,5.822,-1.7612,3.6,2.4,24,2477,202,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-25T00:23:39.716Z","2024-04-25T00:23:43.783Z",TRUE,"pitch","3ebfb4b0-4bc8-4388-a6bb-af922fd13326",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.294,1.6437,NA,82.92,176.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Johan Rojas singles on a line drive to left fielder Spencer Steer. Whit Merrifield scores. Edmundo Sosa to 2nd.",1,3,1,47,"top",6,"2024-04-25T00:23:23.024Z","2024-04-25T00:25:41.598Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75,14,2,0.4585,5.7384,26.6923,-26.2289,11.5656,4.1289,0.8942,2.3065,1.6413,-120.1727,-2.6159,-1.3008,50.0026,5.7772,16.6496,32.4,8.4,24,3218,62,NA,NA,NA,NA,NA,NA,FALSE,-33.6,7.1,-21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",2,"2024-04-25T00:24:33.247Z","2024-04-25T00:24:46.628Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,679032,"/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Johan Rojas singles on a line drive to left fielder Spencer Steer. Whit Merrifield scores. Edmundo Sosa to 2nd.",1,3,1,47,"top",6,"2024-04-25T00:23:23.024Z","2024-04-25T00:25:41.598Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",8,"2024-04-25T00:23:04.605Z","2024-04-25T00:23:07.737Z",TRUE,"pitch","05317f9a-6344-4000-bdaf-773ef7d3fe5e",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.52,1.61,NA,96.63,156.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,2,1,46,"top",6,"2024-04-25T00:21:12.290Z","2024-04-25T00:23:07.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,3,0.89,0.4026,6.0637,29.0914,-11.9257,-1.6958,10.7985,0.5343,3.0415,4.7719,-135.9019,-4.5974,-1.0221,50.0028,5.58,-3.1802,9.6,2.4,24,2473,200,NA,NA,NA,NA,NA,NA,TRUE,-12.5,18.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA
746725,"2024-04-24",7,"2024-04-25T00:22:45.711Z","2024-04-25T00:22:49.036Z",TRUE,"pitch","aaba446c-8d42-49c7-8a0a-5531fc6b794f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.52,1.61,NA,84.42,178.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,2,1,46,"top",6,"2024-04-25T00:21:12.290Z","2024-04-25T00:23:07.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.9,14,0.9,0.4042,5.9972,31.5593,-9.9899,-3.2185,11.9447,0.8547,2.2264,5.9102,-135.8551,-6.8003,-0.9371,50.0019,5.4669,-5.9775,21.6,2.4,24,2486,206,NA,NA,NA,NA,NA,NA,FALSE,-11.3,20.3,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",6,"2024-04-25T00:22:27.644Z","2024-04-25T00:22:30.644Z",TRUE,"pitch","b0e99d40-e4f1-4a62-942f-61b650ddf5c4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2965,1.5674,NA,13.25,196.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,2,1,46,"top",6,"2024-04-25T00:21:12.290Z","2024-04-25T00:23:07.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.9,14,2,0.4555,5.774,26.8563,-24.2269,10.1204,5.4488,2.7217,1.5708,6.1189,-120.9345,-4.3861,-1.1691,50.0055,5.5713,14.7684,32.4,8.4,24,3141,71,NA,NA,NA,NA,NA,NA,FALSE,-31.2,8.9,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",5,"2024-04-25T00:22:08.791Z","2024-04-25T00:22:12.497Z",TRUE,"pitch","8ec57cd1-3eb2-4568-b23e-8d32bd1b95de",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3481,1.6199,NA,122.2,203.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,2,1,46,"top",6,"2024-04-25T00:21:12.290Z","2024-04-25T00:23:07.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.9,13,0.89,0.4056,5.9081,30.685,-10.7705,-2.8012,11.6008,-0.1364,1.3082,3.6927,-135.2604,-9.1267,-1.1581,50.0005,5.49,-5.1675,19.2,2.4,24,2403,205,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-25T00:21:50.154Z","2024-04-25T00:21:53.194Z",TRUE,"pitch","424b511f-937e-4780-bf97-87eb84c3c705",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5799,1.6461,NA,52.29,175.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,2,1,46,"top",6,"2024-04-25T00:21:12.290Z","2024-04-25T00:23:07.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,76.2,14,2,0.4506,5.7937,28.5109,-24.5086,10.3465,5.1444,1.6977,2.3323,3.9601,-122.4711,-2.7472,-1.2933,50.0033,5.608,15.4143,32.4,8.4,24,3071,60,NA,NA,NA,NA,NA,NA,FALSE,-30.4,8.8,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
