"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718574,"2023-04-15",1,"2023-04-15T03:48:27.027Z","2023-04-15T03:48:33.248Z",TRUE,"pitch","d91d1e36-b491-4add-a9e7-e25c10dca044",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.59,1.68,NA,177.52,146.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Dixon strikes out swinging.",0,10,1,61,"bottom",7,"2023-04-15T03:48:24.686Z","2023-04-15T03:49:02.331Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,11,2,0.4045,6.3854,28.7985,-21.4514,-9.0561,5.7694,-1.5876,3.4188,6.4006,-135.2732,-1.9098,-2.8048,50.0011,5.6339,-16.825,34.8,6,24,1988,213,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",0,"2023-04-15T03:48:23.854Z","2023-04-15T03:48:27.027Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,641525,"/api/v1/people/641525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Dixon strikes out swinging.",0,10,1,61,"bottom",7,"2023-04-15T03:48:24.686Z","2023-04-15T03:49:02.331Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",5,"2023-04-15T03:47:42.077Z","2023-04-15T03:47:51.650Z",TRUE,"pitch","ee16982a-2af9-40f0-82ac-8fbb29b03f68",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.38,1.6,NA,92.29,179.48,"fly_ball","hard","8",136.53,49.04,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Luis Campusano flies out sharply to center fielder Joey Wiemer.",0,10,1,60,"bottom",7,"2023-04-15T03:46:46.747Z","2023-04-15T03:47:51.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.5,6,2,0.4847,6.5707,22.5123,-36.8417,6.847,-3.6175,0.6483,2.1962,5.4435,-113.3977,0.6426,-2.6808,50.0031,5.6118,8.8341,14.4,12,24,2521,40,100.1,32,373,NA,NA,NA,TRUE,-51.4,-6,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",3,"2023-04-15T03:47:16.974Z","2023-04-15T03:47:20.357Z",TRUE,"pitch","75e1f446-021b-4d4f-9c76-05242e697c92",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.38,1.6,NA,92.58,186.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Luis Campusano flies out sharply to center fielder Joey Wiemer.",0,10,1,60,"bottom",7,"2023-04-15T03:46:46.747Z","2023-04-15T03:47:51.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.1,9,2,0.4338,6.4095,24.7059,-27.7273,2.4141,2.7558,0.6407,1.9515,7.7079,-126.0625,-3.5841,-2.7656,50.005,5.6205,3.9011,10.8,7.2,24,2315,155,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.4,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",2,"2023-04-15T03:47:02.954Z","2023-04-15T03:47:06.390Z",TRUE,"pitch","9d73a86f-99c2-4ae8-bf86-2dac90eaa395",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.38,1.6,NA,107.47,155.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Luis Campusano flies out sharply to center fielder Joey Wiemer.",0,10,1,60,"bottom",7,"2023-04-15T03:46:46.747Z","2023-04-15T03:47:51.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,80.9,2,2,0.4285,6.4403,24.2955,-23.9962,0.5806,4.9361,0.25,3.0725,7.6115,-127.4411,-1.8631,-2.8414,50.0059,5.6941,0.9612,6,6,24,2104,177,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8.8,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",1,"2023-04-15T03:46:48.889Z","2023-04-15T03:46:52.341Z",TRUE,"pitch","1737c6bd-59cd-44a1-ad7a-5dbb8f2a4add",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4097,1.7175,NA,65.11,221.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Luis Campusano flies out sharply to center fielder Joey Wiemer.",0,10,1,60,"bottom",7,"2023-04-15T03:46:46.747Z","2023-04-15T03:47:51.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.9,14,2,0.4314,6.5093,24.3446,-26.4394,0.0678,3.5073,1.3612,0.6261,9.7561,-126.6643,-6.8869,-2.539,50.0039,5.4763,0.1092,3.6,7.2,24,2149,184,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",0,"2023-04-15T03:46:26.319Z","2023-04-15T03:46:48.889Z",FALSE,"action",NA,NA,"Pitching Change: Bryse Wilson replaces Eric Lauer.","Pitching Substitution",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669060,"/api/v1/people/669060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Flyout","field_out","Luis Campusano flies out sharply to center fielder Joey Wiemer.",0,10,1,60,"bottom",7,"2023-04-15T03:46:46.747Z","2023-04-15T03:47:51.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",4,"2023-04-15T03:47:33.340Z","2023-04-15T03:47:42.077Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,669134,"/api/v1/people/669134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Luis Campusano flies out sharply to center fielder Joey Wiemer.",0,10,1,60,"bottom",7,"2023-04-15T03:46:46.747Z","2023-04-15T03:47:51.650Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",6,"2023-04-15T03:44:11.697Z","2023-04-15T03:44:19.188Z",TRUE,"pitch","d0c62c35-f25f-46b9-86a7-780291d512b4",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.39,1.68,NA,153.79,189.62,"ground_ball","medium","1",128.51,181.58,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,75.1,13,0.91,0.4621,7.1139,21.4697,-30.7174,-6.8969,1.0245,-0.9652,1.8208,4.891,-118.2844,-1.6979,-2.1584,50.0036,5.3507,-9.8239,15.6,9.6,24,1620,242,94.9,-31,3,NA,NA,NA,TRUE,-39.5,1.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",5,"2023-04-15T03:43:56.631Z","2023-04-15T03:44:01.524Z",TRUE,"pitch","8f875f9a-b273-4cec-a8e2-37b394bf730a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2507,1.682,NA,112.86,123.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.1,12,0.64,0.449,6.9128,21.168,-23.9121,-0.4484,5.4705,0.1086,4.2556,5.7046,-121.4433,1.9434,-2.201,50.0052,5.5086,-0.6777,1.2,6,24,2171,200,NA,NA,NA,NA,NA,NA,FALSE,-28.3,10.6,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",4,"2023-04-15T03:43:33.331Z","2023-04-15T03:43:37.774Z",TRUE,"pitch","849d225a-c432-47b8-beda-8bf16832de76",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.39,1.68,NA,137.63,206.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,75,13,0.91,0.4641,7.1189,20.5211,-30.3877,-6.9893,1.2632,-0.5413,1.1823,5.791,-117.6358,-2.8975,-2.1167,50.003,5.2227,-9.88,16.8,9.6,24,1533,246,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1.9,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",3,"2023-04-15T03:43:07.576Z","2023-04-15T03:43:13.567Z",TRUE,"pitch","d3abb8d6-2134-4e53-90c0-abb3d9450042",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.39,1.68,NA,127.51,161.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.7,2,0.91,0.4638,7.1469,20.8147,-30.9326,-6.2035,0.8802,-0.2756,2.8713,6.1863,-117.7747,0.5699,-2.1212,50.0053,5.4702,-8.7811,14.4,9.6,24,1575,245,NA,NA,NA,NA,NA,NA,FALSE,-39.5,2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",2,"2023-04-15T03:42:50.175Z","2023-04-15T03:42:57.235Z",TRUE,"pitch","d6c0c866-7c2b-4575-8991-273d9d8ba8ce",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3189,1.6721,NA,182.22,155.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74.2,11,0.91,0.4667,6.9286,20.4818,-26.7278,-5.0651,3.898,-1.7111,3.0673,2.9564,-117.0114,0.2397,-2.3279,50.0027,5.4521,-7.0778,14.4,8.4,24,1723,244,NA,NA,NA,NA,NA,NA,FALSE,-34.7,7.4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",1,"2023-04-15T03:42:38.709Z","2023-04-15T03:42:43.738Z",TRUE,"pitch","74268957-db96-4a03-9f59-1e43d15604c7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.387,1.7629,NA,151.24,218.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.6,13,0.9,0.4637,7.1193,24.4755,-31.6171,-8.9846,0.3934,-0.8982,0.7493,5.8601,-118.5052,-3.7262,-2.2466,50.0018,5.2569,-12.6676,19.2,9.6,24,1561,243,NA,NA,NA,NA,NA,NA,FALSE,-41.5,0,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",0,"2023-04-15T03:42:25.899Z","2023-04-15T03:42:29.277Z",TRUE,"pitch","cf561c93-5a02-406d-b421-43f97600ba68",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.39,1.68,NA,115.22,173.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Christian Yelich grounds out, pitcher Nabil Crismatt to first baseman Brandon Dixon.",0,10,1,59,"top",7,"2023-04-15T03:42:24.435Z","2023-04-15T03:44:19.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.3,5,0.91,0.4481,6.9925,22.6058,-23.8004,0.3814,5.5281,0.0468,2.4352,5.6703,-121.9552,-1.9972,-2.3522,50.0054,5.3052,0.5778,3.6,6,24,2110,199,NA,NA,NA,NA,NA,NA,FALSE,-28.9,9.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
718574,"2023-04-15",2,"2023-04-15T03:41:55.747Z","2023-04-15T03:42:06.695Z",TRUE,"pitch","c8a148da-e6ad-4062-8387-35aace4a1341",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.27,1.48,NA,108.56,171.94,"fly_ball","hard","9",195.38,68.72,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Joey Wiemer flies out sharply to right fielder Jose Azocar.",0,10,1,58,"top",7,"2023-04-15T03:41:14.656Z","2023-04-15T03:42:06.695Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",622503,"Nabil Crismatt","/api/v1/people/622503","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.8,5,0.91,0.4224,7.0767,25.8118,-17.6032,-6.2304,8.5472,0.2214,2.4756,6.7571,-129.4334,-4.3992,-1.6077,50.0039,5.5366,-10.6228,26.4,4.8,24,1927,220,100.4,31,365,NA,NA,NA,TRUE,-19.7,14.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
