"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716641,"2023-09-10",2,"2023-09-10T19:42:09.049Z","2023-09-10T19:42:18.051Z",TRUE,"pitch","92a6c8ee-37d5-4a62-8cf7-2997442fff79",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.67,1.68,NA,117.49,177.28,"fly_ball","medium","8",113.05,61.17,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Kyle Isbel.",0,2,3,56,"bottom",7,"2023-09-10T19:41:50.305Z","2023-09-10T19:42:18.051Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.6,8,2,0.4329,6.0174,22.0671,-31.8497,4.5229,0.1961,-0.013,2.2778,7.2032,-125.8401,-0.8407,-3.484,50.0005,5.1636,7.3565,14.4,8.4,24,2838,82,93.3,32,345,NA,NA,NA,TRUE,-35.8,0.4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",1,"2023-09-10T19:41:52.736Z","2023-09-10T19:41:56.163Z",TRUE,"pitch","89372b5f-1833-4858-8554-687bbae121dc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5408,1.7144,NA,107.13,193.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Kyle Isbel.",0,2,3,56,"bottom",7,"2023-09-10T19:41:50.305Z","2023-09-10T19:42:18.051Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.8,8,2,0.3884,5.9843,32.7644,-24.377,-8.8209,3.8762,0.2589,1.6645,12.9266,-141.1239,-4.8063,-3.2396,50.0055,4.9643,-17.7571,30,6,24,2537,243,NA,NA,NA,NA,NA,NA,FALSE,-23,6.1,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",0,"2023-09-10T19:41:12.595Z","2023-09-10T19:41:52.736Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Kyle Isbel.",0,2,3,56,"bottom",7,"2023-09-10T19:41:50.305Z","2023-09-10T19:42:18.051Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",5,"2023-09-10T19:40:48.511Z","2023-09-10T19:40:55.124Z",TRUE,"pitch","5e9c6ca3-7ca7-4037-9d41-ceb781c5453b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5862,1.7144,NA,70.22,196.04,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. George Springer to 2nd.",0,2,3,55,"bottom",7,"2023-09-10T19:38:31.651Z","2023-09-10T19:40:55.124Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.5,14,2,0.3874,5.9418,30.2094,-23.0048,-7.5737,4.524,1.2271,1.583,14.928,-141.0363,-5.2454,-3.1356,50.0027,4.9381,-15.3525,26.4,6,24,2647,236,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.3,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",543807,"George Springer","/api/v1/people/543807",NA,NA,NA
716641,"2023-09-10",4,"2023-09-10T19:40:26.041Z","2023-09-10T19:40:29.543Z",TRUE,"pitch","4cefcbba-6bb9-48e4-94dc-e04b4decc0d0",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.8125,1.8046,NA,107.55,193.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. George Springer to 2nd.",0,2,3,55,"bottom",7,"2023-09-10T19:38:31.651Z","2023-09-10T19:40:55.124Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.4,8,2,0.3862,6.0849,32.2171,-22.3767,-7.4741,4.8085,0.248,1.6847,12.7826,-141.772,-5.1514,-3.3468,50.0009,4.9522,-15.2234,27.6,4.8,24,2552,240,NA,NA,NA,NA,NA,NA,FALSE,-21,7.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",3,"2023-09-10T19:39:49.745Z","2023-09-10T19:39:54.369Z",TRUE,"pitch","4786d845-34bf-40fc-8043-6ba05a971d4e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.8131,1.7597,NA,88.57,215.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. George Springer to 2nd.",0,2,3,55,"bottom",7,"2023-09-10T19:38:31.651Z","2023-09-10T19:40:55.124Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89.1,14,2,0.3876,5.918,33.0438,-23.4761,-9.6678,4.3051,0.7458,0.8487,14.5471,-141.434,-7.1418,-3.2144,50.0031,4.9181,-19.5359,32.4,6,24,2566,239,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",2,"2023-09-10T19:39:31.442Z","2023-09-10T19:39:34.534Z",TRUE,"pitch","d88ad8b9-06d0-4fd9-9dc6-ec25c8a0afb8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7904,1.8051,NA,38.58,203.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. George Springer to 2nd.",0,2,3,55,"bottom",7,"2023-09-10T19:38:31.651Z","2023-09-10T19:40:55.124Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.7,14,2,0.4436,6.2636,24.0126,-31.352,2.9305,0.5303,2.0572,1.3161,12.0528,-123.3669,-2.8961,-3.2676,50.0011,5.1416,4.5262,12,8.4,24,2695,62,NA,NA,NA,NA,NA,NA,FALSE,-37.4,0.5,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",1,"2023-09-10T19:39:11.921Z","2023-09-10T19:39:15.625Z",TRUE,"pitch","2d833860-f2de-496f-a8d4-7a065287b4c4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7673,1.7821,NA,96.52,193.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. George Springer to 2nd.",0,2,3,55,"bottom",7,"2023-09-10T19:38:31.651Z","2023-09-10T19:40:55.124Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.6,9,2,0.3897,6.0142,32.5672,-26.099,-9.3252,3.0407,0.5372,1.6708,14.0268,-140.6829,-4.4621,-3.3069,50.0059,4.9737,-18.6545,30,6,24,2516,239,NA,NA,NA,NA,NA,NA,FALSE,-24.6,4.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",0,"2023-09-10T19:38:53.939Z","2023-09-10T19:38:58.869Z",TRUE,"pitch","8548fea8-241f-4bd8-97b0-4856d1aebe46",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8585,1.7824,NA,121.93,202.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. George Springer to 2nd.",0,2,3,55,"bottom",7,"2023-09-10T19:38:31.651Z","2023-09-10T19:40:55.124Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.1,13,2,0.4398,6.026,24.2535,-31.9806,5.2431,0.1217,-0.1294,1.3318,6.1542,-124.4059,-2.8505,-3.3135,50.002,5.1352,8.2416,15.6,8.4,24,2792,73,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.2,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",5,"2023-09-10T19:38:20.924Z","2023-09-10T19:38:25.791Z",TRUE,"pitch","d40fde5d-71f7-4743-aeb6-523eeecabc46",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.8812,1.8278,NA,138.59,215.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","George Springer walks.",0,2,3,54,"bottom",7,"2023-09-10T19:37:25.778Z","2023-09-10T19:38:25.791Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.4,13,2,0.3867,5.994,32.3209,-24.6577,-9.3412,3.7014,-0.5664,0.8508,11.364,-141.6388,-6.7317,-3.4167,50.0061,4.835,-18.9854,32.4,6,24,2505,242,NA,NA,NA,NA,NA,NA,FALSE,-23.4,5.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
716641,"2023-09-10",4,"2023-09-10T19:38:01.908Z","2023-09-10T19:38:06.284Z",TRUE,"pitch","34cdf717-2287-4a11-8eb8-4905e7117bd2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.7224,1.7371,NA,63.07,201.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","George Springer walks.",0,2,3,54,"bottom",7,"2023-09-10T19:37:25.778Z","2023-09-10T19:38:25.791Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.9,14,2,0.3888,5.9125,31.8453,-22.6325,-10.0335,4.75,1.4149,1.382,15.908,-140.8545,-5.7755,-3.0013,50.0063,4.9215,-20.1744,34.8,6,24,2521,241,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",3,"2023-09-10T19:37:44.258Z","2023-09-10T19:37:47.414Z",TRUE,"pitch","8cd79159-f718-4a47-ac1b-4d74065612e9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7904,1.7824,NA,77.37,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","George Springer walks.",0,2,3,54,"bottom",7,"2023-09-10T19:37:25.778Z","2023-09-10T19:38:25.791Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.2,14,2,0.3873,5.9725,32.6188,-21.4516,-8.9273,5.2974,1.0397,1.1029,14.8323,-141.4689,-6.7065,-3.1141,50.0036,4.8817,-18.0751,32.4,6,24,2512,240,NA,NA,NA,NA,NA,NA,FALSE,-20.8,8.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",2,"2023-09-10T19:37:28.190Z","2023-09-10T19:37:31.468Z",TRUE,"pitch","c563b3b5-cb2b-4ed8-8a41-3b8884712d88",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7904,1.7371,NA,81.25,209.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","George Springer walks.",0,2,3,54,"bottom",7,"2023-09-10T19:37:25.778Z","2023-09-10T19:38:25.791Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89.6,14,2,0.3858,5.9074,32.748,-21.4545,-8.9323,5.2516,0.9379,1.0795,14.3339,-142.0003,-6.9499,-3.0166,50.0012,4.9252,-18.227,33.6,6,24,2428,239,NA,NA,NA,NA,NA,NA,FALSE,-20.6,8.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",0,"2023-09-10T19:34:48.097Z","2023-09-10T19:35:22.272Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","George Springer walks.",0,2,3,54,"bottom",7,"2023-09-10T19:37:25.778Z","2023-09-10T19:38:25.791Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",1,"2023-09-10T19:35:22.272Z","2023-09-10T19:37:28.190Z",FALSE,"action",NA,NA,"Pitching Change: Collin Snider replaces Taylor Clarke.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676092,"/api/v1/people/676092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Walk","walk","George Springer walks.",0,2,3,54,"bottom",7,"2023-09-10T19:37:25.778Z","2023-09-10T19:38:25.791Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",1,"2023-09-10T19:34:09.745Z","2023-09-10T19:34:33.763Z",TRUE,"pitch","71c453a6-7179-4cd3-8fa3-7a8c3a9b0e2e",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.45,1.67,NA,106.5,174.56,"fly_ball","medium","9",216.98,84.42,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Kevin Kiermaier homers (8) on a fly ball to right field.",1,2,3,53,"bottom",7,"2023-09-10T19:33:36.826Z","2023-09-10T19:34:33.763Z",TRUE,TRUE,FALSE,FALSE,65,0,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.8,5,0.7,0.446,5.9313,24.0491,-36.0139,3.7161,-2.518,0.2754,2.3786,1.0688,-122.76,-1.7506,-0.6482,50.0006,6.1636,5.6765,9.6,9.6,24,2506,38,94.4,32,361,NA,NA,NA,FALSE,-43.1,-4.7,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",0,"2023-09-10T19:33:51.886Z","2023-09-10T19:33:55.510Z",TRUE,"pitch","7b6ab0ae-993d-42c2-96df-80536ca4b1c3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2686,1.6691,NA,132.85,157.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Kevin Kiermaier homers (8) on a fly ball to right field.",1,2,3,53,"bottom",7,"2023-09-10T19:33:36.826Z","2023-09-10T19:34:33.763Z",TRUE,TRUE,FALSE,FALSE,65,0,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.1,1,0.91,0.3911,6.0845,31.0848,-12.2802,-1.1861,10.0124,-0.4159,3.0271,0.9,-139.9536,-6.2334,-0.5873,50.0059,6.085,-2.3574,9.6,2.4,24,2327,192,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
