"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745350,"2024-04-28",2,"2024-04-28T02:38:25.146Z","2024-04-28T02:38:30.234Z",TRUE,"pitch","eb2593b6-24c3-4e20-a06f-e9cea6f7d0e6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.1817,1.4005,NA,89.61,166.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Connor Joe singles on a line drive to center fielder Jung Hoo Lee.",0,0,1,43,"top",7,"2024-04-28T02:37:38.250Z","2024-04-28T02:39:15.877Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.1,3,0.89,0.4071,6.6047,26.5967,-27.4402,-7.7158,2.5786,0.7186,2.662,8.4507,-134.0786,-3.2683,-1.4585,50.0044,5.8362,-14.1738,24,7.2,24,1711,232,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.2,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",1,"2024-04-28T02:38:08.389Z","2024-04-28T02:38:13.547Z",TRUE,"pitch","1c571f39-4424-48e8-b235-89b590054aff",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1032,1.4977,NA,163.21,150.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Connor Joe singles on a line drive to center fielder Jung Hoo Lee.",0,0,1,43,"top",7,"2024-04-28T02:37:38.250Z","2024-04-28T02:39:15.877Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.1,11,0.91,0.4046,6.573,30.139,-26.6481,-8.9755,2.9754,-1.2124,3.2748,4.3371,-135.4843,-1.7504,-1.6696,50.0001,5.7951,-16.6506,30,7.2,24,1769,228,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.3,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",0,"2024-04-28T02:37:45.648Z","2024-04-28T02:37:50.816Z",TRUE,"pitch","d97de61f-64f0-4257-8391-32111bd3d56f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0737,1.3228,NA,157.38,165.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Connor Joe singles on a line drive to center fielder Jung Hoo Lee.",0,0,1,43,"top",7,"2024-04-28T02:37:38.250Z","2024-04-28T02:39:15.877Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,73.4,11,0.9,0.4726,6.3808,20.4582,-31.6065,4.9874,0.4191,-1.0594,2.7293,0.6987,-115.6491,-0.0255,-2.0134,50.004,5.7581,6.7933,12,9.6,24,2093,63,NA,NA,NA,NA,NA,NA,FALSE,-42.1,1.1,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",4,"2024-04-28T02:35:29.121Z","2024-04-28T02:35:33.865Z",TRUE,"pitch","52eb0bd0-4419-463d-913c-8e6a6a94b5e7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.53,1.68,NA,139.17,212.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,1,42,"bottom",6,"2024-04-28T02:34:21.406Z","2024-04-28T02:35:33.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77.5,13,0.91,0.4488,6.0239,21.7876,-23.2928,9.0472,5.8779,-0.5817,0.9903,-6.534,-121.6011,-6.3481,0.9525,50.0041,5.6302,13.6749,27.6,7.2,24,1640,122,NA,NA,NA,NA,NA,NA,TRUE,-29.4,9.5,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",3,"2024-04-28T02:35:03.634Z","2024-04-28T02:35:08.319Z",TRUE,"pitch","4621747a-a7d5-4a13-b60f-863d74402ed8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.53,1.68,NA,138.14,159.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,1,42,"bottom",6,"2024-04-28T02:34:21.406Z","2024-04-28T02:35:33.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.1,4,0.9,0.4265,6.0464,24.2995,-18.8272,0.6566,7.9755,-0.5545,2.9479,-4.0205,-127.9934,-3.3918,0.9455,50.0009,5.7492,1.0987,1.2,4.8,24,2101,153,NA,NA,NA,NA,NA,NA,FALSE,-21.1,14,-0.4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",2,"2024-04-28T02:34:42.999Z","2024-04-28T02:34:47.712Z",TRUE,"pitch","27389e99-9151-4ad8-9410-a615c080e61d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5455,1.6728,NA,154.94,176.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,1,42,"bottom",6,"2024-04-28T02:34:21.406Z","2024-04-28T02:35:33.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,13,0.91,0.4111,6.0171,27.7942,-19.7945,9.6598,6.8787,-0.9952,2.3142,-7.5112,-133.0959,-5.2396,0.6044,50.0023,5.736,17.3804,37.2,6,24,2012,137,NA,NA,NA,NA,NA,NA,FALSE,-21.1,11.5,-16,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",1,"2024-04-28T02:34:23.434Z","2024-04-28T02:34:28.230Z",TRUE,"pitch","318bb329-63b0-4d92-b101-1d531168b9f9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6046,1.556,NA,148.55,186.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,1,42,"bottom",6,"2024-04-28T02:34:21.406Z","2024-04-28T02:35:33.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.3,7,0.9,0.4149,6.0459,27.2234,-20.0153,10.0215,6.8857,-0.8276,1.9431,-7.5623,-131.8708,-5.8201,0.7708,50.0062,5.6487,17.7087,37.2,6,24,1900,131,NA,NA,NA,NA,NA,NA,FALSE,-21.8,11.4,-16.6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",0,"2024-04-28T02:34:06.675Z","2024-04-28T02:34:10.010Z",FALSE,"pickoff","cb12f6d2-9d60-400c-8a39-1484ccd1ef13",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,1,42,"bottom",6,"2024-04-28T02:34:21.406Z","2024-04-28T02:35:33.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",7,"2024-04-28T02:33:26.242Z","2024-04-28T02:33:34.197Z",TRUE,"pitch","71711cd2-0791-4b66-8b3e-3cc0736b1209",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.37,1.51,NA,130.29,174.14,"ground_ball","medium","6",107.77,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.9,4,0.92,0.4048,6.2638,31.1568,-21.5222,9.609,5.7525,-0.3488,2.394,-6.3793,-135.6042,-4.4744,0.7923,50.0044,5.5775,17.7999,36,6,24,1986,139,91.1,-5,22,NA,NA,NA,FALSE,-22.1,9.6,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,808982,"Jung Hoo Lee","/api/v1/people/808982",NA,NA,NA,NA,NA,NA
745350,"2024-04-28",6,"2024-04-28T02:33:04.146Z","2024-04-28T02:33:08.160Z",TRUE,"pitch","ff2bbb80-8724-49d2-be63-998c15787d08",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.37,1.51,NA,97.64,184.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83,9,0.9,0.4146,6.0137,29.6122,-20.444,10.6528,6.6453,0.508,2.0221,-4.6094,-132.3597,-5.2834,0.8931,50.0022,5.5519,18.8031,39.6,6,24,2074,133,NA,NA,NA,NA,NA,NA,FALSE,-22.2,11,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",5,"2024-04-28T02:32:42.370Z","2024-04-28T02:32:47.168Z",TRUE,"pitch","27feeb83-bec9-4659-b892-962a7e20073b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3979,1.4977,NA,100.29,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79,13,0.88,0.4391,6.2261,24.9406,-23.304,8.7668,5.6323,-1.1051,0.3403,-7.6531,-124.7006,-7.9986,0.8638,50.005,5.5102,13.8165,26.4,7.2,24,1618,122,NA,NA,NA,NA,NA,NA,FALSE,-28.7,8.5,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",3,"2024-04-28T02:30:19.488Z","2024-04-28T02:30:26.337Z",TRUE,"pitch","f1e4f292-8699-4d25-a7ad-bcd44e5a12f6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3979,1.4977,NA,155.72,227.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.5,13,0.9,0.4423,6.195,24.3735,-23.632,8.1257,5.4994,-1.0159,0.4127,-7.2962,-123.7707,-7.6409,0.9124,50.0061,5.515,12.628,24,7.2,24,1747,122,NA,NA,NA,NA,NA,NA,FALSE,-29.4,8.4,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",2,"2024-04-28T02:29:57.473Z","2024-04-28T02:30:02.145Z",TRUE,"pitch","84d0ad0b-cac6-440f-a431-b6f4c80dfe32",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4274,1.5268,NA,146.66,210.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.1,13,0.88,0.4461,6.1885,27.1102,-20.3406,9.7921,7.7756,-0.7782,1.0588,-7.0632,-123.3133,-6.6602,0.8672,50.0054,5.5401,14.9121,31.2,7.2,24,1596,122,NA,NA,NA,NA,NA,NA,FALSE,-25.9,12.5,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",1,"2024-04-28T02:29:35.961Z","2024-04-28T02:29:40.161Z",TRUE,"pitch","ae5e1670-2bb6-480e-b672-87bcf69b808d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.37,1.51,NA,116.57,187.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,76.8,8,0.9,0.4474,6.3621,27.1541,-23.4852,9.9128,5.7434,0.0114,1.9056,-5.4966,-122.9916,-4.0377,1.0014,50.0045,5.589,15.0041,30,7.2,24,1595,118,NA,NA,NA,NA,NA,NA,FALSE,-29,9.6,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",0,"2024-04-28T02:29:18.453Z","2024-04-28T02:29:23.424Z",TRUE,"pitch","457bfc6a-aaac-4272-b764-20189a694e34",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3979,1.5268,NA,86.67,166.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.6,6,0.73,0.4032,6.1205,28.3893,-20.1097,8.0702,6.4502,0.7956,2.6777,-3.299,-135.5988,-4.1837,0.9763,50.0047,5.6355,15.0981,34.8,6,24,2050,135,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",4,"2024-04-28T02:30:44.481Z","2024-04-28T02:32:42.370Z",FALSE,"action",NA,NA,"Pirates challenged (tag play), call on the field was overturned: Wilmer Flores out at 3rd, catcher Joey Bart to third baseman Ke'Bryan Hayes.","Runner Out",0,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,2,2,2,527038,"/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1e4f292-8699-4d25-a7ad-bcd44e5a12f6","other_out",NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jung Hoo Lee singles on a ground ball to shortstop Alika Williams.",0,0,1,41,"bottom",6,"2024-04-28T02:28:57.999Z","2024-04-28T02:33:34.197Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,FALSE,"MA",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
