"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717201,"2023-07-30",6,"2023-07-30T17:34:34.656Z","2023-07-30T17:34:38.215Z",TRUE,"pitch","468cc75d-0a8c-4ea5-b3a7-80bc58ab3add",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.69,1.72,NA,120.97,138.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.4,2,0.91,0.4274,6.255,21.7269,-25.5309,-2.2653,3.9782,-0.1043,3.7096,-3.8846,-127.2987,-0.6571,1.7253,50.0045,5.9605,-3.7846,9.6,6,24,2509,176,NA,NA,NA,NA,NA,NA,FALSE,-28,7.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",5,"2023-07-30T17:33:53.636Z","2023-07-30T17:33:59.083Z",TRUE,"pitch","2122b85a-a2c4-41f3-bc14-8e8b34f2dfc0",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.69,1.72,NA,125.12,175.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.9,74.1,5,0.9,0.4688,6.0878,19.7394,-23.6562,6.9022,6.1452,-0.213,2.3489,-5.3248,-116.3695,-3.6932,1.1968,50.001,6.1718,9.5627,19.2,7.2,24,1789,131,NA,NA,NA,NA,NA,NA,FALSE,-31.8,10.6,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T17:33:31.644Z","2023-07-30T17:33:35.555Z",TRUE,"pitch","e63e7611-bef1-4074-bab9-0dfc475c3318",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6658,1.8505,NA,77.65,196.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74.6,14,0.9,0.4665,6.1661,19.9476,-22.9793,6.7594,6.5702,1.0323,1.5631,-3.1921,-116.9564,-5.1305,1.5293,50.0042,5.9129,9.4605,20.4,7.2,24,1795,133,NA,NA,NA,NA,NA,NA,FALSE,-31,11,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",3,"2023-07-30T17:33:08.293Z","2023-07-30T17:33:11.742Z",TRUE,"pitch","fd1fb176-b7d9-4c65-ac9d-d8b4b212a83d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.69,1.72,NA,90.06,161.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,76.1,6,0.88,0.4558,6.0115,21.0058,-22.7634,6.3302,6.418,0.7068,2.8478,-3.0336,-119.7337,-3.2886,1.1612,50.0031,6.2541,9.2808,20.4,7.2,24,1843,133,NA,NA,NA,NA,NA,NA,FALSE,-28.9,11.2,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T17:32:45.751Z","2023-07-30T17:32:49.181Z",TRUE,"pitch","c916d085-16de-4de7-815b-1565b3aa1b1f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.69,1.72,NA,112.73,164.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.8,5,0.91,0.4072,6.0697,27.6632,-13.9085,3.9615,9.9544,0.1121,2.7559,-4.4626,-134.2639,-5.9591,1.277,50.0065,5.9851,7.272,22.8,3.6,24,2433,152,NA,NA,NA,NA,NA,NA,FALSE,-15,17,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T17:32:22.805Z","2023-07-30T17:32:26.606Z",TRUE,"pitch","d1014044-13be-4091-a970-e8418b55ec9d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6658,1.7781,NA,132.8,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.5,4,0.9,0.4281,6.0279,20.9162,-23.7689,0.0689,5.0485,-0.4144,2.7103,-4.4958,-126.9298,-3.7696,1.3555,50.005,6.0624,0.1152,1.2,6,24,2588,161,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T17:31:58.568Z","2023-07-30T17:32:04.065Z",TRUE,"pitch","0a52db1e-914f-4e14-b32c-6b1fa41473dd",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.6658,1.7781,NA,118.26,216.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Andrew Velazquez to first baseman Mike Moustakas.",0,1,1,44,"bottom",5,"2023-07-30T17:31:50.619Z","2023-07-30T17:35:15.865Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,75.2,13,0.9,0.4632,6.0428,20.9707,-22.9013,7.495,6.5392,-0.0331,0.8142,-4.7431,-117.9286,-7.5376,1.0235,50.0043,6.1431,10.6309,22.8,7.2,24,1998,138,NA,NA,NA,NA,NA,NA,FALSE,-31.1,10.3,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T17:31:11.074Z","2023-07-30T17:31:24.197Z",TRUE,"pitch","144fd7f4-6a12-4215-b58a-122e7752f1b5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.72,1.76,NA,128.57,148.64,"fly_ball","medium","9",199.93,112.68,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bo Bichette flies out to right fielder Hunter Renfroe. Whit Merrifield to 3rd.",0,1,1,43,"bottom",5,"2023-07-30T17:30:52.863Z","2023-07-30T17:31:24.197Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,85,1,0.91,0.4085,6.0752,23.9183,-13.7043,2.8464,10.1003,-0.3036,3.3386,-4.4418,-133.2059,-4.789,1.0024,50.0005,6.1232,5.2041,16.8,3.6,24,2332,158,86.2,37,286,NA,NA,NA,TRUE,-14.5,17.6,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T17:30:52.863Z","2023-07-30T17:30:58.937Z",FALSE,"stepoff","31cc7776-aed6-49b8-9a3e-996ba860f95b",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bo Bichette flies out to right fielder Hunter Renfroe. Whit Merrifield to 3rd.",0,1,1,43,"bottom",5,"2023-07-30T17:30:52.863Z","2023-07-30T17:31:24.197Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T17:29:59.238Z","2023-07-30T17:30:11.976Z",TRUE,"pitch","d9487b39-eebc-4b56-945f-6645fbb78a1a",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.26,1.58,NA,110.97,189.25,"line_drive","medium","7",52.98,108.7,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Mickey Moniak. Daulton Varsho scores. Whit Merrifield to 2nd. Whit Merrifield advances to 2nd, on a fielding error by left fielder Mickey Moniak.",1,1,1,42,"bottom",5,"2023-07-30T17:29:03.936Z","2023-07-30T17:30:11.976Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",81.6,76.4,8,0.89,0.4571,5.8676,18.6091,-28.7779,-0.5386,2.3236,0.1582,1.8343,-5.8791,-118.9458,-1.3162,2.7119,50.0015,4.9577,-0.7867,3.6,8.4,24,2507,186,90.1,11,142,NA,NA,NA,FALSE,-36.1,4.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T17:29:35.706Z","2023-07-30T17:29:39.050Z",TRUE,"pitch","8497e010-8fc5-4322-98fb-6e463dd89570",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.26,1.58,NA,98.79,148.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Mickey Moniak. Daulton Varsho scores. Whit Merrifield to 2nd. Whit Merrifield advances to 2nd, on a fielding error by left fielder Mickey Moniak.",1,1,1,42,"bottom",5,"2023-07-30T17:29:03.936Z","2023-07-30T17:30:11.976Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.5,3,0.9,0.4092,6.0937,26.051,-15.4436,1.5498,9.197,0.4777,3.3608,-2.5571,-133.361,-4.4492,1.2434,50.0004,6.1488,2.8188,8.4,3.6,24,2287,154,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T17:29:08.817Z","2023-07-30T17:29:12.122Z",TRUE,"pitch","9b61be77-5f2e-4bcf-a8ab-1d5f72e43b0b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.26,1.58,NA,109.6,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Mickey Moniak. Daulton Varsho scores. Whit Merrifield to 2nd. Whit Merrifield advances to 2nd, on a fielding error by left fielder Mickey Moniak.",1,1,1,42,"bottom",5,"2023-07-30T17:29:03.936Z","2023-07-30T17:30:11.976Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.6,73.4,5,0.89,0.4719,5.9757,21.0324,-23.368,5.6829,6.4548,0.194,2.6549,-3.5215,-115.9207,-3.3729,0.9921,50.0055,6.3519,7.7596,16.8,7.2,24,1903,136,NA,NA,NA,NA,NA,NA,FALSE,-31.8,11.2,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T17:28:22.144Z","2023-07-30T17:28:34.450Z",TRUE,"pitch","db4147dc-664d-4944-bfb0-1a8f04a3a147",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.34,1.53,NA,121.03,170.28,"line_drive","hard","9",218.85,114.51,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Daulton Varsho doubles (15) on a sharp line drive to right fielder Hunter Renfroe.",0,1,0,41,"bottom",5,"2023-07-30T17:26:50.412Z","2023-07-30T17:28:34.450Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.2,5,0.9,0.415,5.9881,27.4361,-15.6766,4.0681,9.3422,-0.1057,2.537,-4.7499,-131.8761,-6.3368,1.1883,50.0005,6.1228,7.1816,20.4,3.6,24,2309,160,110.4,11,211,NA,NA,NA,FALSE,-17.5,15.7,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA
717201,"2023-07-30",3,"2023-07-30T17:27:58.515Z","2023-07-30T17:28:02.813Z",TRUE,"pitch","8d4736a2-b22d-4c01-9e4a-d7d381c967f6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.0371,1.3659,NA,125.07,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Daulton Varsho doubles (15) on a sharp line drive to right fielder Hunter Renfroe.",0,1,0,41,"bottom",5,"2023-07-30T17:26:50.412Z","2023-07-30T17:28:34.450Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84.7,5,0.87,0.4113,5.977,23.6943,-17.1362,1.8753,8.3369,-0.2117,1.9816,-4.8141,-132.3108,-7.5483,1.374,50.001,6.0892,3.3822,8.4,3.6,24,2217,152,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T17:27:40.634Z","2023-07-30T17:27:45.348Z",TRUE,"pitch","5f301109-61d1-4b85-acd3-c8df9af90399",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.2258,1.5118,NA,150.75,227.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Daulton Varsho doubles (15) on a sharp line drive to right fielder Hunter Renfroe.",0,1,0,41,"bottom",5,"2023-07-30T17:26:50.412Z","2023-07-30T17:28:34.450Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.5,13,0.9,0.4124,6.0395,25.2676,-13.9103,3.2301,10.1958,-0.8854,0.4272,-6.8786,-132.2461,-11.6796,1.3168,50.0016,5.8914,5.7856,15.6,3.6,24,2360,158,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
