"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718085,"2023-05-21",0,"2023-05-21T16:48:09.106Z","2023-05-21T16:48:12.143Z",TRUE,"pitch","a462cbd8-2a77-461f-b7ce-15064cd4012a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.15,1.46,NA,128.4,170.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Luke Maile singles on a line drive to right fielder Jake Bauers.",0,2,1,34,"bottom",5,"2023-05-21T16:48:05.003Z","2023-05-21T16:50:10.388Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.8,4,0.91,0.4387,6.4541,24.0739,-20.0372,-8.7912,7.6797,-0.299,2.5258,6.2118,-124.6471,-4.1575,-1.676,50.0014,5.861,-13.8902,31.2,6,24,1655,241,NA,NA,NA,NA,NA,NA,FALSE,-24,13.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T16:48:47.701Z","2023-05-21T16:49:02.649Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,571912,"/api/v1/people/571912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Luke Maile singles on a line drive to right fielder Jake Bauers.",0,2,1,34,"bottom",5,"2023-05-21T16:48:05.003Z","2023-05-21T16:50:10.388Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",6,"2023-05-21T16:47:43.103Z","2023-05-21T16:47:46.937Z",TRUE,"pitch","248d51e3-7c93-4c2f-9a72-9515b579e787",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.2,1.54,NA,101.09,174.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.9,6,0.88,0.3808,6.2899,29.9944,-11.4938,-5.4833,9.8444,0.4174,2.389,7.9074,-143.2976,-7.7852,-1.6526,50.0026,5.8418,-11.5189,37.2,3.6,24,2212,214,NA,NA,NA,NA,NA,NA,TRUE,-11.4,16.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",5,"2023-05-21T16:47:23.702Z","2023-05-21T16:47:26.702Z",TRUE,"pitch","16efb0ae-7875-4fd0-a4c8-825352f0ebbf",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.2,1.54,NA,103.9,146.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.6,12,0.71,0.3844,6.2128,31.7365,-13.3825,-6.5038,9.1307,0.3437,3.428,7.719,-142.3429,-4.7765,-1.5543,50.007,5.971,-13.3911,39.6,3.6,24,2253,214,NA,NA,NA,NA,NA,NA,FALSE,-12.7,15.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",4,"2023-05-21T16:47:10.065Z","2023-05-21T16:47:13.987Z",TRUE,"pitch","2a93b453-8747-45f6-ada2-a2e30aff87c1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.2,1.54,NA,109.81,142.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.9,12,0.85,0.3862,6.3242,33.8024,-13.4213,-5.7833,9.2128,0.1886,3.5681,7.3602,-142.052,-4.2597,-1.6897,50.0002,5.9459,-11.7691,34.8,3.6,24,2336,211,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T16:46:45.785Z","2023-05-21T16:46:49.295Z",TRUE,"pitch","e1584c30-4580-40ef-a6ba-2aef7a2dacf8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.2,1.54,NA,98.34,167.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.2,6,0.77,0.3859,6.2952,32.6086,-11.6968,-6.7555,10.037,0.4896,2.6309,8.5175,-141.9552,-7.0673,-1.6726,50.0028,5.8981,-13.7827,42,3.6,24,2282,213,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.9,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:46:30.987Z","2023-05-21T16:46:34.635Z",TRUE,"pitch","c20847a3-4993-4813-80e8-51199b8c2a89",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0193,1.5421,NA,89.12,190.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.9,9,0.91,0.435,6.7403,22.8653,-20.6391,-9.2195,7.1648,0.7314,1.8056,8.6896,-125.4212,-5.8732,-1.5629,50.0017,5.8358,-14.8418,31.2,6,24,1591,237,NA,NA,NA,NA,NA,NA,FALSE,-24.6,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T16:46:20.619Z","2023-05-21T16:46:24.898Z",TRUE,"pitch","572c1388-e701-4610-b311-d104247dbf3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0193,1.5421,NA,74.12,160.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.1,12,0.84,0.386,6.2844,33.6075,-11.0275,-6.6927,10.3767,1.1249,2.8883,9.9725,-142.1002,-6.5258,-1.5662,50.0065,5.9207,-13.6443,42,3.6,24,2269,223,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T16:46:59.542Z","2023-05-21T16:47:10.065Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,621028,"/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Kevin Newman strikes out swinging.",0,2,1,33,"bottom",5,"2023-05-21T16:46:18.753Z","2023-05-21T16:47:46.937Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T16:45:52.645Z","2023-05-21T16:45:56.736Z",TRUE,"pitch","d4d213f7-61c1-444e-9ae2-93af8400a72b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.6346,1.8422,NA,90.27,154.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,2,1,32,"bottom",5,"2023-05-21T16:45:03.235Z","2023-05-21T16:45:56.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.5,3,0.92,0.386,6.0387,29.7832,-11.99,-3.2684,9.8775,0.7011,3.1224,7.2913,-141.4601,-5.984,-1.4757,50.0037,6.0215,-6.6803,21.6,2.4,24,2174,211,NA,NA,NA,NA,NA,NA,TRUE,-11.8,16.9,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T16:45:38.028Z","2023-05-21T16:45:41.661Z",TRUE,"pitch","75b35041-e0f9-4fa7-a269-f2e289704c08",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.7126,1.8422,NA,96.7,132.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,2,1,32,"bottom",5,"2023-05-21T16:45:03.235Z","2023-05-21T16:45:56.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.8,12,0.91,0.3838,6.3046,31.4892,-14.7898,-3.8897,8.421,0.5327,3.9433,7.2063,-142.48,-3.4919,-1.5193,50.0023,6.1141,-8.0302,22.8,3.6,24,2207,207,NA,NA,NA,NA,NA,NA,FALSE,-13.7,14.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:45:17.092Z","2023-05-21T16:45:20.703Z",TRUE,"pitch","d350efa2-eff8-4df0-bf67-8fa3fac2cbbc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.71,1.84,NA,102.87,153.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,2,1,32,"bottom",5,"2023-05-21T16:45:03.235Z","2023-05-21T16:45:56.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.7,3,0.91,0.3863,6.085,28.0817,-12.528,-3.8823,9.6212,0.3708,3.1577,6.8576,-141.0564,-5.8114,-1.5728,50.0027,6.0321,-7.9279,25.2,3.6,24,2233,208,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T16:45:06.509Z","2023-05-21T16:45:09.811Z",TRUE,"pitch","01487e6f-5f64-4406-853d-42cdca27309f",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,0,NA,NA,3.71,1.84,NA,133.45,146.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,2,1,32,"bottom",5,"2023-05-21T16:45:03.235Z","2023-05-21T16:45:56.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.7,1,0.79,0.3889,6.1057,30.439,-14.0165,-5.4511,9.0251,-0.4316,3.4041,5.3433,-140.6007,-4.8871,-1.644,50.0023,6.0673,-10.9665,33.6,3.6,24,2246,207,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",4,"2023-05-21T16:42:56.156Z","2023-05-21T16:43:04.922Z",TRUE,"pitch","db9ab602-5b41-426d-8f23-ffa935a5a230",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.25,1.48,NA,106.62,181.58,"fly_ball","medium","7",101.51,106.77,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to left fielder Jake Fraley.",0,2,1,31,"top",5,"2023-05-21T16:41:37.751Z","2023-05-21T16:43:04.922Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.8,5,0.9,0.421,6.4208,23.3642,-29.5306,2.1488,1.5345,0.2722,2.1187,6.0727,-129.3923,-3.6957,-2.3708,50.0014,5.793,3.6941,8.4,7.2,24,2308,118,83.7,46,241,NA,NA,NA,TRUE,-31.9,2.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T16:42:39.557Z","2023-05-21T16:42:43.281Z",TRUE,"pitch","bb77a3db-46f2-4701-acff-caed678feacc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0956,1.4821,NA,160.72,195.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to left fielder Jake Fraley.",0,2,1,31,"top",5,"2023-05-21T16:41:37.751Z","2023-05-21T16:43:04.922Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.5,13,0.9,0.4276,6.5485,23.0615,-31.1158,3.0439,0.6354,-1.147,1.6158,2.1744,-127.4818,-4.027,-2.4027,50.0031,5.6378,5.0741,9.6,8.4,24,2367,93,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0.6,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T16:42:14.528Z","2023-05-21T16:42:19.621Z",TRUE,"pitch","0a784c02-0726-463a-bee0-69cf059e0588",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.25,1.48,NA,119.92,170.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to left fielder Jake Fraley.",0,2,1,31,"top",5,"2023-05-21T16:41:37.751Z","2023-05-21T16:43:04.922Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.8,5,0.9,0.4288,6.1949,25.1592,-29.1257,0.5098,1.8418,-0.0766,2.5194,5.568,-127.5247,-2.5848,-2.3506,50.0023,5.8336,0.8423,3.6,7.2,24,2372,107,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
