"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717276,"2023-07-25",1,"2023-07-25T02:55:14.540Z","2023-07-25T02:57:02.346Z",FALSE,"action",NA,NA,"Pitching Change: Tim Hill replaces Yu Darvish.","Pitching Substitution",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,657612,"/api/v1/people/657612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"39","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,7,1,39,"top",5,"2023-07-25T02:57:00.030Z","2023-07-25T02:58:00.270Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",5,"2023-07-25T02:57:42.624Z","2023-07-25T02:57:55.457Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,669707,"/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,7,1,39,"top",5,"2023-07-25T02:57:00.030Z","2023-07-25T02:58:00.270Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",6,"2023-07-25T02:54:21.123Z","2023-07-25T02:54:25.954Z",TRUE,"pitch","610d95f3-9fcc-4271-b286-1782201c22d7",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3341,1.6777,NA,102.75,155.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,84.4,3,2,0.405,6.7244,33.8524,-22.8919,-9.7865,5.0316,0.3739,3.083,9.0935,-135.9893,-1.5459,-1.7656,50.0051,5.2697,-18.0664,34.8,6,24,2091,215,NA,NA,NA,NA,NA,NA,TRUE,-22.8,8.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",5,"2023-07-25T02:53:54.212Z","2023-07-25T02:53:59.332Z",TRUE,"pitch","7a3d139d-58e4-4465-9487-eaf5aec981df",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.29,1.65,NA,125.75,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.6,8,2,0.4057,6.7746,32.3826,-23.9897,-9.7819,4.4456,-0.2296,1.9035,7.5847,-135.5363,-4.2185,-1.8073,50.0047,5.176,-18.0196,33.6,6,24,2246,217,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.2,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",4,"2023-07-25T02:53:34.080Z","2023-07-25T02:53:39.998Z",TRUE,"pitch","1daf5967-3bee-4077-98cb-ce6f1ba9071c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3341,1.6548,NA,73.32,213.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.9,80.7,14,2,0.4294,7.0143,26.5798,-28.5101,-7.1569,2.2259,1.1459,0.9349,9.1504,-127.6214,-5.0696,-1.5584,50.0039,5.1961,-11.7912,19.2,7.2,24,1503,223,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",3,"2023-07-25T02:53:13.865Z","2023-07-25T02:53:18.206Z",TRUE,"pitch","6d65d77c-778e-48f5-a047-9f240e350aa2",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.357,1.6777,NA,88.42,153.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,83.7,3,2,0.4095,6.7307,31.4249,-22.6824,-8.0932,5.2507,0.7499,3.151,8.9221,-134.2168,-1.5717,-1.5798,50.0046,5.3735,-14.6378,28.8,6,24,2189,207,NA,NA,NA,NA,NA,NA,FALSE,-23,9.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",2,"2023-07-25T02:52:54.349Z","2023-07-25T02:52:59.436Z",TRUE,"pitch","7ad9acef-8c9f-4678-af85-306e755e40b6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3341,1.7006,NA,66.33,177.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,81.3,14,2,0.4232,6.8789,29.1829,-21.5826,1.0397,6.2582,1.3293,2.2555,7.4252,-129.8088,-3.4905,-1.7128,50.0053,5.2763,1.7599,8.4,6,24,2477,188,NA,NA,NA,NA,NA,NA,FALSE,-23.9,10.7,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",1,"2023-07-25T02:52:35.625Z","2023-07-25T02:52:40.835Z",TRUE,"pitch","5f2bb78d-ff47-432f-9acf-1c2fb41a0a78",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3798,1.7236,NA,92.42,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.1,6,2,0.4037,6.7722,31.6696,-22.2576,-7.4708,5.3306,0.6448,2.4011,8.9828,-136.0032,-3.5353,-1.7406,50.0044,5.2738,-13.904,27.6,6,24,2205,212,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",0,"2023-07-25T02:52:17.600Z","2023-07-25T02:52:22.628Z",TRUE,"pitch","317a7eb6-fde0-4a12-98db-61d720af6838",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.357,1.7006,NA,166.14,159.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,7,1,38,"top",5,"2023-07-25T02:52:10.219Z","2023-07-25T02:54:25.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.8,11,2,0.4049,6.5812,31.1526,-21.5616,-4.9637,5.7364,-1.2891,2.9413,3.359,-135.5532,-2.4527,-1.9028,50.0067,5.3724,-9.1885,20.4,4.8,24,2162,211,NA,NA,NA,NA,NA,NA,FALSE,-21.6,10.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",3,"2023-07-25T02:51:25.390Z","2023-07-25T02:51:51.791Z",TRUE,"pitch","00d34fc5-fcdf-41d8-9e03-462dc389da4d",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.44,1.65,NA,104.74,155.6,"fly_ball","medium","89",199.96,55.4,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Carlos Santana homers (11) on a fly ball to right center field. Andrew McCutchen scores.",2,7,1,37,"top",5,"2023-07-25T02:50:42.428Z","2023-07-25T02:51:51.791Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.2,3,2,0.412,6.9312,30.7246,-14.3638,-5.4525,9.9709,0.3216,3.0807,7.4531,-133.3308,-2.8647,-1.8117,50.0064,5.2158,-9.744,27.6,3.6,24,2379,208,102.9,28,397,NA,NA,NA,FALSE,-15.2,17.5,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",2,"2023-07-25T02:51:04.063Z","2023-07-25T02:51:08.505Z",TRUE,"pitch","90b2afc3-2407-469d-92a1-dff995b0f6ef",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.44,1.65,NA,95.66,202.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Carlos Santana homers (11) on a fly ball to right center field. Andrew McCutchen scores.",2,7,1,37,"top",5,"2023-07-25T02:50:42.428Z","2023-07-25T02:51:51.791Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,73.7,14,2,0.4694,6.5955,24.8605,-33.6066,8.8544,-1.0436,0.56,1.3598,3.1638,-117.2714,-1.5595,-1.9617,50.0013,5.206,12.1716,20.4,10.8,24,2809,56,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-2,-16.8,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",1,"2023-07-25T02:50:44.655Z","2023-07-25T02:50:50.433Z",TRUE,"pitch","cba2e5ce-788e-4f6f-87b5-eaf521933078",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3341,1.5401,NA,79.07,149.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Carlos Santana homers (11) on a fly ball to right center field. Andrew McCutchen scores.",2,7,1,37,"top",5,"2023-07-25T02:50:42.428Z","2023-07-25T02:51:51.791Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.4,12,2,0.4058,6.6404,32.2678,-14.8313,-4.0161,9.4183,0.995,3.2892,8.5203,-135.4837,-2.7333,-1.6824,50.0008,5.3601,-7.3947,19.2,3.6,24,2520,212,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.6,5.3,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",0,"2023-07-25T02:50:26.549Z","2023-07-25T02:50:31.181Z",FALSE,"pickoff","680bd8e9-07ba-491c-9c2d-c84a37cc7bb4",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Carlos Santana homers (11) on a fly ball to right center field. Andrew McCutchen scores.",2,7,1,37,"top",5,"2023-07-25T02:50:42.428Z","2023-07-25T02:51:51.791Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",3,"2023-07-25T02:49:53.335Z","2023-07-25T02:49:58.242Z",TRUE,"pitch","abdfdd9d-ab03-4fff-b4d3-04bb1ec0f263",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.3494,1.6242,NA,118.13,200.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Andrew McCutchen walks.",0,5,1,36,"top",5,"2023-07-25T02:48:50.430Z","2023-07-25T02:49:58.242Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.3,13,2,0.4433,6.4123,24.2217,-31.4853,2.3348,0.4449,-0.0297,1.4302,3.7575,-123.4846,-3.1528,-1.8734,50.002,5.3679,3.6111,7.2,8.4,24,2955,354,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.4,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",457705,"Andrew McCutchen","/api/v1/people/457705",NA,NA,NA
717276,"2023-07-25",2,"2023-07-25T02:49:35.662Z","2023-07-25T02:49:41.458Z",TRUE,"pitch","aeec542a-1490-41e5-ae56-17710b125c3e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3494,1.6471,NA,106.11,145.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Andrew McCutchen walks.",0,5,1,36,"top",5,"2023-07-25T02:48:50.430Z","2023-07-25T02:49:58.242Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,74.1,3,2,0.4635,6.4222,25.0534,-29.1478,7.467,2.1428,0.2856,3.4617,3.1362,-118.6795,1.6834,-2.0273,50.0013,5.4193,10.5315,21.6,8.4,24,2502,72,NA,NA,NA,NA,NA,NA,FALSE,-36.8,4.7,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",1,"2023-07-25T02:49:18.560Z","2023-07-25T02:49:22.249Z",TRUE,"pitch","74565a64-85f1-4d9b-afaa-45e01b5887fa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.395,1.6701,NA,78.75,206.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Andrew McCutchen walks.",0,5,1,36,"top",5,"2023-07-25T02:48:50.430Z","2023-07-25T02:49:58.242Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78,14,2,0.4439,6.64,26.3046,-33.7983,2.6438,-1.0531,1.0036,1.2084,5.6286,-123.7218,-3.2747,-1.6509,50.0048,5.4024,4.0693,8.4,9.6,24,2774,107,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-2.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
