"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747137,"2024-04-11",2,"2024-04-11T18:28:30.697Z","2024-04-11T18:28:33.697Z",TRUE,"pitch","b872f02b-9c07-4f40-aa69-79326b91c162",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,1,1,NA,NA,3.5,1.58,NA,96.88,171.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Ronald Acuña Jr. called out on strikes.",0,7,2,43,"bottom",5,"2024-04-11T18:27:42.321Z","2024-04-11T18:29:44.498Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,83.6,6,0.89,0.4166,6.5014,21.8087,-18.9544,7.2893,7.5139,0.5277,2.4973,-5.9868,-130.3881,-5.1373,1.8823,50.0026,5.8801,12.8248,31.2,4.8,24,2041,160,NA,NA,NA,NA,NA,NA,FALSE,-20.5,13,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",1,"2024-04-11T18:28:08.732Z","2024-04-11T18:28:12.032Z",TRUE,"pitch","b4faf7e8-51db-40be-b333-995f2650732d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.528,1.5799,NA,115.27,129.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Ronald Acuña Jr. called out on strikes.",0,7,2,43,"bottom",5,"2024-04-11T18:27:42.321Z","2024-04-11T18:29:44.498Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,83.1,12,0.91,0.4171,6.587,22.9647,-16.4806,2.9782,8.949,0.0453,4.0519,-5.81,-130.4463,-1.7972,1.8971,50.0013,5.9696,5.2225,14.4,3.6,24,1979,157,NA,NA,NA,NA,NA,NA,FALSE,-17.4,16.2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T18:27:50.159Z","2024-04-11T18:27:53.584Z",TRUE,"pitch","464dcacf-768e-49e4-9287-f7b796cde10b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5554,1.6175,NA,119.88,132.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Ronald Acuña Jr. called out on strikes.",0,7,2,43,"bottom",5,"2024-04-11T18:27:42.321Z","2024-04-11T18:29:44.498Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.2,11,0.91,0.416,6.5273,24.3467,-15.0745,1.6533,9.7089,-0.0755,3.9524,-5.6482,-131.0261,-2.6113,1.8811,50.0016,6.0711,2.9122,7.2,3.6,24,2069,163,NA,NA,NA,NA,NA,NA,FALSE,-16.1,17.3,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",4,"2024-04-11T18:26:57.202Z","2024-04-11T18:27:11.450Z",TRUE,"pitch","eabe5a87-045d-4eee-921a-a119cff1c948",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.37,1.6,NA,85.5,187.69,"line_drive","medium","8",163.24,56.16,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Chadwick Tromp doubles (1) on a line drive to center fielder Harrison Bader. Adam Duvall scores. Orlando Arcia scores.",2,7,2,42,"bottom",5,"2024-04-11T18:25:49.545Z","2024-04-11T18:27:11.450Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,644433,"Chadwick Tromp","/api/v1/people/644433","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,78.4,9,2,0.4433,6.6969,22.2129,-25.2951,8.7258,4.4398,0.8263,1.8924,-5.8371,-123.104,-4.4144,2.083,50.0036,5.8256,13.5236,25.2,7.2,24,1346,122,95.5,17,326,NA,NA,NA,FALSE,-30.6,7.3,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,644433,"Chadwick Tromp","/api/v1/people/644433",NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",3,"2024-04-11T18:26:30.205Z","2024-04-11T18:26:33.670Z",TRUE,"pitch","3f57997f-69e0-4289-a93f-e59ec3a2a5ae",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.6,NA,155.15,162.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Chadwick Tromp doubles (1) on a line drive to center fielder Harrison Bader. Adam Duvall scores. Orlando Arcia scores.",2,7,2,42,"bottom",5,"2024-04-11T18:25:49.545Z","2024-04-11T18:27:11.450Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,644433,"Chadwick Tromp","/api/v1/people/644433","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72.5,11,0.9,0.4809,6.5158,19.2468,-35.1996,-1.8673,-2.2947,-1.0009,2.8346,-6.0898,-113.5437,0.4943,1.9501,50.0055,6.0945,-2.4571,6,10.8,24,2323,305,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-3.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",2,"2024-04-11T18:26:09.411Z","2024-04-11T18:26:12.515Z",TRUE,"pitch","956d57a8-3b29-4780-91aa-4eb6302b7ec2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3701,1.5354,NA,90.74,186.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Chadwick Tromp doubles (1) on a line drive to center fielder Harrison Bader. Adam Duvall scores. Orlando Arcia scores.",2,7,2,42,"bottom",5,"2024-04-11T18:25:49.545Z","2024-04-11T18:27:11.450Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,644433,"Chadwick Tromp","/api/v1/people/644433","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.8,9,0.91,0.422,6.632,26.8581,-17.2251,7.5568,8.7571,0.689,1.9259,-6.0952,-129.7373,-6.4732,2.0858,50.0013,5.7638,12.8957,32.4,4.8,24,1938,154,NA,NA,NA,NA,NA,NA,FALSE,-19.8,14.6,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",1,"2024-04-11T18:25:51.901Z","2024-04-11T18:25:55.221Z",TRUE,"pitch","7a27cd31-74e7-4e77-bcfb-ca579061ac38",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4182,1.5901,NA,178.47,162.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Chadwick Tromp doubles (1) on a line drive to center fielder Harrison Bader. Adam Duvall scores. Orlando Arcia scores.",2,7,2,42,"bottom",5,"2024-04-11T18:25:49.545Z","2024-04-11T18:27:11.450Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,644433,"Chadwick Tromp","/api/v1/people/644433","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.6,11,0.91,0.4142,6.5913,26.0709,-17.2472,1.6931,8.416,-1.6128,2.8256,-9.3962,-131.8597,-4.5942,1.7656,50.0062,5.8499,3.0052,3.6,3.6,24,2023,158,NA,NA,NA,NA,NA,NA,FALSE,-18.6,14.5,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T18:24:38.187Z","2024-04-11T18:25:51.901Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Chadwick Tromp doubles (1) on a line drive to center fielder Harrison Bader. Adam Duvall scores. Orlando Arcia scores.",2,7,2,42,"bottom",5,"2024-04-11T18:25:49.545Z","2024-04-11T18:27:11.450Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,644433,"Chadwick Tromp","/api/v1/people/644433","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",5,"2024-04-11T18:24:22.499Z","2024-04-11T18:24:25.499Z",TRUE,"pitch","904d472e-ae31-4f9c-b1d2-9ed2bc9ec851",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.281,1.508,NA,93.92,135.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Orlando Arcia walks. Adam Duvall to 2nd.",0,7,0,41,"bottom",5,"2024-04-11T18:22:36.396Z","2024-04-11T18:24:25.499Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.6,12,0.9,0.4137,6.618,25.1342,-18.685,8.4648,7.5765,0.6055,3.8353,-6.5632,-131.8536,-2.1129,2.0136,50.0017,6.0095,15.0683,36,4.8,24,2008,158,NA,NA,NA,NA,NA,NA,FALSE,-19.4,13.6,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",4,"2024-04-11T18:24:05.077Z","2024-04-11T18:24:08.632Z",TRUE,"pitch","2950a0dd-5d63-488b-ae40-69ec34a51e11",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4182,1.5627,NA,172.22,186.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Orlando Arcia walks. Adam Duvall to 2nd.",0,7,0,41,"bottom",5,"2024-04-11T18:22:36.396Z","2024-04-11T18:24:25.499Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,83,13,0.89,0.4183,6.6742,25.1002,-18.0002,3.2696,8.1437,-1.4487,1.9261,-9.4889,-130.4925,-6.5761,1.7953,50.0041,5.8151,5.6927,12,4.8,24,2046,152,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",3,"2024-04-11T18:23:45.546Z","2024-04-11T18:23:48.826Z",TRUE,"pitch","d5508db8-6213-4bed-9451-d9a2511f2621",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.528,1.6175,NA,128.52,177.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Orlando Arcia walks. Adam Duvall to 2nd.",0,7,0,41,"bottom",5,"2024-04-11T18:22:36.396Z","2024-04-11T18:24:25.499Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,83.5,4,0.9,0.4155,6.5548,25.2045,-20.7739,7.8351,6.4602,-0.3022,2.2692,-8.5433,-131.3409,-5.285,1.9594,50.0042,5.8314,13.8282,30,6,24,2043,155,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.8,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",2,"2024-04-11T18:23:28.702Z","2024-04-11T18:23:32.780Z",TRUE,"pitch","436df42f-98ce-49f4-abdc-e1cc8d34f115",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3085,1.5901,NA,88.96,198.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Orlando Arcia walks. Adam Duvall to 2nd.",0,7,0,41,"bottom",5,"2024-04-11T18:22:36.396Z","2024-04-11T18:24:25.499Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,83.6,9,0.9,0.4157,6.6844,24.5414,-20.866,7.8202,6.4124,0.7356,1.4984,-5.9745,-131.1499,-7.2403,2.0134,50.0028,5.8212,13.7906,30,6,24,1977,151,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.4,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",1,"2024-04-11T18:23:10.092Z","2024-04-11T18:23:14.260Z",TRUE,"pitch","2fbb3c88-918c-47f1-854c-f2356b430d26",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3633,1.5627,NA,135.98,146.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Orlando Arcia walks. Adam Duvall to 2nd.",0,7,0,41,"bottom",5,"2024-04-11T18:22:36.396Z","2024-04-11T18:24:25.499Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83.9,1,0.91,0.4135,6.5783,23.8342,-15.9698,2.9097,9.0855,-0.4979,3.4149,-7.304,-131.6642,-3.7041,1.9148,50.0007,5.9973,5.1888,13.2,3.6,24,2018,155,NA,NA,NA,NA,NA,NA,FALSE,-17,16,-4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T18:22:53.424Z","2024-04-11T18:22:56.424Z",TRUE,"pitch","dc907cef-a386-4e9d-bf6f-af663ce72e19",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5005,1.6099,NA,177.01,190.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Orlando Arcia walks. Adam Duvall to 2nd.",0,7,0,41,"bottom",5,"2024-04-11T18:22:36.396Z","2024-04-11T18:24:25.499Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,83.8,13,0.9,0.415,6.6997,24.5566,-16.0565,2.7796,9.1077,-1.5742,1.7979,-9.7095,-131.3683,-7.4599,1.7885,50.0045,5.8409,4.9211,10.8,3.6,24,2016,159,NA,NA,NA,NA,NA,NA,FALSE,-18,15.2,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",1,"2024-04-11T18:22:15.055Z","2024-04-11T18:22:25.027Z",TRUE,"pitch","cc78ddaa-90ba-463d-a09e-4d1a5ac32b53",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.45,1.58,NA,117.29,170.49,"line_drive","hard","8",113.44,63.15,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Harrison Bader.",0,7,0,40,"bottom",5,"2024-04-11T18:21:35.476Z","2024-04-11T18:22:25.027Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.3,5,0.9,0.4187,6.601,28.3111,-18.1408,7.8471,8.0994,-0.0077,2.5293,-7.7662,-130.9549,-5.2018,1.9805,50.0011,5.9034,13.5935,32.4,4.8,24,2099,152,101.1,19,340,NA,NA,NA,TRUE,-20.2,13.7,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T18:21:57.803Z","2024-04-11T18:22:00.803Z",TRUE,"pitch","4e33583c-9256-4f4e-afa7-7ff859ffafe2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4457,1.5799,NA,177.38,184.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Harrison Bader.",0,7,0,40,"bottom",5,"2024-04-11T18:21:35.476Z","2024-04-11T18:22:25.027Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.1,13,0.9,0.4208,6.6534,27.0429,-18.4816,9.2477,7.9736,-1.5839,2.0206,-11.5941,-130.1272,-6.2448,1.7256,50.001,5.8494,15.8755,34.8,6,24,2102,158,NA,NA,NA,NA,NA,NA,FALSE,-21,13.2,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
