"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718487,"2023-04-21",7,"2023-04-22T00:12:19.103Z","2023-04-22T00:12:22.856Z",TRUE,"pitch","30999056-119a-4839-bbf4-780704135f9f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2079,1.5002,NA,92.5,132.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.6,12,0.9,0.3894,7.0782,28.5985,-14.6175,6.7108,8.7421,0.6428,3.9333,-6.7207,-140.1001,-1.408,2.189,50.0029,5.3874,13.4782,39.6,3.6,24,2381,141,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.8,-10.9,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",6,"2023-04-22T00:11:55.339Z","2023-04-22T00:11:58.560Z",TRUE,"pitch","e2508fd2-439d-4fda-b0e6-a73f9f882d22",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.5,NA,104.08,180.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.4,6,2,0.4151,6.8759,26.5593,-25.0291,2.0967,4.0496,0.3389,2.1768,-5.1802,-131.6751,-4.0758,2.0547,50.0064,5.5851,3.7031,6,6,24,2400,163,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.7,-2.8,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",5,"2023-04-22T00:11:32.159Z","2023-04-22T00:11:35.793Z",TRUE,"pitch","07633556-a23b-4f21-aaed-d095c1f7469a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.5,NA,120.53,195.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.4,8,0.89,0.4016,6.8541,33.4343,-11.4565,5.6525,11.0293,-0.0926,1.6098,-7.9308,-136.9614,-7.8167,2.1215,50.0023,5.3053,10.6177,33.6,3.6,24,2351,143,NA,NA,NA,NA,NA,NA,FALSE,-13,18.2,-8.4,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",4,"2023-04-22T00:11:07.774Z","2023-04-22T00:11:14.193Z",TRUE,"pitch","fbd99bb7-f0e6-4905-a30f-510c4882b89a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1823,1.5269,NA,92.93,191.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.1,9,0.9,0.3925,7.0193,35.9586,-10.5085,6.8389,11.0225,0.6314,1.7376,-6.668,-140.3086,-7.9296,2.1668,50.0002,5.3103,13.4397,43.2,3.6,24,2355,136,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.2,-10.8,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",2,"2023-04-22T00:10:42.155Z","2023-04-22T00:10:45.995Z",TRUE,"pitch","4f5b4873-e6f3-4977-9859-b047df203b8c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.21,1.5,NA,76.86,176.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,85.7,14,0.9,0.3973,6.9265,37.5112,-12.0388,6.2904,10.5174,1.0531,2.2995,-5.683,-139.0206,-5.9828,2.3287,50.0035,5.3135,12.0444,37.2,3.6,24,2413,142,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,-9.8,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T00:10:25.638Z","2023-04-22T00:10:29.189Z",TRUE,"pitch","8fa8e146-8c8e-4e18-b583-24cf2f67233f",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.21,1.5,NA,134.06,201.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,83.8,7,2,0.4117,6.9384,30.3652,-24.3803,-0.3392,4.3558,-0.4477,1.3819,-6.3249,-133.361,-6.0247,2.0051,50.0045,5.4442,-0.6066,4.8,6,24,2465,160,NA,NA,NA,NA,NA,NA,FALSE,-26,6.7,2,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",0,"2023-04-22T00:10:10.346Z","2023-04-22T00:10:14.122Z",TRUE,"pitch","3d128305-e400-4510-81f2-a7f7b3f2d6ca",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2607,1.5002,NA,152.11,210.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.8,84.3,13,2,0.4109,7.0847,29.0395,-22.3319,-0.0934,5.4718,-0.9211,1.0338,-7.4537,-133.3755,-7.4008,1.9235,50.005,5.4585,-0.1673,3.6,6,24,2416,151,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.4,1.8,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",3,"2023-04-22T00:10:54.655Z","2023-04-22T00:11:07.774Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,665828,"/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,33,"bottom",4,"2023-04-22T00:09:48.578Z","2023-04-22T00:12:46.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T00:09:36.938Z","2023-04-22T00:09:45.428Z",TRUE,"pitch","1f86db86-d4ad-4c95-bbbe-97ca4f0369e0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.3,1.51,NA,101.88,166.15,"ground_ball","medium","5",102.36,166.01,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Oswald Peraza grounds out, third baseman Matt Chapman to first baseman Brandon Belt.",0,2,1,32,"bottom",4,"2023-04-22T00:09:04.264Z","2023-04-22T00:09:45.428Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.3,6,2,0.4159,7.1794,25.4587,-24.3537,-0.5805,4.4424,0.3968,2.69,-4.1744,-131.2401,-2.7407,2.0775,50.0006,5.5444,-1.0216,3.6,6,24,2392,154,89.5,-8,18,NA,NA,NA,TRUE,-25.7,7.7,1.9,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",0,"2023-04-22T00:09:22.462Z","2023-04-22T00:09:25.970Z",TRUE,"pitch","1b6d91b9-dacc-4720-b13a-66ed322b210d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2871,1.5102,NA,53.44,184.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Oswald Peraza grounds out, third baseman Matt Chapman to first baseman Brandon Belt.",0,2,1,32,"bottom",4,"2023-04-22T00:09:04.264Z","2023-04-22T00:09:45.428Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,82.7,14,0.91,0.4204,7.064,23.6605,-28.428,4.2871,2.1767,1.6676,1.9985,-2.6135,-129.6247,-3.3834,2.1249,50.0064,5.4596,7.3959,13.2,7.2,24,1384,136,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.5,-7.3,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",4,"2023-04-22T00:08:53.038Z","2023-04-22T00:09:00.591Z",TRUE,"pitch","e2263f07-f8d0-45b8-8795-a0a06e85817b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.44,1.66,NA,96.86,182.09,"ground_ball","medium","6",111.14,145.54,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,31,"bottom",4,"2023-04-22T00:06:57.752Z","2023-04-22T00:09:00.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.6,9,0.83,0.4139,7.239,26.0329,-19.0393,5.837,7.3947,0.5283,2.0995,-5.8999,-131.9354,-4.9092,2.0269,50.0056,5.3726,10.3722,25.2,4.8,24,1810,141,89.8,-12,10,NA,NA,NA,TRUE,-20.5,12.6,-9.4,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",3,"2023-04-22T00:08:36.092Z","2023-04-22T00:08:41.217Z",TRUE,"pitch","d09d351c-a3bb-4d35-b57f-d668e4240fbf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.551,1.6602,NA,130.62,136.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,31,"bottom",4,"2023-04-22T00:06:57.752Z","2023-04-22T00:09:00.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,11,0.9,0.3923,6.9684,30.8398,-12.6661,9.4847,9.8779,-0.3573,3.8007,-10.2383,-139.5179,-2.1653,2.1244,50.0039,5.4197,18.7347,51.6,4.8,24,2377,135,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.6,-15.1,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",2,"2023-04-22T00:08:12.893Z","2023-04-22T00:08:16.561Z",TRUE,"pitch","c57fb0b9-2521-4ce6-a0d5-9157e9516828",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.66,NA,102.54,170.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,31,"bottom",4,"2023-04-22T00:06:57.752Z","2023-04-22T00:09:00.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.1,6,0.9,0.3956,6.8822,36.9664,-9.0556,7.24,11.9652,0.3792,2.5198,-7.5309,-139.4653,-6.086,2.199,50.0024,5.3551,13.9889,48,3.6,24,2446,138,NA,NA,NA,NA,NA,NA,FALSE,-10,20.3,-11.2,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T00:07:55.590Z","2023-04-22T00:07:59.839Z",TRUE,"pitch","9f7f82a8-b355-43fc-8f11-68ec1c5882d4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.44,1.66,NA,95.61,170.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,31,"bottom",4,"2023-04-22T00:06:57.752Z","2023-04-22T00:09:00.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,82.9,6,2,0.4155,6.9599,28.7729,-22.7739,1.1554,5.3423,0.5611,2.5169,-4.196,-131.9723,-3.588,2.0234,50.0032,5.5768,2.0337,2.4,6,24,2442,161,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.1,-1.2,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",0,"2023-04-22T00:07:38.311Z","2023-04-22T00:07:42.731Z",TRUE,"pitch","c0176bc7-87ee-4673-972e-0072c9324396",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4991,1.687,NA,102.87,143.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Brandon Belt.",0,2,1,31,"bottom",4,"2023-04-22T00:06:57.752Z","2023-04-22T00:09:00.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.3,3,0.9,0.3949,6.8734,35.9052,-9.919,7.2297,11.4604,0.3708,3.5298,-7.2854,-139.5432,-3.4029,2.0957,50.0021,5.435,14.0387,48,3.6,24,2452,142,NA,NA,NA,NA,NA,NA,FALSE,-10.1,20,-11.3,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",3,"2023-04-22T00:04:58.789Z","2023-04-22T00:05:03.857Z",TRUE,"pitch","472113a4-55ee-4e5a-b08a-bd29fdf8040c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.34,1.61,NA,140.33,188.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,2,1,30,"top",4,"2023-04-22T00:03:53.031Z","2023-04-22T00:05:03.857Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78,7,2,0.4397,6.2773,28.4945,-21.2726,-10.3129,6.9615,-0.6121,1.8678,4.8768,-125.2314,-4.5102,-1.2591,50.0055,5.4626,-16.1605,33.6,7.2,24,2459,229,NA,NA,NA,NA,NA,NA,TRUE,-25.7,11.6,17.3,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
