"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746478,"2024-05-01",1,"2024-05-01T18:16:23.480Z","2024-05-01T18:16:27.059Z",TRUE,"pitch","b61877cb-4bcc-4315-825a-7a8ab156e203",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.64,NA,156.17,130.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,31,"bottom",4,"2024-05-01T18:15:42.247Z","2024-05-01T18:16:56.882Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.4,11,2,0.4123,6.0466,28.2924,-17.1373,-6.9771,8.4142,-1.0277,4.003,4.2026,-132.8017,-2.9524,-1.7238,50.0031,6.3748,-12.4693,33.6,4.8,24,2177,209,NA,NA,NA,NA,NA,NA,FALSE,-18,14.8,11.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:16:05.475Z","2024-05-01T18:16:09.678Z",TRUE,"pitch","e604d9d4-7a56-4f73-b5ae-efdbee5f1519",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.33,1.64,NA,109.16,158.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,31,"bottom",4,"2024-05-01T18:15:42.247Z","2024-05-01T18:16:56.882Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85,2,2,0.4059,6.2799,28.4631,-15.9798,-3.7754,8.7769,0.2057,2.9623,6.2601,-134.7773,-5.9392,-1.6534,50.0028,6.3174,-6.9667,18,3.6,24,2200,207,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.9,5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:16:37.045Z","2024-05-01T18:16:52.964Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,608348,"/api/v1/people/608348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,31,"bottom",4,"2024-05-01T18:15:42.247Z","2024-05-01T18:16:56.882Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:15:29.326Z","2024-05-01T18:15:39.550Z",TRUE,"pitch","f7b4f6b6-b30b-48f0-adec-aa5cbd425855",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.57,1.68,NA,128.84,172.25,"fly_ball","medium","7",95.35,105.11,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Javier Báez flies out to left fielder Brendan Donovan.",0,1,3,30,"bottom",4,"2024-05-01T18:15:05.272Z","2024-05-01T18:15:39.550Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,85.2,4,2,0.4074,6.0612,25.3376,-18.8153,-5.2357,7.2724,-0.3106,2.464,6.1992,-133.7927,-6.0176,-1.9633,50.0006,6.0638,-9.6148,22.8,4.8,24,2246,218,97.9,48,249,NA,NA,NA,TRUE,-19.8,12.2,8.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T18:15:16.597Z","2024-05-01T18:15:20.246Z",TRUE,"pitch","7ecd7abf-e191-46f4-8499-fc8948b87631",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5577,1.6926,NA,77.45,206.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Javier Báez flies out to left fielder Brendan Donovan.",0,1,3,30,"bottom",4,"2024-05-01T18:15:05.272Z","2024-05-01T18:15:39.550Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,77.5,14,2,0.4531,6.2227,19.4923,-30.7198,1.0246,0.9782,1.0376,1.1987,5.7132,-120.0992,-5.7789,-1.4885,50.0035,6.3125,1.5215,3.6,8.4,24,2448,53,NA,NA,NA,NA,NA,NA,FALSE,-38.8,0.8,-3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:15:05.272Z","2024-05-01T18:15:08.871Z",TRUE,"pitch","4265fcac-c042-4e97-ac86-c5739ee2f516",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4809,1.5645,NA,80.32,187.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Javier Báez flies out to left fielder Brendan Donovan.",0,1,3,30,"bottom",4,"2024-05-01T18:15:05.272Z","2024-05-01T18:15:39.550Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.9,14,2,0.4097,6.3512,25.235,-19.1866,-7.9903,7.1537,0.9624,1.8953,9.7308,-133.0725,-7.5621,-1.6824,50.0032,6.1348,-14.5087,32.4,4.8,24,2129,212,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.6,12.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:12:46.529Z","2024-05-01T18:12:53.936Z",TRUE,"pitch","ece3c7e3-d8dd-4e01-8c93-8c75463ff162",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.41,1.58,NA,118.71,193.54,"ground_ball","medium","4",143.14,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Paul Goldschmidt grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,3,29,"top",4,"2024-05-01T18:11:57.677Z","2024-05-01T18:12:53.936Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,79.1,8,2,0.4418,6.0836,20.0732,-32.5366,-4.5899,-0.2357,-0.0448,1.6754,6.2778,-123.0792,-2.7072,-2.0101,50.0002,5.4934,-7.1752,10.8,8.4,24,1196,250,105.8,3,71,NA,NA,NA,TRUE,-38.4,-0.7,7.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T18:12:25.683Z","2024-05-01T18:12:29.012Z",TRUE,"pitch","3041c32b-f411-4bef-a4db-29f1e6204de9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6604,1.6155,NA,42.43,191.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Paul Goldschmidt grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,3,29,"top",4,"2024-05-01T18:11:57.677Z","2024-05-01T18:12:53.936Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.5,14,2,0.4168,6.1966,23.6148,-17.7212,-5.3122,8.2335,1.9564,1.7678,11.628,-130.6582,-5.5196,-1.8315,50.0006,5.2093,-9.323,21.6,4.8,24,2145,225,NA,NA,NA,NA,NA,NA,FALSE,-19.4,14,7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:12:08.534Z","2024-05-01T18:12:12.009Z",TRUE,"pitch","b92c95a7-757e-4cf3-965d-1aa968fd4b1b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.41,1.58,NA,152,160.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Paul Goldschmidt grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,3,29,"top",4,"2024-05-01T18:11:57.677Z","2024-05-01T18:12:53.936Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.3,11,2,0.4144,6.0314,27.2455,-24.1647,-9.308,4.5203,-0.9183,2.9059,5.8405,-132.017,-2.3075,-1.9464,50.0009,5.5639,-16.4815,32.4,7.2,24,2332,216,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.9,15.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",4,"2024-05-01T18:11:37.460Z","2024-05-01T18:11:46.132Z",TRUE,"pitch","4a51ccbf-beac-4f82-a446-dd5a9f56cd49",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.31,1.63,NA,84.69,154.56,"line_drive","medium","4",138.06,126.05,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Lineout","field_out","Nolan Arenado lines out to second baseman Colt Keith.",0,1,3,28,"top",4,"2024-05-01T18:10:02.638Z","2024-05-01T18:11:46.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.5,12,2,0.4143,6.0725,25.1476,-18.4069,-5.8718,7.7548,0.8476,3.1192,9.1106,-131.6829,-2.5227,-1.8771,50.0008,5.435,-10.4222,25.2,4.8,24,2319,222,98.5,11,190,NA,NA,NA,TRUE,-19.3,13.8,8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T18:11:18.532Z","2024-05-01T18:11:21.874Z",TRUE,"pitch","84d6fa38-109c-4850-8061-915723b2808d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3008,1.5898,NA,61.86,204.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Lineout","field_out","Nolan Arenado lines out to second baseman Colt Keith.",0,1,3,28,"top",4,"2024-05-01T18:10:02.638Z","2024-05-01T18:11:46.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76,14,2,0.4582,6.2884,22.3128,-29.0027,5.5906,2.1863,1.4466,1.2549,6.5758,-119.4021,-3.5197,-2.0659,50.0007,5.3489,8.0953,16.8,8.4,24,2665,58,NA,NA,NA,NA,NA,NA,FALSE,-37.1,3.4,-11.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:11:01.806Z","2024-05-01T18:11:05.500Z",TRUE,"pitch","ea2f43ab-2032-4b28-a2c8-c61e669f7f39",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3265,1.6669,NA,87.59,172.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Lineout","field_out","Nolan Arenado lines out to second baseman Colt Keith.",0,1,3,28,"top",4,"2024-05-01T18:10:02.638Z","2024-05-01T18:11:46.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,84.8,6,2,0.4103,6.2212,22.742,-16.9485,-5.3288,8.3991,0.7714,2.4367,8.945,-132.4301,-4.6028,-1.9261,50.005,5.4008,-9.6636,25.2,4.8,24,2296,221,NA,NA,NA,NA,NA,NA,FALSE,-17.9,14.6,8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T18:10:42.286Z","2024-05-01T18:10:46.469Z",TRUE,"pitch","9ea6ea65-210f-4f60-8380-7c68b8ce0e9d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4036,1.6669,NA,80.34,180.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Lineout","field_out","Nolan Arenado lines out to second baseman Colt Keith.",0,1,3,28,"top",4,"2024-05-01T18:10:02.638Z","2024-05-01T18:11:46.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,79.8,14,2,0.4393,6.1479,18.1372,-31.5977,-6.8546,0.362,0.9616,2.1518,9.039,-123.3916,-1.9436,-1.8122,50.0024,5.543,-10.8651,16.8,8.4,24,1299,245,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.5,11,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:10:27.230Z","2024-05-01T18:10:30.999Z",TRUE,"pitch","dd48c7e1-76c9-44ec-9ab9-d26cfe1f95b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4549,1.6669,NA,135.42,166.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Lineout","field_out","Nolan Arenado lines out to second baseman Colt Keith.",0,1,3,28,"top",4,"2024-05-01T18:10:02.638Z","2024-05-01T18:11:46.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,84,4,2,0.4129,6.0554,24.5891,-21.174,-9.1202,6.1537,-0.4832,2.6865,6.9564,-131.9848,-3.383,-1.9508,50.0033,5.52,-16.3053,34.8,6,24,2380,217,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10.7,15.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T18:09:59.079Z","2024-05-01T18:10:03.356Z",TRUE,"pitch","85ba8535-c628-4ac2-8b7e-9304c9b51888",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.27,1.56,NA,117.3,217.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,1,3,27,"top",4,"2024-05-01T18:08:41.918Z","2024-05-01T18:10:03.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.3,79.1,13,2,0.4431,6.0552,19.7115,-31.3334,-8.2309,0.5358,-0.0079,0.7899,7.186,-122.6789,-4.9987,-1.8777,50.0009,5.4642,-12.7965,20.4,8.4,24,1373,251,NA,NA,NA,NA,NA,NA,TRUE,-37.7,0.2,13.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:09:39.209Z","2024-05-01T18:09:44.543Z",TRUE,"pitch","0e92602e-b609-4eb3-9b48-af787e0bb554",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3522,1.5384,NA,152.19,214.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,1,3,27,"top",4,"2024-05-01T18:08:41.918Z","2024-05-01T18:10:03.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.3,78.1,13,2,0.4482,6.196,19.5491,-31.4536,-6.7541,0.4731,-0.9231,0.902,5.0797,-121.3345,-4.3514,-2.1471,50.0022,5.4032,-10.2599,16.8,8.4,24,1362,248,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0.2,11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T18:09:20.142Z","2024-05-01T18:09:23.790Z",TRUE,"pitch","1d241f78-747d-4540-8f2a-92bf4668ab94",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.56,NA,126.66,169.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,1,3,27,"top",4,"2024-05-01T18:08:41.918Z","2024-05-01T18:10:03.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.9,73.8,5,2,0.4728,6.0143,17.7666,-28.7718,6.2548,2.492,-0.2535,2.5787,2.6477,-115.0714,-0.4461,-2.2255,50.003,5.5202,8.5373,16.8,8.4,24,2599,65,NA,NA,NA,NA,NA,NA,FALSE,-38.5,4.7,-11.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
