"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717810,"2023-06-11",4,"2023-06-12T00:18:36.720Z","2023-06-12T00:18:44.220Z",TRUE,"pitch","6b4edc92-8092-414d-943d-478e4640a6c6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.26,1.57,NA,117.86,160.08,"ground_ball","hard","5",89.88,155.62,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Enrique Hernandez grounds out sharply, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,1,2,31,"top",5,"2023-06-12T00:16:24.528Z","2023-06-12T00:18:44.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.2,2,0.69,0.4171,6.5038,24.0828,-26.3523,2.1633,3.3245,-0.0225,2.9149,2.3786,-130.6654,-1.8435,-1.2213,50.0048,5.5839,3.7908,8.4,6,24,2853,179,102.8,0,56,NA,NA,NA,TRUE,-27.7,5.9,-4.4,NA,NA,NA,NA,NA,TRUE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-12T00:18:18.440Z","2023-06-12T00:18:22.627Z",TRUE,"pitch","3ce0957f-877c-4695-9d70-b4dd978e9f06",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3133,1.6202,NA,122.27,218.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Enrique Hernandez grounds out sharply, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,1,2,31,"top",5,"2023-06-12T00:16:24.528Z","2023-06-12T00:18:44.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,76.5,13,0.9,0.4529,6.7373,27.047,-39.0127,8.8224,-4.6356,-0.1381,0.737,-0.201,-121.6037,-3.7288,-1.1972,50.002,5.7252,13.0213,18,12,24,2969,43,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-9.1,-15.8,NA,NA,NA,NA,NA,TRUE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-12T00:17:26.122Z","2023-06-12T00:17:34.004Z",TRUE,"pitch","301440fa-3a4a-4338-aab0-7288c107aaa2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.57,NA,98.22,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Enrique Hernandez grounds out sharply, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,1,2,31,"top",5,"2023-06-12T00:16:24.528Z","2023-06-12T00:18:44.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.5,6,0.56,0.4166,6.6225,23.7569,-27.294,2.322,2.7792,0.4928,2.1171,3.9727,-130.7531,-3.1101,-1.3394,50.0042,5.3379,4.08,9.6,6,24,2839,179,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.7,-4.9,NA,NA,NA,NA,NA,TRUE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-12T00:17:11.555Z","2023-06-12T00:17:17.473Z",TRUE,"pitch","0ae0938a-1ed0-4642-84ea-adff7557f0e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3661,1.6729,NA,128.1,208.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Enrique Hernandez grounds out sharply, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,1,2,31,"top",5,"2023-06-12T00:16:24.528Z","2023-06-12T00:18:44.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.2,75.8,13,0.9,0.4589,6.2714,24.4249,-40.9151,9.8006,-6.0657,-0.2912,1.1261,-1.4489,-119.6421,-2.4782,-0.9481,50.0038,5.864,14.1202,18,12,24,3000,44,NA,NA,NA,NA,NA,NA,FALSE,-52,-11.3,-17.4,NA,NA,NA,NA,NA,TRUE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T00:16:58.608Z","2023-06-12T00:17:02.596Z",TRUE,"pitch","8af6dd29-910e-4d2e-a159-f23064ac9b6d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4458,1.6468,NA,114.35,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Enrique Hernandez grounds out sharply, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,1,2,31,"top",5,"2023-06-12T00:16:24.528Z","2023-06-12T00:18:44.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,76.8,8,0.89,0.4517,6.7694,25.2314,-39.4452,8.4968,-4.886,0.0696,1.5381,0.2795,-121.5557,-2.0382,-1.1501,50.0047,5.8324,12.6362,18,12,24,2976,41,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-9.1,-15.5,NA,NA,NA,NA,NA,TRUE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-12T00:14:15.138Z","2023-06-12T00:14:23.617Z",TRUE,"pitch","7aaa9119-8336-4080-b099-75408f894612",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.23,1.49,NA,125.38,187.68,"fly_ball","medium","7",41.65,111.95,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Billy McKinney flies out to left fielder Masataka Yoshida.",0,1,2,30,"bottom",4,"2023-06-12T00:13:23.656Z","2023-06-12T00:14:23.617Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.6,8,0.9,0.3945,6.462,30.4009,-31.643,-9.9868,0.2755,-0.2197,1.8927,7.5395,-138.7387,-2.9348,-1.6719,50.0066,5.0684,-19.5158,28.8,7.2,24,1943,243,93.4,27,300,NA,NA,NA,TRUE,-30,0.1,16.6,NA,NA,NA,NA,NA,TRUE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T00:13:52.255Z","2023-06-12T00:13:55.847Z",TRUE,"pitch","bb654e44-b142-445b-af4d-72c33ea1275b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1286,1.4886,NA,98.34,162.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Billy McKinney flies out to left fielder Masataka Yoshida.",0,1,2,30,"bottom",4,"2023-06-12T00:13:23.656Z","2023-06-12T00:14:23.617Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.7,3,0.9,0.3971,6.5189,31.0485,-29.6089,-9.7487,1.33,0.4897,2.8213,8.973,-137.9904,-0.8511,-1.5396,50.0008,5.1306,-18.7758,30,7.2,24,2022,242,NA,NA,NA,NA,NA,NA,FALSE,-28,2.4,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",5,"2023-06-12T00:13:11.342Z","2023-06-12T00:13:19.883Z",TRUE,"pitch","6d29d878-df5e-4213-8d2a-1986547c0c39",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.37,1.6,NA,118.4,181.13,"line_drive","hard","7",74.23,95.89,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","DJ LeMahieu singles on a sharp line drive to left fielder Masataka Yoshida.",0,1,2,29,"bottom",4,"2023-06-12T00:11:28.984Z","2023-06-12T00:13:19.883Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.3,8,0.9,0.4361,6.5086,24.4611,-30.811,-8.112,0.85,-0.0368,2.1353,6.5638,-125.4127,-1.1975,-1.6292,50.0014,5.1233,-12.9703,20.4,8.4,24,1702,252,104.4,8,173,NA,NA,NA,FALSE,-35.2,1.6,13.2,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA
717810,"2023-06-11",4,"2023-06-12T00:12:52.998Z","2023-06-12T00:12:56.095Z",TRUE,"pitch","18d85155-4070-46c6-8811-323a0b74a232",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3661,1.6992,NA,96.38,217.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","DJ LeMahieu singles on a sharp line drive to left fielder Masataka Yoshida.",0,1,2,29,"bottom",4,"2023-06-12T00:11:28.984Z","2023-06-12T00:13:19.883Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.2,14,0.88,0.4353,6.2014,23.6905,-38.9275,0.1885,-4.2001,0.5411,0.7793,4.7476,-125.4775,-3.4157,-1.3945,50.006,5.3072,0.3025,1.2,9.6,24,2271,39,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-8.2,-1.3,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-12T00:12:31.471Z","2023-06-12T00:12:34.682Z",TRUE,"pitch","830cb90d-3353-49de-a94c-b5f0d9fa5ff9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.6,NA,103.5,184.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","DJ LeMahieu singles on a sharp line drive to left fielder Masataka Yoshida.",0,1,2,29,"bottom",4,"2023-06-12T00:11:28.984Z","2023-06-12T00:13:19.883Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.2,9,0.9,0.4379,6.0953,23.4778,-29.8727,-8.0113,1.4521,0.3541,1.998,7.5311,-124.7599,-1.7489,-1.6529,50.004,5.1541,-12.7172,20.4,8.4,24,1662,257,NA,NA,NA,NA,NA,NA,FALSE,-34.6,2.5,13,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-12T00:12:18.253Z","2023-06-12T00:12:22.129Z",TRUE,"pitch","ee839c29-784b-442e-8fec-262ad71944da",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4189,1.6729,NA,115.11,149.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","DJ LeMahieu singles on a sharp line drive to left fielder Masataka Yoshida.",0,1,2,29,"bottom",4,"2023-06-12T00:11:28.984Z","2023-06-12T00:13:19.883Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78,2,0.87,0.4456,6.1276,21.3945,-39.7694,0.9828,-4.9476,0.0495,3.3049,3.7949,-122.3443,2.5044,-1.6419,50.0043,5.6475,1.5076,3.6,10.8,24,2288,45,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-8.3,-2.5,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-12T00:12:02.476Z","2023-06-12T00:12:06.487Z",TRUE,"pitch","5f8e462a-bd81-468c-a66c-31c869f24cd5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4189,1.6729,NA,79.17,197.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","DJ LeMahieu singles on a sharp line drive to left fielder Masataka Yoshida.",0,1,2,29,"bottom",4,"2023-06-12T00:11:28.984Z","2023-06-12T00:13:19.883Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,87,14,0.9,0.3988,6.336,27.6009,-32.1525,-10.5423,0.0086,0.9924,1.5307,10.3622,-136.8471,-3.6498,-1.4568,50.0013,5.0624,-20.1779,28.8,8.4,24,1873,244,NA,NA,NA,NA,NA,NA,FALSE,-31.2,-0.5,17.2,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T00:11:49.705Z","2023-06-12T00:11:53.768Z",TRUE,"pitch","e2dc5fe6-2259-4ca8-992b-0f03d1b73a35",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4453,1.6001,NA,160.94,166.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","DJ LeMahieu singles on a sharp line drive to left fielder Masataka Yoshida.",0,1,2,29,"bottom",4,"2023-06-12T00:11:28.984Z","2023-06-12T00:13:19.883Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.9,11,0.9,0.4025,6.2554,27.7205,-32.3423,-10.1154,-0.0915,-1.1529,2.6656,5.5146,-135.7073,-0.5713,-1.8895,50.0019,5.1179,-19,28.8,8.4,24,1816,242,NA,NA,NA,NA,NA,NA,FALSE,-31.3,-0.1,17.3,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-12T00:11:18.054Z","2023-06-12T00:11:25.424Z",TRUE,"pitch","f640d0fb-14a3-494d-ad9e-08e6f6111fb0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.45,1.66,NA,106.01,199.27,"ground_ball","medium","3",157.63,163.34,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Jake Bauers grounds out to first baseman Triston Casas.",0,1,2,28,"bottom",4,"2023-06-12T00:10:41.655Z","2023-06-12T00:11:25.424Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,79.6,14,0.88,0.4404,6.0203,20.4806,-39.1804,0.819,-4.4531,0.2882,1.4635,4.4433,-123.5326,-1.8804,-1.6271,50.003,5.4743,1.2881,2.4,9.6,24,2309,39,97.2,-11,9,NA,NA,NA,TRUE,-45.7,-8.3,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T00:11:02.984Z","2023-06-12T00:11:06.848Z",TRUE,"pitch","92d58196-d5c4-4e2d-850e-dddcbd79dabf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.45,1.66,NA,134.2,178.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Jake Bauers grounds out to first baseman Triston Casas.",0,1,2,28,"bottom",4,"2023-06-12T00:10:41.655Z","2023-06-12T00:11:25.424Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.2,4,0.91,0.4011,6.3318,28.4825,-31.5767,-9.2151,0.3163,-0.4511,2.2292,6.6572,-136.2984,-1.7524,-1.7215,50.0037,5.0502,-17.4301,26.4,7.2,24,1787,243,NA,NA,NA,NA,NA,NA,FALSE,-30.6,0.4,15.4,NA,NA,NA,NA,NA,TRUE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T00:10:27.501Z","2023-06-12T00:10:34.614Z",TRUE,"pitch","6aabb91e-48d1-476d-b475-1b5a3c68fdb0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.31,1.61,NA,124.12,187.28,"ground_ball","hard","6",117.03,156.06,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Josh Donaldson grounds out sharply, shortstop Pablo Reyes to first baseman Triston Casas.",0,1,2,27,"bottom",4,"2023-06-12T00:09:45.025Z","2023-06-12T00:10:34.614Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.2,8,0.9,0.4019,6.3623,27.0093,-28.7203,-9.8143,1.8324,-0.1869,1.9075,7.5007,-135.7652,-3.012,-1.697,50.0022,5.0095,-18.4992,30,7.2,24,1947,245,107.4,3,69,NA,NA,NA,TRUE,-28.3,2.9,16.4,NA,NA,NA,NA,NA,TRUE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
