"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718310,"2023-05-04",2,"2023-05-04T19:49:35.083Z","2023-05-04T19:49:39.865Z",TRUE,"pitch","3fa3ff93-130e-488c-befb-f20f99f9eb4e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3798,1.5718,NA,119.13,200.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Joey Gallo walks.",0,1,2,49,"top",7,"2023-05-04T19:48:24.022Z","2023-05-04T19:50:17.104Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,76.4,13,0.88,0.4573,6.6498,20.6794,-32.6338,2.4346,-0.3118,-0.0558,1.4077,2.3116,-119.2829,-4.4258,-1.3501,50.0057,6.1958,3.5456,7.2,9.6,24,2060,69,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1.3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T19:48:47.295Z","2023-05-04T19:48:50.295Z",TRUE,"pitch","62fd7608-9936-42d4-a23e-f779f04ef8a3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2642,1.5934,NA,117.91,111.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Joey Gallo walks.",0,1,2,49,"top",7,"2023-05-04T19:48:24.022Z","2023-05-04T19:50:17.104Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,82.6,11,0.9,0.413,6.8863,32.0801,-12.0718,-3.8075,11.3214,-0.024,4.6958,3.5485,-133.2643,-1.9759,-0.8865,50.0004,6.3323,-6.7594,25.2,3.6,24,2097,192,NA,NA,NA,NA,NA,NA,FALSE,-12.7,20.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",1,"2023-05-04T19:49:08.613Z","2023-05-04T19:49:35.083Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Joey Gallo walks.",0,1,2,49,"top",7,"2023-05-04T19:48:24.022Z","2023-05-04T19:50:17.104Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",2,"2023-05-04T19:48:19.381Z","2023-05-04T19:48:23.702Z",TRUE,"pitch","09f9ba65-58c6-4c23-ac18-bcbde3ed0be1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.02,1.43,NA,122.56,136.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,1,2,48,"top",7,"2023-05-04T19:47:05.279Z","2023-05-04T19:48:23.702Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.4,11,0.89,0.4119,7.0605,29.1893,-15.1699,-3.36,9.5006,-0.1458,3.8031,3.6784,-133.1011,-3.3013,-1.1107,50.0061,6.1614,-6.0162,18,3.6,24,2145,203,NA,NA,NA,NA,NA,NA,TRUE,-16.1,16.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",1,"2023-05-04T19:47:44.745Z","2023-05-04T19:47:53.469Z",TRUE,"pitch","3b9cb57c-cd0c-4af6-9594-3f3880478444",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.02,1.43,NA,131.09,160.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,1,2,48,"top",7,"2023-05-04T19:47:05.279Z","2023-05-04T19:48:23.702Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.6,1,0.9,0.4099,6.9161,31.5188,-13.9274,-5.5145,10.1116,-0.3697,2.8982,3.8126,-134.1035,-5.9828,-1.1001,50.0016,6.1681,-9.9498,31.2,3.6,24,2185,199,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T19:47:26.211Z","2023-05-04T19:47:29.571Z",TRUE,"pitch","f9a77f53-b9e3-41a4-9f52-4ae0b731fdda",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.02,1.43,NA,117.53,183.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,1,2,48,"top",7,"2023-05-04T19:47:05.279Z","2023-05-04T19:48:23.702Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.1,5,0.9,0.4491,6.9227,24.4676,-29.2217,0.9529,1.9594,-0.0139,2.0488,2.8646,-122.0435,-4.0636,-1.3276,50.0009,6.2577,1.4343,3.6,8.4,24,2002,153,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",4,"2023-05-04T19:45:07.606Z","2023-05-04T19:45:14.743Z",TRUE,"pitch","299528fd-bfea-45af-91cc-681d0cb9f5b0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.08,1.43,NA,142.28,187.29,"ground_ball","medium","5",90.2,161.73,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Elvis Andrus grounds out, third baseman Jose Miranda to first baseman Donovan Solano.",0,1,2,47,"bottom",6,"2023-05-04T19:43:22.699Z","2023-05-04T19:45:14.743Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.1,7,0.9,0.4263,7.0443,25.7767,-25.7985,-10.1261,3.8076,-0.6631,1.9072,7.2961,-128.3375,-3.8749,-2.2229,50.0002,5.4386,-16.9422,30,7.2,24,2097,253,95.4,-11,12,NA,NA,NA,TRUE,-28.8,6.2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",3,"2023-05-04T19:44:46.033Z","2023-05-04T19:44:49.396Z",TRUE,"pitch","50443a24-4f95-4858-a3de-2316230163bc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0271,1.2901,NA,168.93,170.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Elvis Andrus grounds out, third baseman Jose Miranda to first baseman Donovan Solano.",0,1,2,47,"bottom",6,"2023-05-04T19:43:22.699Z","2023-05-04T19:45:14.743Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,82,11,0.91,0.4222,7.1255,24.8498,-27.3705,-8.8036,2.8107,-1.3624,2.5161,5.2492,-129.3186,-2.3877,-2.2661,50.0021,5.5332,-15.0351,26.4,7.2,24,2084,232,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.8,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",2,"2023-05-04T19:44:24.052Z","2023-05-04T19:44:27.886Z",TRUE,"pitch","ed1d0df1-dc44-49c0-bb2f-d66cb108cd05",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0703,1.4418,NA,142.85,205.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Elvis Andrus grounds out, third baseman Jose Miranda to first baseman Donovan Solano.",0,1,2,47,"bottom",6,"2023-05-04T19:43:22.699Z","2023-05-04T19:45:14.743Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80,13,0.91,0.4312,7.0087,27.7144,-25.9989,-10.4223,3.7873,-0.6782,1.2456,7.1756,-127.3327,-5.1303,-2.1877,50.0057,5.3603,-17.0073,30,7.2,24,2154,254,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",1,"2023-05-04T19:44:04.818Z","2023-05-04T19:44:08.183Z",TRUE,"pitch","0f02f41e-1b9c-4777-b3d8-6ee06485d687",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0703,1.3985,NA,129.23,176.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Elvis Andrus grounds out, third baseman Jose Miranda to first baseman Donovan Solano.",0,1,2,47,"bottom",6,"2023-05-04T19:43:22.699Z","2023-05-04T19:45:14.743Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,83.8,4,0.92,0.4091,7.2251,32.7967,-24.0612,-7.1459,4.4804,-0.3207,2.3115,6.6573,-134.5736,-3.9772,-1.9141,50.0016,5.5401,-12.9334,24,6,24,2104,206,NA,NA,NA,NA,NA,NA,FALSE,-25,7.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T19:43:46.202Z","2023-05-04T19:43:49.890Z",TRUE,"pitch","a86b974f-c336-4394-b529-ed1fd3223d1f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0487,1.3985,NA,180.94,165.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Elvis Andrus grounds out, third baseman Jose Miranda to first baseman Donovan Solano.",0,1,2,47,"bottom",6,"2023-05-04T19:43:22.699Z","2023-05-04T19:45:14.743Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.2,11,0.93,0.4058,7.1355,34.5137,-23.5791,-9.1923,4.6751,-1.6776,2.7136,4.5093,-135.8678,-3.0602,-2.1801,50.0016,5.525,-16.8906,32.4,6,24,2192,213,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T19:42:50.765Z","2023-05-04T19:43:05.289Z",TRUE,"pitch","e59f3cc5-b7eb-4170-9aea-42b6cf5785ac",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.43,1.63,NA,131.36,170.8,"line_drive","hard","8",99.92,43.23,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Hanser Alberto doubles (1) on a sharp line drive to center fielder Michael A. Taylor. Luis Robert Jr. to 3rd.",0,1,2,46,"bottom",6,"2023-05-04T19:42:27.218Z","2023-05-04T19:43:05.289Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,593643,"Hanser Alberto","/api/v1/people/593643","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.5,4,0.93,0.4051,7.3136,33.8771,-21.3958,-8.1188,5.841,-0.3768,2.5178,7.1407,-135.9835,-4.2337,-2.0008,50.0037,5.6072,-14.984,30,6,24,2243,206,102.4,22,391,NA,NA,NA,FALSE,-22,9.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",593643,"Hanser Alberto","/api/v1/people/593643",673357,"Luis Robert Jr.","/api/v1/people/673357"
718310,"2023-05-04",1,"2023-05-04T19:42:06.753Z","2023-05-04T19:42:14.901Z",TRUE,"pitch","0a0550fc-9881-41eb-ab1d-04dc7fef9702",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.69,1.78,NA,87.65,181.65,"ground_ball","medium","6",123.51,147.19,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Forceout","force_out","Luis Robert Jr. grounds into a force out, shortstop Carlos Correa to second baseman Jorge Polanco. Gavin Sheets out at 2nd. Luis Robert Jr. to 1st.",0,1,2,45,"bottom",6,"2023-05-04T19:41:32.236Z","2023-05-04T19:42:14.901Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77,9,0.9,0.4502,7.2979,23.6579,-29.4171,6.6862,1.8397,0.7699,2.1159,4.6548,-121.6201,-1.5915,-2.037,50.004,5.3281,10.0243,20.4,8.4,24,2376,52,66.4,-13,10,NA,NA,NA,TRUE,-35.9,3.2,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673357,"Luis Robert Jr.","/api/v1/people/673357",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T19:41:49.320Z","2023-05-04T19:41:52.672Z",TRUE,"pitch","14350e49-bcc1-44d1-8ecf-e78c100ecbb2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6947,1.7233,NA,121.97,193.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Forceout","force_out","Luis Robert Jr. grounds into a force out, shortstop Carlos Correa to second baseman Jorge Polanco. Gavin Sheets out at 2nd. Luis Robert Jr. to 1st.",0,1,2,45,"bottom",6,"2023-05-04T19:41:32.236Z","2023-05-04T19:42:14.901Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.5,8,0.92,0.3996,7.2249,29.8879,-21.3068,-9.3413,5.707,-0.1304,1.679,8.1935,-137.0136,-6.5373,-1.944,50.0029,5.549,-17.785,34.8,6,24,2195,213,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673357,"Luis Robert Jr.","/api/v1/people/673357",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",5,"2023-05-04T19:41:07.828Z","2023-05-04T19:41:16.604Z",TRUE,"pitch","f1aa00d0-ef36-47f9-8864-b4686415fb37",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.38,1.67,NA,84.96,241.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Gavin Sheets strikes out swinging. Gavin Sheets to 1st. Wild pitch by pitcher Pablo Lopez.",0,1,2,44,"bottom",6,"2023-05-04T19:39:21.308Z","2023-05-04T19:41:16.604Z",TRUE,FALSE,FALSE,FALSE,14,2,3,1,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.6,14,2,0.4554,7.0552,26.0081,-41.593,5.1411,-6.452,0.8406,-0.0839,4.706,-120.7864,-4.836,-1.8087,50.0002,5.6456,7.5089,10.8,12,24,2679,43,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-12.6,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",4,"2023-05-04T19:40:49.060Z","2023-05-04T19:40:52.280Z",TRUE,"pitch","524bb843-a23c-43f2-874a-2c6994971303",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.67,NA,136.39,207.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Gavin Sheets strikes out swinging. Gavin Sheets to 1st. Wild pitch by pitcher Pablo Lopez.",0,1,2,44,"bottom",6,"2023-05-04T19:39:21.308Z","2023-05-04T19:41:16.604Z",TRUE,FALSE,FALSE,FALSE,14,2,3,1,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.4,13,0.9,0.435,6.8078,27.1965,-29.056,-8.3147,1.948,-0.5086,1.1624,6.5273,-126.2113,-4.6832,-2.0561,50.0059,5.3994,-13.3321,21.6,8.4,24,2087,232,NA,NA,NA,NA,NA,NA,FALSE,-34,2.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,NA,NA,NA
