"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718051,"2023-05-24",4,"2023-05-24T01:54:16.176Z","2023-05-24T01:54:19.590Z",TRUE,"pitch","599bd2f1-91cd-49a8-81f3-aba6b0898b97",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4961,1.6208,NA,152.77,151.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Rockies challenged (play at 1st), call on the field was overturned: Ryan McMahon grounds into a force out, second baseman Luis Arraez to shortstop Jon Berti. Elias Diaz scores. Randal Grichuk out at 2nd. Ryan McMahon to 1st.",1,1,5,40,"bottom",5,"2023-05-24T01:52:44.596Z","2023-05-24T01:54:56.765Z",TRUE,TRUE,TRUE,TRUE,0,3,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.7,11,2,0.4246,5.964,23.864,-31.5302,-6.0365,0.3827,-0.9383,3.2191,3.5898,-128.4669,-0.4603,-1.5616,50.0035,5.8283,-10.2017,16.8,8.4,24,1822,237,NA,NA,NA,NA,NA,NA,FALSE,-34,0.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",3,"2023-05-24T01:53:57.462Z","2023-05-24T01:54:01.203Z",TRUE,"pitch","ee0d70fa-953e-484a-b10f-4cb06875f099",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5115,1.65,NA,151.63,193.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Rockies challenged (play at 1st), call on the field was overturned: Ryan McMahon grounds into a force out, second baseman Luis Arraez to shortstop Jon Berti. Elias Diaz scores. Randal Grichuk out at 2nd. Ryan McMahon to 1st.",1,1,5,40,"bottom",5,"2023-05-24T01:52:44.596Z","2023-05-24T01:54:56.765Z",TRUE,TRUE,TRUE,TRUE,0,3,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,79.4,13,2,0.4347,5.9436,27.6417,-29.4564,1.4629,1.6952,-0.9086,1.6859,1.8916,-126.3969,-3.9118,-1.859,50.0059,5.6396,2.3483,4.8,7.2,24,2223,175,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.4,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",1,"2023-05-24T01:53:14.454Z","2023-05-24T01:53:19.247Z",TRUE,"pitch","e3796a07-df42-457b-a085-ce8b30e62e8b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5197,1.6356,NA,158.49,155.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Rockies challenged (play at 1st), call on the field was overturned: Ryan McMahon grounds into a force out, second baseman Luis Arraez to shortstop Jon Berti. Elias Diaz scores. Randal Grichuk out at 2nd. Ryan McMahon to 1st.",1,1,5,40,"bottom",5,"2023-05-24T01:52:44.596Z","2023-05-24T01:54:56.765Z",TRUE,TRUE,TRUE,TRUE,0,3,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89.6,11,2,0.3862,5.983,29.2606,-25.5,-6.983,3.2694,-1.0884,3.0834,4.4523,-141.3103,-2.5812,-1.7693,50.0031,5.6299,-14.2604,27.6,6,24,2260,227,NA,NA,NA,NA,NA,NA,FALSE,-23.2,5.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T01:52:57.662Z","2023-05-24T01:53:01.675Z",TRUE,"pitch","19dc61b9-cf2e-4080-b4a9-6841025ef09c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4491,1.7064,NA,118.73,127.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Rockies challenged (play at 1st), call on the field was overturned: Ryan McMahon grounds into a force out, second baseman Luis Arraez to shortstop Jon Berti. Elias Diaz scores. Randal Grichuk out at 2nd. Ryan McMahon to 1st.",1,1,5,40,"bottom",5,"2023-05-24T01:52:44.596Z","2023-05-24T01:54:56.765Z",TRUE,TRUE,TRUE,TRUE,0,3,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.6,11,2,0.4241,6.0133,24.2303,-30.0989,-7.7,1.2286,-0.0453,4.1151,6.5939,-128.6654,1.0642,-1.6287,50.0044,6.0112,-13.0387,21.6,7.2,24,1871,233,NA,NA,NA,NA,NA,NA,FALSE,-32,2.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",2,"2023-05-24T01:53:40.886Z","2023-05-24T01:53:57.462Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Rockies challenged (play at 1st), call on the field was overturned: Ryan McMahon grounds into a force out, second baseman Luis Arraez to shortstop Jon Berti. Elias Diaz scores. Randal Grichuk out at 2nd. Ryan McMahon to 1st.",1,1,5,40,"bottom",5,"2023-05-24T01:52:44.596Z","2023-05-24T01:54:56.765Z",TRUE,TRUE,TRUE,TRUE,0,3,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",2,"2023-05-24T01:52:00.678Z","2023-05-24T01:52:14.265Z",TRUE,"pitch","f64a8eca-fd7d-4599-897d-0df2404acd10",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,1,NA,NA,3.09,1.46,NA,143.63,160.76,"line_drive","medium","8",91.64,83.97,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randal Grichuk singles on a line drive to center fielder Garrett Hampson. Charlie Blackmon scores. Jurickson Profar scores. Elias Diaz to 3rd.",2,1,4,39,"bottom",5,"2023-05-24T01:51:29.196Z","2023-05-24T01:52:14.265Z",TRUE,TRUE,FALSE,FALSE,70,2,0,1,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.7,1,2,0.3954,5.9964,27.1423,-25.8014,-7.4672,3.2727,-0.6987,2.8895,5.6309,-137.8877,-2.8808,-1.7846,50.0053,5.6658,-14.5572,27.6,6,24,2076,231,76.2,22,257,NA,NA,NA,FALSE,-24.6,5.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA,NA
718051,"2023-05-24",1,"2023-05-24T01:51:47.121Z","2023-05-24T01:51:50.818Z",TRUE,"pitch","d5918c1f-bd34-4067-840d-d5ba0eb6f99d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.096,1.4507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randal Grichuk singles on a line drive to center fielder Garrett Hampson. Charlie Blackmon scores. Jurickson Profar scores. Elias Diaz to 3rd.",2,1,4,39,"bottom",5,"2023-05-24T01:51:29.196Z","2023-05-24T01:52:14.265Z",TRUE,TRUE,FALSE,FALSE,70,2,0,1,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,89.4,13,2,0.3904,6.1917,25.0413,-25.0155,-7.5861,3.5728,-1.4739,1.4503,4.1089,-139.1831,-6.5317,-1.9672,50.0032,5.435,-15.1988,28.8,6,24,2161,230,NA,NA,NA,NA,NA,NA,FALSE,-23.9,5.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T01:51:29.196Z","2023-05-24T01:51:34.141Z",FALSE,"no_pitch","a88e9586-e93d-48c0-a0f5-e890e7dce34e",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randal Grichuk singles on a line drive to center fielder Garrett Hampson. Charlie Blackmon scores. Jurickson Profar scores. Elias Diaz to 3rd.",2,1,4,39,"bottom",5,"2023-05-24T01:51:29.196Z","2023-05-24T01:52:14.265Z",TRUE,TRUE,FALSE,FALSE,70,2,0,1,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",623211,"Huascar Brazobán",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",4,"2023-05-24T01:50:44.854Z","2023-05-24T01:50:52.857Z",TRUE,"pitch","ffa270b0-f982-4ff6-a916-877cfb029d7a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.12,1.42,NA,122.12,187.72,"ground_ball","soft","1",117.74,195.14,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Elias Diaz singles on a soft ground ball to pitcher Huascar Brazoban. Charlie Blackmon to 3rd. Jurickson Profar to 2nd.",0,1,2,38,"bottom",5,"2023-05-24T01:50:04.290Z","2023-05-24T01:50:52.857Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,89,8,2,0.3907,5.9849,27.3425,-28.0984,-8.8496,2.0378,-0.1343,1.891,7.6089,-139.4682,-5.1417,-1.7299,50.0012,5.5803,-17.6712,28.8,7.2,24,2181,229,59.2,-60,2,NA,NA,NA,FALSE,-26.5,2.9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",595777,"Jurickson Profar","/api/v1/people/595777",453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA
718051,"2023-05-24",3,"2023-05-24T01:50:22.280Z","2023-05-24T01:50:28.241Z",TRUE,"pitch","d07a3066-2688-4032-b54b-79bff84f171d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.12,1.42,NA,168.46,164.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Elias Diaz singles on a soft ground ball to pitcher Huascar Brazoban. Charlie Blackmon to 3rd. Jurickson Profar to 2nd.",0,1,2,38,"bottom",5,"2023-05-24T01:50:04.290Z","2023-05-24T01:50:52.857Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.2,11,2,0.392,5.8302,29.8327,-27.5236,-8.411,2.3462,-1.3499,2.7557,4.6738,-139.4558,-3.1181,-1.9503,50.0003,5.6935,-16.6504,28.8,7.2,24,2256,230,NA,NA,NA,NA,NA,NA,FALSE,-25.8,3.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",2,"2023-05-24T01:50:06.676Z","2023-05-24T01:50:11.613Z",TRUE,"pitch","b1525110-fbe1-4296-902c-889416b28fbf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0724,1.4701,NA,105.13,145.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Elias Diaz singles on a soft ground ball to pitcher Huascar Brazoban. Charlie Blackmon to 3rd. Jurickson Profar to 2nd.",0,1,2,38,"bottom",5,"2023-05-24T01:50:04.290Z","2023-05-24T01:50:52.857Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.6,12,2,0.3978,5.8761,29.8492,-24.0144,-7.9611,4.2521,0.3115,3.4631,8.3043,-137.5625,-2.0463,-1.7087,50.0068,5.8406,-15.2966,28.8,6,24,2226,230,NA,NA,NA,NA,NA,NA,FALSE,-23,7.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T01:47:36.619Z","2023-05-24T01:48:25.295Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Elias Diaz singles on a soft ground ball to pitcher Huascar Brazoban. Charlie Blackmon to 3rd. Jurickson Profar to 2nd.",0,1,2,38,"bottom",5,"2023-05-24T01:50:04.290Z","2023-05-24T01:50:52.857Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",1,"2023-05-24T01:48:25.295Z","2023-05-24T01:50:06.676Z",FALSE,"action",NA,NA,"Pitching Change: Huascar Brazoban replaces Eury Perez.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,623211,"/api/v1/people/623211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"38","atBat","Single","single","Elias Diaz singles on a soft ground ball to pitcher Huascar Brazoban. Charlie Blackmon to 3rd. Jurickson Profar to 2nd.",0,1,2,38,"bottom",5,"2023-05-24T01:50:04.290Z","2023-05-24T01:50:52.857Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",5,"2023-05-24T01:47:10.183Z","2023-05-24T01:47:16.483Z",TRUE,"pitch","d9b06b65-8ccc-44d2-b21e-992b59276382",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.0489,1.4228,NA,157.4,205.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jurickson Profar walks.",0,1,2,37,"bottom",5,"2023-05-24T01:45:42.031Z","2023-05-24T01:47:16.483Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.8,13,2,0.3855,6.9851,30.7173,-15.0376,-5.8093,8.367,-1.0598,1.2194,4.8942,-141.7977,-9.5652,-2.0486,50.0026,5.5835,-11.8965,32.4,3.6,24,2745,217,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,595777,"Jurickson Profar","/api/v1/people/595777",453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",4,"2023-05-24T01:46:50.421Z","2023-05-24T01:46:54.253Z",TRUE,"pitch","27f24b5b-6e43-4cea-8877-668d814776a8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2137,1.5808,NA,168.26,188.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jurickson Profar walks.",0,1,2,37,"bottom",5,"2023-05-24T01:45:42.031Z","2023-05-24T01:47:16.483Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.4,13,2,0.3876,7.054,28.5375,-14.0781,-6.5662,8.9233,-1.3448,1.8793,4.1478,-140.7184,-8.0055,-1.9761,50.0052,5.6513,-13.3198,38.4,3.6,24,2672,215,NA,NA,NA,NA,NA,NA,FALSE,-14,14.9,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
