"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717185,"2023-07-31",0,"2023-08-01T00:15:03.706Z","2023-08-01T00:15:06.827Z",TRUE,"pitch","09001d4a-2d38-40a9-b28a-27ecf170f613",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4491,1.6593,NA,74.56,211.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,5,1,32,"bottom",4,"2023-08-01T00:14:41.929Z","2023-08-01T00:16:20.535Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.5,14,0.9,0.423,7.1789,25.4947,-32.2941,-0.9556,-0.0675,1.1133,0.9973,8.1527,-129.2152,-6.1173,-1.9511,50.0064,5.8596,-1.6269,0,8.4,24,2748,59,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-1.2,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",4,"2023-08-01T00:14:34.009Z","2023-08-01T00:14:38.917Z",TRUE,"pitch","94ad8fc6-847d-4512-8628-2435daa13478",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.31,1.58,NA,71.86,193.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,5,1,31,"bottom",4,"2023-08-01T00:12:51.196Z","2023-08-01T00:14:38.917Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.2,14,0.9,0.4195,7.2837,24.3292,-32.7531,-0.2327,-0.3372,1.1841,1.6662,7.9228,-130.0045,-4.6379,-1.8579,50.0005,5.9272,-0.4036,1.2,8.4,24,2711,55,NA,NA,NA,NA,NA,NA,TRUE,-35.3,-1.3,-1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",3,"2023-08-01T00:14:14.403Z","2023-08-01T00:14:17.403Z",TRUE,"pitch","8654fc78-4820-4988-8cd8-01fea659580f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2581,1.5283,NA,67.65,221.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,5,1,31,"bottom",4,"2023-08-01T00:12:51.196Z","2023-08-01T00:14:38.917Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.9,14,0.9,0.3874,7.5716,28.3366,-10.1625,-1.0634,10.8411,1.2946,0.6239,8.3733,-140.7512,-12.9414,-1.5655,50.0046,5.9099,-2.1597,2.4,2.4,24,2605,185,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.4,0.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",2,"2023-08-01T00:13:51.100Z","2023-08-01T00:13:56.309Z",TRUE,"pitch","f1fd9f75-a5ab-465b-a88f-bbbfacd3a0ea",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2071,1.4771,NA,63.38,234.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,5,1,31,"bottom",4,"2023-08-01T00:12:51.196Z","2023-08-01T00:14:38.917Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.3,77.4,14,0.9,0.4499,7.1433,27.703,-40.9985,1.7954,-5.9008,1.4067,0.1639,6.4034,-122.4713,-5.7907,-1.4918,50.0038,6.1274,2.6838,4.8,12,24,2849,9,NA,NA,NA,NA,NA,NA,FALSE,-51,-12,-5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",1,"2023-08-01T00:13:31.257Z","2023-08-01T00:13:34.461Z",TRUE,"pitch","6299b87a-3ffb-486c-830a-3fc3a4f3a341",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.31,1.58,NA,96.01,185.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,5,1,31,"bottom",4,"2023-08-01T00:12:51.196Z","2023-08-01T00:14:38.917Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.2,9,0.9,0.4214,7.2757,27.855,-31.3002,-0.1198,0.509,0.5507,1.9903,6.5972,-130.1052,-4.1632,-2.0045,50.0027,5.9892,-0.2066,2.4,7.2,24,2780,79,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.2,-1.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",0,"2023-08-01T00:13:16.446Z","2023-08-01T00:13:19.855Z",TRUE,"pitch","a6982727-17c7-48b0-84e0-c15d9a4d3c5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1052,1.4771,NA,124.52,166.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,5,1,31,"bottom",4,"2023-08-01T00:12:51.196Z","2023-08-01T00:14:38.917Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,73.3,2,0.9,0.4703,7.0241,26.0783,-42.8253,2.2736,-7.7931,-0.1973,2.682,2.6487,-117.3225,0.9455,-1.6443,50,6.3252,3.1088,4.8,13.2,24,2771,21,NA,NA,NA,NA,NA,NA,FALSE,-56.2,-13.4,-4.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",3,"2023-08-01T00:12:40.884Z","2023-08-01T00:12:48.820Z",TRUE,"pitch","42463237-c38f-4fbb-b27f-791772c03039",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.65,1.8,NA,134.08,155.91,"line_drive","medium","8",135.66,86.33,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Jose Siri.",0,5,1,30,"bottom",4,"2023-08-01T00:11:29.997Z","2023-08-01T00:12:48.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.5,4,0.9,0.3891,7.396,31.2471,-10.4285,-2.5939,10.8334,-0.4481,3.0692,4.4731,-140.6419,-6.5034,-1.7206,50.0063,6.0846,-5.2088,19.2,2.4,24,2517,189,83.2,28,284,NA,NA,NA,TRUE,-10.7,18.5,3.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",2,"2023-08-01T00:12:20.340Z","2023-08-01T00:12:24.742Z",TRUE,"pitch","d7182618-022c-4858-8436-b77793c04005",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.8,NA,83.97,166.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Jose Siri.",0,5,1,30,"bottom",4,"2023-08-01T00:11:29.997Z","2023-08-01T00:12:48.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82,14,0.91,0.4234,7.3225,25.2479,-32.1948,0.3511,-0.0086,0.8666,2.6663,6.9851,-129.0456,-2.3127,-1.9138,50.0055,6.0387,0.5957,3.6,7.2,24,2617,60,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.2,-2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",1,"2023-08-01T00:12:03.802Z","2023-08-01T00:12:06.874Z",TRUE,"pitch","492d526a-5cca-4fc6-846f-9c845884f089",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.65,1.8,NA,129.14,157.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Jose Siri.",0,5,1,30,"bottom",4,"2023-08-01T00:11:29.997Z","2023-08-01T00:12:48.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.9,4,0.9,0.3976,7.4203,28.3717,-13.7947,-0.5258,9.5433,-0.3184,3.0117,4.6469,-137.3875,-5.6639,-1.9581,50.0001,6.0256,-1.0132,0,3.6,24,2503,188,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.4,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",0,"2023-08-01T00:11:51.242Z","2023-08-01T00:11:54.794Z",TRUE,"pitch","c93faee1-96c3-4077-b3fa-e3ed0a6f2b1f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7,1.7993,NA,68.12,214.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Jose Siri.",0,5,1,30,"bottom",4,"2023-08-01T00:11:29.997Z","2023-08-01T00:12:48.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.3,14,0.84,0.3979,7.494,28.7046,-18.1377,-2.8065,7.3051,1.2824,0.8963,9.2743,-137.3256,-10.3191,-1.765,50.0009,5.9207,-5.3918,9.6,4.8,24,2447,193,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.3,3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",5,"2023-08-01T00:09:14.561Z","2023-08-01T00:09:19.902Z",TRUE,"pitch","a94a6417-655e-4ebb-950b-cc45200c69ee",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.37,1.62,NA,99.8,157.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,5,1,29,"top",4,"2023-08-01T00:08:15.848Z","2023-08-01T00:09:19.902Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.7,3,2,0.4566,6.6177,23.956,-33.5053,10.2998,-0.9098,0.4513,3.0263,0.9789,-120.1095,0.4875,-1.2998,50.0051,5.8077,15.0027,24,10.8,24,2311,55,NA,NA,NA,NA,NA,NA,TRUE,-41.5,-1.2,-18.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",4,"2023-08-01T00:08:59.486Z","2023-08-01T00:09:02.758Z",TRUE,"pitch","89274537-7059-453e-bcd5-812f230b6f6c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3691,1.6194,NA,48.05,187.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,5,1,29,"top",4,"2023-08-01T00:08:15.848Z","2023-08-01T00:09:19.902Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.4,14,2,0.4545,6.6449,24.7733,-34.5239,10.1091,-1.6043,1.8089,1.8813,3.6083,-120.7699,-1.9449,-1.02,50.0004,5.75,14.8441,24,10.8,24,2284,41,NA,NA,NA,NA,NA,NA,FALSE,-43,-3.1,-19.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",2,"2023-08-01T00:08:33.835Z","2023-08-01T00:08:37.614Z",TRUE,"pitch","1bd83e35-1f7c-490f-86db-b06c41771f20",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4201,1.5682,NA,115.6,144.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,5,1,29,"top",4,"2023-08-01T00:08:15.848Z","2023-08-01T00:09:19.902Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.4,2,2,0.4521,6.6065,24.4573,-33.7199,9.328,-1.0429,0.0368,3.4839,0.5426,-121.3157,1.1412,-1.4011,50.001,5.9539,13.8565,22.8,9.6,24,2323,52,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.3,-17,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",1,"2023-08-01T00:08:18.082Z","2023-08-01T00:08:21.106Z",TRUE,"pitch","c7f27b45-2844-40df-89e8-d1168c60fc92",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.37,1.62,NA,102.81,152.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,5,1,29,"top",4,"2023-08-01T00:08:15.848Z","2023-08-01T00:09:19.902Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.8,3,0.91,0.3893,6.5322,29.7043,-20.9116,-9.9254,5.6078,0.3724,3.1954,6.7028,-140.3274,-4.3204,-0.7493,50.0027,6.1051,-19.9311,40.8,6,24,2238,222,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9.5,16.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",0,"2023-08-01T00:07:41.344Z","2023-08-01T00:08:18.082Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,5,1,29,"top",4,"2023-08-01T00:08:15.848Z","2023-08-01T00:09:19.902Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",3,"2023-08-01T00:08:47.214Z","2023-08-01T00:08:59.486Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,642350,"/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,5,1,29,"top",4,"2023-08-01T00:08:15.848Z","2023-08-01T00:09:19.902Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
