"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745191,"2024-04-22",5,"2024-04-23T01:08:49.921Z","2024-04-23T01:09:00.226Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621028,"/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Kevin Newman called out on strikes.",0,3,0,42,"top",6,"2024-04-23T01:07:26.768Z","2024-04-23T01:09:03.903Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,621028,"Kevin Newman","/api/v1/people/621028","R","Right",681676,"Ryan Fernandez","/api/v1/people/681676","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",4,"2024-04-23T01:04:48.606Z","2024-04-23T01:04:53.638Z",TRUE,"pitch","ed75f16e-e14d-4e82-84b3-f1a13d102a5b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.2961,1.4899,NA,96.49,174.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Iván Herrera called out on strikes.",0,3,0,41,"bottom",5,"2024-04-23T01:03:30.574Z","2024-04-23T01:04:53.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,671056,"Iván Herrera","/api/v1/people/671056","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86,6,2,0.4028,6.7874,26.9097,-26.2707,-8.108,3.1439,0.538,2.3895,8.253,-135.49,-3.4707,-1.48,50.003,5.5031,-15.2218,26.4,6,24,2386,215,NA,NA,NA,NA,NA,NA,TRUE,-26.2,5.2,13.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T01:04:31.240Z","2024-04-23T01:04:35.123Z",TRUE,"pitch","dd787552-eca0-4e39-879b-3ff65a466826",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2527,1.4648,NA,113.81,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Iván Herrera called out on strikes.",0,3,0,41,"bottom",5,"2024-04-23T01:03:30.574Z","2024-04-23T01:04:53.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,671056,"Iván Herrera","/api/v1/people/671056","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.6,14,0.9,0.4241,7.0153,26.0008,-25.4795,-9.8371,3.9614,0.0838,1.3232,7.4635,-128.9838,-4.8541,-1.5645,50.0049,5.1864,-16.632,30,7.2,24,2135,228,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6.4,16.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:04:12.299Z","2024-04-23T01:04:15.485Z",TRUE,"pitch","f9503eef-b695-4eca-8209-f58f98d5ab77",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3176,1.5135,NA,87.02,120.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Iván Herrera called out on strikes.",0,3,0,41,"bottom",5,"2024-04-23T01:03:30.574Z","2024-04-23T01:04:53.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,671056,"Iván Herrera","/api/v1/people/671056","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86,12,0.91,0.4018,6.6761,26.8196,-16.0704,-2.9591,8.5388,0.7866,4.3727,6.8846,-135.7759,-0.4233,-1.3858,50.0067,5.6386,-5.5839,14.4,3.6,24,2530,212,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",1,"2024-04-23T01:03:48.489Z","2024-04-23T01:03:51.781Z",TRUE,"pitch","87ae3aa2-2600-4591-8b9c-9ae8c9c6be56",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.49,NA,103.1,171.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Iván Herrera called out on strikes.",0,3,0,41,"bottom",5,"2024-04-23T01:03:30.574Z","2024-04-23T01:04:53.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,671056,"Iván Herrera","/api/v1/people/671056","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,78.2,6,0.92,0.443,6.8294,23.5097,-23.6535,5.0546,5.4988,0.3646,2.4736,3.5447,-123.4162,-2.4376,-1.7447,50.0044,5.457,7.8322,19.2,7.2,24,2711,76,NA,NA,NA,NA,NA,NA,FALSE,-28.2,9.7,-10,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",0,"2024-04-23T01:03:31.744Z","2024-04-23T01:03:35.123Z",TRUE,"pitch","9eb1a4fc-994d-4d4c-96af-ff8592b5e714",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3176,1.5135,NA,125.32,147.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Iván Herrera called out on strikes.",0,3,0,41,"bottom",5,"2024-04-23T01:03:30.574Z","2024-04-23T01:04:53.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,671056,"Iván Herrera","/api/v1/people/671056","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,86.1,2,0.91,0.4019,6.7235,26.4688,-17.2401,-3.3552,7.9149,-0.2182,3.3688,5.0476,-135.7055,-2.682,-1.6565,50.0039,5.5547,-6.3319,16.8,3.6,24,2515,220,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14,5.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T01:02:55.665Z","2024-04-23T01:03:04.304Z",TRUE,"pitch","3892cafc-639f-4cf8-be5d-2a1ec377bcf9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.45,1.64,NA,151.38,173.85,"ground_ball","medium","4",150.08,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alec Burleson grounds out, second baseman Ketel Marte to first baseman Christian Walker. Nolan Arenado to 2nd.",0,3,0,40,"bottom",5,"2024-04-23T01:01:39.550Z","2024-04-23T01:03:04.304Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.8,13,2,0.4239,6.9878,24.0446,-27.704,-7.1343,2.6401,-0.902,2.405,4.971,-128.679,-1.7893,-1.9217,50.0048,5.2338,-12.0929,21.6,7.2,24,2143,231,87,-56,1,NA,NA,NA,TRUE,-30,4.7,12,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:02:29.049Z","2024-04-23T01:02:32.178Z",TRUE,"pitch","4b840bc8-21ed-47e7-9597-561cf2bc30fa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.45,1.64,NA,110.24,202.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alec Burleson grounds out, second baseman Ketel Marte to first baseman Christian Walker. Nolan Arenado to 2nd.",0,3,0,40,"bottom",5,"2024-04-23T01:01:39.550Z","2024-04-23T01:03:04.304Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.4,14,2,0.4257,6.8474,26.0521,-30.9636,-8.2636,0.717,0.1774,1.3536,7.8301,-128.5437,-3.6626,-1.831,50.0004,5.1948,-13.8605,21.6,8.4,24,1995,234,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.7,13.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",1,"2024-04-23T01:02:09.908Z","2024-04-23T01:02:13.238Z",TRUE,"pitch","8cb0f2db-8f27-4706-82ca-63222e556b6a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3745,1.611,NA,183.1,163.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alec Burleson grounds out, second baseman Ketel Marte to first baseman Christian Walker. Nolan Arenado to 2nd.",0,3,0,40,"bottom",5,"2024-04-23T01:01:39.550Z","2024-04-23T01:03:04.304Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.8,11,2,0.4261,6.9118,27.6032,-29.5236,-8.0053,1.5885,-1.734,2.7718,3.2746,-128.7157,-0.6008,-1.985,50.0062,5.3014,-13.3871,22.8,8.4,24,1992,229,NA,NA,NA,NA,NA,NA,FALSE,-32,3,13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",0,"2024-04-23T01:01:53.187Z","2024-04-23T01:01:56.547Z",TRUE,"pitch","e1ca4710-34d6-4965-bfaa-7ed3fee473b0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.45,1.64,NA,142.7,191.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alec Burleson grounds out, second baseman Ketel Marte to first baseman Christian Walker. Nolan Arenado to 2nd.",0,3,0,40,"bottom",5,"2024-04-23T01:01:39.550Z","2024-04-23T01:03:04.304Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.6,7,2,0.4287,6.7871,26.5337,-29.3889,-8.8204,1.6881,-0.6742,1.7454,5.9273,-127.8015,-2.9473,-1.8784,50.0057,5.2239,-14.5815,24,8.4,24,2048,238,NA,NA,NA,NA,NA,NA,FALSE,-32.9,2.6,14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T01:01:23.349Z","2024-04-23T01:01:27.371Z",TRUE,"pitch","d13dc2c0-d200-4878-b53f-3aa5f8bf7448",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.51,1.61,NA,124.71,131.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,3,0,39,"bottom",5,"2024-04-23T01:00:23.084Z","2024-04-23T01:01:27.371Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.8,11,0.9,0.4072,6.9746,26.071,-18.2959,-0.806,7.5538,-0.2024,3.9913,4.0224,-133.9647,-0.6926,-1.6117,50.0011,5.5486,-1.4815,2.4,3.6,24,2489,213,NA,NA,NA,NA,NA,NA,TRUE,-18.2,13.8,0.7,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
745191,"2024-04-22",1,"2024-04-23T01:00:51.136Z","2024-04-23T01:00:54.334Z",TRUE,"pitch","72f8f27e-be0c-45ec-8ee4-4fe06e96664a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.51,1.61,NA,165.46,192.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,3,0,39,"bottom",5,"2024-04-23T01:00:23.084Z","2024-04-23T01:01:27.371Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.3,13,2,0.4204,6.8869,26.2456,-27.2116,-8.2655,2.8846,-1.2712,1.7136,4.1312,-130.0754,-4.0054,-1.8026,50.0045,5.3272,-14.2224,25.2,7.2,24,2035,229,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.6,14.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",0,"2024-04-23T01:00:33.481Z","2024-04-23T01:00:36.923Z",TRUE,"pitch","9928caf1-dc3f-4062-892d-27540fbe0de0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4799,1.5902,NA,131.14,182.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,3,0,39,"bottom",5,"2024-04-23T01:00:23.084Z","2024-04-23T01:01:27.371Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,78.2,7,0.92,0.4431,6.8718,23.399,-25.7366,5.8354,4.1551,-0.3709,2.0744,1.921,-123.3905,-2.6766,-1.9168,50.005,5.3306,9.0431,19.2,7.2,24,2627,81,NA,NA,NA,NA,NA,NA,FALSE,-30.7,7.2,-11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:01:14.562Z","2024-04-23T01:01:23.349Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,502671,"/api/v1/people/502671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,3,0,39,"bottom",5,"2024-04-23T01:00:23.084Z","2024-04-23T01:01:27.371Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",5,"2024-04-23T00:59:59.619Z","2024-04-23T01:00:09.133Z",TRUE,"pitch","5199a239-5540-4d98-a83f-a06c60262f82",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,0,NA,NA,3.44,1.66,NA,106.23,181.76,"line_drive","medium","7",70.25,92.27,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Nolan Arenado singles on a line drive to left fielder Lourdes Gurriel Jr.",0,3,0,38,"bottom",5,"2024-04-23T00:58:25.013Z","2024-04-23T01:00:09.133Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.6,9,2,0.4042,6.4251,27.9653,-25.823,-7.6461,3.4118,0.2825,2.112,7.0974,-135.2385,-4.3357,-1.3755,50.0041,5.5352,-14.2426,25.2,6,24,2287,215,99.5,11,241,NA,NA,NA,FALSE,-26,5.5,12.5,NA,NA,NA,NA,NA,FALSE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T00:59:21.856Z","2024-04-23T00:59:25.306Z",TRUE,"pitch","6b46d1ff-e6ec-44da-846f-5407b0d55aaf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2609,1.6356,NA,67.82,189.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Nolan Arenado singles on a line drive to left fielder Lourdes Gurriel Jr.",0,3,0,38,"bottom",5,"2024-04-23T00:58:25.013Z","2024-04-23T01:00:09.133Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86,14,0.91,0.4014,6.7734,29.2843,-13.0128,-4.0995,10.156,1.2902,1.8271,8.4801,-136.3288,-7.5058,-1.3247,50.0033,5.5095,-7.7356,22.8,3.6,24,2530,209,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17,5.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T00:59:05.344Z","2024-04-23T00:59:09.337Z",TRUE,"pitch","83186974-a33b-420d-a554-c68e3217f69c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4361,1.745,NA,122.6,205.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Nolan Arenado singles on a line drive to left fielder Lourdes Gurriel Jr.",0,3,0,38,"bottom",5,"2024-04-23T00:58:25.013Z","2024-04-23T01:00:09.133Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.9,13,2,0.4033,6.7278,28.5498,-24.5084,-8.821,4.1017,-0.1469,1.2278,6.6637,-135.5958,-6.7819,-1.4853,50.0058,5.4618,-16.4939,30,6,24,2342,219,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.2,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
