"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747040,"2024-05-13",2,"2024-05-14T00:07:18.800Z","2024-05-14T00:07:21.800Z",TRUE,"pitch","3da848ff-c514-4fcc-9f70-48eba508798b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5409,1.8375,NA,199.14,164.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Adley Rutschman homers (8) on a fly ball to right field.",1,1,2,43,"bottom",6,"2024-05-14T00:06:24.997Z","2024-05-14T00:08:02.638Z",TRUE,TRUE,FALSE,FALSE,65,2,1,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.2,11,0.91,0.4507,6.6774,26.3506,-24.3941,-9.1181,5.2136,-2.1548,2.737,2.5777,-122.0182,-1.5804,-2.0471,50.0016,5.5162,-13.6043,27.6,7.2,24,1488,252,NA,NA,NA,NA,NA,NA,FALSE,-29.9,9.2,15.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-14T00:06:59.605Z","2024-05-14T00:07:03.608Z",TRUE,"pitch","e127d536-6e35-4f51-8c4a-7bf195f759fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6468,1.9439,NA,126.05,191.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Adley Rutschman homers (8) on a fly ball to right field.",1,1,2,43,"bottom",6,"2024-05-14T00:06:24.997Z","2024-05-14T00:08:02.638Z",TRUE,TRUE,FALSE,FALSE,65,2,1,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,83.8,13,0.91,0.4114,6.2488,29.1744,-19.5104,-1.9786,7.0583,-0.2374,1.7427,5.281,-133.2333,-6.0663,-1.9899,50.0022,5.4634,-3.55,7.2,4.8,24,2249,217,NA,NA,NA,NA,NA,NA,FALSE,-21,11.6,2.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-14T00:06:42.351Z","2024-05-14T00:06:46.200Z",TRUE,"pitch","86af0014-6e1a-48bb-b7c1-4f040d9cd170",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5874,1.7908,NA,145.37,169.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Adley Rutschman homers (8) on a fly ball to right field.",1,1,2,43,"bottom",6,"2024-05-14T00:06:24.997Z","2024-05-14T00:08:02.638Z",TRUE,TRUE,FALSE,FALSE,65,2,1,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.9,76.8,4,0.91,0.4498,5.9252,25.7307,-37.9235,9.0538,-3.8324,-0.7444,2.5837,0.9019,-122.1142,0.1615,-2.2946,50.0044,5.7994,13.5721,20.4,10.8,24,2399,35,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-6.6,-16.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",4,"2024-05-14T00:06:03.018Z","2024-05-14T00:06:11.616Z",TRUE,"pitch","5be4adb5-8f8b-4439-9eb1-4157d3635cc9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.7,1.75,NA,159.35,160.59,"ground_ball","medium","3",160.18,162.44,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Vladimir Guerrero Jr. to pitcher José Berríos.",0,1,1,42,"bottom",6,"2024-05-14T00:04:33.998Z","2024-05-14T00:06:11.616Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.1,11,0.91,0.4643,6.4638,23.5839,-26.6781,-8.8679,3.9069,-1.1111,2.896,4.8971,-118.1943,-0.3644,-2.063,50.0054,5.5127,-12.4855,22.8,8.4,24,1517,263,74,5,72,NA,NA,NA,TRUE,-34.3,7.2,14.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",3,"2024-05-14T00:05:44.562Z","2024-05-14T00:05:48.524Z",TRUE,"pitch","ea8bb65b-34e5-478b-9501-5e72f5415649",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.7502,1.7908,NA,160.26,176.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Vladimir Guerrero Jr. to pitcher José Berríos.",0,1,1,42,"bottom",6,"2024-05-14T00:04:33.998Z","2024-05-14T00:06:11.616Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.5,13,0.91,0.3979,6.2902,31.718,-17.5219,-8.6982,7.6402,-1.1349,2.3044,4.9431,-137.8661,-5.8279,-1.8245,50.0045,5.6355,-16.6831,39.6,4.8,24,2052,219,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.7,14.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-14T00:05:24.383Z","2024-05-14T00:05:27.631Z",TRUE,"pitch","65165f04-333e-439c-8ee2-48b5ff40e119",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.7,1.75,NA,117.67,172.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Vladimir Guerrero Jr. to pitcher José Berríos.",0,1,1,42,"bottom",6,"2024-05-14T00:04:33.998Z","2024-05-14T00:06:11.616Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.1,5,0.78,0.398,6.3452,33.4028,-15.6712,-7.5643,8.6238,-0.0176,2.4713,7.3799,-138.0962,-5.3366,-1.7538,50.0025,5.4988,-14.4751,37.2,4.8,24,2145,225,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.5,12,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-14T00:05:05.360Z","2024-05-14T00:05:09.904Z",TRUE,"pitch","94ee437d-279b-4f62-9713-0d855374cde7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.727,1.7208,NA,164.41,178.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Vladimir Guerrero Jr. to pitcher José Berríos.",0,1,1,42,"bottom",6,"2024-05-14T00:04:33.998Z","2024-05-14T00:06:11.616Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77,13,0.91,0.4477,6.5479,24.8856,-25.0422,-8.9497,4.7074,-1.2439,2.2367,4.6288,-122.4976,-2.7663,-1.9982,50.0039,5.5285,-13.5606,26.4,7.2,24,1548,254,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8.2,15.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-14T00:04:50.769Z","2024-05-14T00:04:54.471Z",TRUE,"pitch","7bdf2537-a1c9-4bbc-be5b-3aa52c66b563",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.727,1.7441,NA,172.06,174.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Vladimir Guerrero Jr. to pitcher José Berríos.",0,1,1,42,"bottom",6,"2024-05-14T00:04:33.998Z","2024-05-14T00:06:11.616Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.3,13,0.9,0.436,6.3092,24.863,-29.3676,-9.2963,1.7553,-1.4444,2.377,4.3965,-125.5064,-2.099,-2.0089,50.0041,5.6108,-14.8649,25.2,8.4,24,1457,257,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3,15.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-14T00:04:06.387Z","2024-05-14T00:04:14.683Z",TRUE,"pitch","71241434-d393-4353-a915-5d49c23c3d4e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.5,1.67,NA,105.25,166.92,"ground_ball","medium","4",145,153,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jorge Mateo grounds out, second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",0,1,1,41,"bottom",6,"2024-05-14T00:03:10.372Z","2024-05-14T00:04:14.683Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81.7,75.3,6,0.89,0.4609,6.1694,23.0342,-36.6132,5.6951,-3.1068,0.3082,2.6614,4.0837,-118.8995,0.5751,-2.172,50.0007,5.7417,8.1436,13.2,10.8,24,2242,44,66.5,-7,19,NA,NA,NA,TRUE,-46.2,-5.2,-11.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-14T00:03:51.010Z","2024-05-14T00:03:54.579Z",TRUE,"pitch","c6f25993-c654-4e61-9306-eb8802552a26",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5874,1.6507,NA,80.66,202.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jorge Mateo grounds out, second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",0,1,1,41,"bottom",6,"2024-05-14T00:03:10.372Z","2024-05-14T00:04:14.683Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.5,76.4,14,0.9,0.456,6.2528,23.2273,-33.3961,7.0926,-0.8418,0.9534,1.3255,5.3366,-120.113,-2.8762,-2.2181,50,5.5075,10.3613,18,9.6,24,2327,41,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-1.9,-14.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-14T00:03:23.756Z","2024-05-14T00:03:28.175Z",TRUE,"pitch","791492ad-18b0-4421-b02d-d2577a10d79a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.5,1.67,NA,134.85,171.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jorge Mateo grounds out, second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",0,1,1,41,"bottom",6,"2024-05-14T00:03:10.372Z","2024-05-14T00:04:14.683Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.5,4,0.9,0.4038,6.3375,28.6216,-21.5641,-10.1003,5.6889,-0.4684,2.4928,7.086,-135.4484,-4.4261,-1.8015,50.0025,5.6493,-18.8322,37.2,6,24,2038,226,NA,NA,NA,NA,NA,NA,FALSE,-22,9.6,16.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",3,"2024-05-14T00:00:44.098Z","2024-05-14T00:00:53.796Z",TRUE,"pitch","bb1fdb8e-39ba-4331-96c1-0538888383d7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.15,1.53,NA,109.29,178.71,"ground_ball","medium","6",98.43,152.76,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, shortstop Gunnar Henderson to second baseman Jorge Mateo to first baseman Ryan Mountcastle. Daniel Vogelbach out at 2nd. Alejandro Kirk out at 1st.",0,1,1,40,"top",6,"2024-05-13T23:59:18.604Z","2024-05-14T00:00:53.796Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.4,5,0.92,0.425,6.5515,27.2302,-32.3475,4.2573,-0.1069,0.2023,2.2249,1.3263,-128.958,-3.2495,-0.8719,50.0001,6.0008,7.1569,13.2,8.4,24,2888,103,94.8,-26,7,NA,NA,NA,TRUE,-35.5,-0.7,-8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-14T00:00:22.594Z","2024-05-14T00:00:26.341Z",TRUE,"pitch","ae78db00-d9c1-4906-b433-0a520cf5b1dd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1884,1.4604,NA,145.89,170.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, shortstop Gunnar Henderson to second baseman Jorge Mateo to first baseman Ryan Mountcastle. Daniel Vogelbach out at 2nd. Alejandro Kirk out at 1st.",0,1,1,40,"top",6,"2024-05-13T23:59:18.604Z","2024-05-14T00:00:53.796Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.3,4,0.89,0.4249,6.5402,26.8589,-29.8486,3.4433,1.3779,-0.7579,2.5382,-0.4233,-128.9238,-2.7398,-1.0388,50.0003,5.919,5.7939,10.8,7.2,24,2970,97,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.2,-6.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-14T00:00:01.117Z","2024-05-14T00:00:04.298Z",TRUE,"pitch","d32aba10-f9b3-4eea-97db-ab810171b13f",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.1452,1.4872,NA,103.58,223.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, shortstop Gunnar Henderson to second baseman Jorge Mateo to first baseman Ryan Mountcastle. Daniel Vogelbach out at 2nd. Alejandro Kirk out at 1st.",0,1,1,40,"top",6,"2024-05-13T23:59:18.604Z","2024-05-14T00:00:53.796Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.3,14,0.92,0.4332,6.6637,25.6324,-31.065,4.455,0.6902,0.352,0.5523,1.4398,-126.4015,-7.0264,-0.8039,50.0061,5.8607,7.2144,13.2,8.4,24,2973,81,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.1,-8.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-13T23:59:40.187Z","2024-05-13T23:59:43.391Z",TRUE,"pitch","ac02ace5-440a-44a9-8e70-5898c137e52a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.15,1.53,NA,88.73,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, shortstop Gunnar Henderson to second baseman Jorge Mateo to first baseman Ryan Mountcastle. Daniel Vogelbach out at 2nd. Alejandro Kirk out at 1st.",0,1,1,40,"top",6,"2024-05-13T23:59:18.604Z","2024-05-14T00:00:53.796Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.1,9,0.92,0.4278,6.6739,26.1431,-32.4738,2.8616,-0.1762,0.7416,1.7697,3.2343,-127.9876,-4.1663,-0.9099,50.0062,5.9589,4.7533,9.6,8.4,24,2927,91,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-1.1,-5.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-13T23:58:57.056Z","2024-05-13T23:59:09.299Z",TRUE,"pitch","a3d98ccf-0b88-4923-aa51-fe9c407f2d05",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.29,1.63,NA,108.49,165.49,"line_drive","medium","8",110.34,98.56,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Daniel Vogelbach singles on a line drive to center fielder Cedric Mullins. Vladimir Guerrero Jr. scores. Bo Bichette to 2nd.",1,1,1,39,"top",6,"2024-05-13T23:58:31.198Z","2024-05-13T23:59:09.299Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,86.5,5,0.9,0.3997,6.5805,28.219,-19.7314,3.0564,6.5334,0.2233,2.7145,2.3473,-136.6922,-4.7805,-1.0418,50.0055,5.8283,5.8239,16.8,4.8,24,2915,169,79,15,201,NA,NA,NA,FALSE,-19.7,11,-6,NA,NA,NA,NA,FALSE,TRUE,596129,"Daniel Vogelbach","/api/v1/people/596129",666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA
