"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717970,"2023-05-30",3,"2023-05-30T02:16:41.012Z","2023-05-30T02:16:45.874Z",TRUE,"pitch","59faf7ce-5922-4e9b-b1b3-2d8e8ca4262c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5289,1.6914,NA,165.23,186.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Brent Rooker walks. Aledmys Diaz to 2nd.",0,2,4,62,"bottom",8,"2023-05-30T02:16:05.495Z","2023-05-30T02:17:05.449Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,79.3,13,2,0.4386,6.7575,23.1375,-24.8447,-0.6009,4.6372,-1.2654,1.9543,-5.4442,-124.4891,-5.1678,1.021,50.0059,6.0934,-0.951,3.6,7.2,24,2391,197,NA,NA,NA,NA,NA,NA,FALSE,-29.6,7.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",2,"2023-05-30T02:16:24.465Z","2023-05-30T02:16:28.945Z",TRUE,"pitch","acf5650a-80cf-4446-9ac8-b541c11a4f38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6246,1.7232,NA,161.51,188.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Brent Rooker walks. Aledmys Diaz to 2nd.",0,2,4,62,"bottom",8,"2023-05-30T02:16:05.495Z","2023-05-30T02:17:05.449Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,80.3,13,2,0.4344,6.7331,22.7527,-29.3061,-3.0946,1.7786,-1.1678,1.8462,-4.7847,-125.5424,-4.7332,1.1567,50.0035,6.1105,-4.9953,10.8,7.2,24,2485,205,NA,NA,NA,NA,NA,NA,FALSE,-34,2.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",1,"2023-05-30T02:16:07.769Z","2023-05-30T02:16:12.140Z",TRUE,"pitch","756b1881-50b9-420c-9b1f-3e2be4d1ed8c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5608,1.6597,NA,140.24,205.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Brent Rooker walks. Aledmys Diaz to 2nd.",0,2,4,62,"bottom",8,"2023-05-30T02:16:05.495Z","2023-05-30T02:17:05.449Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.3,70.6,13,0.9,0.4935,6.5128,20.649,-33.926,-7.7571,-1.408,-0.6096,1.2303,-2.8901,-111.1519,-2.4562,1.7166,50.0008,5.8854,-9.6671,16.8,12,24,2525,299,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-2.9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",0,"2023-05-30T02:15:41.561Z","2023-05-30T02:16:07.769Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Brent Rooker replaces JJ Bleday.","Offensive Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,667670,"/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","62","atBat","Walk","walk","Brent Rooker walks. Aledmys Diaz to 2nd.",0,2,4,62,"bottom",8,"2023-05-30T02:16:05.495Z","2023-05-30T02:17:05.449Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,668709,"/api/v1/people/668709",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",6,"2023-05-30T02:14:50.892Z","2023-05-30T02:14:56.075Z",TRUE,"pitch","bead533c-4b7b-48f6-9432-04109ec782b3",7,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,1,NA,NA,3.39,1.67,NA,223.69,223.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.7,71,13,0.91,0.4927,6.7023,21.8398,-32.6645,-11.2,-0.3929,-2.7991,0.576,-6.0033,-111.5624,-4.1076,1.3902,50.0024,5.8418,-13.9838,24,12,24,2686,307,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-1.6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,649557,"Aledmys Díaz","/api/v1/people/649557",NA,NA,NA,NA,NA,NA
717970,"2023-05-30",5,"2023-05-30T02:14:33.061Z","2023-05-30T02:14:36.775Z",TRUE,"pitch","63e76532-55d4-40c6-922a-5ff863a3aa06",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6246,1.7866,NA,184.15,179.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.3,13,2,0.4294,6.7522,22.1596,-27.4648,-3.4915,2.8453,-1.7615,2.2089,-5.8476,-126.8135,-4.5489,1.014,50.0007,6.1772,-5.7737,13.2,7.2,24,2540,203,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",4,"2023-05-30T02:14:12.004Z","2023-05-30T02:14:16.166Z",TRUE,"pitch","ad6fd8a8-baee-451a-82b2-7aaaee5c5a91",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.39,1.67,NA,69.08,161.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.7,66.8,12,0.9,0.5202,6.4693,19.6204,-42.9179,-6.5473,-9.5917,1.2571,2.8543,1.9923,-105.6869,2.5059,1.1476,50.0021,6.6172,-7.3353,9.6,15.6,24,2440,330,NA,NA,NA,NA,NA,NA,FALSE,-68.4,-16.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",3,"2023-05-30T02:13:55.873Z","2023-05-30T02:14:01.874Z",TRUE,"pitch","274bc3e5-17d2-4730-87b4-8cc49a2ecba1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5608,1.7549,NA,82.19,178.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.9,67.5,14,0.9,0.5165,6.5954,18.6143,-41.0221,-4.4524,-7.7756,0.9133,2.2386,0.6528,-106.1578,1.0855,1.1797,50.0016,6.3999,-5.068,7.2,14.4,24,2309,325,NA,NA,NA,NA,NA,NA,FALSE,-64.9,-13.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",2,"2023-05-30T02:13:36.667Z","2023-05-30T02:13:40.689Z",TRUE,"pitch","c5224465-f94e-480c-930e-c14548166872",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.39,1.67,NA,119.6,200.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73,67.5,13,0.9,0.5174,6.6808,19.8541,-42.0057,-5.5745,-8.6869,-0.0683,1.418,-0.8143,-106.2607,-0.3107,1.0443,50.0006,6.3779,-6.3119,8.4,15.6,24,2471,331,NA,NA,NA,NA,NA,NA,FALSE,-67.1,-15.4,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",1,"2023-05-30T02:13:21.491Z","2023-05-30T02:13:25.783Z",TRUE,"pitch","db80d569-cea6-4d76-9244-f8e0a3be7e11",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.39,1.67,NA,110.52,186.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.7,69.7,8,0.9,0.4979,6.5027,20.8998,-31.8021,-12.7015,0.3057,0.17,1.9217,-0.0512,-110.2993,-1.5725,1.842,50.0044,6.0191,-15.541,25.2,12,24,2658,298,NA,NA,NA,NA,NA,NA,FALSE,-47.4,0.5,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",0,"2023-05-30T02:12:38.067Z","2023-05-30T02:12:44.056Z",TRUE,"pitch","c748a908-05d9-40a8-b136-5803526bec69",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.67,NA,92.62,164.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch.",0,2,4,61,"bottom",8,"2023-05-30T02:12:34.266Z","2023-05-30T02:14:56.075Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.1,70.7,6,0.9,0.4928,6.5345,18.4491,-33.5725,-11.3785,-1.1165,0.6395,2.749,0.555,-110.8394,0.371,1.8667,50.0024,6.0644,-14.2606,22.8,12,24,2653,292,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-1.7,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",6,"2023-05-30T02:12:07.485Z","2023-05-30T02:12:14.005Z",TRUE,"pitch","83985456-baa3-4089-816b-3a80b409f20c",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.4,1.67,NA,143.34,188.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Seth Brown strikes out on a foul tip.",0,2,4,60,"bottom",8,"2023-05-30T02:10:52.800Z","2023-05-30T02:12:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80.4,7,2,0.4317,6.7928,24.6089,-23.094,-3.275,5.5661,-0.6909,1.8456,-3.3866,-126.6236,-5.9878,1.0869,50.0047,6.0757,-5.3464,13.2,6,24,2535,182,NA,NA,NA,NA,NA,NA,TRUE,-27,9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",5,"2023-05-30T02:11:51.612Z","2023-05-30T02:11:56.761Z",TRUE,"pitch","75725ca2-69f1-4813-8154-257d8bf7c495",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3377,1.6695,NA,167.59,214.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Seth Brown strikes out on a foul tip.",0,2,4,60,"bottom",8,"2023-05-30T02:10:52.800Z","2023-05-30T02:12:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.1,69.3,13,0.91,0.5028,6.7606,20.6545,-30.899,-10.554,1.0667,-1.3272,0.917,-3.3824,-109.2575,-3.2757,1.6158,50.0053,5.7831,-12.6608,22.8,12,24,2530,297,NA,NA,NA,NA,NA,NA,FALSE,-47.5,1.3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",4,"2023-05-30T02:11:36.903Z","2023-05-30T02:11:41.848Z",TRUE,"pitch","19792104-c43f-4c88-9a7a-14710e59a895",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3696,1.6914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Seth Brown strikes out on a foul tip.",0,2,4,60,"bottom",8,"2023-05-30T02:10:52.800Z","2023-05-30T02:12:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77,71.1,13,0.9,0.4898,6.6874,21.2002,-32.2132,-10.7558,-0.0338,-1.7809,1.8297,-3.9142,-112.0396,-1.873,1.3885,50.0022,5.9844,-13.6022,24,10.8,24,2642,301,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-0.2,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",3,"2023-05-30T02:11:20.728Z","2023-05-30T02:11:24.944Z",TRUE,"pitch","e61d4477-881f-4208-9d5f-ee9c6f184099",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3996,1.6914,NA,189.27,194.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Seth Brown strikes out on a foul tip.",0,2,4,60,"bottom",8,"2023-05-30T02:10:52.800Z","2023-05-30T02:12:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.1,71,13,0.9,0.49,6.5206,22.3734,-32.1262,-12.9844,0.0414,-1.896,1.6507,-3.6642,-112.2371,-2.3267,1.4493,50.0045,6.007,-16.3872,27.6,12,24,2698,301,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-0.2,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717970,"2023-05-30",2,"2023-05-30T02:11:06.149Z","2023-05-30T02:11:10.639Z",TRUE,"pitch","e6acd607-3607-465f-b111-bf3909906e7a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4333,1.7232,NA,97.58,158.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Seth Brown strikes out on a foul tip.",0,2,4,60,"bottom",8,"2023-05-30T02:10:52.800Z","2023-05-30T02:12:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.8,70.1,8,0.9,0.4964,6.5801,19.9602,-31.4608,-11.434,0.5775,-0.1948,1.6145,-0.6309,-110.4143,-2.3588,1.5798,50.0022,6.0124,-14.0934,24,12,24,2570,298,NA,NA,NA,NA,NA,NA,FALSE,-46.8,0.7,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
