"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718216,"2023-05-11",0,"2023-05-11T19:26:20.639Z","2023-05-11T19:26:24.782Z",TRUE,"pitch","e6d15f27-6829-41c4-80ee-64e4c1fb2f4e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6994,1.8603,NA,109.51,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Trent Grisham strikes out swinging.",0,3,5,64,"top",8,"2023-05-11T19:26:20.639Z","2023-05-11T19:28:03.016Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,86.6,8,2,0.4007,6.2566,26.9704,-25.9716,2.0182,3.2686,0.1966,2.4025,5.9278,-136.1492,-3.2419,-2.262,50.0028,5.3855,3.8265,10.8,6,24,2389,198,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.5,-4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",5,"2023-05-11T19:25:29.292Z","2023-05-11T19:25:33.735Z",TRUE,"pitch","7645273a-0d5f-4799-976c-a6ad3a71c4cb",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,1,2,NA,NA,3.62,1.7,NA,200.88,133.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Xander Bogaerts hit by pitch. Fernando Tatis Jr. to 3rd. Adam Engel to 2nd.",0,3,5,63,"top",8,"2023-05-11T19:24:26.698Z","2023-05-11T19:25:33.735Z",TRUE,FALSE,FALSE,FALSE,11,3,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.6,11,2,0.3851,6.1243,30.3937,-25.7171,-8.5725,3.1442,-2.2006,3.9038,4.0783,-141.8554,0.1149,-2.5379,50.0001,5.4932,-17.5858,33.6,6,24,2470,225,NA,NA,NA,NA,NA,NA,FALSE,-22.7,5.9,14.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641553,"Adam Engel","/api/v1/people/641553",593428,"Xander Bogaerts","/api/v1/people/593428",665487,"Fernando Tatis Jr.","/api/v1/people/665487"
718216,"2023-05-11",4,"2023-05-11T19:25:06.707Z","2023-05-11T19:25:12.148Z",TRUE,"pitch","d4465df6-da63-4973-9caf-3a7ec6fac971",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6139,1.6355,NA,136.69,202.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Xander Bogaerts hit by pitch. Fernando Tatis Jr. to 3rd. Adam Engel to 2nd.",0,3,5,63,"top",8,"2023-05-11T19:24:26.698Z","2023-05-11T19:25:33.735Z",TRUE,FALSE,FALSE,FALSE,11,3,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,83.7,13,2,0.4138,6.1063,27.4897,-26.7491,-9.2862,3.054,-0.5166,1.3357,7.7042,-132.2201,-5.3244,-2.2579,50.0026,5.332,-16.4858,28.8,7.2,24,1480,239,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.6,15.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",3,"2023-05-11T19:24:47.830Z","2023-05-11T19:24:51.844Z",TRUE,"pitch","88496ef2-1125-43d6-add0-856bf8c42cb3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6433,1.6355,NA,125.77,189.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Xander Bogaerts hit by pitch. Fernando Tatis Jr. to 3rd. Adam Engel to 2nd.",0,3,5,63,"top",8,"2023-05-11T19:24:26.698Z","2023-05-11T19:25:33.735Z",TRUE,FALSE,FALSE,FALSE,11,3,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.6,8,2,0.386,6.2922,30.6536,-25.3601,-9.2849,3.3357,-0.2301,1.8289,9.0162,-141.5876,-5.2025,-2.241,50.0006,5.3012,-18.9535,32.4,6,24,2468,226,NA,NA,NA,NA,NA,NA,FALSE,-23.5,5.2,15.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",2,"2023-05-11T19:24:28.978Z","2023-05-11T19:24:32.867Z",TRUE,"pitch","e8a9d0de-ae08-4716-a1a0-6db089de3b26",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6433,1.694,NA,182.23,176.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Xander Bogaerts hit by pitch. Fernando Tatis Jr. to 3rd. Adam Engel to 2nd.",0,3,5,63,"top",8,"2023-05-11T19:24:26.698Z","2023-05-11T19:25:33.735Z",TRUE,FALSE,FALSE,FALSE,11,3,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.6,13,2,0.3902,6.1655,30.3024,-25.3722,-9.1949,3.4012,-1.7113,2.2915,4.9372,-140.1419,-4.0011,-2.2969,50.0007,5.3859,-18.3712,33.6,6,24,2331,228,NA,NA,NA,NA,NA,NA,FALSE,-23.9,5.5,15.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",0,"2023-05-11T19:23:19.374Z","2023-05-11T19:24:29.697Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Xander Bogaerts hit by pitch. Fernando Tatis Jr. to 3rd. Adam Engel to 2nd.",0,3,5,63,"top",8,"2023-05-11T19:24:26.698Z","2023-05-11T19:25:33.735Z",TRUE,FALSE,FALSE,FALSE,11,3,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",1,"2023-05-11T19:24:29.697Z","2023-05-11T19:24:30.697Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Adam Engel replaces Juan Soto.","Offensive Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,641553,"/api/v1/people/641553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","63","atBat","Hit By Pitch","hit_by_pitch","Xander Bogaerts hit by pitch. Fernando Tatis Jr. to 3rd. Adam Engel to 2nd.",0,3,5,63,"top",8,"2023-05-11T19:24:26.698Z","2023-05-11T19:25:33.735Z",TRUE,FALSE,FALSE,FALSE,11,3,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,1,665742,"/api/v1/people/665742",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",5,"2023-05-11T19:22:55.101Z","2023-05-11T19:23:02.488Z",TRUE,"pitch","4094f94d-b5db-43ec-8ef6-e5d384d1974a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,2.9939,1.5233,NA,157.29,160.49,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Juan Soto walks. Fernando Tatis Jr. to 2nd.",0,3,5,62,"top",8,"2023-05-11T19:20:56.440Z","2023-05-11T19:23:02.488Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.4,11,2,0.3891,6.2196,31.4895,-13.8584,-4.5209,9.1217,-1.0569,2.8996,5.2242,-140.7065,-4.3074,-2.349,50.0049,5.3463,-9.0799,27.6,3.6,24,2497,223,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.8,7.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA
718216,"2023-05-11",4,"2023-05-11T19:22:32.216Z","2023-05-11T19:22:36.264Z",TRUE,"pitch","6594b2a4-b3e5-444d-8dbe-b648e9f790bf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.9939,1.4648,NA,167.65,169.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Juan Soto walks. Fernando Tatis Jr. to 2nd.",0,3,5,62,"top",8,"2023-05-11T19:20:56.440Z","2023-05-11T19:23:02.488Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.7,11,2,0.4184,6.0228,26.3463,-32.9716,-6.3213,-0.4557,-1.3288,2.5838,4.8929,-130.6797,-1.0859,-2.3999,50.0051,5.4713,-10.985,16.8,8.4,24,1540,243,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-0.8,10.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",3,"2023-05-11T19:22:09.948Z","2023-05-11T19:22:13.417Z",TRUE,"pitch","a32c4b64-e4b8-4c61-a436-280043962348",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0526,1.5233,NA,171.48,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Juan Soto walks. Fernando Tatis Jr. to 2nd.",0,3,5,62,"top",8,"2023-05-11T19:20:56.440Z","2023-05-11T19:23:02.488Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,77.6,11,2,0.4452,6.0521,25.1609,-33.6951,8.8583,-0.9888,-1.4294,2.6729,0.01,-123.1683,0.2007,-2.584,50.0054,5.4468,13.5706,21.6,9.6,24,2509,68,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1.4,-16.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",2,"2023-05-11T19:21:47.946Z","2023-05-11T19:21:51.320Z",TRUE,"pitch","22b39254-9eaf-4e1c-928f-baf19b1ca053",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1114,1.5233,NA,176.56,193.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Juan Soto walks. Fernando Tatis Jr. to 2nd.",0,3,5,62,"top",8,"2023-05-11T19:20:56.440Z","2023-05-11T19:23:02.488Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,83.2,13,2,0.4163,6.0955,26.5431,-29.7632,-8.2779,1.3742,-1.5626,1.6898,4.9341,-131.3366,-3.9636,-2.3853,50.0045,5.4201,-14.5333,24,7.2,24,1525,242,NA,NA,NA,NA,NA,NA,FALSE,-31.6,1.9,14,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",1,"2023-05-11T19:21:16.190Z","2023-05-11T19:21:19.453Z",TRUE,"pitch","c8132a4a-ef8d-42f0-beb0-9c2b84096087",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3,1.5,NA,122.97,167.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Juan Soto walks. Fernando Tatis Jr. to 2nd.",0,3,5,62,"top",8,"2023-05-11T19:20:56.440Z","2023-05-11T19:23:02.488Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,86.4,2,2,0.4009,5.9633,27.6892,-27.1656,2.0759,2.6429,-0.1566,2.6447,5.1738,-136.2188,-2.3135,-2.3442,50.0015,5.3679,3.9312,9.6,6,24,2494,171,NA,NA,NA,NA,NA,NA,FALSE,-26.5,4.6,-4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",0,"2023-05-11T19:20:56.440Z","2023-05-11T19:21:00.767Z",TRUE,"pitch","036a4c83-4877-4bcb-bb09-79b2ebcf597f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2289,1.5233,NA,136.75,182.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Juan Soto walks. Fernando Tatis Jr. to 2nd.",0,3,5,62,"top",8,"2023-05-11T19:20:56.440Z","2023-05-11T19:23:02.488Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,87.4,4,2,0.3967,6.1418,27.2825,-20.7615,0.305,5.8961,-0.518,2.0775,4.7526,-137.4804,-4.9945,-2.3007,50.0031,5.3054,0.5899,3.6,4.8,24,2388,212,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10,-1.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",5,"2023-05-11T19:20:13.852Z","2023-05-11T19:20:27.937Z",TRUE,"pitch","17952878-564a-43ce-9c98-d7f95db48480",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.69,1.71,NA,115.48,155.82,"line_drive","medium","8",131,103.27,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Manny Machado lines out to center fielder Michael A. Taylor.",0,3,5,61,"top",8,"2023-05-11T19:18:25.686Z","2023-05-11T19:20:27.937Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.3,80.4,2,2,0.4304,6.0205,25.7258,-30.601,6.607,0.9625,0.0398,3.0724,3.9121,-127.1809,0.094,-2.3762,50.0052,5.459,10.8409,20.4,8.4,24,2558,62,79.5,23,279,NA,NA,NA,TRUE,-33.7,2,-12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA
718216,"2023-05-11",4,"2023-05-11T19:19:44.532Z","2023-05-11T19:19:48.327Z",TRUE,"pitch","eb977de1-9687-46b9-8ae7-41fd1c2fbec9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5955,1.6455,NA,174.68,132.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Manny Machado lines out to center fielder Michael A. Taylor.",0,3,5,61,"top",8,"2023-05-11T19:18:25.686Z","2023-05-11T19:20:27.937Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.7,11,2,0.444,5.914,24.2897,-34.1757,8.3806,-1.2996,-1.5131,3.9213,-0.2578,-123.2995,2.8286,-2.4962,50.0016,5.6411,12.9154,20.4,9.6,24,2632,66,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-1.4,-15.1,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",3,"2023-05-11T19:19:20.861Z","2023-05-11T19:19:24.612Z",TRUE,"pitch","46bdc501-7341-4cf6-b217-967c2e3eb480",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.69,1.71,NA,112.84,185.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Manny Machado lines out to center fielder Michael A. Taylor.",0,3,5,61,"top",8,"2023-05-11T19:18:25.686Z","2023-05-11T19:20:27.937Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.9,81.6,8,2,0.426,6.0531,24.0401,-25.4758,6.697,3.9907,0.1091,1.9708,4.1173,-128.104,-3.5557,-2.3839,50.0033,5.3467,11.2381,24,7.2,24,2529,84,NA,NA,NA,NA,NA,NA,FALSE,-28.3,6.7,-13,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718216,"2023-05-11",2,"2023-05-11T19:18:59.784Z","2023-05-11T19:19:04.506Z",TRUE,"pitch","db6dc39c-c821-4348-88b0-596f7925732b",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.69,1.71,NA,138.58,158.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Manny Machado lines out to center fielder Michael A. Taylor.",0,3,5,61,"top",8,"2023-05-11T19:18:25.686Z","2023-05-11T19:20:27.937Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.9,4,2,0.3837,6.2422,30.8402,-12.2701,-5.5359,9.63,-0.5661,2.9615,6.8106,-142.4244,-4.7146,-2.2622,50.0037,5.4062,-11.4436,37.2,3.6,24,2787,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.7,8.8,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
