"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716575,"2023-09-15",2,"2023-09-16T01:24:22.889Z","2023-09-16T01:24:28.330Z",TRUE,"pitch","3f666ca5-d4e7-48c9-91a9-34352b53f679",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.0684,1.46,NA,98.25,203.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Josh Naylor singles on a ground ball to right fielder Robbie Grossman. Steven Kwan scores.",1,0,10,61,"bottom",7,"2023-09-16T01:23:33.909Z","2023-09-16T01:25:26.559Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.3,13,0.9,0.4528,6.6562,25.5245,-25.1662,-3.8524,4.7425,-0.4116,0.2649,3.3396,-121.3341,-6.4937,-1.3107,50.0053,5.1928,-5.6986,10.8,7.2,24,792,241,NA,NA,NA,NA,NA,NA,FALSE,-32.4,7.2,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",1,"2023-09-16T01:24:00.333Z","2023-09-16T01:24:04.840Z",TRUE,"pitch","7907f246-be8e-44e1-8c7a-af5bc6b972f5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.15,1.46,NA,104.82,164.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Josh Naylor singles on a ground ball to right fielder Robbie Grossman. Steven Kwan scores.",1,0,10,61,"bottom",7,"2023-09-16T01:23:33.909Z","2023-09-16T01:25:26.559Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.8,5,0.9,0.4094,7.019,30.9986,-14.8381,-4.8438,9.5778,-0.2643,2.3474,4.5166,-134.1632,-4.4284,-1.3462,50.0008,5.0884,-8.7652,26.4,3.6,24,2284,212,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.6,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",0,"2023-09-16T01:23:33.909Z","2023-09-16T01:23:37.293Z",TRUE,"pitch","ab321dd1-1392-4bf4-8b7b-7eb6a50c8ccb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.15,1.46,NA,125.42,169.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Josh Naylor singles on a ground ball to right fielder Robbie Grossman. Steven Kwan scores.",1,0,10,61,"bottom",7,"2023-09-16T01:23:33.909Z","2023-09-16T01:25:26.559Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.7,2,0.91,0.4059,6.9301,29.487,-14.4708,-6.4172,9.6017,-0.0454,2.8569,5.4743,-134.9676,-3.4763,-1.2666,50.0047,5.1812,-11.8356,34.8,3.6,24,2305,214,NA,NA,NA,NA,NA,NA,FALSE,-15,16.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",4,"2023-09-16T02:20:20.766Z","2023-09-16T02:20:21.766Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Ian Kennedy. Steven Kwan to 2nd.","Wild Pitch",0,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,680757,"/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e4715d1b-35ef-4c4f-b96a-d3fbf07e05bf","wild_pitch",NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Josh Naylor singles on a ground ball to right fielder Robbie Grossman. Steven Kwan scores.",1,0,10,61,"bottom",7,"2023-09-16T01:23:33.909Z","2023-09-16T01:25:26.559Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",2,"2023-09-16T01:22:56.569Z","2023-09-16T01:23:09.262Z",TRUE,"pitch","40eed14a-7d20-44e2-8158-c6d18b735f73",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.37,1.54,NA,112.27,159.75,"fly_ball","medium","9",178.88,115.59,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jose Ramirez flies out to right fielder Robbie Grossman.",0,0,9,60,"bottom",7,"2023-09-16T01:22:23.729Z","2023-09-16T01:23:09.262Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,76.1,7,0.91,0.4532,6.8811,24.4038,-27.2575,-4.592,3.3288,-0.3657,2.0604,3.2991,-121.0297,-2.1069,-1.1522,50.0052,5.3378,-6.7893,12,7.2,24,766,233,92,31,355,NA,NA,NA,TRUE,-33.8,5.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",1,"2023-09-16T01:22:38.587Z","2023-09-16T01:22:43.287Z",TRUE,"pitch","6c9aa074-53a1-4370-be2b-d02b15f20df0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3415,1.6848,NA,110.52,164.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jose Ramirez flies out to right fielder Robbie Grossman.",0,0,9,60,"bottom",7,"2023-09-16T01:22:23.729Z","2023-09-16T01:23:09.262Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,76.4,9,0.9,0.4507,7.145,25.6195,-24.9987,-2.7821,4.8049,0.2774,1.5673,4.4103,-121.8639,-3.7518,-1.2005,50.0004,5.3045,-4.1526,7.2,7.2,24,710,235,NA,NA,NA,NA,NA,NA,FALSE,-31.2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",0,"2023-09-16T01:22:23.729Z","2023-09-16T01:22:27.622Z",TRUE,"pitch","dcff716d-554a-4312-99b2-948e388aa133",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2762,1.54,NA,97.37,189.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jose Ramirez flies out to right fielder Robbie Grossman.",0,0,9,60,"bottom",7,"2023-09-16T01:22:23.729Z","2023-09-16T01:23:09.262Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.3,75.3,11,0.91,0.4544,6.3618,27.0839,-29.5459,-5.2108,1.7937,-1.1524,3.234,1.9898,-121.2493,1.1065,-1.3138,50.0028,5.3801,-7.6401,14.4,8.4,24,711,228,NA,NA,NA,NA,NA,NA,FALSE,-36,3.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",6,"2023-09-16T01:21:52.388Z","2023-09-16T01:21:57.697Z",TRUE,"pitch","a1ae5236-5246-4a5d-a207-4c5eb7d36272",7,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,1,NA,NA,3.228,1.5409,NA,114.9,175.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.1,13,0.91,0.4445,6.8372,24.8003,-26.3209,-5.4691,3.8066,-0.078,-0.0069,4.5505,-123.2847,-7.0271,-1.2383,50.0021,5.1057,-8.4078,15.6,7.2,24,935,226,NA,NA,NA,NA,NA,NA,FALSE,-32.6,5.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",5,"2023-09-16T01:21:32.428Z","2023-09-16T01:21:37.906Z",TRUE,"pitch","0b54c410-bc9d-4b9a-9431-c37aa4a7aac3",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1543,1.5157,NA,114.02,206.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.9,77.5,14,0.87,0.4482,6.8172,22.9992,-21.5329,-0.632,7.028,1.9276,0.9414,7.5288,-121.9883,-5.9155,-1.1106,50.0027,5.2428,-0.9583,1.2,6,24,845,233,NA,NA,NA,NA,NA,NA,FALSE,-27.1,11.6,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",4,"2023-09-16T01:21:13.695Z","2023-09-16T01:21:17.946Z",TRUE,"pitch","42ad7074-f6f2-4846-a066-df2fa3d833b3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.3,1.5,NA,114.9,156.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.3,8,0.9,0.4107,6.7925,32.9678,-15.2236,-5.6958,9.4428,-0.2205,1.8887,5.0496,-134.1295,-5.4013,-1.401,50.0065,5.0402,-10.2288,28.8,4.8,24,2341,218,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",3,"2023-09-16T01:20:57.217Z","2023-09-16T01:21:02.396Z",TRUE,"pitch","e0082eb1-3599-4e53-ab04-21deaab70090",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1556,1.5,NA,103.94,209.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.4,76.5,13,0.91,0.449,6.7804,28.1817,-29.7966,-5.8354,1.5854,-0.9311,1.4514,2.5084,-122.8043,-3.1006,-1.2172,50.0045,5.3106,-8.7618,15.6,8.4,24,906,230,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.3,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",2,"2023-09-16T01:20:41.567Z","2023-09-16T01:20:45.148Z",TRUE,"pitch","5bd4a5b6-3a86-4d09-bd0c-86d63fb67fbc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.3,1.5,NA,120.6,155.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,77,13,0.91,0.4472,6.8439,26.9322,-26.2412,-5.6623,3.9172,-1.0499,1.2865,2.2765,-123.0113,-4.2718,-1.2574,50.0038,5.2992,-8.5817,16.8,7.2,24,955,227,NA,NA,NA,NA,NA,NA,FALSE,-32.4,6.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",1,"2023-09-16T01:20:26.313Z","2023-09-16T01:20:30.132Z",TRUE,"pitch","24ae8a15-eaae-4a81-9c72-f57b03a44ad7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1776,1.5,NA,124.11,159.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83,14,0.89,0.4124,6.8883,32.3205,-13.7456,-6.8052,10.3477,0.4183,1.312,6.8412,-133.4875,-7.0448,-1.3101,50.0007,5.0011,-12.1161,34.8,4.8,24,2347,214,NA,NA,NA,NA,NA,NA,FALSE,-15.7,17.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",0,"2023-09-16T01:20:11.813Z","2023-09-16T01:20:15.075Z",TRUE,"pitch","5dc4ca2c-dd0d-4196-86d8-742e44c36b09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2348,1.5,NA,111.83,202.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Steven Kwan walks.",0,0,9,59,"bottom",7,"2023-09-16T01:20:11.813Z","2023-09-16T01:21:57.697Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84,13,0.91,0.4081,6.6933,32.4857,-11.987,-6.8459,11.0989,-0.648,0.7433,4.3163,-134.801,-8.8458,-1.3901,50.0065,4.9385,-12.4548,39.6,3.6,24,2433,215,NA,NA,NA,NA,NA,NA,FALSE,-14,18.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",10,"2023-09-16T01:19:43.224Z","2023-09-16T01:19:51.780Z",TRUE,"pitch","1b250d1c-160f-477b-b688-2e30c5138a14",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.38,1.54,NA,117.09,162.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,0,9,58,"bottom",7,"2023-09-16T01:18:25.795Z","2023-09-16T01:19:51.780Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.5,4,0.9,0.4082,6.6494,27.4544,-13.3337,-4.9922,10.3163,-0.5824,2.6731,3.7073,-133.9181,-4.1658,-1.3324,50.0022,5.1948,-9.1163,30,3.6,24,2188,211,NA,NA,NA,NA,NA,NA,TRUE,-14,18,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716575,"2023-09-15",9,"2023-09-16T01:19:27.739Z","2023-09-16T01:19:32.379Z",TRUE,"pitch","2e45f3c8-4d5f-47b2-9e26-e793bc98c095",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4055,1.646,NA,110.08,207.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,0,9,58,"bottom",7,"2023-09-16T01:18:25.795Z","2023-09-16T01:19:51.780Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.8,12,0.87,0.4121,7.0717,26.4393,-15.9056,-6.51,9.0799,1.7844,2.6546,10.2998,-132.5411,-3.3605,-1.2936,50.0051,5.09,-11.6682,30,4.8,24,2144,221,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
