"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717038,"2023-08-11",1,"2023-08-12T00:21:29.223Z","2023-08-12T00:21:38.702Z",TRUE,"pitch","b493f251-3b18-4f66-b398-5290f435bc4d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.36,1.54,NA,85.28,178.79,"ground_ball","medium","6",105.89,153.46,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Jose Ramirez grounds into a force out, shortstop Wander Franco to second baseman Brandon Lowe. Steven Kwan to 3rd. Andres Gimenez out at 2nd. Jose Ramirez to 1st. Jose Ramirez advances to 1st, on a fielding error by first baseman Yandy Diaz.",0,4,3,50,"top",6,"2023-08-12T00:20:45.558Z","2023-08-12T00:21:38.702Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.4,14,2,0.4281,6.4062,27.7851,-24.7374,9.8893,4.4911,0.8321,2.2217,-10.5175,-128.2075,-2.6693,3.7128,50.0047,5.2178,16.3809,28.8,7.2,24,1572,107,90.1,0,48,NA,NA,NA,TRUE,-27.7,7.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757"
717038,"2023-08-11",0,"2023-08-12T00:20:56.792Z","2023-08-12T00:21:01.082Z",TRUE,"pitch","c8ef58c0-fb96-40e9-8f06-d92d32170e77",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.36,1.54,NA,111.05,183.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Jose Ramirez grounds into a force out, shortstop Wander Franco to second baseman Brandon Lowe. Steven Kwan to 3rd. Andres Gimenez out at 2nd. Jose Ramirez to 1st. Jose Ramirez advances to 1st, on a fielding error by first baseman Yandy Diaz.",0,4,3,50,"top",6,"2023-08-12T00:20:45.558Z","2023-08-12T00:21:38.702Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81,8,2,0.4264,6.5051,27.1282,-26.8426,10.4786,3.1938,0.1561,2.0369,-12.4904,-128.5503,-2.9543,3.7209,50.0052,5.2892,17.5068,28.8,7.2,24,1587,116,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.3,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",7,"2023-08-12T00:20:05.377Z","2023-08-12T00:20:17.515Z",TRUE,"pitch","a55b5be6-53bf-49c2-8e7f-1ecec86b6d58",8,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.17,1.44,NA,103.18,182.41,"line_drive","medium","8",116.81,105.36,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.4,6,0.91,0.39,6.5781,32.0926,-19.753,12.0143,6.2192,0.3627,2.0878,-13.604,-140.5021,-4.987,3.7084,50.0043,5.171,24.002,45.6,6,24,2663,185,66.9,23,202,NA,NA,NA,FALSE,-19.1,10.3,-19,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA
717038,"2023-08-11",6,"2023-08-12T00:19:40.242Z","2023-08-12T00:19:43.840Z",TRUE,"pitch","9303a443-d3aa-4bf4-9aff-6ce02c108d32",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.17,1.44,NA,76.95,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.7,12,2,0.3923,6.6654,31.0439,-20.0627,10.8442,6.1342,1.0507,3.2511,-11.1808,-139.5591,-2.2306,3.6976,50.0045,5.3804,21.4194,43.2,6,24,2565,197,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.8,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",5,"2023-08-12T00:19:12.888Z","2023-08-12T00:19:15.888Z",TRUE,"pitch","8a423f54-a59e-4c9a-9c01-f05cffa02578",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.17,1.44,NA,111.75,171.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88,5,0.91,0.3911,6.5212,31.731,-15.8404,12.109,8.224,0.1379,2.4956,-14.0698,-140.0633,-4.8072,3.6538,50.0023,5.2705,24.0502,51.6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",4,"2023-08-12T00:18:48.958Z","2023-08-12T00:18:53.896Z",TRUE,"pitch","d5eb1fd0-4f58-4e08-a7cf-4073f6499e48",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.17,1.44,NA,91.69,196.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.1,9,2,0.3958,6.5096,31.781,-18.565,10.7476,7.0207,0.664,1.5838,-11.9962,-138.542,-6.658,3.6597,50.0045,5.2651,20.836,42,6,24,2701,37,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.4,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",3,"2023-08-12T00:18:20.606Z","2023-08-12T00:18:24.243Z",TRUE,"pitch","2aa7b9de-5888-4987-8808-1609649c0abe",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.17,1.44,NA,127.3,178.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.8,5,2,0.3973,6.6056,30.7863,-17.5493,10.2039,7.6004,-0.2703,2.2204,-14.0509,-137.8849,-4.8639,3.567,50.0053,5.1922,19.6425,42,4.8,24,2736,190,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",2,"2023-08-12T00:17:58.398Z","2023-08-12T00:18:02.560Z",TRUE,"pitch","b20c3593-7abb-4e33-9f27-d1a297816230",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2423,1.5417,NA,131.12,114.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.8,13,2,0.3978,6.5505,31.2355,-19.0081,12.2638,6.8577,-0.9897,1.5421,-16.1141,-137.8155,-6.39,3.3455,50.0001,5.1788,23.5372,44.4,6,24,2295,128,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",1,"2023-08-12T00:17:34.416Z","2023-08-12T00:17:38.452Z",TRUE,"pitch","292cfe8a-eea8-41b4-8d4d-7206e54c95aa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2002,1.5692,NA,40.24,162.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77.6,12,0.92,0.4438,6.4283,25.4791,-26.7446,-4.5535,3.5224,2.0139,2.8292,-3.2972,-123.6034,-0.4021,3.9584,50.0032,5.2468,-7.0194,15.6,7.2,24,2830,289,NA,NA,NA,NA,NA,NA,FALSE,-31.4,6.5,9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",0,"2023-08-12T00:17:14.250Z","2023-08-12T00:17:17.450Z",TRUE,"pitch","158e13b9-7ee4-4949-80ca-898e9596e237",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3081,1.5721,NA,104.29,182.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Andres Gimenez singles on a line drive to center fielder Josh Lowe. Myles Straw scores. Steven Kwan to 2nd.",1,4,3,49,"top",6,"2023-08-12T00:17:06.980Z","2023-08-12T00:20:17.515Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.7,9,2,0.3972,6.6048,31.6461,-19.8268,12.1734,6.4163,0.3334,2.0989,-13.1248,-138.068,-4.9155,3.5742,50.0052,5.2427,23.4328,44.4,6,24,2142,123,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.7,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",2,"2023-08-12T00:16:24.636Z","2023-08-12T00:16:35.857Z",TRUE,"pitch","cfa9eef1-75bf-4802-9fbb-5ff818a06410",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.19,1.46,NA,85.96,170.24,"ground_ball","medium","6",111.6,158.45,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Steven Kwan grounds into a force out, shortstop Wander Franco to third baseman Isaac Paredes. Bo Naylor out at 3rd. Myles Straw to 2nd. Steven Kwan to 1st.",0,3,3,48,"top",6,"2023-08-12T00:15:28.580Z","2023-08-12T00:16:35.857Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88,6,2,0.3916,6.5513,31.1988,-20.1714,12.2922,6.0536,0.8143,2.5385,-12.008,-139.8283,-3.7871,3.565,50.0024,5.2321,24.3683,45.6,6,24,2155,120,76.3,-4,24,NA,NA,NA,TRUE,-19.3,10.3,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA
717038,"2023-08-11",1,"2023-08-12T00:16:03.117Z","2023-08-12T00:16:07.252Z",TRUE,"pitch","65715c4e-8d0e-4e65-ba1f-ee173f12770c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.259,1.5129,NA,151.4,195.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Steven Kwan grounds into a force out, shortstop Wander Franco to third baseman Isaac Paredes. Bo Naylor out at 3rd. Myles Straw to 2nd. Steven Kwan to 1st.",0,3,3,48,"top",6,"2023-08-12T00:15:28.580Z","2023-08-12T00:16:35.857Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.9,13,0.91,0.3978,6.4679,30.1725,-19.7489,12.9937,6.4721,-0.9023,1.5858,-16.1766,-137.6294,-6.1051,3.3598,50.0062,5.1677,24.964,45.6,6,24,2295,75,NA,NA,NA,NA,NA,NA,FALSE,-20,10.4,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",0,"2023-08-12T00:15:39.783Z","2023-08-12T00:15:42.783Z",TRUE,"pitch","bdd14cb9-ea7b-4aeb-8199-5226e96325ac",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.19,1.46,NA,75.35,155.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Forceout","force_out","Steven Kwan grounds into a force out, shortstop Wander Franco to third baseman Isaac Paredes. Bo Naylor out at 3rd. Myles Straw to 2nd. Steven Kwan to 1st.",0,3,3,48,"top",6,"2023-08-12T00:15:28.580Z","2023-08-12T00:16:35.857Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.7,12,2,0.397,6.4999,30.5784,-18.946,11.0443,6.8612,1.0928,3.0893,-10.4681,-137.9526,-2.7729,3.501,50.0032,5.384,21.2959,44.4,6,24,2430,120,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",5,"2023-08-12T00:14:57.759Z","2023-08-12T00:15:07.999Z",TRUE,"pitch","89d74ad6-0db9-4748-a459-c2d1f97d0885",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.29,1.51,NA,108.26,189.17,"line_drive","medium","9",182.52,122.07,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Myles Straw singles on a line drive to right fielder Luke Raley. Brayan Rocchio scores. Bo Naylor to 2nd.",1,3,3,47,"top",6,"2023-08-12T00:13:47.231Z","2023-08-12T00:15:07.999Z",TRUE,TRUE,FALSE,FALSE,70,1,1,0,664702,"Myles Straw","/api/v1/people/664702","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.7,8,2,0.3931,6.4483,31.484,-18.5606,11.5821,6.9233,0.2292,1.8376,-12.7938,-139.3655,-6.087,3.3758,50.0013,5.2769,22.7693,45.6,6,24,2543,125,78.4,16,198,NA,NA,NA,FALSE,-18.5,11.4,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664702,"Myles Straw","/api/v1/people/664702",666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA
717038,"2023-08-11",4,"2023-08-12T00:14:37.187Z","2023-08-12T00:14:40.775Z",TRUE,"pitch","c5632e8b-4564-4feb-8f09-7c9df27ab01b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3092,1.5777,NA,144.19,193.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Myles Straw singles on a line drive to right fielder Luke Raley. Brayan Rocchio scores. Bo Naylor to 2nd.",1,3,3,47,"top",6,"2023-08-12T00:13:47.231Z","2023-08-12T00:15:07.999Z",TRUE,TRUE,FALSE,FALSE,70,1,1,0,664702,"Myles Straw","/api/v1/people/664702","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,7,0.91,0.3957,6.5494,30.8416,-18.3799,11.8024,7.1075,-0.7133,1.673,-15.2555,-138.4202,-6.6662,3.3356,50.0027,5.3427,22.9074,44.4,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.5,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA,NA,NA,NA
