"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717065,"2023-08-09",0,"2023-08-09T19:44:55.932Z","2023-08-09T19:45:07.863Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Tyrone Taylor.",0,4,5,46,"top",6,"2023-08-09T19:45:05.531Z","2023-08-09T19:46:04.346Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",1,"2023-08-09T19:44:21.705Z","2023-08-09T19:44:28.389Z",TRUE,"pitch","685702ad-b681-4d51-9c08-371f556bd8da",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.48,1.62,NA,113.92,166.19,"bunt_popup","medium","4",141.49,164.34,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Bunt Pop Out","field_out","Ryan McMahon bunt pops out to second baseman Brice Turang.",0,4,5,45,"top",6,"2023-08-09T19:44:19.477Z","2023-08-09T19:44:28.389Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,71.3,5,2,0.4836,6.8559,23.2631,-34.0584,-7.2,-1.4523,0.0807,2.6885,-7.0104,-113.7975,3.7794,4.1509,50.0041,4.4061,-9.3272,18,10.8,24,1860,298,43.7,45,112,NA,NA,NA,TRUE,-46.3,-1.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T19:43:59.742Z","2023-08-09T19:44:21.705Z",FALSE,"action",NA,NA,"Pitching Change: Hoby Milner replaces Adrian Houser.","Pitching Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571948,"/api/v1/people/571948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Bunt Pop Out","field_out","Ryan McMahon bunt pops out to second baseman Brice Turang.",0,4,5,45,"top",6,"2023-08-09T19:44:19.477Z","2023-08-09T19:44:28.389Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",8,"2023-08-09T19:41:47.293Z","2023-08-09T19:41:56.508Z",TRUE,"pitch","cfee9d46-f3af-4f1f-8043-08e494d6020b",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.45,1.63,NA,118.78,152.15,"fly_ball","medium","7",91.92,102.44,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.7,2,0.91,0.4095,6.5386,31.6495,-14.0352,-0.102,10.0329,-0.0466,3.2085,0.8704,-134.2528,-5.9795,-0.3631,50.004,6.4806,-0.1845,0,3.6,24,2230,196,85.1,46,258,NA,NA,NA,TRUE,-15.5,16.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",7,"2023-08-09T19:41:26.358Z","2023-08-09T19:41:30.014Z",TRUE,"pitch","c6ca60b0-899c-46fc-951d-9a9fd37e0d7d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.45,1.63,NA,126.8,152.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,2,0.91,0.4053,6.4565,28.6559,-14.6839,0.7675,9.4493,-0.2571,3.2084,0.198,-135.0132,-6.0772,-0.4311,50.0035,6.517,1.4207,4.8,3.6,24,2192,195,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.1,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",5,"2023-08-09T19:40:57.971Z","2023-08-09T19:41:01.854Z",TRUE,"pitch","768bbf38-dfe2-483f-84dc-0b1feee93abd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.45,1.63,NA,130.38,167.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.2,4,0.91,0.4056,6.408,27.6148,-13.3956,-0.0316,10.1522,-0.3511,2.6479,0.3238,-134.7391,-7.6135,-0.4685,50.004,6.4449,-0.0584,0,3.6,24,2346,195,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",4,"2023-08-09T19:40:41.565Z","2023-08-09T19:40:45.823Z",TRUE,"pitch","ad80e85d-9ea6-4229-bc2d-e013fc091731",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5292,1.677,NA,164.59,169.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,76.1,13,0.9,0.4569,6.2806,21.0698,-25.0213,-6.0483,4.9083,-1.2485,2.5625,0.265,-119.4698,-3.6963,-0.5733,50.0058,6.3561,-8.8237,19.2,7.2,24,1268,218,NA,NA,NA,NA,NA,NA,FALSE,-31.9,8.3,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",3,"2023-08-09T19:40:25.040Z","2023-08-09T19:40:29.812Z",TRUE,"pitch","1ef0bfc4-3c4b-43a4-bdcd-d246b25d548e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5563,1.7039,NA,94.98,200.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,83.3,14,2,0.4196,6.6083,22.6554,-22.7806,4.1548,5.4224,0.5777,1.411,1.1664,-129.6727,-8.5268,-0.4161,50.0056,6.4312,7.2004,16.8,6,24,2454,166,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8.5,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",2,"2023-08-09T19:40:02.824Z","2023-08-09T19:40:05.952Z",TRUE,"pitch","b9f0c46b-7eeb-4bf3-845c-261fa0269f7c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.45,1.63,NA,100.15,172.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.7,6,0.9,0.4119,6.4003,28.9776,-14.3261,0.9234,9.9687,0.4422,2.4603,2.0681,-133.0633,-7.7423,-0.4655,50.0013,6.4489,1.6529,7.2,3.6,24,2207,199,NA,NA,NA,NA,NA,NA,FALSE,-16.2,16.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",1,"2023-08-09T19:39:46.986Z","2023-08-09T19:39:51.540Z",TRUE,"pitch","e984f26d-9337-43be-80a6-b20857d90ce0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.574,1.6527,NA,113.49,211.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84,14,0.9,0.4126,6.4222,27.57,-14.0274,1.0035,10.1573,0.092,1.0188,1.3141,-132.6072,-11.3577,-0.5397,50.0028,6.373,1.7919,7.2,3.6,24,2271,197,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16.2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T19:38:47.976Z","2023-08-09T19:39:46.986Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",6,"2023-08-09T19:41:10.962Z","2023-08-09T19:41:26.358Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,668930,"/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Brice Turang flies out to left fielder Nolan Jones.",0,4,5,44,"bottom",5,"2023-08-09T19:39:44.619Z","2023-08-09T19:41:56.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",1,"2023-08-09T19:38:07.092Z","2023-08-09T19:38:29.887Z",TRUE,"pitch","76922be1-4262-4b61-8577-8ef1ce8c9916",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.17,1.42,NA,127.39,181.05,"fly_ball","medium","78",74.09,47.75,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Andruw Monasterio homers (3) on a fly ball to left center field.",1,4,5,43,"bottom",5,"2023-08-09T19:37:46.217Z","2023-08-09T19:38:29.887Z",TRUE,TRUE,FALSE,FALSE,65,0,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.8,5,0.89,0.4145,6.3504,31.4379,-13.1466,1.2306,10.7904,-0.2727,2.1381,-0.2905,-132.725,-8.6538,-0.3209,50.0045,6.4232,2.1706,8.4,3.6,24,2163,191,104.8,22,395,NA,NA,NA,FALSE,-15.6,17.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T19:37:53.259Z","2023-08-09T19:37:57.356Z",TRUE,"pitch","99821b68-9bbd-4b84-bba0-e6ca214bbb47",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2215,1.4738,NA,133.24,149.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Andruw Monasterio homers (3) on a fly ball to left center field.",1,4,5,43,"bottom",5,"2023-08-09T19:37:46.217Z","2023-08-09T19:38:29.887Z",TRUE,TRUE,FALSE,FALSE,65,0,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71,64.8,1,0.9,0.5337,6.3972,19.7207,-40.9294,5.7061,-8.2394,-0.4261,3.3152,-1.83,-103.2447,3.0751,-0.2616,50.003,6.7878,6.0629,8.4,15.6,24,2400,31,NA,NA,NA,NA,NA,NA,FALSE,-68.4,-13.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",1,"2023-08-09T19:37:02.640Z","2023-08-09T19:37:28.285Z",TRUE,"pitch","d248c5cd-2632-4dac-84a3-4d5ee6e282d7",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.51,1.69,NA,131.44,177.66,"fly_ball","medium","7",20.47,67.53,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Willy Adames homers (18) on a fly ball to left field.",1,4,4,42,"bottom",5,"2023-08-09T19:36:23.726Z","2023-08-09T19:37:28.285Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.5,4,2,0.4319,6.4231,23.9354,-30.164,3.6571,1.2297,-0.3788,2.2636,-0.879,-126.4417,-4.6787,-0.5035,50.0003,6.537,5.966,10.8,8.4,24,2345,142,107,29,414,NA,NA,NA,FALSE,-34.6,1.4,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T19:36:31.091Z","2023-08-09T19:36:35.659Z",TRUE,"pitch","81323d7f-f6ba-46aa-891b-d478d87c6ce2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4892,1.8436,NA,126.49,205.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Willy Adames homers (18) on a fly ball to left field.",1,4,4,42,"bottom",5,"2023-08-09T19:36:23.726Z","2023-08-09T19:37:28.285Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.5,13,0.91,0.4118,6.5836,31.693,-12.8356,0.3819,10.8198,-0.249,1.2235,0.2841,-133.5773,-10.7754,-0.4068,50.004,6.2597,0.6826,2.4,3.6,24,2194,190,NA,NA,NA,NA,NA,NA,FALSE,-15.6,17.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",5,"2023-08-09T19:35:58.140Z","2023-08-09T19:36:03.540Z",TRUE,"pitch","fa945160-382b-4e60-8f92-4028fc4a6d5a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,2.86,1.35,NA,121.8,169.31,"line_drive","medium","6",120.75,134.96,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Sal Frelick lines out to shortstop Ezequiel Tovar.",0,4,3,41,"bottom",5,"2023-08-09T19:33:43.949Z","2023-08-09T19:36:03.540Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,83.8,2,0.91,0.4077,6.454,34.4659,-10.5962,1.0221,11.8569,-0.126,2.573,0.148,-135.2725,-7.993,-0.3143,50.0053,6.3433,1.8601,8.4,2.4,24,2252,194,79.8,12,167,NA,NA,NA,TRUE,-12.5,19.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
