"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745420,"2024-05-14",2,"2024-05-14T02:46:53.157Z","2024-05-14T02:46:58.344Z",TRUE,"pitch","c4400e22-6c5c-4cdb-8e18-1e31d91ea67e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6338,1.6829,NA,211.01,163.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Manny Machado grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,5,1,33,"bottom",4,"2024-05-14T02:45:38.108Z","2024-05-14T02:47:36.365Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,83,11,0.84,0.4163,6.1897,27.5388,-26.087,-6.7051,3.4721,-2.4663,2.7737,1.0455,-131.492,-3.4323,-1.9974,50.0045,6.0288,-11.7571,22.8,7.2,24,1701,236,NA,NA,NA,NA,NA,NA,FALSE,-27.7,5.8,11.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",1,"2024-05-14T02:46:40.400Z","2024-05-14T02:46:43.987Z",TRUE,"pitch","b50a7c0c-7e29-4897-9765-890d158c1051",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6867,1.6829,NA,112.73,163.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Manny Machado grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,5,1,33,"bottom",4,"2024-05-14T02:45:38.108Z","2024-05-14T02:47:36.365Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.5,5,0.95,0.4177,6.2828,28.5779,-26.4692,-9.9995,3.2787,0.1121,2.7978,8.1896,-131.2846,-3.1829,-1.7532,50.0048,6.0027,-17.4048,30,7.2,24,1865,234,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.4,16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",0,"2024-05-14T02:46:26.707Z","2024-05-14T02:46:31.785Z",TRUE,"pitch","0bf6f91b-b264-49d1-a1e8-940faeb4c523",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.8135,1.5886,NA,134.63,142.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Manny Machado grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,5,1,33,"bottom",4,"2024-05-14T02:45:38.108Z","2024-05-14T02:47:36.365Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,81.5,1,0.9,0.4224,6.1528,27.097,-18.9924,-3.938,7.7387,-0.4624,3.5531,5.1217,-129.6823,-2.7199,-1.9513,50.0038,6.0642,-6.7089,15.6,4.8,24,1957,226,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.7,6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",10,"2024-05-14T02:44:11.301Z","2024-05-14T02:44:16.655Z",TRUE,"pitch","5bc5ca00-f1dc-41ef-8814-240595182994",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.47,1.62,NA,100.38,178.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.5,6,2,0.3919,6.5295,34.2849,-11.7231,3.1428,10.3576,0.436,2.2391,-5.5907,-140.2384,-6.9826,2.055,50.0042,5.5407,6.2067,20.4,2.4,24,2589,142,NA,NA,NA,NA,NA,NA,TRUE,-12.4,17.3,-4.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",8,"2024-05-14T02:43:38.630Z","2024-05-14T02:43:45.808Z",TRUE,"pitch","318d8231-da60-452c-b592-6ddc9b24e747",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5423,1.6373,NA,121.8,137.05,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.9,11,2,0.4415,6.5655,26.9705,-33.5041,-3.114,-0.8501,-0.126,3.7677,-5.1891,-124.4768,2.0333,2.3973,50.0057,5.7309,-4.8459,9.6,8.4,24,2713,275,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-0.7,7,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",5,"2024-05-14T02:42:52.880Z","2024-05-14T02:42:56.603Z",TRUE,"pitch","28c7c4dc-d7ec-46d5-b96c-b09ba35e5e7d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.62,NA,132.58,162.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.4,4,2,0.436,6.4532,25.0755,-33.0964,-2.4092,-0.5774,-0.4088,2.8296,-6.0655,-125.5549,-0.3327,2.3499,50.0016,5.6537,-3.8518,8.4,8.4,24,2613,237,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.8,5.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",4,"2024-05-14T02:42:23.334Z","2024-05-14T02:42:30.448Z",TRUE,"pitch","204ef8d8-a4e6-4f80-bd5d-4743222847af",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.62,NA,120.92,172.65,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.5,5,2,0.3918,6.4667,34.679,-10.7438,5.4326,10.8494,-0.1029,2.4492,-7.4579,-140.341,-6.8223,1.8954,50.0008,5.6273,10.7292,36,3.6,24,2439,137,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.2,-8.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",3,"2024-05-14T02:42:02.347Z","2024-05-14T02:42:07.123Z",TRUE,"pitch","a2d06526-82cb-4e98-99f3-a33d01a25bc7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.588,1.6169,NA,166.67,196.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80,13,2,0.4341,6.599,26.4353,-32.7265,-3.6852,-0.3469,-1.3032,1.5509,-7.7677,-126.315,-3.3419,2.2939,50.001,5.5305,-5.9343,12,8.4,24,2633,297,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-1.2,8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",2,"2024-05-14T02:41:42.565Z","2024-05-14T02:41:47.046Z",TRUE,"pitch","7e4fd592-d6bd-41e6-a9d5-b15ce0c2d6e2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5423,1.6601,NA,183.82,199.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.8,13,2,0.4357,6.4695,26.0629,-33.6683,-2.5435,-0.9288,-1.7531,1.4636,-9.3882,-125.8339,-3.3415,2.3603,50.0061,5.5428,-4.0705,9.6,8.4,24,2592,295,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-2.3,6.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",1,"2024-05-14T02:41:23.550Z","2024-05-14T02:41:27.851Z",TRUE,"pitch","5dd90c12-819f-43e0-b720-a499fe982d69",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5652,1.6601,NA,132.95,156.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.5,1,2,0.395,6.478,35.6353,-10.9917,4.891,10.9146,-0.4184,3.0505,-7.5506,-139.4553,-5.5121,1.7072,50.0046,5.7991,9.4943,31.2,3.6,24,2662,169,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.6,-7.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",0,"2024-05-14T02:39:28.018Z","2024-05-14T02:41:23.550Z",FALSE,"action",NA,NA,"Pitching Change: Adrian Morejon replaces Randy Vásquez.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,670970,"/api/v1/people/670970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",6,"2024-05-14T02:43:04.402Z","2024-05-14T02:43:19.894Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",7,"2024-05-14T02:43:19.894Z","2024-05-14T02:43:23.501Z",FALSE,"pickoff","b5546d26-b580-44f6-8664-cd73244ef93f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",9,"2024-05-14T02:43:51.768Z","2024-05-14T02:44:11.301Z",FALSE,"action",NA,NA,"Ezequiel Tovar steals (4) 2nd base.","Stolen Base 2B",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,678662,"/api/v1/people/678662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"318d8231-da60-452c-b592-6ddc9b24e747","stolen_base_2b",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,5,1,32,"top",4,"2024-05-14T02:41:21.345Z","2024-05-14T02:44:16.655Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",6,"2024-05-14T02:38:33.485Z","2024-05-14T02:38:44.889Z",TRUE,"pitch","419ac32c-2a16-45c5-9b49-da52641b0058",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.14,1.44,NA,78.57,203.02,"fly_ball","medium","8",137.45,105.47,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Ezequiel Tovar singles on a fly ball to center fielder Jackson Merrill. Charlie Blackmon scores.",1,5,1,31,"top",4,"2024-05-14T02:36:27.455Z","2024-05-14T02:38:44.889Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,73.6,14,2,0.4702,6.3951,26.7984,-36.3678,7.1609,-3.0626,1.0081,1.3245,6.4432,-117.4792,-2.688,-2.7229,50.005,5.9374,9.7917,16.8,12,24,2657,128,71.8,39,239,NA,NA,NA,FALSE,-48.7,-6,-14.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745420,"2024-05-14",5,"2024-05-14T02:38:14.739Z","2024-05-14T02:38:18.241Z",TRUE,"pitch","436dfb6e-29fa-4952-886c-f2bfdae7b8f9",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.14,1.44,NA,73.66,148.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Ezequiel Tovar singles on a fly ball to center fielder Jackson Merrill. Charlie Blackmon scores.",1,5,1,31,"top",4,"2024-05-14T02:36:27.455Z","2024-05-14T02:38:44.889Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.7,12,2,0.4,6.5889,32.8637,-11.7591,-5.5383,10.7729,1.1371,3.344,11.4207,-137.3827,-4.5291,-2.3705,50.0037,5.8249,-10.4971,31.2,3.6,24,2045,262,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.6,7.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",4,"2024-05-14T02:37:53.274Z","2024-05-14T02:37:59.483Z",TRUE,"pitch","cf621296-9649-4c58-8b1c-e45f89d95428",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1367,1.4321,NA,67.19,202.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Ezequiel Tovar singles on a fly ball to center fielder Jackson Merrill. Charlie Blackmon scores.",1,5,1,31,"top",4,"2024-05-14T02:36:27.455Z","2024-05-14T02:38:44.889Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.2,14,2,0.473,6.3014,25.6621,-30.4252,7.793,1.2907,1.3068,1.3426,7.1155,-116.6271,-3.4294,-2.8165,50.0016,5.7573,10.5375,20.4,9.6,24,3104,60,NA,NA,NA,NA,NA,NA,FALSE,-41.5,1.7,-16.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
