"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717600,"2023-06-27",2,"2023-06-28T00:32:48.565Z","2023-06-28T00:32:59.285Z",TRUE,"pitch","6a9d74e5-b33c-4bd3-8fa1-0b4637ccb8d6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.46,1.6,NA,108.03,170.78,"line_drive","hard","9",188.74,71.38,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Royce Lewis lines out sharply to right fielder Ronald Acuna Jr.",0,1,6,32,"top",4,"2023-06-28T00:31:56.652Z","2023-06-28T00:32:59.285Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,75.7,5,0.94,0.46,6.1293,21.0537,-32.0493,0.3926,0.0838,0.2353,2.5186,2.9487,-118.7241,-2.7664,-1.0697,50.0012,6.593,0.5643,1.2,9.6,24,2339,48,102.7,20,352,NA,NA,NA,TRUE,-41,-0.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",1,"2023-06-28T00:32:33.312Z","2023-06-28T00:32:37.597Z",TRUE,"pitch","ed5bcd48-afd6-4425-8f37-e1cb4d03744f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4141,1.5539,NA,153.9,231.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Royce Lewis lines out sharply to right fielder Ronald Acuna Jr.",0,1,6,32,"top",4,"2023-06-28T00:31:56.652Z","2023-06-28T00:32:59.285Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,81.6,13,0.89,0.4265,6.0509,26.1133,-23.3825,-9.6651,5.258,-0.9682,0.2657,3.2814,-128.3335,-10.6621,-1.0064,50.0016,6.2897,-16.1484,31.2,7.2,24,2032,208,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.4,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",0,"2023-06-28T00:32:21.507Z","2023-06-28T00:32:25.775Z",TRUE,"pitch","98e72a39-71f0-49bb-87d5-229a0a4ed527",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4367,1.5993,NA,122.35,192.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Royce Lewis lines out sharply to right fielder Ronald Acuna Jr.",0,1,6,32,"top",4,"2023-06-28T00:31:56.652Z","2023-06-28T00:32:59.285Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,81.3,8,0.88,0.4268,6.0218,25.4954,-20.9771,-7.6143,6.7054,-0.1402,1.726,4.643,-128.1296,-7.9385,-0.9829,50.0013,6.4931,-12.7092,27.6,6,24,1933,207,NA,NA,NA,NA,NA,NA,FALSE,-24.5,10.7,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",3,"2023-06-28T00:29:41.268Z","2023-06-28T00:29:49.603Z",TRUE,"pitch","fa56ed58-41d9-4d46-8ebc-c3752b5129d3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.54,NA,158.59,171.11,"ground_ball","medium","4",153.69,151.07,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Michael Harris II grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",0,1,6,31,"bottom",3,"2023-06-28T00:28:16.134Z","2023-06-28T00:29:49.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.6,75.3,11,0.87,0.4569,6.3003,24.5213,-23.0342,-5.7728,6.2901,-1.0912,2.5062,5.084,-120.1401,-1.6408,-2.4906,50.005,5.2568,-8.3918,18,7.2,24,1214,228,93.5,-6,22,NA,NA,NA,TRUE,-29,11.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",2,"2023-06-28T00:29:20.493Z","2023-06-28T00:29:25.037Z",TRUE,"pitch","68bb0e41-9f83-4509-9126-6faf0130f63d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.54,NA,92.02,154.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Michael Harris II grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",0,1,6,31,"bottom",3,"2023-06-28T00:28:16.134Z","2023-06-28T00:29:49.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.3,3,0.9,0.4123,6.447,29.3729,-17.9018,-6.5554,7.9926,0.6552,3.1311,9.8291,-133.005,-1.9467,-2.2419,50.0034,5.1751,-11.7081,27.6,4.8,24,2151,219,NA,NA,NA,NA,NA,NA,FALSE,-18.6,14.3,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",1,"2023-06-28T00:28:57.819Z","2023-06-28T00:29:01.584Z",TRUE,"pitch","050e9ef1-4560-458f-b83e-bedf38e6611a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.41,1.54,NA,101.66,171.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Michael Harris II grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",0,1,6,31,"bottom",3,"2023-06-28T00:28:16.134Z","2023-06-28T00:29:49.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.6,6,0.89,0.4125,6.5257,27.8771,-16.427,-5.7289,8.8143,0.4024,2.4979,8.9474,-132.6836,-3.5128,-2.2662,50.0014,5.0329,-10.234,26.4,4.8,24,2096,217,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",0,"2023-06-28T00:28:40.980Z","2023-06-28T00:28:45.914Z",TRUE,"pitch","73eb22f4-deed-405f-9e24-308f036b8171",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2961,1.4485,NA,112.55,138.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Michael Harris II grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",0,1,6,31,"bottom",3,"2023-06-28T00:28:16.134Z","2023-06-28T00:29:49.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.2,12,0.89,0.4141,6.5165,26.919,-19.181,-5.2771,7.3254,0.1167,3.7154,8.0969,-132.0291,-0.0541,-2.2978,50.0004,5.1424,-9.3576,21.6,4.8,24,2072,218,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",7,"2023-06-28T00:27:56.166Z","2023-06-28T00:28:06.524Z",TRUE,"pitch","59f51b60-cbcf-4498-ba2a-a21df6d6c43d",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.38,1.58,NA,131.1,160.35,"popup","medium","4",150.66,148.04,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.4,1,0.9,0.4092,6.433,26.6126,-16.1244,-5.3075,8.8321,-0.3699,2.9046,7.0845,-133.4424,-2.7702,-2.3601,50.004,5.1069,-9.6471,26.4,3.6,24,2189,215,72.8,63,144,NA,NA,NA,TRUE,-16.7,15.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,542303,"Marcell Ozuna","/api/v1/people/542303"
717600,"2023-06-27",6,"2023-06-28T00:27:37.134Z","2023-06-28T00:27:41.121Z",TRUE,"pitch","03a1d8bf-d696-489d-985b-c4cb0dacf24e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1755,1.4885,NA,31.35,167.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,74.4,12,2,0.4686,6.3165,21.0882,-31.4237,6.0953,0.5405,2.247,2.6499,8.7673,-116.7039,0.6224,-2.3439,50.0014,5.3295,8.4425,18,9.6,24,2586,62,NA,NA,NA,NA,NA,NA,FALSE,-40.9,1.4,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",5,"2023-06-28T00:27:18.846Z","2023-06-28T00:27:23.383Z",TRUE,"pitch","0ab72f97-b0fd-4488-bc1c-396aa49998de",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.3114,1.5339,NA,57.94,218.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78.5,14,0.9,0.4443,6.4826,21.6793,-26.388,-9.2152,3.7504,1.5494,0.7365,12.2793,-122.7509,-4.9765,-2.2942,50.0043,5.0058,-14.2263,24,8.4,24,1371,232,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",3,"2023-06-28T00:26:51.374Z","2023-06-28T00:26:55.435Z",TRUE,"pitch","0e08086c-d935-43c6-b8bc-2b8d1d5cdf22",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.58,NA,105.83,131.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.8,12,0.9,0.4104,6.4988,28.2523,-18.9964,-5.5244,7.306,0.2931,3.9585,9.0773,-133.3681,0.3171,-2.4344,50.0061,5.2064,-9.9704,22.8,4.8,24,2161,219,NA,NA,NA,NA,NA,NA,FALSE,-19,13.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",2,"2023-06-28T00:26:30.478Z","2023-06-28T00:26:34.513Z",TRUE,"pitch","879d5d33-7f05-4420-8e28-8c2537b3f61f",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.38,1.58,NA,118.42,142.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.8,11,0.89,0.4152,6.4206,28.0619,-17.062,-4.9008,8.5743,-0.0373,3.572,7.7604,-131.932,-1.0355,-2.3801,50.0043,5.227,-8.6401,21.6,4.8,24,2148,214,NA,NA,NA,NA,NA,NA,FALSE,-17.8,15.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",1,"2023-06-28T00:26:05.574Z","2023-06-28T00:26:11.688Z",TRUE,"pitch","93a151b2-fa65-4c10-8653-4924b4bd6085",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.38,1.58,NA,114.82,166.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,81.7,5,0.88,0.4203,6.499,28.553,-17.922,-6.4759,8.2933,0.0571,2.6952,8.2951,-130.5265,-2.677,-2.3269,50.0006,5.0901,-11.1262,26.4,4.8,24,2116,217,NA,NA,NA,NA,NA,NA,FALSE,-19.6,14.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",0,"2023-06-28T00:25:04.591Z","2023-06-28T00:26:05.574Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",4,"2023-06-28T00:27:02.539Z","2023-06-28T00:27:18.846Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,606115,"/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Orlando Arcia pops out to second baseman Edouard Julien.",0,1,6,30,"bottom",3,"2023-06-28T00:26:03.213Z","2023-06-28T00:28:06.524Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",2,"2023-06-28T00:24:30.705Z","2023-06-28T00:24:43.736Z",TRUE,"pitch","d4397507-98b6-41a6-aa15-989ccc47124e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,1,NA,NA,3.29,1.62,NA,133.25,188.14,"line_drive","medium","3",185.8,119.55,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Eddie Rosario singles on a line drive to right fielder Max Kepler, deflected by first baseman Alex Kirilloff. Marcell Ozuna to 3rd.",0,1,6,29,"bottom",3,"2023-06-28T00:23:32.319Z","2023-06-28T00:24:43.736Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.8,7,0.88,0.4171,6.4729,26.5383,-17.9334,-6.6419,8.1491,-0.4263,1.8754,7.2668,-131.0836,-4.6836,-2.3657,50.0055,5.0158,-11.6126,28.8,4.8,24,2165,221,89.3,7,102,NA,NA,NA,FALSE,-19.7,13.9,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,542303,"Marcell Ozuna","/api/v1/people/542303"
