"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717144,"2023-08-04",4,"2023-08-04T03:07:56.581Z","2023-08-04T03:08:01.495Z",TRUE,"pitch","e2044ade-6740-43a7-978a-c4a3b7a9cf6b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.0648,1.5332,NA,112.58,171.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Luis Rengifo called out on strikes.",0,1,0,43,"bottom",6,"2023-08-04T03:06:32.725Z","2023-08-04T03:08:01.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.6,5,2,0.3965,6.6302,32.1159,-24.7432,-10.5086,3.848,0.1159,2.5077,7.0487,-138.3789,-1.7159,-1.1046,50.0039,4.8006,-20.2937,37.2,6,24,1974,222,NA,NA,NA,NA,NA,NA,TRUE,-23.5,6.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",2,"2023-08-04T03:07:27.948Z","2023-08-04T03:07:31.174Z",TRUE,"pitch","106aa48b-9b0d-4d70-9470-436957ceb634",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.15,1.48,NA,119.17,147.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Luis Rengifo called out on strikes.",0,1,0,43,"bottom",6,"2023-08-04T03:06:32.725Z","2023-08-04T03:08:01.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85,11,2,0.4036,6.7054,30.2043,-17.8214,-6.0752,7.7002,-0.0569,3.3779,5.8087,-135.7981,-0.3983,-1.4361,50.0056,4.768,-11.3294,28.8,4.8,24,2204,238,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",1,"2023-08-04T03:07:07.784Z","2023-08-04T03:07:10.900Z",TRUE,"pitch","dad3b55c-3e4a-4655-bbfd-0180d62ec58d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1111,1.5101,NA,162.49,97.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Luis Rengifo called out on strikes.",0,1,0,43,"bottom",6,"2023-08-04T03:06:32.725Z","2023-08-04T03:08:01.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.7,11,2,0.4045,6.5277,30.3184,-17.7961,-4.3294,7.7495,-1.1935,5.2278,2.241,-135.5373,4.1477,-1.4696,50.0051,4.9213,-8.0356,24,3.6,24,2161,218,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:06:47.229Z","2023-08-04T03:06:50.380Z",TRUE,"pitch","32136c9d-39da-4496-aa7a-1ebb109d2546",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.15,1.48,NA,142.75,167.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Luis Rengifo called out on strikes.",0,1,0,43,"bottom",6,"2023-08-04T03:06:32.725Z","2023-08-04T03:08:01.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.1,1,2,0.3957,7.0693,29.7388,-23.0832,-8.8563,4.678,-0.6757,2.6455,4.9747,-138.2427,-1.7751,-1.3443,50.002,4.8397,-17.2047,34.8,6,24,2020,216,NA,NA,NA,NA,NA,NA,FALSE,-22,8.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",3,"2023-08-04T03:07:36.499Z","2023-08-04T03:07:56.581Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Luis Rengifo called out on strikes.",0,1,0,43,"bottom",6,"2023-08-04T03:06:32.725Z","2023-08-04T03:08:01.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",2,"2023-08-04T03:06:08.682Z","2023-08-04T03:06:16.342Z",TRUE,"pitch","24be0df6-f837-418f-8590-5c21bd362c6c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.51,1.63,NA,92.58,160.01,"fly_ball","medium","9",168.48,107.08,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Zach Neto flies out to right fielder Dominic Canzone.",0,1,0,42,"bottom",6,"2023-08-04T03:05:12.268Z","2023-08-04T03:06:16.342Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,6,2,0.4011,6.6658,30.3036,-15.7315,-5.2174,8.7073,0.6406,2.9175,6.993,-136.6039,-2.1544,-1.2755,50.0027,4.7988,-9.8531,27.6,3.6,24,2205,244,74.9,38,254,NA,NA,NA,TRUE,-15.6,15.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",1,"2023-08-04T03:05:42.816Z","2023-08-04T03:05:46.107Z",TRUE,"pitch","c7ea3884-b7d4-4c39-ab20-1b8ca1a65698",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.598,1.718,NA,92.01,211.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Zach Neto flies out to right fielder Dominic Canzone.",0,1,0,42,"bottom",6,"2023-08-04T03:05:12.268Z","2023-08-04T03:06:16.342Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,14,2,0.3965,6.7865,31.1205,-23.6181,-11.3134,4.4258,0.6557,0.9943,9.0108,-138.2007,-5.7002,-1.179,50.0021,4.6725,-21.8592,38.4,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-23.4,7,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:05:25.242Z","2023-08-04T03:05:28.954Z",TRUE,"pitch","56653413-d1e8-4bb7-8eb5-69b967726384",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3191,1.5789,NA,134.11,128.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Zach Neto flies out to right fielder Dominic Canzone.",0,1,0,42,"bottom",6,"2023-08-04T03:05:12.268Z","2023-08-04T03:06:16.342Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",693433,"Bryan Woo","/api/v1/people/693433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.5,11,2,0.4679,6.6194,22.2305,-26.9131,5.4565,3.7939,-0.4489,4.0726,1.1464,-117.0788,3.5833,-1.6539,50.0037,5.0418,7.5707,16.8,8.4,24,2301,74,NA,NA,NA,NA,NA,NA,FALSE,-34.2,8,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",1,"2023-08-04T03:03:04.993Z","2023-08-04T03:03:11.693Z",TRUE,"pitch","1889dd91-5266-4eba-9c4b-d9c6e4344de5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.12,1.42,NA,107.01,196.09,"ground_ball","hard","4",153.75,153.44,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Dominic Canzone grounds out sharply, second baseman Luis Rengifo to first baseman C. J. Cron.",0,1,0,41,"top",6,"2023-08-04T03:02:39.279Z","2023-08-04T03:03:11.693Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686527,"Dominic Canzone","/api/v1/people/686527","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.4,80.5,8,2,0.4309,6.5633,27.0183,-38.1689,5.7838,-3.6684,0.262,1.5811,1.9,-127.2899,-3.0371,-1.2461,50.0009,5.8225,9.4555,14.4,9.6,24,2483,27,108.6,3,76,NA,NA,NA,TRUE,-43,-7.1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:02:47.927Z","2023-08-04T03:02:50.927Z",TRUE,"pitch","d956c68f-a8d3-4c81-b52c-666051057f38",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.12,1.42,NA,119.56,161.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Dominic Canzone grounds out sharply, second baseman Luis Rengifo to first baseman C. J. Cron.",0,1,0,41,"top",6,"2023-08-04T03:02:39.279Z","2023-08-04T03:03:11.693Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686527,"Dominic Canzone","/api/v1/people/686527","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.3,2,2,0.3836,6.6919,35.9305,-16.6753,-6.0511,7.5253,-0.0672,2.8706,5.4894,-143.2764,-5.1175,-1.2304,50.0059,5.737,-12.4677,31.2,3.6,24,2237,243,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",6,"2023-08-04T03:02:16.310Z","2023-08-04T03:02:23.342Z",TRUE,"pitch","34b47fee-266d-4327-a77a-e332b9bad444",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.2,1.45,NA,125.7,191.38,"line_drive","medium","4",137.59,120.97,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Ty France lines out to second baseman Luis Rengifo.",0,1,0,40,"top",6,"2023-08-04T03:00:05.199Z","2023-08-04T03:02:23.342Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,91.2,8,2,0.3785,6.6648,33.2605,-17.0837,-6.1086,7.1107,-0.2283,1.7556,5.0851,-144.6435,-8.2122,-1.2141,50.0045,5.6762,-12.9647,32.4,4.8,24,2208,242,94.1,10,202,NA,NA,NA,TRUE,-16.2,11.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",5,"2023-08-04T03:01:58.310Z","2023-08-04T03:02:01.626Z",TRUE,"pitch","34eb22ef-70ee-4909-a4c0-c527a1edfb23",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.45,NA,112.78,184.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Ty France lines out to second baseman Luis Rengifo.",0,1,0,40,"top",6,"2023-08-04T03:00:05.199Z","2023-08-04T03:02:23.342Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,85,5,2,0.4124,6.5761,20.2345,-32.9973,0.7973,-0.4576,0.1107,2.021,3.1356,-131.3679,-2.9992,-1.1881,50.0043,5.5591,1.4331,3.6,7.2,24,2193,352,NA,NA,NA,NA,NA,NA,FALSE,-34,-1.2,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",3,"2023-08-04T03:01:22.317Z","2023-08-04T03:01:27.071Z",TRUE,"pitch","70d5e252-47fe-496c-a929-6553eec11594",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2612,1.5212,NA,89.26,232.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Ty France lines out to second baseman Luis Rengifo.",0,1,0,40,"top",6,"2023-08-04T03:00:05.199Z","2023-08-04T03:02:23.342Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",96.4,88.8,14,2,0.3912,6.8577,31.1282,-29.9934,-9.1076,1.1017,0.7278,0.2341,7.6307,-139.9287,-9.6972,-0.8492,50.0069,5.7053,-18.0924,27.6,7.2,24,1738,246,NA,NA,NA,NA,NA,NA,FALSE,-29.4,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",2,"2023-08-04T03:01:06.746Z","2023-08-04T03:01:10.443Z",TRUE,"pitch","4601f181-fe7f-4449-ac28-e586a266c737",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.238,1.5212,NA,15.38,194.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Ty France lines out to second baseman Luis Rengifo.",0,1,0,40,"top",6,"2023-08-04T03:00:05.199Z","2023-08-04T03:02:23.342Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,85.5,14,2,0.41,6.6595,22.4081,-31.5528,0.9318,0.3419,2.666,1.6419,9.4392,-132.4796,-4.3718,-1.0318,50.002,5.5627,1.6929,6,7.2,24,2300,22,NA,NA,NA,NA,NA,NA,FALSE,-32.4,0,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",1,"2023-08-04T03:00:32.039Z","2023-08-04T03:00:37.899Z",TRUE,"pitch","3dd1d361-9141-41ac-9618-f99acfb12199",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.2,1.45,NA,102.19,170.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Ty France lines out to second baseman Luis Rengifo.",0,1,0,40,"top",6,"2023-08-04T03:00:05.199Z","2023-08-04T03:02:23.342Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",95.3,87.7,6,2,0.3945,6.7313,30.0807,-29.6884,-8.5783,1.2717,0.3885,2.5133,6.4499,-138.6624,-4.1788,-0.8495,50.0012,6.0133,-16.7564,26.4,7.2,24,1514,243,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1.7,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:00:15.878Z","2023-08-04T03:00:19.026Z",TRUE,"pitch","623deb1e-a5ff-45c2-be2b-8460fc22f196",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.2,1.45,NA,99.69,155.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Lineout","field_out","Ty France lines out to second baseman Luis Rengifo.",0,1,0,40,"top",6,"2023-08-04T03:00:05.199Z","2023-08-04T03:02:23.342Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.4,3,2,0.3812,6.5628,32.5011,-17.1333,-5.8317,7.1867,0.4541,3.1017,6.0676,-143.5718,-4.5231,-0.9265,50.0007,5.7601,-12.2021,31.2,3.6,24,2045,240,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
