"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746318,"2024-05-03",1,"2024-05-04T01:39:09.397Z","2024-05-04T01:39:39.826Z",TRUE,"pitch","47955c29-d1af-4b2a-9907-addc69806b19",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.63,1.69,NA,113.48,181.73,"fly_ball","medium","7",18.5,84.11,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","Salvador Perez homers (8) on a fly ball to left field. Bobby Witt Jr. scores. Vinnie Pasquantino scores.",3,1,7,58,"bottom",7,"2024-05-04T01:38:54.643Z","2024-05-04T01:39:39.826Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.2,8,0.84,0.4282,6.4476,22.9192,-24.4683,-5.2196,4.6369,0.0925,2.1131,8.784,-127.2714,-3.8966,-2.7052,50.0041,5.5727,-8.6766,15.6,6,24,2321,196,101.1,28,386,NA,NA,NA,FALSE,-27.6,7.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:38:55.877Z","2024-05-04T01:38:59.421Z",TRUE,"pitch","86229e02-56f3-43dd-aa4f-0db827689dd1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5452,1.6355,NA,96.14,199.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","Salvador Perez homers (8) on a fly ball to left field. Bobby Witt Jr. scores. Vinnie Pasquantino scores.",3,1,7,58,"bottom",7,"2024-05-04T01:38:54.643Z","2024-05-04T01:39:39.826Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.4,14,0.57,0.4293,6.5909,21.037,-23.6643,-4.9807,5.136,0.5473,1.444,9.9081,-126.6237,-5.5041,-2.7347,50.0014,5.4906,-8.2496,15.6,6,24,2293,196,NA,NA,NA,NA,NA,NA,FALSE,-27.1,8.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",5,"2024-05-04T01:38:11.087Z","2024-05-04T01:38:21.287Z",TRUE,"pitch","9b93212a-cde9-44c1-af3d-55811e953243",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.44,1.61,NA,125,204.22,"line_drive","medium","9",182.4,116.78,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Vinnie Pasquantino singles on a line drive to right fielder Adolis García. Maikel Garcia scores. Bobby Witt Jr. to 3rd.",1,1,4,57,"bottom",7,"2024-05-04T01:37:16.461Z","2024-05-04T01:38:21.287Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,82.1,13,0.9,0.4236,6.6404,23.9545,-23.9473,-8.5689,4.8419,-0.21,1.2798,9.6574,-128.7657,-5.485,-2.8762,50.0005,5.2635,-14.5483,27.6,7.2,24,1864,238,87.7,18,250,NA,NA,NA,FALSE,-26.8,7.8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,677951,"Bobby Witt Jr.","/api/v1/people/677951"
746318,"2024-05-03",3,"2024-05-04T01:37:45.292Z","2024-05-04T01:37:51.301Z",TRUE,"pitch","5e60e897-7732-47ea-be62-5adcd152ec03",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.3882,1.4738,NA,76.4,227.7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"57","atBat","Single","single","Vinnie Pasquantino singles on a line drive to right fielder Adolis García. Maikel Garcia scores. Bobby Witt Jr. to 3rd.",1,1,4,57,"bottom",7,"2024-05-04T01:37:16.461Z","2024-05-04T01:38:21.287Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.1,14,0.91,0.435,6.0777,23.4493,-20.3062,-6.9784,7.3802,1.0652,0.4105,11.3403,-125.5071,-8.172,-2.5884,50.0043,5.3402,-11.2256,22.8,6,24,1594,214,NA,NA,NA,NA,NA,NA,FALSE,-24.8,11.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",2,"2024-05-04T01:37:18.736Z","2024-05-04T01:37:21.736Z",TRUE,"pitch","90e45300-19a6-4d49-9b18-6aa90e025f4f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.44,1.61,NA,138.53,162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Vinnie Pasquantino singles on a line drive to right fielder Adolis García. Maikel Garcia scores. Bobby Witt Jr. to 3rd.",1,1,4,57,"bottom",7,"2024-05-04T01:37:16.461Z","2024-05-04T01:38:21.287Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.5,4,0.9,0.4302,6.3228,23.4638,-22.2716,-7.7527,6.0154,-0.5648,2.8276,8.1443,-126.8251,-2.383,-2.795,50.0004,5.5367,-12.7566,26.4,6,24,1812,236,NA,NA,NA,NA,NA,NA,FALSE,-25.1,10.7,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:34:59.781Z","2024-05-04T01:36:02.657Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Vinnie Pasquantino singles on a line drive to right fielder Adolis García. Maikel Garcia scores. Bobby Witt Jr. to 3rd.",1,1,4,57,"bottom",7,"2024-05-04T01:37:16.461Z","2024-05-04T01:38:21.287Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T01:36:02.657Z","2024-05-04T01:37:18.736Z",FALSE,"action",NA,NA,"Pitching Change: José Ureña replaces Cole Winn.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,570632,"/api/v1/people/570632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Single","single","Vinnie Pasquantino singles on a line drive to right fielder Adolis García. Maikel Garcia scores. Bobby Witt Jr. to 3rd.",1,1,4,57,"bottom",7,"2024-05-04T01:37:16.461Z","2024-05-04T01:38:21.287Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T01:37:58.618Z","2024-05-04T01:38:11.087Z",FALSE,"action",NA,NA,"Bobby Witt Jr. steals (10) 2nd base.","Stolen Base 2B",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,677951,"/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5e60e897-7732-47ea-be62-5adcd152ec03","stolen_base_2b",NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Vinnie Pasquantino singles on a line drive to right fielder Adolis García. Maikel Garcia scores. Bobby Witt Jr. to 3rd.",1,1,4,57,"bottom",7,"2024-05-04T01:37:16.461Z","2024-05-04T01:38:21.287Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",7,"2024-05-04T01:34:15.452Z","2024-05-04T01:34:29.476Z",TRUE,"pitch","2a337cf9-725a-4294-9c49-de1b304365f0",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.48,1.63,NA,116.52,175.76,"line_drive","medium","9",157.38,95.33,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,88.2,5,0.92,0.3927,6.8743,27.6643,-23.146,-7.7226,4.5721,0.0125,2.334,6.3895,-138.8402,-4.1574,-1.302,50.0039,5.3689,-15.2552,30,6,24,2207,207,95.5,12,236,NA,NA,NA,FALSE,-22.1,7.7,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,672580,"Maikel Garcia","/api/v1/people/672580"
746318,"2024-05-03",6,"2024-05-04T01:33:51.072Z","2024-05-04T01:33:54.212Z",TRUE,"pitch","080c45fd-0bae-4ac3-a2a9-ae15580fa967",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.63,NA,69.65,186.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.1,3,0.9,0.4178,6.8562,24.2011,-28.3328,2.8335,2.2037,0.6508,3.1628,4.283,-130.4789,-0.6047,-1.3723,50.0058,5.5091,4.9482,10.8,7.2,24,2620,161,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",5,"2024-05-04T01:33:29.392Z","2024-05-04T01:33:32.930Z",TRUE,"pitch","dfc7627c-64d2-4264-9bd6-9f60ec05b55e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.63,NA,114.02,122.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.4,14,0.91,0.421,6.8478,25.9764,-30.1353,2.2532,1.188,1.2422,1.9527,6.0087,-129.8721,-2.6413,-1.3897,50.0039,5.2639,3.8659,9.6,7.2,24,2609,147,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T01:33:07.830Z","2024-05-04T01:33:12.798Z",TRUE,"pitch","ada65b6e-a2b2-47e9-a3bb-6f664672896c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.63,NA,110.3,85.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.3,12,0.91,0.3997,6.8874,27.5413,-14.2012,-3.7036,9.4274,0.0782,4.2949,4.6113,-136.5822,-1.1513,-1.1437,50.0024,5.6897,-7.0608,22.8,3.6,24,2271,200,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",3,"2024-05-04T01:32:48.940Z","2024-05-04T01:32:52.433Z",TRUE,"pitch","44fb481b-c980-4639-b4ea-5cd3945fdc63",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.48,1.63,NA,135.66,148.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.7,1,0.9,0.4299,6.752,23.15,-31.6714,2.8804,0.3057,-0.4896,3.3385,1.4339,-126.8518,0.4634,-1.4344,50.0042,5.6554,4.7478,8.4,8.4,24,2470,143,NA,NA,NA,NA,NA,NA,FALSE,-34.8,0.8,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",2,"2024-05-04T01:32:28.654Z","2024-05-04T01:32:33.399Z",TRUE,"pitch","2369cc7f-5195-4570-901d-1fc309a6adf0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.48,1.63,NA,106.8,158.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.5,2,0.91,0.3973,6.9991,31.3013,-13.2066,-2.6395,9.8569,0.2675,2.9819,5.2482,-137.9778,-4.366,-1.3181,50.0025,5.4778,-5.0796,15.6,3.6,24,2382,199,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T01:32:11.009Z","2024-05-04T01:32:15.262Z",TRUE,"pitch","bcee4911-3ce2-4607-96a8-c6c07650ff35",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3707,1.5904,NA,153.12,164.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.4,11,0.86,0.4195,6.7465,25.5677,-23.4422,0.6983,5.0492,-0.9476,2.7373,1.8394,-130.2324,-2.4093,-1.7518,50.0046,5.4347,1.2075,3.6,6,24,2553,166,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.9,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:31:22.371Z","2024-05-04T01:32:11.009Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder Adolis García. Kyle Isbel scores. Maikel Garcia to 3rd.",1,1,3,56,"bottom",7,"2024-05-04T01:32:08.653Z","2024-05-04T01:34:29.476Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
