"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718302,"2023-05-05",4,"2023-05-06T00:14:31.355Z","2023-05-06T00:14:37.290Z",TRUE,"pitch","2fa99376-f642-4c20-bafa-938772db9ac9",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.27,1.58,NA,105.19,196.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jurickson Profar strikes out on a foul tip.",0,0,1,32,"top",5,"2023-05-06T00:13:05.344Z","2023-05-06T00:14:37.290Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","true",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",85.2,79.2,9,2,0.4401,6.6911,22.2692,-31.0284,-4.0061,0.7304,0.3098,1.5556,6.187,-123.9575,-4.1281,-1.6858,50.0057,5.8027,-6.3035,9.6,8.4,24,897,240,NA,NA,NA,NA,NA,NA,TRUE,-36.7,0.7,6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-06T00:14:15.530Z","2023-05-06T00:14:19.940Z",TRUE,"pitch","c0ad97b7-a838-4ee6-a246-8f510d12278a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3742,1.6512,NA,134.04,117.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jurickson Profar strikes out on a foul tip.",0,0,1,32,"top",5,"2023-05-06T00:13:05.344Z","2023-05-06T00:14:37.290Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.2,11,2,0.386,6.6184,30.6718,-15.1239,-5.2131,8.3509,-0.4471,4.4945,5.489,-141.6175,-0.5434,-1.728,50.007,5.6514,-10.6499,32.4,3.6,24,2236,214,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.2,8.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-06T00:13:59.170Z","2023-05-06T00:14:03.197Z",TRUE,"pitch","75d36463-8f98-4763-90c8-be04c58cb2c7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.27,1.58,NA,127.68,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jurickson Profar strikes out on a foul tip.",0,0,1,32,"top",5,"2023-05-06T00:13:05.344Z","2023-05-06T00:14:37.290Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90,11,2,0.3831,6.6801,30.616,-13.8342,-4.765,8.8404,-0.2802,3.4362,6.235,-142.603,-3.5812,-1.8686,50.0003,5.5721,-9.8829,30,3.6,24,2245,217,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.5,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-06T00:13:38.073Z","2023-05-06T00:13:43.948Z",TRUE,"pitch","03602831-c846-42f5-baf1-9c510980c3c1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4604,1.6225,NA,92.19,110.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jurickson Profar strikes out on a foul tip.",0,0,1,32,"top",5,"2023-05-06T00:13:05.344Z","2023-05-06T00:14:37.290Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,84.8,12,2,0.407,6.4545,27.5141,-24.6062,0.7468,4.1227,0.6509,4.7353,6.1177,-134.2814,1.4394,-1.7487,50.0052,5.9358,1.3711,6,6,24,2555,184,NA,NA,NA,NA,NA,NA,FALSE,-24,7.9,-2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-06T00:13:25.108Z","2023-05-06T00:13:28.827Z",TRUE,"pitch","58d37e38-4bdd-482e-8b0e-8286d8f30b5b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2881,1.5938,NA,139.41,179.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jurickson Profar strikes out on a foul tip.",0,0,1,32,"top",5,"2023-05-06T00:13:05.344Z","2023-05-06T00:14:37.290Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",83.3,77.3,4,2,0.4497,6.3826,21.6061,-29.9724,-3.5305,1.4604,-0.588,2.2036,3.6812,-121.3462,-2.7838,-1.6592,50.0012,5.9515,-5.3154,8.4,8.4,24,871,237,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.3,5.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-06T00:12:52.379Z","2023-05-06T00:13:02.006Z",TRUE,"pitch","4807dd56-c353-4f8c-95e9-fb84cd15794f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.51,1.65,NA,96.62,161.29,"popup","medium","5",108.62,173.28,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Brett Baty.",0,0,1,31,"top",5,"2023-05-06T00:12:05.112Z","2023-05-06T00:13:02.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.4,6,2,0.4039,6.6632,28.6758,-15.1227,-3.4399,9.1497,0.5346,2.8699,7.617,-135.4384,-4.5802,-1.8632,50.0044,5.6354,-6.4124,16.8,3.6,24,2105,216,73.5,73,89,NA,NA,NA,TRUE,-15.7,15.8,4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-06T00:12:37.261Z","2023-05-06T00:12:40.437Z",TRUE,"pitch","23c1484c-abfe-4a32-aab9-bd165fffa3ee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6039,1.7372,NA,108.81,122.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Brett Baty.",0,0,1,31,"top",5,"2023-05-06T00:12:05.112Z","2023-05-06T00:13:02.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.7,12,2,0.423,6.5177,24.8823,-27.3095,1.3165,2.8584,0.2149,4.2979,4.766,-129.1094,1.067,-1.8201,50.0028,5.9686,2.239,6,6,24,2531,178,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5.6,-3.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-06T00:12:24.226Z","2023-05-06T00:12:27.848Z",TRUE,"pitch","4d3746aa-b7b6-4450-b7d7-6152a82fc5c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6326,1.7658,NA,161.94,125.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Brett Baty.",0,0,1,31,"top",5,"2023-05-06T00:12:05.112Z","2023-05-06T00:13:02.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.8,11,2,0.3959,6.3523,30.8345,-14.3333,-3.9281,9.2039,-1.179,4.1936,3.4381,-138.3481,-1.7673,-1.9274,50.0049,5.8012,-7.6164,25.2,3.6,24,2102,216,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.4,6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",7,"2023-05-06T00:11:38.954Z","2023-05-06T00:11:48.955Z",TRUE,"pitch","de5bf174-463b-4ad6-b453-e7c10e41ff72",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.04,1.46,NA,118.12,196.61,"line_drive","medium","8",117.26,80.88,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.6,8,2,0.4419,6.2316,24.7059,-34.1305,5.382,-1.2541,-0.0294,1.5617,3.5589,-123.9334,-2.4354,-2.1833,50.0057,5.4072,8.3747,14.4,9.6,24,2482,138,92.7,16,297,NA,NA,NA,TRUE,-40.3,-2.6,-10.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",6,"2023-05-06T00:11:20.249Z","2023-05-06T00:11:24.357Z",TRUE,"pitch","c2a1719e-ccd4-41fc-bfdf-aaf5dea979dc",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.04,1.46,NA,120.1,162.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.9,2,2,0.3906,6.5057,32.9808,-13.5906,-5.9256,9.3379,-0.0813,2.8183,6.6527,-140.4548,-5.4039,-1.7151,50.0034,5.6572,-11.7934,34.8,3.6,24,2299,218,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16,9.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",5,"2023-05-06T00:11:03.882Z","2023-05-06T00:11:09.641Z",TRUE,"pitch","b0061ed8-dbc9-4f61-ae27-15e5f9c2e7e7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0399,1.4792,NA,166.88,171.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",83.5,76.4,11,2,0.4513,6.486,24.9951,-30.3975,-5.9176,1.1902,-1.3085,2.5002,2.9315,-121.6077,-1.8687,-1.7641,50.002,5.9286,-8.8169,15.6,8.4,24,790,237,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.9,10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",4,"2023-05-06T00:10:43.777Z","2023-05-06T00:10:48.843Z",TRUE,"pitch","a05da66e-c776-4214-a326-e9369b9e1c77",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.04,1.46,NA,158.87,160.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",83.2,76.4,11,2,0.452,6.2215,23.3846,-25.64,-5.3612,4.3926,-1.0984,2.8925,3.2886,-121.1224,-1.897,-1.7763,50.0025,5.9251,-7.9754,15.6,7.2,24,883,234,NA,NA,NA,NA,NA,NA,FALSE,-31.7,7.8,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-06T00:10:26.473Z","2023-05-06T00:10:32.459Z",TRUE,"pitch","8d69878a-bf75-4a3a-9f68-695ec5782764",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.04,1.46,NA,104.92,174.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,6,2,0.3919,6.5076,31.2339,-12.2955,-3.4923,10.05,0.3168,2.3953,6.9264,-139.7081,-6.5637,-1.74,50.0067,5.5821,-6.911,21.6,3.6,24,2281,214,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17,4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-06T00:10:06.370Z","2023-05-06T00:10:10.698Z",TRUE,"pitch","2dddfca5-d8dc-44b9-adf3-235b9cf10255",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.04,1.46,NA,127.25,184.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.2,5,2,0.4253,6.4929,27.4565,-23.6023,0.7383,5.1017,-0.2688,2.0208,3.8278,-128.9281,-4.8282,-1.8701,50.0002,5.7452,1.2385,4.8,6,24,2410,193,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.4,-2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-06T00:09:52.705Z","2023-05-06T00:09:55.807Z",TRUE,"pitch","30a05ebc-d34b-44b9-853f-9f630cc212bd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.04,1.46,NA,83.76,174.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,79.3,12,2,0.4348,6.3883,26.9432,-23.7677,1.2532,5.238,0.872,2.3943,5.9127,-126.2302,-3.7565,-1.6686,50.0038,5.8268,2.0118,7.2,6,24,2426,189,NA,NA,NA,NA,NA,NA,FALSE,-27.7,8.8,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-06T00:09:39.358Z","2023-05-06T00:09:42.405Z",TRUE,"pitch","30a4a6e2-6394-4983-89a6-52de635717d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3455,1.5938,NA,123.84,105.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Ezequiel Tovar lines out to center fielder Brandon Nimmo.",0,0,1,30,"top",5,"2023-05-06T00:09:27.427Z","2023-05-06T00:11:48.955Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.9,11,2,0.3993,6.2145,30.804,-13.7335,-1.9115,9.6782,-0.1795,4.9218,5.1237,-137.2617,-0.1651,-1.8232,50.0025,5.919,-3.6431,10.8,2.4,24,2194,209,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.6,2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
