"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718182,"2023-05-14",2,"2023-05-14T16:46:09.101Z","2023-05-14T16:46:13.175Z",TRUE,"pitch","22c1dc7b-d565-479b-976f-f13183c9f7f4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1497,1.4511,NA,134.32,147.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,0,1,35,"top",6,"2023-05-14T16:45:24.956Z","2023-05-14T16:47:32.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.3,11,0.91,0.3947,6.343,30.4721,-11.6868,-1.5792,10.4953,-0.4544,3.3911,4.3927,-138.6886,-5.9107,-1.8523,50.0011,6.3266,-3.083,9.6,2.4,24,2387,203,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T16:45:52.998Z","2023-05-14T16:45:57.079Z",TRUE,"pitch","f3610fbe-8268-4c0c-b033-36606546142b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1003,1.4506,NA,176.51,150.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,0,1,35,"top",6,"2023-05-14T16:45:24.956Z","2023-05-14T16:47:32.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.1,11,0.91,0.3958,6.5225,30.0153,-12.8146,-6.0152,9.9758,-1.5612,3.2784,3.1072,-138.2505,-5.7508,-1.9164,50.0068,6.2413,-11.6794,38.4,3.6,24,2269,200,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T16:45:37.335Z","2023-05-14T16:45:41.357Z",TRUE,"pitch","5c8df628-0ff9-4ff5-b28b-17c87a980482",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.7155,1.0877,NA,111.35,231.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,0,1,35,"top",6,"2023-05-14T16:45:24.956Z","2023-05-14T16:47:32.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.3,77.2,14,2,0.453,6.4322,25.0298,-36.9156,9.3558,-3.2041,0.1483,0.2708,2.5922,-121.198,-6.3905,-2.1523,50.0046,6.1889,13.8347,20.4,10.8,24,2910,41,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-7.1,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T16:45:04.220Z","2023-05-14T16:45:12.628Z",TRUE,"pitch","2a014971-8f57-4339-81ac-8a57f65dcb7c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.34,1.64,NA,111.97,203.53,"fly_ball","medium","4",147.76,123.6,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Gio Urshela flies out to second baseman Andres Gimenez.",0,0,1,34,"top",6,"2023-05-14T16:43:07.241Z","2023-05-14T16:45:12.628Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,570482,"Gio Urshela","/api/v1/people/570482","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,78.4,14,2,0.4427,6.4244,25.5972,-29.0369,5.6166,2.0232,0.132,1.3057,3.2099,-123.9048,-6.0128,-1.9113,50.0007,6.2011,8.7002,16.8,8.4,24,2872,48,72.3,47,201,NA,NA,NA,TRUE,-35.4,2.5,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T16:42:48.552Z","2023-05-14T16:42:56.660Z",TRUE,"pitch","271af783-fc42-4ffd-9c64-af5fb6e9ef6f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.2,1.46,NA,146.17,202.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,0,1,33,"bottom",5,"2023-05-14T16:41:47.002Z","2023-05-14T16:42:56.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.2,7,0.91,0.4305,5.9227,28.3828,-24.0511,-3.3456,4.9649,-0.7652,1.3618,-2.8572,-127.646,-6.9079,0.8068,50.0034,6.0203,-5.4728,13.2,6,24,2516,217,NA,NA,NA,NA,NA,NA,TRUE,-28.3,7.6,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T16:42:29.514Z","2023-05-14T16:42:33.912Z",TRUE,"pitch","4d0db0d4-5060-4fc9-8319-9e691280a730",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.2,1.46,NA,133.24,214.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,0,1,33,"bottom",5,"2023-05-14T16:41:47.002Z","2023-05-14T16:42:56.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.5,13,0.9,0.4442,6.0358,22.9513,-27.4384,-2.4771,3.0738,-0.4261,0.9035,-2.6542,-123.006,-6.76,0.9863,50.0057,5.9944,-3.8202,8.4,7.2,24,2559,262,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T16:42:14.611Z","2023-05-14T16:42:19.203Z",TRUE,"pitch","32302736-3b71-49c0-a626-a9f1776f9b8b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1023,1.4605,NA,155.44,170.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,0,1,33,"bottom",5,"2023-05-14T16:41:47.002Z","2023-05-14T16:42:56.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.8,11,0.9,0.4079,5.8746,26.7874,-16.6337,7.9526,8.4973,-1.0083,2.5111,-7.3004,-133.8745,-6.3064,0.7104,50.0053,6.0725,14.5501,36,4.8,24,2071,160,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.3,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T16:41:58.865Z","2023-05-14T16:42:03.151Z",TRUE,"pitch","0f989c8b-3199-4e1c-96de-d05f4a87e51e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0532,1.4605,NA,139.24,195.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,0,1,33,"bottom",5,"2023-05-14T16:41:47.002Z","2023-05-14T16:42:56.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.3,7,0.91,0.4367,6.025,25.92,-27.3507,-3.0425,3.0297,-0.5834,1.6008,-2.6025,-125.518,-5.3832,0.8629,50.002,6.0062,-4.844,10.8,7.2,24,2577,245,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T16:41:25.820Z","2023-05-14T16:41:34.547Z",TRUE,"pitch","0eb92f8c-a22d-490f-a4ff-c7a6d8e3ee32",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.34,1.54,NA,120.6,167.04,"fly_ball","medium","9",197.98,122.88,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Myles Straw flies out to right fielder Hunter Renfroe.",0,0,1,32,"bottom",5,"2023-05-14T16:40:43.748Z","2023-05-14T16:41:34.547Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.9,5,0.58,0.415,6.0673,28.9724,-13.0763,2.1739,10.8332,-0.0944,2.657,-3.046,-132.1359,-6.1548,0.7924,50.0035,5.9829,3.8328,12,3.6,24,2087,164,88.7,43,261,NA,NA,NA,TRUE,-14.8,18.5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T16:41:08.280Z","2023-05-14T16:41:17.968Z",TRUE,"pitch","c36f64e3-b7d6-4e88-9238-283488622dc0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1688,1.5405,NA,137.53,126.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Myles Straw flies out to right fielder Hunter Renfroe.",0,0,1,32,"bottom",5,"2023-05-14T16:40:43.748Z","2023-05-14T16:41:34.547Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.7,11,0.77,0.4128,6.0236,25.6455,-15.6911,1.0673,9.2268,-0.5386,4.1569,-4.0291,-132.1933,-2.1501,0.8603,50.0047,6.1203,1.9072,3.6,3.6,24,2075,165,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.6,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T16:40:55.653Z","2023-05-14T16:41:03.632Z",TRUE,"pitch","148cc71e-b23b-4637-960e-3770c0b546d7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2916,1.3936,NA,88,158.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Myles Straw flies out to right fielder Hunter Renfroe.",0,0,1,32,"bottom",5,"2023-05-14T16:40:43.748Z","2023-05-14T16:41:34.547Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.3,67,3,0.91,0.517,6.1234,20.8876,-44.2535,-5.4329,-10.6609,0.7609,2.9625,1.0164,-106.5543,3.4024,0.9788,50.0049,6.3985,-6.1535,7.2,15.6,24,2749,326,NA,NA,NA,NA,NA,NA,FALSE,-69.4,-17.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T16:40:22.017Z","2023-05-14T16:40:28.929Z",TRUE,"pitch","92206b0a-bcca-4f64-b140-4790270a7552",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.39,1.58,NA,157.69,174.84,"ground_ball","medium","4",132.92,147.49,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Will Brennan grounds out, second baseman Luis Rengifo to first baseman Brandon Drury.",0,0,1,31,"bottom",5,"2023-05-14T16:37:48.199Z","2023-05-14T16:40:28.929Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,686823,"Will Brennan","/api/v1/people/686823","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80,13,0.9,0.4326,5.8631,26.052,-28.9803,-2.7762,1.9673,-1.0675,2.3681,-3.9467,-126.6607,-3.4684,0.8721,50.0035,6.0745,-4.5066,9.6,7.2,24,2530,246,83.1,-23,6,NA,NA,NA,TRUE,-33.1,3,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T16:40:04.983Z","2023-05-14T16:40:08.708Z",TRUE,"pitch","e8eb0b22-6c17-4bed-8997-6302f52ea07e",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.39,1.58,NA,154.71,196.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Will Brennan grounds out, second baseman Luis Rengifo to first baseman Brandon Drury.",0,0,1,31,"bottom",5,"2023-05-14T16:37:48.199Z","2023-05-14T16:40:28.929Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,686823,"Will Brennan","/api/v1/people/686823","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80,13,0.91,0.4343,5.9879,24.8285,-27.7641,-3.0619,2.7311,-0.9894,1.5729,-3.4399,-125.9724,-5.3313,0.7899,50.0002,5.9523,-4.9347,10.8,7.2,24,2441,247,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T16:39:49.813Z","2023-05-14T16:39:54.014Z",TRUE,"pitch","fa5217e8-657e-4f1e-a986-ba753c37c62e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1943,1.5805,NA,134.16,169.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Will Brennan grounds out, second baseman Luis Rengifo to first baseman Brandon Drury.",0,0,1,31,"bottom",5,"2023-05-14T16:37:48.199Z","2023-05-14T16:40:28.929Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,686823,"Will Brennan","/api/v1/people/686823","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,4,0.91,0.4355,5.8928,23.5769,-29.7891,-3.7751,1.4837,-0.4501,2.5726,-2.1642,-125.4172,-2.7444,0.9123,50.0008,6.0919,-6.0582,12,8.4,24,2497,272,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",8,"2023-05-14T16:37:26.731Z","2023-05-14T16:37:34.147Z",TRUE,"pitch","4a30f3eb-bf18-4f87-873d-e8f1536dc173",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.26,1.55,NA,100.6,209.73,"ground_ball","soft","1",133.4,193.09,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Matt Thaiss grounds out softly, pitcher Tanner Bibee to first baseman Josh Bell.",0,0,1,30,"top",5,"2023-05-14T16:35:04.800Z","2023-05-14T16:37:34.147Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.3,14,0.77,0.4336,6.1946,22.9401,-19.0346,-7.5301,8.1088,0.4301,1.0758,8.1297,-125.8033,-8.1257,-1.8486,50.0014,5.8621,-12.1995,27.6,6,24,2059,216,45.5,-64,3,NA,NA,NA,TRUE,-23,13.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",7,"2023-05-14T16:37:00.293Z","2023-05-14T16:37:06.824Z",TRUE,"pitch","cd368194-aa3b-4b7c-a921-397bb4ab56f1",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.26,1.55,NA,100.21,175.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Matt Thaiss grounds out softly, pitcher Tanner Bibee to first baseman Josh Bell.",0,0,1,30,"top",5,"2023-05-14T16:35:04.800Z","2023-05-14T16:37:34.147Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.5,6,0.91,0.389,6.6708,32.8074,-8.2942,-3.2244,11.8968,0.4405,2.3371,6.9328,-140.9601,-8.9477,-1.6348,50.0049,6.0928,-6.4741,25.2,2.4,24,2389,193,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.8,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
